#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
63,Caron Butler,LAL,77,35.7,15.5,5.7,12.9,0.445,0.5,1.6,0.304,3.6,4.1,0.862,1.9,3.9,5.8,1.9,1.4,0.3,1.6,2.8
64,Wally Szczerbiak,MIN,81,31.6,15.5,5.7,11.3,0.506,0.8,2.1,0.373,3.2,3.8,0.855,1.0,2.7,3.7,2.4,0.5,0.2,1.6,2.2
65,Jamaal Tinsley,IND,40,32.6,15.4,5.5,13.1,0.418,1.5,3.9,0.372,3.1,4.1,0.744,0.7,3.4,4.0,6.4,2.0,0.3,3.4,2.8
66,Troy Murphy,GSW,70,33.9,15.4,5.6,13.5,0.414,0.8,2.1,0.399,3.3,4.6,0.73,3.6,7.2,10.8,1.4,0.8,0.5,1.5,2.7
67,Lamar Odom,LAL,64,36.3,15.2,5.7,12.1,0.473,0.6,1.8,0.308,3.2,4.7,0.695,2.1,8.1,10.2,3.7,0.7,1.0,2.5,3.3
68,Emeka Okafor,CHA,73,35.6,15.1,6.1,13.7,0.447,0.0,0.0,0.0,2.9,4.7,0.609,3.8,7.1,10.9,0.9,0.8,1.7,1.7,2.9
69,Ben Gordon,CHI,82,24.4,15.1,5.3,12.9,0.411,1.6,4.0,0.405,2.8,3.3,0.863,0.7,2.0,2.6,2.0,0.6,0.1,2.3,2.7
70,Quentin Richardson,PHX,79,35.9,14.9,5.2,13.2,0.389,2.9,8.0,0.358,1.7,2.3,0.739,1.2,4.9,6.1,2.0,1.2,0.3,1.3,2.5
71,Jerry Stackhouse,DAL,56,28.9,14.9,4.9,11.8,0.414,0.6,2.1,0.267,4.5,5.3,0.849,0.7,2.6,3.3,2.3,0.9,0.2,1.9,1.9
72,Reggie Miller,IND,66,31.9,14.8,4.8,10.9,0.437,1.5,4.5,0.322,3.8,4.1,0.933,0.3,2.1,2.4,2.2,0.8,0.1,1.2,1.7
73,Tayshaun Prince,DET,82,37.1,14.7,5.7,11.7,0.487,0.6,1.7,0.341,2.7,3.3,0.807,1.6,3.7,5.3,3.0,0.7,0.9,1.6,2.0
74,Rasheed Wallace,DET,79,34.0,14.5,5.9,13.4,0.44,0.9,3.0,0.318,1.7,2.5,0.697,2.2,5.9,8.2,1.8,0.8,1.5,1.6,3.0
75,Drew Gooden,CLE,82,30.8,14.4,5.7,11.5,0.492,0.1,0.3,0.179,3.1,3.8,0.81,2.5,6.7,9.2,1.6,0.9,0.9,1.6,2.8
76,Jason Kidd,NJN,66,36.9,14.4,5.2,13.0,0.398,2.0,5.4,0.36,2.2,2.9,0.74,1.4,6.0,7.4,8.3,1.9,0.1,2.5,1.7
77,Rafer Alston,TOR,80,34.0,14.2,5.0,12.2,0.414,1.7,4.9,0.357,2.4,3.2,0.74,0.5,3.0,3.5,6.4,1.5,0.1,2.1,2.7
78,Lee Nailon,NOP,68,29.7,14.2,6.1,12.8,0.478,0.0,0.0,0.0,2.0,2.4,0.806,1.9,2.5,4.4,1.6,0.5,0.2,1.6,2.8
79,Hedo Turkoglu,ORL,67,26.2,14.0,4.9,11.7,0.419,1.4,3.7,0.38,2.8,3.4,0.836,0.9,2.6,3.5,2.3,0.6,0.3,1.8,2.1
80,Matt Harpring,UTA,78,33.1,14.0,5.4,11.0,0.489,0.1,0.6,0.209,3.1,4.0,0.778,2.5,3.6,6.2,1.8,0.9,0.2,1.7,3.2
81,Chucky Atkins,LAL,82,35.4,13.6,4.7,11.1,0.426,2.1,5.5,0.387,2.0,2.5,0.803,0.4,2.0,2.4,4.4,0.9,0.0,1.8,2.2
82,Andre Miller,DEN,82,34.8,13.6,5.2,10.9,0.477,0.1,0.5,0.154,3.1,3.7,0.838,1.2,2.9,4.1,6.9,1.5,0.1,2.7,2.5
83,Sam Cassell,MIN,59,25.8,13.5,5.4,11.6,0.464,0.5,1.7,0.262,2.3,2.6,0.865,0.4,2.2,2.7,5.1,0.6,0.2,1.8,2.7
84,Ndudi Ebi,MIN,2,27.0,13.5,5.5,10.5,0.524,0.0,0.5,0.0,2.5,4.5,0.556,3.0,5.0,8.0,0.5,0.5,0.5,1.5,3.5
85,Mike Miller,MEM,76,30.0,13.4,5.1,10.1,0.505,1.8,4.3,0.433,1.4,2.0,0.72,0.5,3.5,3.9,2.9,0.7,0.3,1.7,2.6
86,Mike Dunleavy,GSW,79,32.5,13.4,5.2,11.5,0.451,1.4,3.5,0.388,1.7,2.2,0.779,1.2,4.3,5.5,2.6,1.0,0.3,1.7,2.5
87,Primoz Brezec,CHA,72,31.6,13.0,5.4,10.5,0.512,0.0,0.0,0.0,2.3,3.1,0.745,3.1,4.2,7.4,1.2,0.5,0.8,1.5,2.5
88,Mehmet Okur,UTA,82,28.1,12.9,4.3,9.2,0.468,0.2,0.8,0.27,4.0,4.7,0.85,2.4,5.1,7.5,2.0,0.4,0.8,1.7,2.8
89,Darius Miles,POR,63,27.0,12.8,5.3,11.1,0.482,0.1,0.4,0.348,2.0,3.4,0.6,1.1,3.6,4.7,2.0,1.2,1.2,2.5,3.0
90,Jeff McInnis,CLE,76,34.9,12.8,5.0,12.0,0.412,1.2,3.5,0.345,1.7,2.1,0.813,0.4,1.6,2.1,5.1,0.7,0.0,1.5,2.3
91,Latrell Sprewell,MIN,80,30.6,12.8,5.0,12.0,0.414,0.9,2.6,0.327,2.0,2.4,0.83,0.8,2.4,3.2,2.2,0.7,0.3,1.6,1.6
92,Eddie Jones,MIA,80,35.5,12.7,4.4,10.3,0.428,1.8,4.8,0.372,2.2,2.7,0.806,0.5,4.6,5.1,2.7,1.1,0.5,1.2,3.1
93,Josh Howard,DAL,76,32.2,12.6,5.0,10.4,0.475,0.4,1.5,0.296,2.2,3.1,0.733,2.2,4.1,6.4,1.4,1.5,0.6,1.6,2.8
94,Morris Peterson,TOR,82,30.6,12.5,4.3,10.3,0.42,1.6,4.1,0.385,2.3,2.8,0.832,0.9,3.3,4.1,2.1,1.1,0.2,1.1,2.7
95,Dan Dickau,NOP,71,29.4,12.5,4.3,10.6,0.405,1.2,3.5,0.347,2.7,3.2,0.833,0.5,2.1,2.5,4.9,1.1,0.1,2.0,2.8
96,Kenny Thomas,SAC,73,29.7,12.4,5.0,10.7,0.47,0.0,0.1,0.2,2.4,3.1,0.762,2.5,4.8,7.3,2.1,0.9,0.2,1.8,3.1
97,Jason Terry,DAL,80,30.0,12.4,4.7,9.3,0.501,1.3,3.1,0.42,1.8,2.2,0.844,0.5,1.9,2.4,5.4,1.4,0.2,1.8,2.2
98,Earl Boykins,DEN,82,26.4,12.4,4.1,10.0,0.413,0.7,2.0,0.337,3.4,3.7,0.921,0.5,1.3,1.7,4.5,1.0,0.1,1.5,1.5
99,Raja Bell,UTA,63,28.4,12.3,4.8,10.6,0.454,0.9,2.1,0.403,1.8,2.4,0.747,0.8,2.4,3.2,1.4,0.7,0.1,1.3,3.3
100,Bobby Jackson,SAC,25,21.4,12.0,4.4,10.2,0.427,1.3,3.8,0.344,2.0,2.3,0.862,0.9,2.5,3.4,2.4,0.6,0.1,1.1,2.3
101,Tim Thomas,NYK,71,27.3,12.0,4.4,10.1,0.439,1.2,2.9,0.409,1.9,2.4,0.786,0.6,2.7,3.3,1.5,0.6,0.2,1.6,3.1
102,Dwight Howard,ORL,82,32.6,12.0,4.3,8.3,0.52,0.0,0.0,0.0,3.4,5.0,0.671,3.5,6.5,10.0,0.9,0.9,1.7,2.0,2.8
103,Marc Jackson,PHI,81,24.4,12.0,4.2,9.0,0.465,0.0,0.0,0.0,3.6,4.3,0.828,2.3,2.7,5.0,1.0,0.4,0.2,1.6,2.1
104,Tony Delk,ATL,56,23.9,11.9,4.4,10.6,0.416,1.3,3.6,0.356,1.8,2.4,0.757,0.5,1.8,2.3,1.9,0.8,0.1,1.0,2.2
105,Derek Fisher,GSW,74,30.0,11.9,4.0,10.2,0.393,1.5,3.9,0.371,2.4,2.7,0.862,0.5,2.4,2.9,4.1,1.0,0.1,1.7,2.4
106,David Wesley,HOU,80,34.7,11.9,4.2,10.5,0.398,1.5,3.9,0.375,2.0,2.4,0.857,0.5,2.4,2.9,3.3,1.2,0.1,1.4,2.7
107,Allan Houston,NYK,20,26.6,11.9,4.3,10.3,0.415,1.6,4.0,0.388,1.8,2.2,0.837,0.2,1.0,1.2,2.1,0.4,0.1,1.1,2.0
108,Mike James,HOU,74,25.1,11.8,4.5,10.1,0.441,1.4,3.5,0.386,1.5,2.0,0.752,0.5,2.3,2.8,3.6,0.9,0.1,1.4,2.4
109,Vladimir Radmanovic,SEA,63,29.5,11.8,4.2,10.3,0.409,2.0,5.2,0.389,1.3,1.6,0.786,0.8,3.8,4.6,1.4,0.9,0.5,1.3,2.7
110,Jamaal Magloire,NOP,23,30.6,11.7,4.3,9.9,0.432,0.0,0.0,0.0,3.2,5.3,0.602,3.4,5.5,8.9,1.3,0.3,1.0,2.6,3.2
111,Luol Deng,CHI,61,27.2,11.7,4.6,10.6,0.434,0.5,1.9,0.265,2.0,2.7,0.741,1.5,3.8,5.3,2.2,0.8,0.4,1.9,1.6
112,Damon Jones,MIA,82,31.4,11.6,4.0,8.9,0.456,2.7,6.4,0.432,0.8,1.0,0.791,0.2,2.6,2.8,4.3,0.5,0.1,1.2,1.5
113,Ruben Patterson,POR,70,28.0,11.6,4.6,8.6,0.531,0.0,0.4,0.08,2.4,4.0,0.599,1.8,2.1,3.9,2.0,1.5,0.3,2.0,2.3
114,Donyell Marshall,TOR,65,25.3,11.5,4.0,9.1,0.443,2.3,5.6,0.416,1.1,1.4,0.791,1.5,5.1,6.6,1.2,0.9,0.7,0.6,2.1
115,Kyle Korver,PHI,82,32.5,11.5,3.9,9.3,0.418,2.8,6.8,0.405,1.0,1.2,0.854,0.5,4.1,4.6,2.2,1.3,0.4,1.3,3.2
116,Speedy Claxton,NOP,62,30.1,11.5,4.1,9.9,0.421,0.2,1.0,0.18,3.0,4.1,0.736,0.6,2.4,3.0,6.0,1.8,0.1,1.9,3.0
117,Kurt Thomas,NYK,80,35.7,11.5,5.3,11.3,0.471,0.0,0.1,0.5,0.8,1.1,0.786,2.1,8.3,10.4,2.0,0.9,1.0,1.2,3.9
118,Gary Payton,BOS,77,33.0,11.3,4.4,9.4,0.468,0.5,1.7,0.326,2.0,2.6,0.761,0.6,2.4,3.1,6.1,1.1,0.2,1.9,1.6
119,Tyronn Lue,ATL,70,28.7,11.2,4.2,9.3,0.451,0.8,2.2,0.355,2.0,2.4,0.861,0.2,1.9,2.1,4.6,0.5,0.0,1.5,2.4
120,Antonio Daniels,SEA,75,27.0,11.2,3.6,8.3,0.438,0.7,2.2,0.297,3.3,4.1,0.816,0.3,2.0,2.3,4.1,0.7,0.0,1.0,1.0
121,Keith Van Horn,DAL,62,24.2,11.2,4.1,9.1,0.456,0.9,2.3,0.38,2.1,2.5,0.815,1.4,3.3,4.7,1.2,0.6,0.3,1.3,2.7
122,Gerald Wallace,CHA,70,30.7,11.1,4.1,9.1,0.449,0.2,0.9,0.274,2.7,4.1,0.661,1.7,3.8,5.5,2.0,1.7,1.3,2.3,2.6
123,Nick Van Exel,POR,53,30.5,11.1,4.0,10.6,0.381,1.9,4.8,0.389,1.1,1.4,0.784,0.4,2.7,3.0,4.3,0.8,0.0,1.7,1.3
124,Raef LaFrentz,BOS,80,27.4,11.1,4.3,8.6,0.496,1.0,2.8,0.364,1.5,1.9,0.811,1.9,5.0,6.9,1.2,0.5,1.2,0.9,3.3
125,Joe Smith,MIL,74,30.6,11.0,4.3,8.4,0.514,0.0,0.0,0.0,2.4,3.1,0.768,2.4,4.9,7.3,0.9,0.6,0.5,1.1,3.0
126,Udonis Haslem,MIA,80,33.4,10.9,4.3,8.0,0.54,0.0,0.1,0.0,2.2,2.8,0.791,3.0,6.1,9.1,1.4,0.8,0.5,1.4,3.3
127,P.J. Brown,NOP,82,34.4,10.8,4.1,9.2,0.446,0.0,0.0,0.0,2.6,3.0,0.864,3.2,5.7,9.0,2.2,0.9,0.6,1.2,2.8
128,Fred Jones,IND,77,29.5,10.6,3.6,8.4,0.425,1.1,3.0,0.38,2.3,2.7,0.85,0.4,2.7,3.1,2.5,0.8,0.4,1.5,2.2
129,Jim Jackson,PHX,64,31.1,10.5,3.9,9.1,0.426,1.9,4.6,0.414,0.8,0.9,0.931,0.5,3.7,4.2,2.9,0.5,0.1,1.8,2.4
130,Bonzi Wells,MEM,69,21.6,10.4,3.9,8.9,0.441,0.5,1.5,0.346,2.0,2.7,0.75,0.7,2.6,3.3,1.2,1.2,0.4,1.3,2.4
131,Marcus Camby,DEN,66,30.5,10.3,4.2,9.1,0.465,0.0,0.1,0.0,1.9,2.6,0.723,2.0,8.0,10.0,2.3,0.9,3.0,1.6,2.7
132,Corliss Williamson,SAC,72,21.2,10.3,3.8,8.1,0.467,0.0,0.0,0.0,2.7,3.4,0.799,1.4,2.2,3.6,1.1,0.5,0.2,1.2,3.0
133,J.R. Smith,NOP,76,24.5,10.3,3.9,9.8,0.394,1.1,3.7,0.288,1.5,2.1,0.689,0.5,1.5,2.0,1.9,0.7,0.1,1.4,1.8
134,Bob Sura,HOU,61,31.5,10.3,3.5,8.3,0.427,0.9,2.5,0.355,2.3,3.1,0.75,1.3,4.2,5.5,5.2,1.1,0.1,2.4,2.8
135,Jarvis Hayes,WAS,54,28.9,10.2,3.8,9.8,0.389,0.8,2.3,0.341,1.8,2.2,0.839,0.8,3.4,4.2,1.7,0.9,0.2,1.1,2.0
136,Mo Williams,MIL,80,28.2,10.2,4.0,9.2,0.438,0.4,1.2,0.323,1.7,2.0,0.85,0.6,2.4,3.1,6.1,0.9,0.1,2.5,2.8
137,Jason Williams,MEM,71,27.5,10.1,3.7,9.1,0.413,1.5,4.6,0.324,1.1,1.4,0.792,0.3,1.5,1.7,5.6,1.1,0.1,1.8,1.3
138,Brevin Knight,CHA,66,29.4,10.1,3.8,8.9,0.422,0.0,0.3,0.15,2.5,3.0,0.852,0.3,2.3,2.6,9.0,2.0,0.1,2.2,2.9
139,Josh Childress,ATL,80,29.7,10.1,3.8,8.0,0.47,0.2,0.7,0.232,2.4,2.9,0.823,2.4,3.6,6.0,1.9,0.9,0.4,1.3,2.3
140,Stromile Swift,MEM,60,21.3,10.1,3.7,8.1,0.449,0.0,0.1,0.0,2.8,3.7,0.758,1.5,3.0,4.6,0.7,0.7,1.5,1.5,3.0
141,Luke Ridnour,SEA,82,31.4,10.0,3.6,9.0,0.405,0.8,2.2,0.376,1.9,2.2,0.883,0.7,1.8,2.5,5.9,1.1,0.3,1.8,2.3
142,Glenn Robinson,SAS,9,17.4,10.0,3.8,8.6,0.442,0.2,0.7,0.333,2.2,2.6,0.87,0.4,2.2,2.7,0.9,0.4,0.3,0.8,2.1
143,Nenad Krstic,NJN,75,26.2,10.0,3.7,7.6,0.493,0.0,0.0,0.0,2.5,3.4,0.725,2.1,3.2,5.3,1.0,0.4,0.8,1.5,3.7
144,Shane Battier,MEM,80,31.5,9.9,3.4,7.7,0.442,0.9,2.2,0.395,2.3,2.9,0.789,2.0,3.2,5.2,1.6,1.1,1.0,0.9,2.5
145,Marko Jaric,LAC,50,33.1,9.9,3.8,9.1,0.414,1.1,3.0,0.371,1.2,1.6,0.72,0.4,2.8,3.2,6.1,1.7,0.3,2.0,2.1
146,Chris Mihm,LAL,75,24.9,9.8,3.7,7.4,0.507,0.0,0.0,0.0,2.3,3.4,0.678,2.6,4.1,6.7,0.7,0.2,1.4,1.5,3.2
147,Ben Wallace,DET,74,36.1,9.7,4.0,8.8,0.453,0.0,0.1,0.111,1.8,4.1,0.428,3.9,8.2,12.2,1.7,1.4,2.4,1.1,2.1
148,Voshon Lenard,DEN,3,18.0,9.7,3.3,8.7,0.385,1.3,4.0,0.333,1.7,2.7,0.625,0.0,2.0,2.0,2.0,0.3,0.0,0.7,0.7
149,Josh Smith,ATL,74,27.7,9.7,3.7,8.1,0.455,0.1,0.3,0.174,2.2,3.2,0.688,2.0,4.2,6.2,1.7,0.8,1.9,1.8,2.1
