#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
150,Trevor Booker,BRK,71,24.7,10.0,4.3,8.3,0.516,0.4,1.1,0.321,1.0,1.5,0.673,2.0,6.0,8.0,1.9,1.1,0.4,1.8,2.1
151,Gorgui Dieng,MIN,82,32.4,10.0,4.0,8.1,0.502,0.2,0.5,0.372,1.7,2.0,0.814,2.3,5.6,7.9,1.9,1.1,1.2,1.3,3.1
152,Shabazz Muhammad,MIN,78,19.4,9.9,3.7,7.7,0.482,0.6,1.9,0.338,1.9,2.4,0.774,1.1,1.7,2.8,0.4,0.3,0.1,0.7,1.1
153,Jamal Murray,DEN,82,21.5,9.9,3.6,8.9,0.404,1.4,4.2,0.334,1.3,1.5,0.883,0.5,2.1,2.6,2.1,0.6,0.3,1.4,1.5
154,Ty Lawson,SAC,69,25.1,9.9,3.4,7.6,0.454,0.5,1.7,0.288,2.5,3.1,0.797,0.6,2.0,2.6,4.8,1.1,0.1,1.9,1.7
155,Richaun Holmes,PHI,57,20.9,9.8,4.0,7.2,0.558,0.5,1.4,0.351,1.3,1.8,0.699,1.6,3.8,5.5,1.0,0.7,1.0,1.0,2.4
156,Jeremy Lamb,CHA,62,18.4,9.7,3.6,7.9,0.46,0.7,2.4,0.281,1.8,2.1,0.853,0.5,3.8,4.3,1.2,0.4,0.4,0.6,1.6
157,Kenneth Faried,DEN,61,21.2,9.6,3.7,6.8,0.548,0.0,0.1,0.0,2.1,3.1,0.693,3.0,4.6,7.6,0.9,0.7,0.7,1.0,2.0
158,E'Twaun Moore,NOP,73,24.9,9.6,3.9,8.5,0.457,1.1,2.8,0.37,0.8,1.0,0.77,0.5,1.6,2.1,2.2,0.7,0.4,0.8,1.8
159,Patrick Beverley,HOU,67,30.7,9.5,3.4,8.1,0.42,1.6,4.3,0.382,1.1,1.4,0.768,1.4,4.4,5.9,4.2,1.5,0.4,1.5,3.3
160,Derrick Favors,UTA,50,23.7,9.5,4.1,8.3,0.487,0.1,0.2,0.3,1.3,2.2,0.615,1.8,4.3,6.1,1.1,0.9,0.8,1.2,2.1
161,Patty Mills,SAS,80,21.9,9.5,3.4,7.8,0.44,1.8,4.4,0.414,0.8,1.0,0.825,0.3,1.5,1.8,3.5,0.8,0.0,1.3,1.4
162,Nik Stauskas,PHI,80,27.3,9.5,3.1,7.9,0.396,1.7,4.5,0.368,1.5,1.9,0.813,0.3,2.6,2.8,2.4,0.6,0.4,1.6,1.8
163,Michael Beasley,MIL,56,16.7,9.4,3.9,7.3,0.532,0.3,0.8,0.419,1.4,1.9,0.743,0.7,2.7,3.4,0.9,0.5,0.5,1.2,1.6
164,Brandon Ingram,LAL,79,28.9,9.4,3.5,8.7,0.402,0.7,2.4,0.294,1.7,2.7,0.621,0.8,3.2,4.0,2.1,0.6,0.5,1.5,2.0
165,Ish Smith,DET,81,24.1,9.4,4.1,9.2,0.439,0.3,1.3,0.267,0.9,1.3,0.706,0.3,2.6,2.9,5.2,0.8,0.4,1.4,1.6
166,Cory Joseph,TOR,80,25.0,9.3,3.7,8.3,0.452,0.6,1.7,0.356,1.2,1.5,0.77,0.6,2.3,2.9,3.3,0.8,0.2,1.4,1.8
167,Jeff Green,ORL,69,22.2,9.2,3.2,8.1,0.394,0.8,2.8,0.275,2.1,2.4,0.863,0.6,2.5,3.1,1.2,0.5,0.2,1.1,1.5
168,Gerald Henderson,PHI,72,23.2,9.2,3.3,7.7,0.423,0.8,2.4,0.353,1.8,2.3,0.806,0.5,2.1,2.6,1.6,0.6,0.2,0.9,1.8
169,Marquese Chriss,PHX,82,21.3,9.2,3.5,7.7,0.449,0.9,2.7,0.321,1.4,2.2,0.624,1.2,3.1,4.2,0.7,0.8,0.9,1.3,3.2
170,Michael Kidd-Gilchrist,CHA,81,29.0,9.2,3.6,7.6,0.477,0.0,0.1,0.111,1.9,2.4,0.784,1.9,5.0,7.0,1.4,1.0,1.0,0.7,2.3
171,Joe Johnson,UTA,78,23.6,9.2,3.5,8.0,0.436,1.4,3.3,0.411,0.8,1.0,0.818,0.4,2.7,3.1,1.8,0.5,0.2,0.9,1.2
172,Jameer Nelson,DEN,75,27.3,9.2,3.6,8.1,0.444,1.4,3.6,0.388,0.6,0.8,0.714,0.4,2.2,2.6,5.1,0.7,0.1,1.7,2.6
173,Channing Frye,CLE,74,18.9,9.1,3.2,7.0,0.458,1.9,4.5,0.409,0.9,1.0,0.851,0.5,3.4,3.9,0.6,0.4,0.5,0.7,1.9
174,Maybyner Nene,HOU,67,17.9,9.1,3.7,5.9,0.617,0.0,0.1,0.333,1.7,2.9,0.589,1.4,2.8,4.2,1.0,0.8,0.6,1.1,2.4
175,Montrezl Harrell,HOU,58,18.3,9.1,3.9,5.9,0.652,0.0,0.1,0.143,1.3,2.1,0.628,1.4,2.4,3.8,1.1,0.3,0.7,0.8,2.2
176,Jodie Meeks,ORL,36,20.5,9.1,2.9,7.1,0.402,1.6,3.8,0.409,1.8,2.1,0.878,0.1,2.0,2.1,1.3,0.9,0.1,1.0,1.1
177,Tony Allen,MEM,71,27.0,9.1,3.9,8.4,0.461,0.2,0.8,0.278,1.1,1.8,0.615,2.3,3.2,5.5,1.4,1.6,0.4,1.4,2.5
178,Kelly Olynyk,BOS,75,20.5,9.0,3.5,6.8,0.512,0.9,2.6,0.354,1.2,1.6,0.732,1.0,3.8,4.8,2.0,0.6,0.4,1.3,2.8
179,Evan Turner,POR,65,25.5,9.0,3.6,8.5,0.426,0.5,1.8,0.263,1.3,1.6,0.825,0.6,3.2,3.8,3.2,0.8,0.4,1.5,1.9
180,Dahntay Jones,CLE,1,12.0,9.0,3.0,8.0,0.375,0.0,2.0,0.0,3.0,4.0,0.75,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
181,Doug McDermott,OKC,66,22.8,9.0,3.4,7.5,0.447,1.2,3.2,0.37,1.1,1.3,0.845,0.3,2.4,2.7,0.9,0.2,0.1,0.6,1.2
182,JaMychal Green,MEM,77,27.3,8.9,3.2,6.5,0.5,0.7,1.9,0.379,1.7,2.2,0.802,2.2,4.9,7.1,1.1,0.6,0.4,1.2,3.2
183,DeMarre Carroll,TOR,72,26.1,8.9,3.1,7.6,0.4,1.5,4.4,0.341,1.2,1.6,0.761,0.9,2.9,3.8,1.0,1.1,0.4,0.8,2.0
184,Skal Labissiere,SAC,33,18.5,8.8,3.5,6.6,0.537,0.1,0.2,0.375,1.6,2.2,0.703,1.5,3.4,4.9,0.8,0.5,0.4,1.1,1.9
185,Nerlens Noel,DAL,51,20.5,8.7,3.6,6.1,0.595,0.0,0.0,0.0,1.5,2.2,0.694,1.8,3.9,5.8,1.0,1.3,1.0,1.0,2.5
186,Al-Farouq Aminu,POR,61,29.1,8.7,3.0,7.6,0.393,1.1,3.5,0.33,1.6,2.2,0.706,1.3,6.1,7.4,1.6,1.0,0.7,1.5,1.7
187,Marreese Speights,LAC,82,15.7,8.7,3.0,6.7,0.445,1.3,3.4,0.372,1.5,1.7,0.876,1.1,3.5,4.5,0.8,0.3,0.5,0.8,2.8
188,Rondae Hollis-Jefferson,BRK,78,22.6,8.7,3.0,6.9,0.434,0.2,0.9,0.224,2.4,3.2,0.751,1.2,4.6,5.8,2.0,1.1,0.6,1.5,2.3
189,J.R. Smith,CLE,41,29.0,8.6,3.0,8.7,0.346,2.3,6.6,0.351,0.2,0.4,0.667,0.4,2.3,2.8,1.5,1.0,0.3,0.6,1.9
190,Tony Snell,MIL,80,29.2,8.5,3.1,6.8,0.455,1.8,4.4,0.406,0.6,0.7,0.81,0.3,2.8,3.1,1.2,0.7,0.2,0.7,1.6
191,Monta Ellis,IND,74,27.0,8.5,3.3,7.5,0.443,0.6,1.8,0.319,1.3,1.7,0.727,0.3,2.5,2.8,3.2,1.1,0.4,1.8,2.0
192,Tyson Chandler,PHX,47,27.6,8.4,3.3,4.9,0.671,0.0,0.0,0.0,1.9,2.6,0.734,3.3,8.2,11.5,0.6,0.7,0.5,1.4,2.7
193,Arron Afflalo,SAC,61,25.9,8.4,3.0,6.9,0.44,1.0,2.5,0.411,1.4,1.5,0.892,0.1,1.9,2.0,1.3,0.3,0.1,0.7,1.7
194,Norman Powell,TOR,76,18.0,8.4,3.0,6.7,0.449,0.7,2.3,0.324,1.7,2.1,0.792,0.3,1.9,2.2,1.1,0.7,0.2,0.9,1.7
195,Joe Harris,BRK,52,21.9,8.2,3.0,7.0,0.425,1.6,4.3,0.385,0.7,0.9,0.714,0.3,2.5,2.8,1.0,0.6,0.2,1.1,2.3
196,Troy Daniels,MEM,67,17.7,8.2,2.8,7.4,0.374,2.1,5.3,0.389,0.6,0.8,0.796,0.3,1.2,1.5,0.7,0.3,0.1,0.7,1.3
197,Shawn Long,PHI,18,13.0,8.2,3.4,6.1,0.56,0.4,1.1,0.368,1.1,1.9,0.543,2.3,2.4,4.7,0.7,0.5,0.5,0.7,2.7
198,Caris LeVert,BRK,57,21.7,8.2,3.0,6.7,0.45,1.0,3.2,0.321,1.2,1.6,0.72,0.4,2.9,3.3,1.9,0.9,0.1,1.0,1.6
199,Willy Hernangomez,NYK,72,18.4,8.2,3.4,6.5,0.529,0.1,0.2,0.267,1.3,1.7,0.728,2.4,4.6,7.0,1.3,0.6,0.5,1.4,2.1
200,Willie Cauley-Stein,SAC,75,18.9,8.1,3.4,6.4,0.53,0.0,0.0,0.0,1.3,2.0,0.669,1.1,3.4,4.5,1.1,0.7,0.6,0.9,2.0
201,Ben McLemore,SAC,61,19.3,8.1,3.0,6.9,0.43,1.1,2.8,0.382,1.1,1.5,0.753,0.3,1.8,2.1,0.8,0.5,0.1,1.0,1.8
202,Al Jefferson,IND,66,14.1,8.1,3.6,7.1,0.499,0.0,0.0,0.0,1.0,1.3,0.765,1.1,3.1,4.2,0.9,0.3,0.2,0.5,1.9
203,Tristan Thompson,CLE,78,30.0,8.1,3.4,5.6,0.6,0.0,0.0,0.0,1.4,2.7,0.498,3.7,5.5,9.2,1.0,0.5,1.1,0.8,2.3
204,Vince Carter,MEM,73,24.7,8.0,2.6,6.7,0.394,1.5,4.1,0.378,1.2,1.6,0.765,0.5,2.6,3.1,1.8,0.8,0.5,0.7,2.2
205,Alex Len,PHX,77,20.3,8.0,3.0,6.0,0.497,0.0,0.2,0.25,1.9,2.7,0.721,2.0,4.6,6.6,0.6,0.5,1.3,1.3,3.1
206,Langston Galloway,SAC,74,20.2,7.9,2.8,7.4,0.38,1.6,4.2,0.39,0.7,0.9,0.797,0.4,1.7,2.1,1.3,0.6,0.1,0.6,1.3
207,D.J. Augustin,ORL,78,19.7,7.9,2.5,6.6,0.377,1.2,3.5,0.347,1.7,2.1,0.814,0.2,1.3,1.5,2.7,0.4,0.0,1.2,1.3
208,Shelvin Mack,UTA,55,21.9,7.8,3.1,6.9,0.446,0.7,2.2,0.308,1.0,1.4,0.688,0.4,1.9,2.3,2.8,0.8,0.1,1.6,1.8
209,Rajon Rondo,CHI,69,26.7,7.8,3.3,8.1,0.408,0.7,1.9,0.376,0.4,0.7,0.6,1.1,4.1,5.1,6.7,1.4,0.2,2.4,2.1
210,Sergio Rodriguez,PHI,68,22.3,7.8,3.1,7.9,0.392,1.4,3.7,0.365,0.3,0.4,0.667,0.3,2.0,2.3,5.1,0.7,0.1,1.9,1.4
211,Garrett Temple,SAC,65,26.6,7.8,2.8,6.6,0.424,1.3,3.4,0.373,0.9,1.1,0.784,0.5,2.3,2.8,2.6,1.3,0.4,1.2,2.2
212,Justin Holiday,NYK,82,20.0,7.7,2.8,6.6,0.433,1.2,3.3,0.355,0.8,1.0,0.825,0.3,2.4,2.7,1.2,0.8,0.4,0.8,1.3
213,Matt Dellavedova,MIL,76,26.1,7.6,2.7,7.0,0.39,1.0,2.8,0.367,1.1,1.3,0.854,0.3,1.6,1.9,4.7,0.7,0.0,1.8,2.0
214,Luol Deng,LAL,56,26.5,7.6,2.9,7.6,0.387,0.9,2.9,0.309,0.8,1.1,0.73,1.1,4.1,5.3,1.3,0.9,0.4,0.8,1.1
215,Andre Iguodala,GSW,76,26.3,7.6,2.9,5.5,0.528,0.8,2.3,0.362,0.9,1.3,0.706,0.7,3.3,4.0,3.4,1.0,0.5,0.8,1.3
216,Manu Ginobili,SAS,69,18.7,7.5,2.5,6.4,0.39,1.3,3.3,0.392,1.2,1.6,0.804,0.4,1.9,2.3,2.7,1.2,0.2,1.4,1.7
217,Ivica Zubac,LAL,38,16.0,7.5,3.3,6.3,0.529,0.0,0.1,0.0,0.8,1.3,0.653,1.1,3.1,4.2,0.8,0.4,0.9,0.8,1.7
218,Iman Shumpert,CLE,76,25.5,7.5,2.6,6.4,0.411,1.2,3.4,0.36,0.9,1.2,0.789,0.5,2.4,2.9,1.4,0.8,0.4,1.0,2.0
219,Isaiah Whitehead,BRK,73,22.5,7.4,2.8,7.0,0.402,0.6,2.0,0.295,1.2,1.5,0.805,0.4,2.1,2.5,2.6,0.6,0.5,1.9,2.4
220,Timofey Mozgov,LAL,54,20.4,7.4,3.1,6.1,0.515,0.0,0.0,0.0,1.2,1.4,0.808,1.9,3.0,4.9,0.8,0.3,0.6,1.3,2.5
221,Alan Williams,PHX,47,15.1,7.4,2.9,5.7,0.517,0.0,0.0,0.0,1.5,2.4,0.625,2.0,4.2,6.2,0.5,0.6,0.7,0.8,2.7
222,Archie Goodwin,BRK,15,14.3,7.3,2.4,4.4,0.545,0.3,1.0,0.333,2.2,2.8,0.786,0.5,1.4,1.9,1.6,0.3,0.3,0.9,0.5
223,Spencer Dinwiddie,BRK,59,22.6,7.3,2.3,5.1,0.444,0.6,1.7,0.376,2.1,2.7,0.792,0.5,2.3,2.8,3.1,0.7,0.4,1.1,2.0
224,Danny Green,SAS,68,26.6,7.3,2.6,6.6,0.392,1.7,4.6,0.379,0.4,0.5,0.844,0.5,2.8,3.3,1.8,1.0,0.8,1.1,1.8
225,David Lee,SAS,79,18.7,7.3,3.1,5.3,0.59,0.0,0.0,0.0,1.0,1.4,0.708,1.9,3.7,5.6,1.6,0.4,0.5,1.0,1.6
226,Tyler Ulis,PHX,61,18.4,7.3,3.0,7.2,0.421,0.3,1.3,0.266,0.9,1.2,0.775,0.3,1.2,1.6,3.7,0.8,0.1,1.3,1.2
227,Rodney Stuckey,IND,39,17.9,7.2,2.3,6.3,0.373,0.5,1.5,0.317,2.1,2.7,0.748,0.2,2.0,2.2,2.2,0.4,0.0,1.4,1.1
228,Thabo Sefolosha,ATL,62,25.7,7.2,2.8,6.4,0.441,0.7,1.9,0.342,0.9,1.2,0.733,0.9,3.5,4.4,1.7,1.5,0.5,0.9,1.6
229,Tim Frazier,NOP,65,23.5,7.1,2.5,6.2,0.403,0.6,2.0,0.313,1.5,2.0,0.76,0.5,2.1,2.7,5.2,0.9,0.1,1.6,2.0
230,"Larry Nance, Jr.",LAL,63,22.9,7.1,3.0,5.7,0.526,0.2,0.6,0.278,0.9,1.3,0.738,1.9,4.0,5.9,1.5,1.3,0.6,0.9,2.4
231,Brandon Jennings,WAS,81,22.2,7.1,2.4,6.6,0.359,1.0,3.1,0.313,1.4,1.9,0.75,0.4,2.1,2.4,4.9,0.9,0.0,1.6,1.4
232,Matt Barnes,GSW,74,24.0,7.1,2.5,6.4,0.391,1.2,3.6,0.331,0.9,1.2,0.787,0.9,4.2,5.2,2.6,0.6,0.4,1.4,2.5
233,Justin Anderson,PHI,75,16.4,7.1,2.5,5.9,0.424,0.8,2.6,0.299,1.4,1.7,0.791,0.9,2.3,3.3,0.9,0.5,0.3,0.9,1.5
234,Anthony Tolliver,SAC,65,22.7,7.1,2.4,5.4,0.442,1.4,3.5,0.391,0.9,1.3,0.744,0.8,2.9,3.6,1.2,0.5,0.3,0.9,1.7
235,Joe Ingles,UTA,82,24.1,7.1,2.5,5.5,0.452,1.5,3.4,0.441,0.6,0.8,0.735,0.3,2.9,3.2,2.7,1.2,0.1,1.3,2.0
236,Solomon Hill,NOP,80,29.7,7.0,2.3,6.0,0.383,1.2,3.4,0.348,1.3,1.6,0.805,0.6,3.2,3.8,1.8,0.9,0.4,1.0,2.3
237,Josh Huestis,OKC,2,15.4,7.0,3.0,5.5,0.545,1.0,2.0,0.5,0.0,0.5,0.0,2.0,2.5,4.5,1.5,0.0,1.5,0.0,0.0
238,Justin Hamilton,BRK,64,18.4,6.9,2.7,5.9,0.459,0.9,2.8,0.306,0.6,0.8,0.75,1.1,3.0,4.1,0.9,0.5,0.7,0.7,1.4
239,T.J. McConnell,PHI,81,26.3,6.9,2.9,6.3,0.461,0.1,0.7,0.2,0.9,1.1,0.811,0.5,2.6,3.1,6.6,1.7,0.1,2.0,1.7
240,Patrick Patterson,TOR,65,24.6,6.8,2.4,5.9,0.401,1.4,3.9,0.372,0.7,0.9,0.717,1.0,3.6,4.5,1.2,0.6,0.4,0.6,1.8
241,Ian Clark,GSW,77,14.8,6.8,2.7,5.6,0.487,0.8,2.1,0.374,0.6,0.8,0.759,0.3,1.3,1.6,1.2,0.5,0.1,0.7,1.0
242,Bobby Portis,CHI,64,15.6,6.8,2.9,5.9,0.488,0.5,1.5,0.333,0.6,0.9,0.661,1.2,3.5,4.6,0.5,0.3,0.2,0.6,1.5
243,Jared Dudley,PHX,64,21.3,6.8,2.5,5.4,0.454,1.2,3.2,0.379,0.7,1.0,0.662,0.5,3.0,3.5,1.9,0.7,0.3,1.1,2.4
244,Lance Stephenson,IND,18,20.1,6.8,3.0,6.7,0.45,0.3,1.1,0.3,0.4,0.7,0.615,0.2,2.7,2.9,3.3,0.3,0.2,1.4,1.8
245,John Henson,MIL,58,19.4,6.8,2.7,5.3,0.515,0.0,0.0,0.0,1.3,1.8,0.692,1.6,3.5,5.1,1.0,0.5,1.3,0.9,2.6
246,Brandan Wright,MEM,28,16.0,6.8,3.0,4.8,0.615,0.0,0.0,0.0,0.8,1.3,0.657,1.1,1.7,2.8,0.5,0.4,0.7,0.4,1.5
247,Alec Burks,UTA,42,15.5,6.7,2.4,5.9,0.399,0.6,1.8,0.329,1.4,1.9,0.769,0.4,2.5,2.9,0.7,0.4,0.1,0.8,1.2
248,Raymond Felton,LAC,80,21.2,6.7,2.8,6.4,0.43,0.6,1.8,0.319,0.6,0.8,0.781,0.4,2.3,2.7,2.4,0.8,0.3,1.0,1.6
249,Devin Harris,DAL,65,16.7,6.7,2.1,5.2,0.4,0.9,2.7,0.33,1.6,2.0,0.829,0.2,1.8,1.9,2.1,0.7,0.1,0.9,1.6
250,James Ennis,MEM,64,23.4,6.7,2.3,5.0,0.455,0.8,2.1,0.372,1.3,1.7,0.782,1.1,3.0,4.0,1.0,0.7,0.3,0.9,2.6
251,Dwight Powell,DAL,77,17.3,6.7,2.5,4.9,0.515,0.3,1.0,0.284,1.4,1.8,0.759,1.2,2.8,4.0,0.6,0.8,0.5,0.4,1.8
252,P.J. Tucker,TOR,81,27.6,6.7,2.5,6.0,0.413,0.9,2.4,0.357,0.9,1.1,0.774,1.4,4.4,5.8,1.2,1.4,0.2,0.8,2.4
253,Marcus Thornton,WAS,33,17.4,6.6,2.5,6.4,0.4,0.8,2.4,0.35,0.7,0.8,0.852,0.7,1.6,2.3,1.2,0.6,0.1,0.8,1.5
254,Kosta Koufos,SAC,71,20.0,6.6,3.0,5.5,0.551,0.0,0.0,0.0,0.5,0.9,0.613,1.7,4.0,5.7,0.7,0.5,0.7,0.9,2.4
255,Andre Roberson,OKC,79,30.1,6.6,2.7,5.9,0.464,0.6,2.3,0.245,0.6,1.4,0.423,1.2,3.9,5.1,1.0,1.2,1.0,0.6,2.6
256,Jaylen Brown,BOS,78,17.2,6.6,2.5,5.4,0.454,0.6,1.7,0.341,1.1,1.6,0.685,0.6,2.2,2.8,0.8,0.4,0.2,0.9,1.8
257,Michael Carter-Williams,CHI,45,18.8,6.6,2.5,6.8,0.366,0.3,1.4,0.234,1.3,1.7,0.753,0.5,2.9,3.4,2.5,0.8,0.5,1.5,2.3
258,Dante Cunningham,NOP,66,25.0,6.6,2.6,5.4,0.485,1.1,2.7,0.392,0.2,0.4,0.593,0.8,3.3,4.2,0.6,0.6,0.4,0.4,1.5
259,Sam Dekker,HOU,77,18.4,6.5,2.6,5.6,0.473,0.8,2.4,0.321,0.5,0.9,0.559,1.2,2.5,3.7,1.0,0.5,0.3,0.5,1.1
260,Amir Johnson,BOS,80,20.1,6.5,2.7,4.6,0.576,0.3,0.8,0.409,0.8,1.3,0.67,1.5,3.1,4.6,1.8,0.6,0.8,1.0,2.6
261,Timothe Luwawu-Cabarrot,PHI,69,17.2,6.4,2.1,5.2,0.402,0.7,2.3,0.311,1.5,1.8,0.854,0.4,1.8,2.2,1.1,0.5,0.1,1.1,2.2
262,Mirza Teletovic,MIL,70,16.2,6.4,2.2,6.0,0.373,1.5,4.4,0.341,0.5,0.6,0.778,0.2,2.2,2.3,0.7,0.2,0.2,0.5,1.6
263,Darrell Arthur,DEN,41,15.6,6.4,2.3,5.2,0.442,1.3,2.9,0.453,0.5,0.5,0.864,0.6,2.1,2.7,1.0,0.5,0.5,0.9,1.9
264,Rodney McGruder,MIA,78,25.2,6.4,2.4,5.9,0.413,0.9,2.8,0.332,0.6,0.9,0.62,1.2,2.1,3.3,1.6,0.6,0.2,0.7,1.8
265,"Kelly Oubre, Jr.",WAS,79,20.3,6.3,2.4,5.6,0.421,0.7,2.4,0.287,0.9,1.3,0.758,0.8,2.5,3.3,0.6,0.7,0.2,0.6,2.5
266,Kyle O'Quinn,NYK,79,15.6,6.3,2.7,5.2,0.521,0.0,0.2,0.118,0.8,1.1,0.771,2.0,3.6,5.6,1.5,0.5,1.3,1.0,2.2
267,Leandro Barbosa,PHX,67,14.4,6.3,2.6,5.9,0.439,0.5,1.5,0.357,0.6,0.7,0.889,0.2,1.3,1.6,1.2,0.5,0.1,0.7,1.2
268,Mindaugas Kuzminskas,NYK,68,14.9,6.3,2.3,5.4,0.428,0.8,2.5,0.321,0.8,1.0,0.809,0.7,1.2,1.9,1.0,0.4,0.2,0.8,1.2
269,Dante Exum,UTA,66,18.6,6.2,2.3,5.5,0.427,0.7,2.3,0.295,0.9,1.1,0.795,0.5,1.5,2.0,1.7,0.3,0.2,1.2,2.2
270,Spencer Hawes,MIL,54,14.8,6.2,2.5,5.1,0.484,0.5,1.5,0.309,0.8,1.0,0.846,0.7,2.8,3.5,1.5,0.3,0.6,0.9,1.4
271,Ramon Sessions,CHA,50,16.2,6.2,2.0,5.3,0.38,0.4,1.2,0.339,1.8,2.4,0.771,0.2,1.2,1.5,2.6,0.5,0.1,0.9,0.9
272,Jonathan Gibson,DAL,17,13.6,6.2,2.1,5.6,0.368,0.9,2.6,0.333,1.2,1.7,0.724,0.1,1.2,1.3,1.5,0.5,0.0,1.2,1.2
273,Mike Muscala,ATL,70,17.7,6.2,2.4,4.8,0.504,0.7,1.6,0.418,0.7,0.9,0.766,1.1,2.3,3.4,1.4,0.4,0.6,0.8,1.4
274,Nemanja Bjelica,MIN,65,18.3,6.2,2.3,5.5,0.424,0.9,2.7,0.316,0.7,0.9,0.738,0.9,2.9,3.8,1.2,0.6,0.3,0.9,2.4
275,Trey Lyles,UTA,71,16.3,6.2,2.2,6.2,0.362,0.9,2.9,0.319,0.8,1.1,0.722,0.7,2.6,3.3,1.0,0.4,0.3,0.9,1.4
276,Jonathon Simmons,SAS,78,17.9,6.2,2.3,5.4,0.42,0.4,1.3,0.294,1.3,1.7,0.75,0.3,1.8,2.1,1.6,0.6,0.3,1.0,1.9
277,Chandler Parsons,MEM,34,19.8,6.2,2.2,6.5,0.338,0.7,2.7,0.269,1.0,1.3,0.814,0.2,2.3,2.5,1.6,0.6,0.1,0.7,1.5
278,Troy Williams,HOU,30,18.6,6.2,2.4,5.6,0.437,0.6,2.1,0.29,0.7,1.1,0.656,0.5,1.8,2.3,0.8,0.9,0.3,1.1,2.0
279,JaVale McGee,GSW,77,9.6,6.1,2.7,4.1,0.652,0.0,0.0,0.0,0.7,1.4,0.505,1.3,1.9,3.2,0.2,0.2,0.9,0.5,1.4
280,Zaza Pachulia,GSW,70,18.1,6.1,2.3,4.4,0.534,0.0,0.0,0.0,1.4,1.8,0.778,2.0,3.9,5.9,1.9,0.8,0.5,1.2,2.4
281,Derrick Williams,CLE,50,16.1,6.1,2.2,4.9,0.443,0.6,1.9,0.309,1.2,1.8,0.652,0.4,2.2,2.6,0.6,0.3,0.1,0.6,1.2
282,Glenn Robinson,IND,69,20.7,6.1,2.3,4.9,0.467,0.7,1.8,0.392,0.8,1.1,0.711,0.8,2.7,3.6,0.7,0.6,0.3,0.5,0.9
283,Luc Mbah a Moute,LAC,80,22.3,6.1,2.4,4.7,0.505,0.5,1.4,0.391,0.7,1.1,0.678,0.6,1.6,2.1,0.5,1.0,0.4,0.6,1.5
284,David Nwaba,LAL,20,19.9,6.0,2.4,4.1,0.58,0.1,0.3,0.2,1.3,2.0,0.641,0.9,2.3,3.2,0.7,0.7,0.4,0.6,1.8
285,Jordan Farmar,SAC,2,17.7,6.0,2.0,6.0,0.333,2.0,4.5,0.444,0.0,0.0,0.0,0.5,1.0,1.5,4.5,1.0,0.0,1.5,0.5
286,Lance Thomas,NYK,46,21.0,6.0,2.1,5.3,0.398,0.8,1.8,0.447,0.9,1.1,0.843,0.7,2.4,3.1,0.8,0.5,0.1,0.5,1.8
287,Alex Abrines,OKC,68,15.5,6.0,2.0,5.0,0.393,1.4,3.6,0.381,0.6,0.7,0.898,0.3,1.0,1.3,0.6,0.5,0.1,0.5,1.7
288,Bismack Biyombo,ORL,81,22.1,6.0,2.2,4.2,0.528,0.0,0.0,0.0,1.5,2.9,0.534,1.9,5.1,7.0,0.9,0.3,1.1,1.2,2.5
289,Domantas Sabonis,OKC,81,20.1,5.9,2.4,5.9,0.399,0.6,2.0,0.321,0.5,0.8,0.657,0.6,3.0,3.6,1.0,0.5,0.4,1.0,2.5
290,Andrew Harrison,MEM,72,20.5,5.9,1.6,5.0,0.325,0.6,2.2,0.276,2.1,2.7,0.763,0.3,1.6,1.9,2.8,0.7,0.3,1.2,2.7
291,Jerian Grant,CHI,63,16.3,5.9,2.0,4.8,0.425,0.8,2.1,0.366,1.0,1.2,0.89,0.3,1.5,1.8,1.9,0.7,0.1,0.7,1.5
292,Quincy Acy,BRK,38,14.7,5.8,1.8,4.5,0.412,1.0,2.4,0.411,1.2,1.6,0.75,0.5,2.5,3.0,0.5,0.4,0.4,0.6,1.8
293,Beno Udrih,DET,39,14.4,5.8,2.4,5.1,0.467,0.3,0.8,0.344,0.8,0.9,0.941,0.2,1.3,1.5,3.4,0.3,0.0,0.9,0.7
294,Tarik Black,LAL,67,16.3,5.7,2.2,4.4,0.51,0.0,0.0,0.5,1.2,1.6,0.752,2.1,3.0,5.1,0.6,0.4,0.7,0.9,2.6
295,Taurean Prince,ATL,59,16.6,5.7,1.9,4.8,0.4,0.6,1.7,0.324,1.3,1.6,0.787,0.4,2.2,2.7,0.9,0.7,0.5,1.0,1.6
296,Jason Smith,WAS,74,14.4,5.7,2.4,4.4,0.529,0.5,1.1,0.474,0.5,0.7,0.686,0.9,2.6,3.5,0.5,0.3,0.7,0.8,2.3
297,Richard Jefferson,CLE,79,20.4,5.7,1.9,4.3,0.446,0.8,2.4,0.333,1.0,1.4,0.741,0.4,2.2,2.6,1.0,0.3,0.1,0.7,1.9
298,Quinn Cook,NOP,14,13.4,5.6,2.4,4.7,0.5,0.8,1.9,0.423,0.1,0.4,0.4,0.1,0.4,0.5,1.9,0.3,0.0,0.9,0.9
