#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
12,Brandon Roy,POR,78,37.2,22.6,8.1,16.9,0.48,1.1,2.8,0.377,5.3,6.5,0.824,1.3,3.4,4.7,5.1,1.1,0.3,1.9,1.6
13,Antawn Jamison,WAS,81,38.2,22.2,8.3,17.8,0.468,1.4,3.9,0.351,4.2,5.6,0.754,2.4,6.5,8.9,1.9,1.2,0.3,1.5,2.7
14,Tony Parker,SAS,72,34.1,22.0,8.9,17.5,0.506,0.3,0.9,0.292,3.9,5.0,0.782,0.4,2.7,3.1,6.9,0.9,0.1,2.6,1.5
15,Amar'e Stoudemire,PHX,53,36.8,21.4,7.6,14.1,0.539,0.1,0.1,0.429,6.1,7.3,0.835,2.2,5.9,8.1,2.0,0.9,1.1,2.8,3.1
16,Joe Johnson,ATL,79,39.5,21.4,7.8,18.0,0.437,1.9,5.2,0.36,3.8,4.6,0.826,0.8,3.6,4.4,5.8,1.1,0.2,2.5,2.2
17,Devin Harris,NJN,69,36.1,21.3,6.6,15.1,0.438,0.9,3.2,0.291,7.2,8.8,0.82,0.4,2.9,3.3,6.9,1.7,0.2,3.1,2.4
18,Michael Redd,MIL,33,36.4,21.2,7.5,16.6,0.455,2.1,5.8,0.366,4.0,4.9,0.814,0.7,2.5,3.2,2.7,1.1,0.1,1.6,1.4
19,David West,NOP,76,39.2,21.0,8.0,17.0,0.472,0.1,0.3,0.24,4.8,5.5,0.884,2.1,6.4,8.5,2.3,0.6,0.9,2.1,2.7
20,Zach Randolph,LAC,50,35.1,20.8,8.3,17.5,0.475,0.6,1.9,0.33,3.6,4.9,0.734,3.1,6.9,10.1,2.1,0.9,0.3,2.3,2.7
21,Caron Butler,WAS,67,38.6,20.8,7.3,16.2,0.453,1.0,3.1,0.31,5.1,6.0,0.858,1.8,4.4,6.2,4.3,1.6,0.3,3.1,2.5
22,Vince Carter,NJN,80,36.8,20.8,7.4,16.8,0.437,1.9,4.9,0.385,4.2,5.1,0.817,0.9,4.2,5.1,4.7,1.0,0.5,2.1,2.9
23,Stephen Jackson,GSW,59,39.6,20.7,7.0,16.9,0.414,1.7,5.2,0.338,5.0,6.0,0.826,1.2,3.9,5.1,6.5,1.5,0.5,3.9,2.6
24,Ben Gordon,CHI,82,36.6,20.7,7.3,16.0,0.455,2.1,5.1,0.41,4.0,4.7,0.864,0.6,2.8,3.5,3.4,0.9,0.3,2.4,2.2
25,Dwight Howard,ORL,79,35.7,20.6,7.1,12.4,0.572,0.0,0.0,0.0,6.4,10.7,0.594,4.3,9.6,13.8,1.4,1.0,2.9,3.0,3.4
26,Paul Pierce,BOS,81,37.5,20.5,6.7,14.6,0.457,1.5,3.8,0.391,5.7,6.8,0.83,0.7,5.0,5.6,3.6,1.0,0.3,2.8,2.7
27,Al Harrington,NYK,73,34.9,20.1,7.3,16.6,0.439,2.3,6.4,0.364,3.2,4.0,0.793,1.4,4.9,6.2,1.4,1.2,0.3,2.2,3.1
28,Jamal Crawford,GSW,65,38.1,19.7,6.4,15.7,0.41,2.2,6.1,0.36,4.6,5.3,0.872,0.4,2.6,3.0,4.4,0.9,0.2,2.3,1.4
29,Yao Ming,HOU,77,33.6,19.7,7.4,13.4,0.548,0.0,0.0,1.0,4.9,5.7,0.866,2.6,7.2,9.9,1.8,0.4,1.9,3.0,3.3
30,Richard Jefferson,MIL,82,35.8,19.6,6.5,14.9,0.439,1.4,3.6,0.397,5.1,6.3,0.805,0.7,3.9,4.6,2.4,0.8,0.2,2.0,3.1
31,Jason Terry,DAL,74,33.7,19.6,7.3,15.8,0.463,2.3,6.2,0.366,2.7,3.0,0.88,0.5,1.9,2.4,3.4,1.3,0.3,1.6,1.9
32,Deron Williams,UTA,68,36.8,19.4,6.8,14.5,0.471,1.0,3.3,0.31,4.8,5.6,0.849,0.4,2.5,2.9,10.7,1.1,0.3,3.4,2.0
33,Tim Duncan,SAS,75,33.6,19.3,7.4,14.8,0.504,0.0,0.0,0.0,4.5,6.4,0.692,2.7,8.0,10.7,3.5,0.5,1.7,2.2,2.3
34,Monta Ellis,GSW,25,35.7,19.0,7.8,17.2,0.451,0.3,1.0,0.308,3.1,3.8,0.83,0.6,3.8,4.3,3.7,1.6,0.3,2.7,2.7
35,Rudy Gay,MEM,79,37.3,18.9,7.2,16.0,0.453,1.1,3.1,0.351,3.3,4.4,0.767,1.4,4.2,5.5,1.7,1.2,0.7,2.6,2.8
36,Pau Gasol,LAL,81,37.0,18.9,7.3,12.9,0.567,0.0,0.0,0.5,4.2,5.4,0.781,3.2,6.4,9.6,3.5,0.6,1.0,1.9,2.1
37,Andre Iguodala,PHI,82,39.9,18.8,6.6,14.0,0.473,1.0,3.2,0.307,4.6,6.4,0.724,1.1,4.6,5.7,5.3,1.6,0.4,2.7,1.9
38,Corey Maggette,GSW,51,31.1,18.6,5.7,12.4,0.461,0.5,1.9,0.253,6.7,8.1,0.824,1.0,4.6,5.5,1.8,0.9,0.2,2.4,3.8
39,O.J. Mayo,MEM,82,38.1,18.5,6.9,15.6,0.438,1.8,4.6,0.384,3.0,3.4,0.879,0.7,3.1,3.8,3.2,1.1,0.2,2.8,2.5
40,John Salmons,CHI,79,37.5,18.3,6.5,13.8,0.472,1.6,3.8,0.417,3.6,4.4,0.83,0.7,3.5,4.2,3.2,1.1,0.3,2.1,2.3
41,Richard Hamilton,DET,67,34.0,18.3,7.0,15.6,0.447,1.0,2.8,0.368,3.3,3.9,0.848,0.7,2.4,3.1,4.4,0.6,0.1,2.0,2.6
42,Ray Allen,BOS,79,36.4,18.2,6.3,13.2,0.48,2.5,6.2,0.409,3.0,3.2,0.952,0.8,2.7,3.5,2.8,0.9,0.2,1.7,2.0
43,LaMarcus Aldridge,POR,81,37.1,18.1,7.4,15.3,0.484,0.1,0.3,0.25,3.2,4.1,0.781,2.9,4.6,7.5,1.9,1.0,1.0,1.5,2.6
44,Josh Howard,DAL,52,32.0,18.0,6.8,15.1,0.451,1.1,3.2,0.345,3.3,4.2,0.782,1.1,3.9,5.1,1.6,1.1,0.6,1.7,2.6
45,Mo Williams,CLE,81,35.0,17.8,6.5,13.9,0.467,2.3,5.2,0.436,2.6,2.8,0.912,0.6,2.9,3.4,4.1,0.9,0.1,2.2,2.7
46,Shaquille O'Neal,PHX,75,30.0,17.8,6.8,11.2,0.609,0.0,0.0,0.0,4.1,6.9,0.595,2.5,5.9,8.4,1.7,0.7,1.4,2.2,3.4
47,Rashard Lewis,ORL,79,36.2,17.7,6.1,13.8,0.439,2.8,7.0,0.397,2.8,3.4,0.836,1.2,4.6,5.7,2.6,1.0,0.6,2.0,2.5
48,Chauncey Billups,DEN,79,35.3,17.7,5.2,12.4,0.418,2.1,5.0,0.408,5.3,5.8,0.913,0.4,2.6,3.0,6.4,1.2,0.2,2.2,2.0
49,Allen Iverson,DET,57,36.7,17.5,6.1,14.6,0.417,0.5,1.7,0.283,4.8,6.1,0.781,0.5,2.5,3.0,5.0,1.5,0.1,2.6,1.5
50,Nate Robinson,NYK,74,29.8,17.2,6.1,13.9,0.437,1.7,5.2,0.325,3.4,4.0,0.841,1.3,2.6,3.9,4.1,1.3,0.1,1.9,2.8
51,Metta World Peace,HOU,69,35.5,17.1,6.0,15.0,0.401,2.2,5.6,0.399,2.8,3.8,0.748,0.9,4.3,5.2,3.3,1.5,0.3,2.0,2.2
52,Mehmet Okur,UTA,72,33.5,17.0,6.0,12.3,0.485,1.3,2.8,0.446,3.8,4.6,0.817,1.7,6.0,7.7,1.7,0.8,0.7,1.8,3.0
53,Jason Richardson,PHX,72,33.5,16.8,6.5,13.5,0.477,1.8,4.5,0.397,2.1,2.8,0.769,1.1,3.4,4.4,2.0,1.1,0.4,1.3,2.0
54,Al Thornton,LAC,71,37.4,16.8,6.6,14.8,0.446,0.3,1.1,0.253,3.3,4.4,0.754,1.7,3.5,5.2,1.5,0.8,0.9,1.8,3.2
55,Hedo Turkoglu,ORL,77,36.6,16.8,5.5,13.3,0.413,1.7,4.9,0.356,4.1,5.1,0.807,0.6,4.7,5.3,4.9,0.8,0.2,2.6,2.8
56,Derrick Rose,CHI,81,37.0,16.8,7.1,14.9,0.475,0.2,0.9,0.222,2.4,3.1,0.788,1.2,2.7,3.9,6.3,0.8,0.2,2.5,1.5
57,Jameer Nelson,ORL,42,31.2,16.7,6.4,12.6,0.503,2.0,4.3,0.453,2.0,2.3,0.887,0.5,3.0,3.5,5.4,1.2,0.1,2.0,2.9
58,Gerald Wallace,CHA,71,37.6,16.6,5.5,11.4,0.48,0.5,1.8,0.298,5.1,6.4,0.804,1.6,6.2,7.8,2.7,1.7,0.9,2.1,3.0
59,Jeff Green,OKC,78,36.8,16.5,6.1,13.7,0.446,1.2,3.2,0.389,3.1,3.9,0.788,1.5,5.1,6.7,2.0,1.0,0.4,2.2,2.6
60,Andre Miller,PHI,82,36.3,16.3,6.0,12.7,0.473,0.2,0.6,0.283,4.1,5.0,0.826,1.5,3.0,4.5,6.5,1.3,0.2,2.4,2.4
61,Randy Foye,MIN,70,35.6,16.3,5.7,14.0,0.407,1.6,4.4,0.36,3.3,3.9,0.846,0.5,2.6,3.1,4.3,1.0,0.4,2.1,2.9
62,Charlie Villanueva,MIL,78,26.9,16.2,6.2,14.0,0.447,1.1,3.3,0.345,2.6,3.1,0.838,2.0,4.7,6.7,1.8,0.6,0.7,1.8,3.3
63,Carlos Boozer,UTA,37,32.3,16.2,6.8,13.8,0.49,0.0,0.0,0.0,2.6,3.8,0.698,3.0,7.4,10.4,2.1,1.1,0.2,2.1,3.6
64,Eric Gordon,LAC,78,34.3,16.1,5.3,11.6,0.456,1.7,4.3,0.389,3.8,4.5,0.854,0.6,2.0,2.6,2.8,1.0,0.4,2.1,2.2
65,David Lee,NYK,81,34.9,16.0,6.4,11.7,0.549,0.0,0.0,0.0,3.1,4.1,0.755,3.2,8.6,11.7,2.1,1.0,0.3,1.9,3.2
66,Kevin Garnett,BOS,57,31.1,15.8,6.9,13.0,0.531,0.0,0.1,0.25,1.9,2.3,0.841,1.4,7.1,8.5,2.5,1.1,1.2,1.6,2.2
67,Steve Nash,PHX,74,33.6,15.7,5.8,11.5,0.503,1.5,3.3,0.439,2.6,2.8,0.933,0.3,2.8,3.0,9.7,0.7,0.1,3.4,1.5
68,Tracy McGrady,HOU,35,33.8,15.6,5.4,13.9,0.388,1.3,3.3,0.376,3.6,4.5,0.801,0.6,3.8,4.4,5.0,1.2,0.4,2.0,1.1
69,Josh Smith,ATL,69,35.1,15.6,6.1,12.3,0.492,0.4,1.3,0.299,3.1,5.2,0.588,1.9,5.3,7.2,2.4,1.4,1.6,2.3,2.7
70,Manu Ginobili,SAS,44,26.8,15.5,5.1,11.2,0.454,1.6,4.8,0.33,3.8,4.3,0.884,0.5,4.0,4.5,3.6,1.5,0.4,2.0,2.0
71,Andrea Bargnani,TOR,78,31.5,15.4,5.5,12.3,0.45,1.5,3.7,0.409,2.8,3.4,0.831,0.9,4.4,5.3,1.2,0.4,1.2,1.7,3.1
72,Russell Westbrook,OKC,82,32.5,15.3,5.3,13.4,0.398,0.4,1.6,0.271,4.3,5.2,0.815,2.2,2.7,4.9,5.3,1.3,0.2,3.3,2.3
73,Thaddeus Young,PHI,75,34.4,15.3,6.3,12.8,0.495,0.7,2.2,0.341,1.9,2.5,0.735,1.9,3.2,5.0,1.1,1.3,0.3,1.6,2.2
74,J.R. Smith,DEN,81,27.7,15.2,5.2,11.7,0.446,2.2,5.6,0.397,2.5,3.4,0.754,0.5,3.1,3.7,2.8,1.0,0.2,1.9,2.3
75,Mike Dunleavy,IND,18,27.5,15.1,5.2,12.9,0.401,1.8,5.0,0.356,2.9,3.6,0.815,0.8,3.0,3.8,2.4,0.7,0.5,2.1,2.0
76,T.J. Ford,IND,74,30.5,14.9,5.6,12.3,0.452,0.5,1.4,0.337,3.3,3.8,0.872,0.8,2.7,3.5,5.3,1.2,0.2,2.4,2.4
77,Baron Davis,LAC,65,34.6,14.9,5.5,14.8,0.37,1.5,5.0,0.302,2.4,3.2,0.757,0.7,3.0,3.7,7.7,1.7,0.5,3.0,3.0
78,Mike Bibby,ATL,79,34.7,14.9,5.5,12.7,0.435,2.1,5.4,0.39,1.7,2.2,0.789,0.5,3.0,3.5,5.0,1.2,0.1,1.6,1.8
79,Maybyner Nene,DEN,77,32.6,14.6,5.6,9.2,0.604,0.0,0.1,0.2,3.5,4.8,0.723,2.4,5.4,7.8,1.4,1.2,1.3,1.9,3.6
80,Wilson Chandler,NYK,82,33.4,14.4,5.5,12.9,0.432,1.3,3.8,0.328,2.1,2.6,0.795,1.1,4.3,5.4,2.1,0.9,0.9,1.7,3.0
81,Kelenna Azubuike,GSW,74,32.1,14.4,5.3,11.4,0.464,1.3,2.8,0.448,2.5,3.1,0.808,1.5,3.5,5.0,1.6,0.8,0.7,1.3,2.5
82,Andrew Bynum,LAL,50,28.9,14.3,5.6,10.0,0.56,0.0,0.0,0.0,3.0,4.3,0.707,2.7,5.2,8.0,1.4,0.4,1.8,1.7,3.1
83,Troy Murphy,IND,73,34.0,14.3,5.0,10.5,0.475,2.2,4.9,0.45,2.1,2.5,0.826,2.0,9.8,11.8,2.4,0.8,0.5,1.6,3.1
84,Leandro Barbosa,PHX,70,24.4,14.2,5.2,10.8,0.482,1.3,3.4,0.375,2.4,2.8,0.881,0.5,2.1,2.6,2.3,1.2,0.1,1.3,1.6
85,Tayshaun Prince,DET,82,37.3,14.2,5.6,12.4,0.45,0.7,1.7,0.397,2.3,3.0,0.778,1.6,4.2,5.8,3.1,0.5,0.6,1.2,1.3
86,Raymond Felton,CHA,82,37.6,14.2,5.4,13.2,0.408,0.7,2.5,0.285,2.7,3.3,0.805,0.7,3.1,3.8,6.7,1.5,0.4,2.8,2.3
87,Luol Deng,CHI,49,34.0,14.1,5.4,12.1,0.448,0.2,0.4,0.4,3.1,3.9,0.796,1.6,4.4,6.0,1.9,1.2,0.5,1.5,1.7
88,Michael Beasley,MIA,81,24.8,13.9,5.6,11.8,0.472,0.4,1.0,0.407,2.3,3.0,0.772,1.4,4.1,5.4,1.0,0.5,0.5,1.5,2.3
89,Marvin Williams,ATL,61,34.3,13.9,4.7,10.2,0.458,0.9,2.5,0.355,3.6,4.5,0.806,1.8,4.5,6.3,1.3,0.9,0.6,1.1,2.1
90,Elton Brand,PHI,29,31.7,13.8,5.6,12.6,0.447,0.0,0.0,0.0,2.5,3.7,0.676,2.7,6.1,8.8,1.3,0.6,1.6,2.3,2.7
91,Cuttino Mobley,LAC,11,33.1,13.7,5.7,13.3,0.432,1.1,3.2,0.343,1.2,1.6,0.722,0.8,1.8,2.6,1.1,1.4,0.2,1.6,1.9
92,Ronnie Brewer,UTA,81,32.2,13.7,5.2,10.2,0.508,0.3,1.0,0.259,3.0,4.3,0.702,1.2,2.5,3.7,2.2,1.7,0.4,1.4,1.6
93,Marquis Daniels,IND,54,31.5,13.6,5.8,12.8,0.451,0.3,1.7,0.2,1.7,2.4,0.721,1.5,3.1,4.6,2.1,1.1,0.5,1.7,2.2
94,Paul Millsap,UTA,76,30.1,13.5,5.3,9.9,0.534,0.0,0.1,0.0,3.0,4.3,0.699,3.3,5.3,8.6,1.8,1.0,1.0,1.7,3.8
95,Rodney Stuckey,DET,79,31.9,13.4,5.1,11.6,0.439,0.3,1.0,0.295,2.9,3.7,0.803,0.9,2.6,3.5,4.9,1.0,0.1,2.2,2.7
96,Ryan Gomes,MIN,82,31.9,13.3,5.1,11.9,0.431,1.3,3.5,0.372,1.8,2.2,0.807,1.3,3.5,4.8,1.6,0.8,0.3,1.6,2.2
97,Peja Stojakovic,NOP,61,34.2,13.3,4.7,11.8,0.399,2.4,6.3,0.378,1.5,1.7,0.894,0.7,3.6,4.3,1.2,0.9,0.0,0.8,1.7
98,Jermaine O'Neal,MIA,68,29.8,13.3,5.4,11.3,0.474,0.0,0.0,0.0,2.6,3.3,0.788,1.9,4.5,6.4,1.8,0.4,2.0,2.1,3.1
99,Boris Diaw,CHA,81,34.0,13.2,5.5,10.9,0.507,0.9,2.2,0.414,1.2,1.8,0.687,1.5,3.9,5.3,4.1,0.8,0.7,2.7,2.5
100,Emeka Okafor,CHA,82,32.8,13.2,5.3,9.4,0.561,0.0,0.0,0.0,2.7,4.5,0.593,3.4,6.7,10.1,0.6,0.6,1.7,1.8,3.0
101,Jarrett Jack,IND,82,33.1,13.1,4.7,10.4,0.453,1.0,2.7,0.353,2.7,3.2,0.852,0.5,2.8,3.4,4.1,1.1,0.2,2.2,2.2
102,Brook Lopez,NJN,82,30.5,13.0,5.5,10.3,0.531,0.0,0.0,0.0,2.1,2.6,0.793,2.7,5.4,8.1,1.0,0.5,1.8,1.8,3.1
103,Gilbert Arenas,WAS,2,31.3,13.0,3.0,11.5,0.261,1.0,3.5,0.286,6.0,8.0,0.75,0.5,4.0,4.5,10.0,0.0,0.5,0.5,2.0
104,Shawn Marion,TOR,69,35.8,12.9,5.5,11.4,0.485,0.1,0.8,0.189,1.7,2.1,0.796,2.6,5.9,8.5,2.0,1.3,1.0,1.5,1.9
105,Zydrunas Ilgauskas,CLE,65,27.2,12.9,5.3,11.1,0.472,0.2,0.6,0.385,2.1,2.7,0.799,2.4,5.1,7.5,1.0,0.4,1.3,1.4,2.8
106,Jose Calderon,TOR,68,34.3,12.8,4.7,9.5,0.497,1.2,3.0,0.406,2.2,2.3,0.981,0.2,2.6,2.9,8.9,1.1,0.1,2.1,1.7
107,Lou Williams,PHI,81,23.7,12.8,4.1,10.4,0.398,0.8,2.7,0.286,3.8,4.8,0.79,0.4,1.6,2.0,3.0,1.0,0.2,1.9,1.6
108,Travis Outlaw,POR,81,27.7,12.8,4.8,10.5,0.453,1.1,2.9,0.377,2.2,3.0,0.723,0.9,3.2,4.1,1.0,0.6,0.7,1.2,2.1
109,Luis Scola,HOU,82,30.3,12.7,5.2,9.7,0.531,0.0,0.0,0.0,2.4,3.1,0.76,2.4,6.3,8.8,1.5,0.8,0.1,1.5,3.2
110,Francisco Garcia,SAC,65,30.4,12.7,4.5,10.2,0.444,1.4,3.4,0.398,2.2,2.7,0.82,0.9,2.5,3.4,2.3,1.2,1.0,1.7,3.0
111,Ramon Sessions,MIL,79,27.5,12.4,4.4,9.8,0.445,0.1,0.4,0.176,3.6,4.5,0.794,0.8,2.6,3.4,5.7,1.1,0.1,1.9,2.0
112,Flip Murray,ATL,80,24.7,12.2,4.4,9.9,0.447,1.1,3.0,0.36,2.2,2.9,0.76,0.3,1.8,2.1,2.0,1.1,0.2,1.6,2.2
113,Rasheed Wallace,DET,66,32.2,12.0,4.6,10.9,0.419,1.7,4.8,0.354,1.2,1.5,0.772,0.8,6.6,7.4,1.4,0.9,1.3,0.9,3.0
114,Chris Kaman,LAC,31,29.7,12.0,5.2,9.8,0.528,0.0,0.0,0.0,1.6,2.4,0.68,2.4,5.5,8.0,1.5,0.5,1.5,2.7,3.0
115,Grant Hill,PHX,82,29.8,12.0,4.8,9.1,0.523,0.3,0.9,0.316,2.2,2.7,0.808,0.8,4.2,4.9,2.3,1.1,0.7,1.5,2.2
116,Raja Bell,CHA,67,34.6,11.9,4.5,10.2,0.437,1.7,4.0,0.421,1.3,1.5,0.853,0.6,3.0,3.6,2.1,0.7,0.1,1.3,2.5
117,Rajon Rondo,BOS,80,33.0,11.9,4.8,9.5,0.505,0.2,0.6,0.313,2.2,3.4,0.642,1.3,4.0,5.2,8.2,1.9,0.1,2.6,2.4
118,Marc Gasol,MEM,82,30.7,11.9,4.3,8.1,0.53,0.0,0.0,0.0,3.4,4.6,0.733,2.5,4.9,7.4,1.7,0.8,1.1,2.0,3.2
119,Brad Miller,CHI,70,30.0,11.9,4.2,8.8,0.476,0.3,0.8,0.411,3.2,3.9,0.824,2.1,5.6,7.8,3.3,0.7,0.5,1.9,3.2
120,Drew Gooden,SAS,51,24.8,11.9,4.6,9.9,0.468,0.0,0.1,0.0,2.6,3.1,0.84,2.2,4.9,7.1,0.9,0.6,0.4,1.5,2.8
121,Andris Biedrins,GSW,62,30.1,11.9,5.0,8.6,0.578,0.0,0.0,0.0,1.9,3.5,0.551,3.6,7.6,11.2,2.0,1.0,1.5,1.8,3.8
122,Roger Mason,SAS,82,30.4,11.8,4.3,10.0,0.425,2.0,4.8,0.421,1.3,1.4,0.89,0.2,2.9,3.1,2.1,0.5,0.1,1.2,2.0
123,D.J. Augustin,CHA,72,26.5,11.8,3.7,8.6,0.43,1.5,3.4,0.439,2.9,3.2,0.893,0.2,1.6,1.8,3.5,0.6,0.0,1.7,1.9
124,Delonte West,CLE,64,33.6,11.7,4.5,9.8,0.457,1.4,3.6,0.399,1.4,1.7,0.833,0.5,2.7,3.2,3.5,1.5,0.2,1.4,2.0
125,Andrew Bogut,MIL,36,31.2,11.7,5.1,8.8,0.577,0.0,0.0,0.0,1.6,2.7,0.571,3.3,7.0,10.3,2.0,0.6,1.0,2.4,3.6
126,Rafer Alston,ORL,77,31.8,11.7,4.1,10.6,0.385,1.5,4.3,0.338,2.0,2.7,0.75,0.4,2.5,2.9,5.3,1.4,0.1,1.8,1.8
127,Kenyon Martin,DEN,66,32.0,11.7,4.8,9.8,0.491,0.2,0.6,0.368,1.8,3.0,0.604,1.2,4.8,6.0,2.0,1.5,1.1,1.6,3.0
128,Larry Hughes,NYK,55,26.9,11.6,4.1,10.1,0.402,1.4,3.5,0.389,2.1,2.6,0.807,0.3,2.6,2.9,2.2,1.3,0.3,1.3,1.7
129,Hakim Warrick,MEM,82,24.7,11.6,4.1,8.5,0.491,0.1,0.3,0.217,3.2,4.6,0.711,1.6,3.4,5.0,0.8,0.6,0.5,1.2,2.1
130,Andrei Kirilenko,UTA,67,27.3,11.6,3.8,8.5,0.449,0.3,1.1,0.274,3.6,4.6,0.785,1.3,3.5,4.8,2.6,1.2,1.1,1.8,1.9
131,Al Horford,ATL,67,33.5,11.5,4.7,8.9,0.525,0.0,0.0,0.0,2.2,3.1,0.727,2.2,7.1,9.3,2.4,0.8,1.4,1.5,2.8
132,Andres Nocioni,SAC,76,26.2,11.4,3.9,9.2,0.427,1.6,4.1,0.399,1.9,2.4,0.792,0.7,4.0,4.8,1.3,0.5,0.4,1.5,3.4
133,Spencer Hawes,SAC,77,29.3,11.4,4.8,10.4,0.466,0.5,1.5,0.348,1.2,1.8,0.662,1.9,5.2,7.1,1.9,0.6,1.2,2.1,3.2
134,Lamar Odom,LAL,78,29.7,11.3,4.4,9.0,0.492,0.4,1.3,0.32,2.1,3.3,0.623,2.3,5.9,8.2,2.6,1.0,1.3,1.8,3.0
135,Rasual Butler,NOP,82,31.9,11.2,4.2,9.8,0.433,1.7,4.4,0.39,1.0,1.3,0.782,0.6,2.7,3.3,0.9,0.6,0.7,0.7,1.9
136,Aaron Brooks,HOU,80,25.0,11.2,4.0,9.8,0.404,1.4,3.9,0.366,1.9,2.2,0.866,0.4,1.6,2.0,3.0,0.6,0.1,1.6,1.9
137,Chris Duhon,NYK,79,36.8,11.1,3.6,8.6,0.421,1.6,4.1,0.391,2.3,2.6,0.856,0.6,2.5,3.1,7.2,0.9,0.1,2.8,1.6
138,Kevin Love,MIN,81,25.3,11.1,3.9,8.5,0.459,0.0,0.2,0.105,3.3,4.1,0.789,3.4,5.7,9.1,1.0,0.4,0.6,1.5,2.5
139,Jason Thompson,SAC,82,28.1,11.1,4.3,8.7,0.497,0.0,0.1,0.0,2.4,3.5,0.692,2.9,4.5,7.4,1.1,0.6,0.7,1.8,3.8
140,Steve Blake,POR,69,31.7,11.0,4.0,9.4,0.428,2.0,4.8,0.427,0.9,1.1,0.84,0.4,2.1,2.5,5.0,1.0,0.1,1.6,1.8
141,Beno Udrih,SAC,73,31.1,11.0,4.4,9.5,0.461,0.5,1.5,0.31,1.7,2.1,0.82,0.6,2.4,3.0,4.7,1.1,0.2,2.2,2.6
142,Mike Conley,MEM,82,30.6,10.9,3.9,8.9,0.442,1.1,2.6,0.406,2.0,2.4,0.817,0.3,3.1,3.4,4.3,1.1,0.1,1.7,1.8
143,Nick Young,WAS,82,22.4,10.9,4.1,9.2,0.444,0.7,2.0,0.341,2.0,2.4,0.85,0.4,1.5,1.8,1.2,0.5,0.2,1.1,1.7
144,Tyrus Thomas,CHI,79,27.5,10.8,3.9,8.6,0.451,0.0,0.1,0.333,3.0,3.8,0.783,1.9,4.6,6.4,1.0,1.2,1.9,1.6,2.8
145,Anthony Parker,TOR,80,33.0,10.7,4.0,9.4,0.426,1.2,3.0,0.39,1.5,1.8,0.834,0.6,3.4,4.0,3.4,1.3,0.2,1.4,1.8
146,Udonis Haslem,MIA,75,34.1,10.6,4.4,8.6,0.518,0.0,0.0,0.0,1.7,2.3,0.753,2.3,6.0,8.2,1.1,0.6,0.3,1.1,2.7
147,Rudy Fernandez,POR,78,25.6,10.4,3.4,8.1,0.425,2.0,5.1,0.399,1.5,1.8,0.839,0.6,2.1,2.7,2.0,0.9,0.2,1.1,1.4
148,Marcus Camby,LAC,62,31.1,10.3,4.1,8.0,0.512,0.0,0.1,0.25,2.1,2.9,0.725,2.6,8.5,11.1,2.0,0.8,2.1,1.5,2.1
149,Matt Barnes,PHX,77,27.0,10.2,3.7,8.8,0.423,1.5,4.4,0.343,1.3,1.8,0.743,1.0,4.4,5.5,2.8,0.7,0.3,1.7,2.7
