#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
17,Shawn Marion,PHX,81,41.6,21.2,8.2,18.1,0.452,1.7,4.5,0.387,3.1,3.6,0.851,2.5,7.1,9.5,2.4,2.3,1.2,1.9,2.6
18,Steve Francis,HOU,81,41.0,21.0,7.0,16.2,0.435,1.0,3.0,0.354,5.9,7.3,0.8,2.0,4.2,6.2,6.2,1.7,0.5,3.7,3.1
19,Glenn Robinson,ATL,69,37.6,20.8,7.8,18.1,0.432,1.3,3.8,0.342,3.9,4.4,0.876,1.2,5.4,6.6,3.0,1.3,0.4,3.6,2.7
20,Jermaine O'Neal,IND,77,37.2,20.8,7.9,16.4,0.484,0.1,0.3,0.333,4.8,6.6,0.731,2.6,7.7,10.3,2.0,0.9,2.3,2.3,3.6
21,Ricky Davis,CLE,79,39.6,20.6,7.6,18.6,0.41,0.9,2.6,0.363,4.4,5.9,0.748,1.2,3.7,4.9,5.5,1.6,0.5,3.5,2.3
22,Karl Malone,UTA,81,36.2,20.6,7.3,15.9,0.462,0.0,0.2,0.214,5.9,7.7,0.763,1.4,6.4,7.8,4.7,1.7,0.4,2.6,2.5
23,Vince Carter,TOR,43,34.2,20.6,8.3,17.7,0.467,1.0,3.0,0.344,3.0,3.7,0.806,1.4,3.0,4.4,3.3,1.1,1.0,1.7,2.8
24,Gary Payton,MIL,80,40.1,20.4,8.3,18.3,0.454,0.7,2.3,0.297,3.1,4.4,0.71,1.0,3.2,4.2,8.3,1.7,0.3,2.3,2.3
25,Antoine Walker,BOS,78,41.5,20.1,7.7,19.9,0.388,2.4,7.5,0.323,2.3,3.7,0.615,1.3,5.9,7.2,4.8,1.5,0.4,3.3,2.8
26,Michael Jordan,WAS,82,37.0,20.0,8.3,18.6,0.445,0.2,0.7,0.291,3.2,4.0,0.821,0.9,5.2,6.1,3.8,1.5,0.5,2.1,2.1
27,Shareef Abdur-Rahim,ATL,81,38.1,19.9,7.0,14.6,0.478,0.3,0.7,0.35,5.6,6.7,0.841,2.2,6.2,8.4,3.0,1.1,0.5,2.6,3.0
28,Sam Cassell,MIL,78,34.6,19.7,7.0,14.9,0.47,0.8,2.1,0.362,4.9,5.7,0.861,0.7,3.7,4.4,5.8,1.1,0.2,2.3,2.8
29,Richard Hamilton,DET,82,32.2,19.7,7.0,15.7,0.443,0.4,1.5,0.269,5.4,6.4,0.833,1.1,2.8,3.9,2.5,0.8,0.2,2.4,3.0
30,Michael Finley,DAL,69,38.3,19.3,7.3,17.3,0.425,1.7,4.7,0.37,2.9,3.3,0.861,1.6,4.3,5.8,3.0,1.1,0.3,1.7,1.5
31,Peja Stojakovic,SAC,72,34.0,19.2,6.9,14.4,0.481,2.2,5.6,0.382,3.2,3.7,0.875,0.8,4.7,5.5,2.0,1.0,0.1,1.4,2.0
32,Pau Gasol,MEM,82,35.9,19.0,6.9,13.6,0.51,0.0,0.1,0.1,5.1,6.9,0.736,2.3,6.4,8.8,2.8,0.4,1.8,2.6,2.7
33,Jason Kidd,NJN,80,37.4,18.7,6.4,15.6,0.414,1.6,4.6,0.341,4.2,5.0,0.841,1.4,4.9,6.3,8.9,2.2,0.3,3.7,1.6
34,Eddie Jones,MIA,47,38.1,18.5,6.2,14.6,0.423,2.1,5.1,0.407,4.0,4.9,0.822,0.7,4.1,4.8,3.7,1.4,0.7,1.8,2.9
35,Elton Brand,LAC,62,39.6,18.5,7.3,14.5,0.502,0.0,0.0,0.0,3.9,5.7,0.685,4.6,6.8,11.3,2.5,1.1,2.5,2.6,3.3
36,Juwan Howard,DEN,77,35.4,18.4,7.4,16.4,0.45,0.0,0.1,0.5,3.7,4.6,0.803,2.4,5.2,7.6,3.0,1.0,0.4,2.5,3.1
37,Gilbert Arenas,GSW,82,35.0,18.3,6.2,14.4,0.431,1.3,3.8,0.348,4.5,5.7,0.791,1.2,3.5,4.7,6.3,1.5,0.2,3.5,3.2
38,Rashard Lewis,SEA,77,39.5,18.1,6.7,14.9,0.452,1.0,2.8,0.346,3.7,4.5,0.82,2.0,4.6,6.5,1.7,1.3,0.5,1.9,2.7
39,Rasheed Wallace,POR,74,36.3,18.1,7.0,14.8,0.471,1.5,4.1,0.358,2.7,3.7,0.735,1.5,5.9,7.4,2.1,0.9,1.0,1.9,3.0
40,Steve Nash,DAL,82,33.1,17.7,6.3,13.6,0.465,1.4,3.3,0.413,3.8,4.1,0.909,0.8,2.1,2.9,7.3,1.0,0.1,2.3,1.6
41,Matt Harpring,UTA,78,32.8,17.6,6.7,13.1,0.511,0.8,2.1,0.413,3.4,4.2,0.792,2.4,4.2,6.6,1.7,0.9,0.2,2.1,2.8
42,Wally Szczerbiak,MIN,52,35.3,17.6,6.8,14.0,0.481,1.2,2.8,0.421,2.9,3.3,0.867,1.0,3.6,4.6,2.6,0.8,0.4,1.7,2.4
43,Cuttino Mobley,HOU,73,41.7,17.5,6.3,14.6,0.434,1.5,4.4,0.352,3.3,3.9,0.858,1.0,3.2,4.2,2.8,1.3,0.5,2.3,2.5
44,Jason Terry,ATL,81,38.0,17.2,6.0,14.1,0.428,2.0,5.3,0.371,3.2,3.6,0.887,0.5,3.0,3.4,7.4,1.6,0.2,3.1,2.2
45,Zydrunas Ilgauskas,CLE,81,30.0,17.2,6.1,13.9,0.441,0.0,0.1,0.0,4.9,6.3,0.781,3.0,4.6,7.5,1.6,0.7,1.9,2.6,3.4
46,Baron Davis,NOP,50,37.8,17.1,6.6,16.0,0.416,2.0,5.7,0.35,1.9,2.6,0.71,1.1,2.6,3.7,6.4,1.8,0.4,2.8,3.0
47,Corey Maggette,LAC,64,31.3,16.8,5.4,12.1,0.444,1.0,2.8,0.35,5.1,6.3,0.802,1.2,3.8,5.0,1.9,0.9,0.3,2.3,3.0
48,David Wesley,NOP,73,37.1,16.7,6.2,14.2,0.433,1.8,4.3,0.424,2.5,3.2,0.781,0.5,1.9,2.4,3.4,1.5,0.1,1.8,2.4
49,Kenyon Martin,NJN,77,34.1,16.7,6.6,14.1,0.47,0.1,0.6,0.209,3.3,5.1,0.653,2.1,6.2,8.3,2.4,1.3,0.9,2.5,3.8
50,Latrell Sprewell,NYK,74,38.6,16.4,6.1,15.2,0.403,1.8,4.9,0.372,2.3,2.9,0.794,0.6,3.2,3.9,4.5,1.4,0.3,2.3,1.8
51,Chauncey Billups,DET,74,31.4,16.2,4.9,11.8,0.421,2.0,5.1,0.392,4.3,4.9,0.878,0.5,3.2,3.7,3.9,0.9,0.2,1.8,1.8
52,Mike Bibby,SAC,55,33.4,15.9,6.0,12.7,0.47,1.0,2.5,0.409,2.9,3.4,0.861,0.6,2.1,2.7,5.2,1.3,0.1,2.3,1.7
53,Keith Van Horn,PHI,74,31.6,15.9,6.2,12.9,0.482,0.9,2.4,0.369,2.6,3.2,0.804,2.1,4.9,7.1,1.3,0.9,0.4,2.0,3.4
54,Jason Richardson,GSW,82,32.9,15.6,5.8,14.2,0.41,1.5,4.1,0.368,2.5,3.3,0.764,1.4,3.3,4.6,3.0,1.1,0.3,2.2,2.5
55,Mike Miller,MEM,65,33.6,15.6,5.7,13.2,0.434,1.7,4.6,0.363,2.4,2.9,0.839,0.7,4.5,5.2,2.6,0.6,0.3,1.9,2.7
56,Richard Jefferson,NJN,80,36.0,15.5,5.7,11.4,0.501,0.1,0.3,0.25,4.1,5.5,0.743,1.9,4.6,6.4,2.5,1.0,0.6,2.0,2.7
57,Metta World Peace,IND,69,33.6,15.5,5.2,12.3,0.428,1.0,3.1,0.336,4.0,5.4,0.736,1.5,3.8,5.2,2.9,2.3,0.7,2.1,3.5
58,Tony Parker,SAS,82,33.8,15.5,5.9,12.7,0.464,1.0,3.0,0.337,2.7,3.5,0.755,0.4,2.2,2.6,5.3,0.9,0.0,2.4,2.1
59,Caron Butler,MIA,78,36.6,15.4,5.5,13.2,0.416,0.4,1.4,0.318,4.0,4.8,0.824,1.7,3.4,5.1,2.7,1.8,0.4,2.5,2.9
60,Bonzi Wells,POR,75,32.0,15.2,5.8,13.2,0.441,0.5,1.7,0.292,3.0,4.2,0.722,1.3,3.9,5.3,3.3,1.6,0.2,2.9,2.9
61,Bobby Jackson,SAC,59,28.4,15.2,5.8,12.4,0.464,1.5,4.0,0.379,2.1,2.5,0.846,1.0,2.7,3.7,3.1,1.2,0.1,1.8,2.1
62,Michael Redd,MIL,82,28.2,15.1,5.5,11.8,0.469,2.2,5.1,0.438,1.8,2.3,0.805,1.2,3.3,4.5,1.4,1.2,0.2,0.9,1.7
63,Lamar Odom,LAC,49,34.3,14.6,5.5,12.5,0.439,0.9,2.6,0.326,2.8,3.6,0.777,1.2,5.4,6.7,3.6,0.9,0.8,2.9,3.7
64,Grant Hill,ORL,29,29.1,14.5,5.2,10.6,0.492,0.0,0.1,0.25,4.1,5.0,0.819,1.4,5.7,7.1,4.2,1.0,0.4,2.9,1.6
65,Desmond Mason,MIL,80,34.5,14.3,5.7,12.7,0.449,0.3,0.9,0.292,2.7,3.5,0.749,1.9,4.6,6.5,2.0,0.8,0.4,1.4,2.6
66,Voshon Lenard,TOR,63,30.6,14.3,5.2,12.8,0.402,1.5,4.0,0.365,2.5,3.1,0.804,0.8,2.6,3.4,2.3,0.9,0.3,1.6,2.5
67,Troy Hudson,MIN,79,32.9,14.2,5.2,12.1,0.428,1.2,3.4,0.365,2.6,2.9,0.9,0.5,1.8,2.3,5.7,0.8,0.1,2.3,2.0
68,Morris Peterson,TOR,82,36.0,14.1,5.1,13.1,0.392,1.4,4.2,0.337,2.4,3.0,0.789,1.2,3.2,4.4,2.3,1.1,0.4,1.6,2.8
69,Kurt Thomas,NYK,81,31.8,14.0,6.1,12.7,0.483,0.0,0.0,0.667,1.7,2.3,0.75,2.0,5.9,7.9,2.0,1.0,1.2,1.7,4.2
70,Antonio Davis,TOR,53,35.7,13.9,4.9,12.1,0.407,0.0,0.0,0.0,4.1,5.3,0.771,2.5,5.8,8.2,2.5,0.4,1.2,2.2,2.8
71,Derek Anderson,POR,76,33.6,13.9,4.7,10.9,0.427,1.5,4.4,0.35,3.0,3.5,0.859,0.7,2.8,3.5,4.3,1.2,0.2,1.7,1.9
72,Andre Miller,LAC,80,36.4,13.6,4.7,11.6,0.406,0.3,1.4,0.213,3.9,4.9,0.795,1.1,2.9,4.0,6.7,1.2,0.1,2.6,2.5
73,Amar'e Stoudemire,PHX,82,31.3,13.5,4.8,10.1,0.472,0.0,0.1,0.2,3.9,5.9,0.661,3.0,5.7,8.8,1.0,0.8,1.1,2.3,3.3
74,Yao Ming,HOU,82,29.1,13.5,4.9,9.8,0.498,0.0,0.0,0.5,3.7,4.5,0.811,2.4,5.8,8.2,1.7,0.4,1.8,2.1,2.8
75,Dajuan Wagner,CLE,47,29.5,13.4,4.7,12.9,0.369,1.2,3.7,0.316,2.7,3.4,0.8,0.4,1.3,1.7,2.8,0.8,0.1,1.8,2.3
76,Donyell Marshall,CHI,78,30.5,13.4,5.4,11.8,0.459,0.4,1.1,0.379,2.1,2.8,0.756,3.0,6.0,9.0,1.8,1.2,1.1,1.7,3.0
77,Tim Thomas,MIL,80,29.5,13.3,5.2,11.6,0.443,1.2,3.3,0.366,1.8,2.3,0.78,1.2,3.7,4.9,1.3,0.9,0.6,1.7,3.2
78,Alvin Williams,TOR,78,33.8,13.2,5.1,11.6,0.438,0.6,1.9,0.329,2.4,3.1,0.782,0.7,2.4,3.1,5.3,1.4,0.3,1.6,2.2
79,Brad Miller,IND,73,31.1,13.1,4.5,9.1,0.493,0.1,0.2,0.313,4.0,4.9,0.818,2.5,5.7,8.3,2.6,0.9,0.6,1.6,2.8
80,Kerry Kittles,NJN,65,30.0,13.0,5.1,10.9,0.467,1.2,3.4,0.356,1.6,2.1,0.785,0.8,3.1,3.9,2.6,1.6,0.5,0.8,1.7
81,Eric Snow,PHI,82,37.9,12.9,4.4,9.7,0.452,0.1,0.4,0.219,4.0,4.6,0.858,0.9,2.8,3.7,6.6,1.6,0.1,2.4,2.9
82,Larry Hughes,WAS,67,31.9,12.8,5.2,11.1,0.467,0.4,1.2,0.367,2.0,2.8,0.731,1.0,3.6,4.6,3.1,1.3,0.4,2.0,2.2
83,Reggie Miller,IND,70,30.3,12.6,4.0,9.1,0.441,1.6,4.5,0.355,3.0,3.3,0.9,0.3,2.2,2.5,2.4,0.9,0.1,0.9,1.3
84,Drew Gooden,ORL,70,26.8,12.5,5.1,11.1,0.457,0.2,0.7,0.292,2.2,3.0,0.712,2.3,4.2,6.5,1.2,0.8,0.5,2.1,2.5
85,Nick Van Exel,DAL,73,27.8,12.5,4.7,11.4,0.412,1.6,4.3,0.378,1.5,2.0,0.764,0.5,2.4,2.8,4.3,0.6,0.1,1.7,1.2
86,Gordan Giricek,ORL,76,28.3,12.3,4.6,10.6,0.436,1.1,3.3,0.341,2.0,2.4,0.82,0.5,2.7,3.1,1.8,0.7,0.1,1.9,2.1
87,Michael Olowokandi,LAC,36,38.0,12.3,5.2,12.1,0.427,0.0,0.0,0.0,1.9,2.9,0.657,1.6,7.5,9.1,1.3,0.5,2.2,2.7,3.1
88,Cliff Robinson,DET,81,34.9,12.2,4.6,11.5,0.398,1.1,3.2,0.336,2.0,2.9,0.676,1.0,2.9,3.9,3.3,1.1,1.1,2.0,3.2
89,Al Harrington,IND,82,30.1,12.2,4.7,10.9,0.434,0.2,0.6,0.283,2.6,3.3,0.77,1.9,4.3,6.2,1.5,0.9,0.4,2.0,3.4
90,Jason Williams,MEM,76,31.7,12.1,4.4,11.3,0.388,1.9,5.3,0.354,1.4,1.7,0.84,0.3,2.5,2.8,8.3,1.2,0.1,2.2,1.7
91,Andrei Kirilenko,UTA,80,27.7,12.0,3.9,8.0,0.491,0.5,1.4,0.325,3.7,4.6,0.8,1.8,3.4,5.3,1.7,1.5,2.2,1.7,2.3
92,Corliss Williamson,DET,82,25.1,12.0,4.6,10.1,0.453,0.0,0.1,0.182,2.9,3.7,0.79,1.8,2.6,4.4,1.3,0.5,0.3,1.5,2.9
93,Stephen Jackson,SAS,80,28.2,11.8,4.5,10.2,0.435,1.2,3.7,0.32,1.7,2.3,0.76,0.8,2.8,3.6,2.3,1.6,0.4,2.2,2.5
94,Marcus Fizer,CHI,38,21.3,11.7,4.7,10.1,0.465,0.0,0.2,0.167,2.3,3.5,0.657,2.1,3.6,5.7,1.3,0.4,0.4,1.5,2.3
95,Troy Murphy,GSW,79,31.8,11.7,4.3,9.5,0.451,0.0,0.2,0.214,3.1,3.7,0.841,2.9,7.3,10.2,1.3,0.8,0.4,1.4,3.1
96,Toni Kukoc,MIL,63,27.0,11.6,4.0,9.2,0.432,1.5,4.2,0.361,2.2,3.1,0.706,1.1,3.2,4.2,3.7,1.3,0.5,1.9,2.1
97,Lorenzen Wright,MEM,70,28.3,11.4,4.6,10.2,0.454,0.0,0.1,0.0,2.1,3.2,0.659,2.4,5.1,7.5,1.1,0.7,0.8,1.6,3.0
98,Rasho Nesterovic,MIN,77,30.4,11.2,5.2,9.9,0.525,0.0,0.0,0.0,0.8,1.2,0.642,1.9,4.6,6.5,1.5,0.5,1.5,1.3,3.3
99,Wesley Person,MEM,66,29.4,11.0,4.2,9.1,0.456,1.5,3.5,0.433,1.2,1.5,0.814,0.4,2.5,2.9,1.7,0.6,0.3,0.8,1.0
100,John Stockton,UTA,82,27.7,10.8,3.8,7.8,0.483,0.4,1.0,0.363,2.9,3.5,0.826,0.6,1.8,2.5,7.7,1.7,0.2,2.2,2.2
101,Scottie Pippen,POR,64,29.9,10.8,4.1,9.3,0.444,0.6,2.1,0.286,1.9,2.3,0.818,0.9,3.5,4.3,4.5,1.6,0.4,2.6,2.3
102,James Posey,HOU,83,30.3,10.8,3.7,9.1,0.411,0.8,2.8,0.306,2.5,3.0,0.833,1.1,4.0,5.1,2.2,1.3,0.2,1.7,2.4
103,Jamal Crawford,CHI,80,24.9,10.7,4.2,10.1,0.413,1.1,3.0,0.355,1.3,1.6,0.806,0.3,2.1,2.3,4.2,1.0,0.3,1.7,1.6
104,Pat Garrity,ORL,81,31.9,10.7,3.9,9.2,0.419,2.0,5.0,0.396,1.0,1.2,0.83,0.9,2.9,3.8,1.5,0.8,0.2,1.0,3.1
105,P.J. Brown,NOP,78,33.4,10.7,4.1,7.7,0.531,0.0,0.0,0.0,2.5,3.0,0.836,3.1,5.9,9.0,1.9,0.9,1.0,1.3,2.6
106,Penny Hardaway,PHX,58,30.7,10.6,4.4,9.9,0.447,0.4,1.3,0.356,1.3,1.7,0.794,1.1,3.3,4.4,4.1,1.1,0.4,2.5,2.6
107,Derek Fisher,LAL,82,34.5,10.5,4.1,9.5,0.437,1.0,2.6,0.401,1.2,1.5,0.8,0.5,2.4,2.9,3.6,1.1,0.2,1.1,2.4
108,Maybyner Nene,DEN,80,28.1,10.5,4.0,7.7,0.519,0.0,0.0,0.0,2.5,4.3,0.578,2.6,3.5,6.1,1.9,1.6,0.8,2.3,3.7
109,Eddy Curry,CHI,81,19.4,10.5,4.1,7.1,0.585,0.0,0.0,0.0,2.2,3.5,0.624,1.4,2.9,4.4,0.5,0.2,0.8,1.7,2.8
110,Malik Rose,SAS,79,24.5,10.4,3.7,8.0,0.459,0.0,0.1,0.4,3.1,3.9,0.791,1.9,4.5,6.4,1.6,0.7,0.5,2.2,2.6
111,Lucious Harris,NJN,77,25.6,10.3,3.9,9.4,0.413,0.6,1.8,0.346,2.0,2.5,0.804,0.8,2.2,3.0,2.0,0.7,0.1,0.9,1.2
112,Brent Barry,SEA,75,33.1,10.3,3.5,7.7,0.458,1.6,3.9,0.403,1.7,2.1,0.795,0.6,3.4,4.0,5.1,1.5,0.2,1.9,2.7
113,Brian Grant,MIA,82,32.2,10.3,4.2,8.2,0.509,0.0,0.0,0.0,1.9,2.5,0.771,2.9,7.3,10.2,1.3,0.8,0.6,1.6,3.7
114,Jamaal Magloire,NOP,82,29.8,10.3,3.7,7.7,0.48,0.0,0.0,0.0,2.8,3.9,0.717,3.2,5.7,8.8,1.1,0.6,1.4,1.9,3.4
115,Kenny Thomas,PHI,66,30.0,10.1,3.9,8.5,0.465,0.0,0.0,0.0,2.2,3.0,0.746,2.8,5.2,8.0,1.7,0.9,0.4,1.8,2.6
116,Vladimir Radmanovic,SEA,72,26.5,10.1,3.8,9.3,0.41,1.4,4.1,0.355,1.0,1.4,0.706,1.1,3.4,4.5,1.3,0.9,0.3,1.4,1.9
117,Carlos Boozer,CLE,81,25.3,10.0,4.1,7.6,0.536,0.0,0.0,0.0,1.8,2.4,0.771,2.5,5.0,7.5,1.3,0.7,0.6,1.3,2.8
118,Vlade Divac,SAC,80,29.8,9.9,3.8,8.2,0.466,0.1,0.3,0.24,2.2,3.1,0.713,2.0,5.2,7.2,3.4,1.0,1.3,1.9,3.0
119,Jumaine Jones,CLE,80,27.6,9.8,3.9,8.9,0.434,1.4,3.9,0.354,0.7,1.0,0.687,1.3,3.7,5.1,1.4,0.8,0.3,1.3,2.2
120,Joe Johnson,PHX,82,27.5,9.8,3.9,9.7,0.397,0.9,2.5,0.366,1.2,1.5,0.774,0.7,2.5,3.2,2.6,0.8,0.2,1.3,1.7
121,Tony Delk,BOS,67,28.0,9.8,3.5,8.4,0.416,1.8,4.5,0.395,1.0,1.3,0.782,0.6,2.9,3.5,2.2,1.1,0.1,1.0,1.9
122,Jerome Williams,TOR,71,33.0,9.7,3.8,7.5,0.499,0.0,0.1,0.167,2.2,4.0,0.555,3.3,5.9,9.2,1.3,1.6,0.4,1.4,2.8
123,Dion Glover,ATL,76,24.9,9.7,3.6,8.5,0.427,0.7,2.1,0.354,1.7,2.1,0.784,0.8,2.9,3.7,1.9,0.9,0.2,1.4,1.9
124,Eric Piatkowski,LAC,62,21.9,9.7,3.4,7.2,0.471,1.3,3.2,0.398,1.6,2.0,0.828,0.7,1.8,2.5,1.1,0.5,0.1,0.9,1.5
125,Shane Battier,MEM,78,30.6,9.7,3.5,7.3,0.483,1.1,2.8,0.398,1.5,1.9,0.828,1.6,2.8,4.4,1.3,1.3,1.1,0.9,2.7
126,Stromile Swift,MEM,67,22.1,9.7,3.5,7.3,0.481,0.0,0.0,0.0,2.6,3.7,0.722,1.7,4.0,5.7,0.7,0.8,1.6,1.5,2.3
127,Lindsey Hunter,TOR,29,23.2,9.7,3.7,10.4,0.351,1.2,3.7,0.318,1.2,1.6,0.723,0.5,1.5,2.0,2.4,1.2,0.2,2.0,1.7
128,Malik Allen,MIA,80,29.0,9.6,4.2,9.9,0.424,0.0,0.1,0.0,1.2,1.5,0.802,1.7,3.6,5.3,0.7,0.5,1.0,1.6,2.9
129,Jay Williams,CHI,75,26.1,9.5,3.6,9.1,0.399,0.9,2.7,0.322,1.4,2.1,0.64,0.4,2.2,2.6,4.7,1.1,0.2,2.3,2.4
130,Derrick Coleman,PHI,64,27.2,9.4,3.5,7.8,0.448,0.3,1.0,0.328,2.1,2.7,0.784,2.4,4.7,7.0,1.4,0.8,1.1,1.5,2.7
131,Peja Drobnjak,SEA,82,24.2,9.4,4.0,9.6,0.412,0.4,1.0,0.353,1.1,1.4,0.791,1.4,2.5,3.9,1.0,0.6,0.5,0.8,2.2
132,Darrell Armstrong,ORL,82,28.7,9.4,3.2,7.8,0.409,1.0,2.8,0.336,2.0,2.3,0.878,1.1,2.5,3.6,3.9,1.6,0.2,2.0,2.0
133,Quentin Richardson,LAC,59,23.2,9.4,3.4,9.3,0.372,1.0,3.4,0.308,1.4,2.1,0.685,1.7,3.1,4.8,0.9,0.6,0.2,1.1,1.6
134,Doug Christie,SAC,80,33.9,9.4,3.3,7.0,0.479,0.9,2.3,0.395,1.8,2.2,0.81,0.8,3.5,4.3,4.7,2.3,0.5,1.8,2.3
135,Raef LaFrentz,DAL,69,23.3,9.3,3.9,7.4,0.518,0.7,1.7,0.405,0.9,1.3,0.682,1.8,3.0,4.8,0.8,0.5,1.3,0.7,3.8
136,Darius Miles,CLE,67,30.0,9.2,3.9,9.6,0.41,0.0,0.2,0.0,1.4,2.3,0.594,1.7,3.7,5.4,2.6,1.0,1.0,2.7,2.4
137,Tyson Chandler,CHI,75,24.3,9.2,3.4,6.5,0.531,0.0,0.0,0.0,2.4,3.9,0.608,2.3,4.6,6.9,1.0,0.5,1.4,1.8,2.9
138,Eric Williams,BOS,82,28.7,9.1,3.1,7.0,0.442,0.5,1.3,0.336,2.5,3.3,0.75,1.7,2.9,4.7,1.7,1.0,0.2,1.2,2.9
139,Howard Eisley,NYK,82,27.3,9.1,3.2,7.7,0.417,1.6,4.1,0.389,1.1,1.3,0.848,0.3,2.0,2.3,5.4,0.9,0.1,1.8,2.7
140,Rodney White,DEN,72,21.7,9.0,3.6,8.9,0.408,0.4,1.9,0.239,1.4,1.7,0.784,0.6,2.4,3.0,1.7,0.6,0.4,2.2,1.9
141,Aaron McKie,PHI,80,29.7,9.0,3.6,8.3,0.429,0.5,1.4,0.33,1.4,1.7,0.836,0.8,3.6,4.4,3.5,1.6,0.1,1.4,2.2
142,Glen Rice,HOU,62,24.7,9.0,3.2,7.4,0.429,1.6,4.1,0.398,1.0,1.3,0.759,0.5,2.0,2.5,1.0,0.4,0.1,0.9,1.6
143,Rick Fox,LAL,76,28.7,9.0,3.4,8.2,0.422,1.4,3.7,0.375,0.7,0.9,0.754,0.8,3.4,4.3,3.3,0.9,0.2,1.6,2.8
144,Earl Boykins,GSW,68,19.4,8.8,2.9,6.8,0.429,0.4,1.1,0.377,2.5,2.9,0.865,0.5,0.8,1.3,3.3,0.6,0.1,1.1,1.1
145,Theo Ratliff,ATL,81,31.1,8.7,3.4,7.3,0.464,0.0,0.0,0.0,1.9,2.6,0.72,1.9,5.6,7.5,0.9,0.7,3.2,1.7,3.3
146,Kendall Gill,MIN,82,25.2,8.7,3.5,8.3,0.422,0.2,0.7,0.322,1.5,2.0,0.764,0.6,2.4,3.0,1.9,1.0,0.2,1.3,2.1
147,Calbert Cheaney,UTA,81,29.0,8.6,4.0,8.0,0.499,0.1,0.3,0.4,0.5,0.9,0.58,0.9,2.6,3.5,2.0,0.8,0.2,1.3,2.8
148,Tyronn Lue,WAS,75,26.5,8.6,3.3,7.6,0.433,0.8,2.3,0.341,1.2,1.4,0.875,0.3,1.7,2.0,3.5,0.6,0.0,1.0,2.0
149,Eddie Griffin,HOU,77,24.5,8.6,3.5,8.8,0.4,0.8,2.5,0.333,0.8,1.2,0.617,1.8,4.2,6.0,1.1,0.7,1.4,1.0,1.8
