#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
355,Dorell Wright,MIA,20,6.6,2.9,1.0,2.2,0.465,0.2,0.3,0.5,0.8,0.9,0.882,0.1,1.5,1.6,0.4,0.2,0.1,0.7,0.6
356,Brian Scalabrine,BOS,71,13.2,2.9,1.0,2.7,0.383,0.4,1.2,0.356,0.4,0.5,0.722,0.4,1.2,1.6,0.7,0.3,0.3,0.7,1.8
357,Lonny Baxter,CHA,41,9.8,2.9,1.1,2.5,0.433,0.0,0.0,0.0,0.7,0.9,0.8,1.1,1.8,2.9,0.1,0.3,0.2,0.5,1.4
358,Mario Kasun,ORL,28,7.6,2.9,1.1,2.5,0.449,0.0,0.0,0.0,0.6,0.8,0.783,0.9,1.3,2.1,0.1,0.1,0.1,0.5,2.5
359,Dijon Thompson,PHX,10,4.3,2.8,1.1,2.5,0.44,0.4,1.1,0.364,0.2,0.2,1.0,0.4,0.7,1.1,0.1,0.3,0.1,0.2,0.6
360,Moochie Norris,NOP,45,9.4,2.8,1.0,2.5,0.411,0.1,0.3,0.286,0.6,0.9,0.69,0.3,0.9,1.2,1.1,0.4,0.0,0.7,1.1
361,Chris Taft,GSW,17,8.5,2.8,1.4,2.2,0.605,0.0,0.0,0.0,0.1,0.4,0.167,1.1,1.0,2.1,0.1,0.1,0.4,0.1,1.5
362,Ime Udoka,NYK,8,14.3,2.8,1.1,3.0,0.375,0.1,0.4,0.333,0.4,0.8,0.5,0.4,1.8,2.1,0.8,0.1,0.0,0.3,1.0
363,Donell Taylor,WAS,51,9.1,2.7,1.0,2.7,0.39,0.1,0.3,0.235,0.6,0.8,0.698,0.3,0.7,1.0,0.9,0.6,0.1,0.7,0.9
364,Kevin Ollie,PHI,70,15.3,2.7,1.1,2.5,0.431,0.0,0.0,0.333,0.6,0.7,0.837,0.2,1.2,1.4,1.4,0.5,0.0,0.4,1.5
365,Luke Jackson,CLE,35,9.0,2.7,0.8,2.4,0.341,0.3,1.0,0.333,0.7,0.9,0.788,0.5,0.7,1.1,0.7,0.3,0.1,0.9,0.9
366,Mateen Cleaves,SEA,27,8.5,2.7,0.9,2.6,0.352,0.1,0.6,0.25,0.7,0.9,0.792,0.1,0.4,0.5,1.6,0.1,0.1,0.5,1.1
367,Dikembe Mutombo,HOU,64,14.9,2.6,0.8,1.5,0.526,0.0,0.0,0.0,1.1,1.4,0.758,1.6,3.2,4.8,0.1,0.3,0.9,0.5,2.0
368,Stephen Graham,CLE,22,7.9,2.6,1.0,2.5,0.389,0.1,0.5,0.2,0.6,0.7,0.933,0.2,1.0,1.2,0.3,0.2,0.1,0.6,1.4
369,Shandon Anderson,MIA,48,13.3,2.6,1.1,2.6,0.429,0.1,0.4,0.263,0.3,0.4,0.722,0.4,1.3,1.7,0.6,0.4,0.1,0.5,1.6
370,Melvin Sanders,SAS,16,7.0,2.6,1.0,2.1,0.485,0.1,0.2,0.667,0.4,0.6,0.7,0.3,1.2,1.4,0.2,0.3,0.0,0.5,1.3
371,Darrick Martin,TOR,40,8.5,2.6,0.9,2.4,0.351,0.4,1.0,0.4,0.5,0.6,0.75,0.1,0.5,0.5,1.4,0.4,0.0,0.4,1.1
372,Vitaly Potapenko,SAC,33,10.7,2.5,1.1,2.2,0.521,0.0,0.0,0.0,0.3,0.5,0.588,0.8,1.1,1.9,0.3,0.1,0.1,0.5,1.5
373,Penny Hardaway,NYK,4,17.9,2.5,1.0,3.5,0.286,0.0,0.3,0.0,0.5,0.5,1.0,0.0,2.5,2.5,2.0,0.5,0.0,1.5,1.8
374,Alan Henderson,CLE,51,10.4,2.5,0.9,1.8,0.516,0.0,0.0,0.0,0.6,1.0,0.673,1.2,1.5,2.7,0.2,0.2,0.2,0.4,1.1
375,Walter McCarty,LAC,36,9.8,2.4,0.9,2.8,0.333,0.3,1.3,0.222,0.3,0.6,0.571,0.4,1.5,1.9,0.6,0.2,0.1,0.5,1.4
376,Greg Ostertag,UTA,60,13.5,2.4,1.0,2.1,0.492,0.0,0.0,0.0,0.4,0.8,0.5,1.4,2.4,3.8,1.0,0.1,1.1,0.8,2.2
377,DeSagana Diop,DAL,81,18.6,2.3,0.9,1.9,0.487,0.0,0.0,0.5,0.5,0.9,0.542,1.8,2.8,4.6,0.3,0.5,1.8,0.4,3.1
378,Brandon Bass,NOP,29,9.2,2.3,1.0,2.4,0.4,0.0,0.0,0.0,0.4,0.7,0.632,0.6,1.7,2.3,0.1,0.1,0.2,0.4,0.6
379,Bo Outlaw,ORL,32,11.1,2.3,1.1,1.8,0.603,0.0,0.0,0.0,0.2,0.3,0.625,1.0,1.4,2.4,0.4,0.3,0.4,0.5,1.6
380,Babby Araujo,TOR,52,11.6,2.3,1.0,2.8,0.366,0.0,0.0,0.0,0.3,0.5,0.536,0.8,1.9,2.8,0.3,0.5,0.1,0.8,2.0
381,Arvydas Macijauskas,NOP,19,7.1,2.3,0.7,2.2,0.341,0.2,0.6,0.25,0.7,0.8,0.867,0.2,0.4,0.5,0.3,0.4,0.0,0.4,0.5
382,Jason Maxiell,DET,26,6.1,2.3,0.9,2.1,0.426,0.0,0.0,0.0,0.5,1.6,0.333,0.5,0.6,1.1,0.1,0.2,0.2,0.4,0.5
383,John Lucas,HOU,13,8.2,2.3,1.1,2.8,0.389,0.2,0.7,0.222,0.0,0.0,0.0,0.2,0.2,0.4,0.9,0.4,0.0,0.5,0.5
384,Shavlik Randolph,PHI,57,8.5,2.3,0.8,1.7,0.454,0.0,0.0,0.0,0.8,1.2,0.606,1.0,1.4,2.3,0.3,0.3,0.2,0.4,1.5
385,Loren Woods,TOR,27,12.0,2.3,1.0,2.2,0.475,0.0,0.0,0.0,0.2,0.5,0.429,1.6,2.4,4.1,0.1,0.3,0.9,0.6,1.8
386,Boniface Ndong,LAC,22,6.9,2.3,1.0,2.4,0.415,0.0,0.0,0.0,0.3,0.4,0.667,0.7,1.0,1.7,0.3,0.1,0.2,0.3,1.0
387,Andray Blatche,WAS,29,6.1,2.2,0.9,2.3,0.388,0.1,0.4,0.231,0.3,0.4,0.833,0.4,0.9,1.3,0.3,0.2,0.2,0.4,1.2
388,Billy Thomas,WAS,17,7.7,2.2,0.8,2.4,0.325,0.6,1.8,0.333,0.1,0.1,1.0,0.3,0.5,0.8,0.5,0.6,0.1,0.4,1.1
389,Ronald Dupree,MIN,36,7.4,2.2,0.9,1.8,0.524,0.0,0.0,0.0,0.4,1.1,0.341,0.6,0.8,1.4,0.4,0.3,0.0,0.4,1.2
390,Calbert Cheaney,GSW,42,10.7,2.2,1.0,2.6,0.389,0.0,0.2,0.0,0.2,0.2,1.0,0.5,1.0,1.5,0.5,0.3,0.0,0.4,0.9
391,Anthony Roberson,MEM,16,5.5,2.2,0.9,1.9,0.452,0.3,0.6,0.5,0.1,0.1,1.0,0.0,0.4,0.4,0.3,0.1,0.0,0.2,0.4
392,Zendon Hamilton,PHI,12,4.0,2.2,0.6,1.2,0.5,0.0,0.0,0.0,1.0,1.5,0.667,0.3,0.7,0.9,0.0,0.3,0.0,0.5,0.4
393,Robert Whaley,UTA,23,9.2,2.1,1.0,2.5,0.404,0.0,0.0,0.0,0.1,0.3,0.5,0.7,1.2,1.9,0.7,0.3,0.3,0.6,1.8
394,Nikoloz Tskitishvili,PHX,17,5.8,2.1,0.8,2.2,0.351,0.1,0.2,0.333,0.5,0.8,0.643,0.5,0.8,1.3,0.2,0.1,0.1,0.4,0.5
395,Darrell Armstrong,DAL,62,10.0,2.1,0.7,2.1,0.336,0.2,0.8,0.229,0.5,0.7,0.786,0.3,1.0,1.3,1.4,0.4,0.0,0.9,1.1
396,Ronnie Price,SAC,29,5.2,2.1,0.7,2.0,0.362,0.2,0.9,0.222,0.4,0.4,1.0,0.2,0.3,0.5,0.4,0.2,0.0,0.3,0.3
397,Eddie Basden,CHI,19,7.4,2.1,0.8,1.9,0.405,0.1,0.4,0.143,0.4,0.5,0.8,0.4,1.1,1.5,0.4,0.5,0.1,0.5,0.9
398,Eric Piatkowski,CHI,29,7.9,2.0,0.8,2.1,0.393,0.3,1.1,0.273,0.1,0.2,0.4,0.1,0.7,0.8,0.4,0.2,0.0,0.4,0.7
399,Rick Brunson,HOU,27,9.1,2.0,0.8,2.0,0.389,0.2,0.5,0.385,0.3,0.4,0.583,0.0,0.8,0.8,1.3,0.3,0.0,0.8,0.8
400,Derrick Zimmerman,NJN,2,15.9,2.0,1.0,1.5,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2.0,3.5,0.0,0.0,2.0,2.0
401,Antonio Burks,MEM,57,10.0,2.0,0.9,2.5,0.354,0.0,0.1,0.167,0.2,0.4,0.435,0.1,0.6,0.6,1.3,0.4,0.0,0.6,0.8
402,Stacey Augmon,ORL,36,10.7,2.0,0.7,2.0,0.342,0.0,0.0,0.0,0.6,0.8,0.7,0.5,1.0,1.5,0.6,0.3,0.2,0.3,1.1
403,Ronny Turiaf,LAL,23,7.0,2.0,0.7,1.3,0.5,0.0,0.0,0.0,0.7,1.2,0.556,0.5,1.1,1.6,0.3,0.1,0.4,0.3,1.3
404,Mike Wilks,SEA,46,7.6,1.9,0.6,2.0,0.322,0.1,0.4,0.158,0.5,0.9,0.61,0.2,0.7,0.8,0.7,0.3,0.0,0.5,0.7
405,Lou Williams,PHI,30,4.8,1.9,0.8,1.7,0.442,0.1,0.3,0.222,0.3,0.4,0.615,0.1,0.5,0.6,0.3,0.2,0.0,0.4,0.4
406,Luke Schenscher,CHI,20,7.4,1.8,0.8,1.3,0.615,0.0,0.0,0.0,0.2,0.7,0.308,0.4,1.1,1.5,0.4,0.1,0.2,0.3,1.1
407,Alex Acker,DET,5,7.0,1.8,0.8,3.2,0.25,0.2,1.0,0.2,0.0,0.0,0.0,0.2,0.8,1.0,0.8,0.2,0.0,0.8,0.8
408,Kevin Burleson,CHA,39,8.7,1.8,0.6,2.3,0.25,0.3,1.4,0.185,0.4,0.4,0.941,0.1,0.6,0.7,1.2,0.7,0.1,0.6,1.6
409,Antoine Wright,NJN,39,9.5,1.8,0.7,2.1,0.358,0.0,0.4,0.067,0.3,0.6,0.5,0.2,0.6,0.8,0.3,0.1,0.1,0.5,1.1
410,Jackson Vroman,NOP,41,9.9,1.8,0.6,1.6,0.394,0.0,0.0,0.0,0.5,1.1,0.477,0.8,1.3,2.1,0.3,0.3,0.3,0.5,1.9
411,John Edwards,ATL,40,7.4,1.8,0.8,1.6,0.484,0.0,0.0,0.0,0.2,0.3,0.727,0.5,0.8,1.2,0.1,0.1,0.4,0.3,1.9
412,Fabricio Oberto,SAS,59,8.3,1.7,0.7,1.6,0.473,0.0,0.0,0.0,0.3,0.5,0.556,1.0,1.1,2.1,0.5,0.2,0.2,0.5,1.5
413,Esteban Batista,ATL,58,8.6,1.7,0.6,1.4,0.425,0.0,0.0,0.0,0.6,0.9,0.623,1.1,1.4,2.5,0.1,0.3,0.2,0.7,1.9
414,D.J. Mbenga,DAL,43,5.5,1.7,0.7,1.4,0.533,0.0,0.0,0.0,0.2,0.5,0.5,0.4,0.9,1.3,0.0,0.1,0.6,0.4,1.1
415,Awvee Storey,WAS,25,4.7,1.7,0.6,1.6,0.39,0.1,0.3,0.429,0.3,0.6,0.571,0.3,0.6,0.9,0.2,0.1,0.0,0.2,0.9
416,Donta Smith,ATL,23,5.5,1.7,0.7,1.2,0.556,0.1,0.2,0.5,0.3,0.5,0.5,0.1,0.5,0.6,0.4,0.3,0.0,0.2,0.9
417,Ha Seung-Jin,POR,27,7.8,1.6,0.7,1.1,0.581,0.0,0.0,0.0,0.3,0.6,0.471,0.5,1.3,1.8,0.0,0.1,0.3,0.5,1.5
418,Earl Barron,MIA,8,5.6,1.6,0.6,2.0,0.313,0.0,0.0,0.0,0.4,0.5,0.75,0.3,1.0,1.3,0.0,0.0,0.0,0.6,1.3
419,Andrew Bynum,LAL,46,7.3,1.6,0.7,1.8,0.402,0.0,0.0,0.0,0.2,0.6,0.296,0.7,1.0,1.7,0.2,0.1,0.5,0.4,1.2
420,Terence Morris,ORL,22,8.7,1.6,0.7,2.2,0.327,0.0,0.1,0.0,0.1,0.1,1.0,0.3,1.5,1.7,0.2,0.3,0.2,0.3,0.9
421,Lawrence Roberts,MEM,33,5.5,1.5,0.6,1.3,0.455,0.0,0.1,0.0,0.3,0.7,0.478,0.8,0.7,1.5,0.2,0.2,0.1,0.2,0.9
422,Noel Felix,SEA,12,6.8,1.5,0.5,2.1,0.24,0.1,0.3,0.333,0.4,0.7,0.625,0.3,0.8,1.1,0.2,0.2,0.3,0.7,1.1
423,Michael Bradley,PHI,46,8.0,1.5,0.7,1.7,0.405,0.0,0.1,0.2,0.0,0.1,0.667,0.9,1.5,2.3,0.4,0.1,0.2,0.4,0.8
424,Calvin Booth,WAS,33,7.6,1.4,0.6,1.4,0.426,0.0,0.1,0.5,0.2,0.3,0.556,0.6,1.0,1.6,0.4,0.3,0.3,0.2,1.3
425,Michael Ruffin,WAS,76,13.3,1.4,0.4,1.0,0.442,0.0,0.0,0.0,0.5,1.0,0.5,1.6,2.0,3.6,0.4,0.4,0.4,0.5,2.4
426,Ira Newble,CLE,36,9.8,1.3,0.5,1.6,0.298,0.1,0.4,0.231,0.3,0.4,0.688,0.6,1.0,1.6,0.3,0.1,0.3,0.3,1.3
427,Sharrod Ford,PHX,3,4.3,1.3,0.7,1.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,1.0,0.0,0.0,0.3,0.7,2.3
428,Ryan Bowen,HOU,68,9.6,1.3,0.5,1.8,0.298,0.0,0.3,0.136,0.2,0.2,0.786,0.5,0.8,1.3,0.4,0.3,0.1,0.2,1.3
429,James Thomas,CHI,22,6.8,1.3,0.5,0.9,0.526,0.0,0.0,0.0,0.4,0.6,0.571,0.5,1.2,1.8,0.0,0.0,0.1,0.3,1.6
430,Von Wafer,LAL,16,4.6,1.3,0.4,2.4,0.158,0.1,1.1,0.118,0.4,0.5,0.75,0.3,0.2,0.5,0.3,0.2,0.0,0.1,0.8
431,Mark Madsen,MIN,62,10.9,1.2,0.4,1.1,0.409,0.0,0.1,0.0,0.3,0.8,0.426,0.8,1.5,2.3,0.2,0.4,0.3,0.4,1.8
432,Jermaine Jackson,MIL,30,6.7,1.2,0.4,0.9,0.423,0.0,0.1,0.25,0.4,0.5,0.857,0.3,0.6,0.9,0.8,0.1,0.0,0.4,0.6
433,Eddie Gill,IND,40,3.1,1.1,0.3,1.1,0.222,0.2,0.6,0.304,0.5,0.6,0.783,0.0,0.4,0.4,0.3,0.3,0.0,0.2,0.3
434,Yaroslav Korolev,LAC,24,5.3,1.1,0.4,1.3,0.3,0.1,0.3,0.286,0.3,0.4,0.7,0.2,0.3,0.5,0.4,0.1,0.0,0.3,0.5
435,Reece Gaines,MIL,12,4.5,1.1,0.5,1.0,0.5,0.0,0.2,0.0,0.1,0.3,0.25,0.0,0.0,0.0,0.3,0.1,0.0,0.1,0.1
436,Dwayne Jones,BOS,14,6.2,1.0,0.3,0.7,0.4,0.0,0.0,0.0,0.4,0.9,0.462,0.7,1.5,2.2,0.1,0.1,0.2,0.2,1.0
437,Josh Davis,PHX,6,2.8,1.0,0.3,1.2,0.286,0.0,0.3,0.0,0.3,0.5,0.667,0.5,0.2,0.7,0.2,0.3,0.0,0.2,0.5
438,Slava Medvedenko,LAL,2,3.1,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
439,Alvin Williams,TOR,1,9.8,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
440,Matt Walsh,MIA,2,1.7,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
441,John Thomas,NJN,16,8.0,0.9,0.4,0.9,0.4,0.0,0.0,0.0,0.2,0.3,0.75,0.6,0.6,1.3,0.1,0.2,0.1,0.5,1.1
442,Dale Davis,DET,28,6.3,0.9,0.3,0.9,0.375,0.0,0.0,0.0,0.3,0.5,0.533,0.8,1.1,1.9,0.2,0.0,0.3,0.1,0.8
443,Julius Hodge,DEN,14,2.4,0.9,0.4,0.9,0.385,0.0,0.0,0.0,0.2,0.6,0.375,0.4,0.1,0.5,0.4,0.1,0.0,0.6,0.5
444,Devin Green,LAL,27,5.0,0.9,0.2,1.0,0.214,0.0,0.1,0.0,0.5,0.8,0.619,0.4,0.5,0.9,0.3,0.1,0.0,0.2,0.5
445,Aaron Miles,GSW,19,6.2,0.8,0.3,0.9,0.333,0.0,0.0,0.0,0.2,0.2,1.0,0.0,0.7,0.7,1.3,0.2,0.1,0.6,0.7
446,Jamal Sampson,SAC,12,3.2,0.8,0.4,0.6,0.714,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.1,1.5,0.4,0.0,0.3,0.0,0.4
447,Ervin Johnson,MIL,18,4.5,0.8,0.4,0.9,0.412,0.0,0.0,0.0,0.1,0.1,0.5,0.3,1.1,1.3,0.1,0.1,0.1,0.3,1.3
448,Maciej Lampe,HOU,6,4.6,0.7,0.3,1.8,0.182,0.0,0.0,0.0,0.0,0.3,0.0,0.7,0.8,1.5,0.3,0.0,0.0,0.5,0.3
449,Anthony Goldwire,LAC,3,7.3,0.7,0.3,2.3,0.143,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.3,0.0
450,Aaron McKie,LAL,14,8.7,0.5,0.2,0.9,0.25,0.0,0.1,0.0,0.1,0.1,0.5,0.2,1.2,1.4,0.8,0.4,0.0,0.1,0.5
451,Raed Farid Elhamali,CHI,4,2.6,0.5,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.5
452,Samaki Walker,IND,7,3.1,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,1.0,0.0,0.4,0.4,0.0,0.0,0.1,0.3,1.0
453,Martynas Andriuskevicius,CLE,6,1.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.7,0.0,0.3,0.0,0.0,0.2
454,Bryon Russell,DEN,1,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
455,Alex Scales,SAS,1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,Deng Gai,PHI,2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,Randy Livingston,CHI,5,4.5,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.8,0.2,0.2,0.0,0.2,1.2
458,Maybyner Nene,DEN,1,2.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
