#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
150,Kelly Olynyk,BOS,69,20.2,10.0,3.7,8.1,0.455,1.2,3.0,0.405,1.4,1.9,0.75,1.0,3.0,4.1,1.5,0.8,0.5,1.1,2.4
151,Nikola Jokic,DEN,80,21.7,10.0,3.8,7.5,0.512,0.4,1.1,0.333,1.9,2.4,0.811,2.3,4.7,7.0,2.4,1.0,0.6,1.3,2.6
152,Ramon Sessions,WAS,82,20.3,9.9,3.4,7.2,0.473,0.4,1.4,0.324,2.6,3.5,0.756,0.3,2.2,2.5,2.9,0.6,0.1,1.4,1.2
153,Terrence Ross,TOR,73,23.9,9.9,3.7,8.6,0.431,1.8,4.6,0.388,0.7,0.8,0.79,0.3,2.2,2.5,0.8,0.7,0.3,0.6,1.6
154,Patrick Beverley,HOU,71,28.7,9.9,3.6,8.4,0.434,1.7,4.4,0.4,0.8,1.2,0.682,1.0,2.5,3.5,3.4,1.3,0.4,1.3,3.3
155,Hollis Thompson,PHI,77,28.0,9.8,3.5,8.8,0.397,1.9,5.1,0.38,0.9,1.2,0.719,0.7,2.8,3.5,1.3,0.5,0.3,1.0,2.4
156,Dion Waiters,OKC,78,27.6,9.8,3.6,9.1,0.399,1.1,3.1,0.357,1.4,2.0,0.713,0.5,2.1,2.6,2.0,1.0,0.2,1.5,1.8
157,Carl Landry,PHI,36,15.8,9.8,3.9,6.9,0.556,0.2,0.4,0.462,1.9,2.5,0.736,1.4,2.7,4.1,0.9,0.3,0.3,0.6,1.9
158,Gary Neal,WAS,40,20.2,9.8,3.8,8.1,0.465,1.0,2.5,0.41,1.2,1.4,0.855,0.3,1.8,2.1,1.2,0.5,0.0,0.7,1.4
159,Jerami Grant,PHI,77,26.8,9.7,3.3,7.8,0.419,0.5,1.9,0.24,2.8,4.2,0.658,1.3,3.4,4.7,1.8,0.7,1.6,1.4,2.8
160,Marcus Thornton,WAS,61,18.2,9.7,3.5,8.9,0.399,1.5,4.4,0.337,1.1,1.3,0.848,0.6,1.8,2.5,1.4,0.8,0.1,0.8,1.5
161,Courtney Lee,CHA,79,29.6,9.6,3.7,8.1,0.454,1.0,2.7,0.378,1.3,1.5,0.839,0.4,2.2,2.6,1.7,1.1,0.4,0.9,1.7
162,Manu Ginobili,SAS,58,19.6,9.6,3.4,7.5,0.453,1.2,3.1,0.391,1.6,1.9,0.813,0.4,2.1,2.5,3.1,1.1,0.2,1.7,1.7
163,Raymond Felton,DAL,80,27.4,9.5,3.5,8.5,0.406,0.8,2.7,0.282,1.9,2.2,0.847,0.5,2.8,3.2,3.6,0.9,0.2,1.5,1.8
164,Doug McDermott,CHI,81,23.0,9.4,3.6,8.0,0.452,1.4,3.2,0.425,0.9,1.0,0.857,0.5,2.0,2.4,0.7,0.2,0.1,0.7,1.6
165,Kevin Martin,SAS,55,19.9,9.3,2.8,7.6,0.372,0.9,2.5,0.36,2.8,3.1,0.89,0.3,1.7,2.0,1.1,0.5,0.1,1.0,1.5
166,Derrick Williams,NYK,80,17.9,9.3,3.2,7.1,0.45,0.6,1.9,0.293,2.4,3.2,0.758,0.6,3.1,3.7,0.9,0.4,0.1,0.8,0.9
167,Ian Mahinmi,IND,71,25.6,9.3,3.7,6.3,0.589,0.0,0.0,0.0,1.9,3.2,0.587,1.9,5.2,7.1,1.5,0.9,1.1,1.4,3.1
168,Kyle Korver,ATL,80,30.0,9.2,3.4,7.7,0.435,2.0,5.0,0.398,0.6,0.7,0.833,0.2,3.1,3.3,2.1,0.8,0.4,1.2,2.0
169,Aaron Gordon,ORL,78,23.9,9.2,3.5,7.4,0.473,0.5,1.8,0.296,1.7,2.5,0.668,2.0,4.5,6.5,1.6,0.8,0.7,0.8,2.0
170,Maybyner Nene,WAS,57,19.2,9.2,3.7,6.7,0.544,0.0,0.1,0.0,1.9,3.2,0.578,0.9,3.6,4.5,1.7,0.9,0.5,1.3,2.7
171,Jordan Farmar,MEM,12,24.3,9.2,3.5,8.3,0.42,1.3,3.8,0.356,0.8,0.8,1.0,0.3,1.8,2.1,3.1,1.3,0.2,1.5,1.8
172,Marcus Smart,BOS,61,27.3,9.1,3.0,8.7,0.348,1.0,4.0,0.253,2.1,2.7,0.777,1.2,2.9,4.2,3.0,1.5,0.3,1.3,3.0
173,Mason Plumlee,POR,82,25.4,9.1,3.3,6.3,0.516,0.0,0.0,0.0,2.6,4.1,0.642,2.5,5.2,7.7,2.8,0.8,1.0,1.9,3.1
174,Rudy Gobert,UTA,61,31.7,9.1,3.2,5.8,0.559,0.0,0.0,0.0,2.6,4.6,0.569,3.4,7.5,11.0,1.5,0.7,2.2,1.9,2.7
175,Alex Len,PHX,78,23.3,9.0,3.4,8.0,0.423,0.0,0.1,0.143,2.2,3.1,0.728,2.3,5.3,7.6,1.2,0.5,0.8,1.9,2.9
176,Gerald Green,MIA,69,22.6,8.9,3.3,8.5,0.392,1.2,3.8,0.323,1.0,1.3,0.783,0.4,2.0,2.4,0.8,0.6,0.3,0.7,1.8
177,Rodney Stuckey,IND,58,22.0,8.9,3.2,7.6,0.413,0.3,1.4,0.241,2.3,2.7,0.829,0.3,2.4,2.7,2.4,0.7,0.1,1.3,1.3
178,Archie Goodwin,PHX,57,19.5,8.9,3.1,7.4,0.417,0.4,1.7,0.232,2.3,3.4,0.674,0.5,2.0,2.5,2.1,0.5,0.2,1.8,1.5
179,Austin Rivers,LAC,67,21.8,8.9,3.4,7.7,0.438,0.9,2.8,0.335,1.2,1.7,0.681,0.3,1.6,1.9,1.5,0.7,0.1,0.9,2.0
180,Jordan Hill,IND,73,20.7,8.8,3.8,7.5,0.506,0.0,0.0,0.0,1.2,1.7,0.712,2.1,4.0,6.2,1.2,0.5,0.5,1.3,2.1
181,Jeremy Lamb,CHA,66,18.6,8.8,3.5,7.7,0.451,0.8,2.7,0.309,1.0,1.3,0.727,0.7,3.2,3.8,1.2,0.6,0.5,0.8,1.6
182,Cody Zeller,CHA,73,24.3,8.7,3.2,6.0,0.529,0.0,0.1,0.1,2.4,3.2,0.754,1.9,4.3,6.2,1.0,0.8,0.9,0.9,2.8
183,Luis Scola,TOR,76,21.5,8.7,3.5,7.9,0.45,0.9,2.1,0.404,0.8,1.1,0.726,1.1,3.6,4.8,0.9,0.6,0.4,0.9,2.3
184,Tyler Johnson,MIA,36,24.0,8.7,3.3,6.7,0.488,0.8,2.0,0.38,1.4,1.8,0.797,0.8,2.3,3.0,2.2,0.7,0.4,1.3,1.8
185,Toney Douglas,NOP,61,20.7,8.7,3.0,7.3,0.411,1.3,3.3,0.399,1.4,1.6,0.848,0.4,1.9,2.3,2.6,1.1,0.1,1.0,2.1
186,Terrence Jones,HOU,50,20.9,8.7,3.3,7.3,0.452,0.5,1.6,0.316,1.5,2.3,0.664,1.2,3.0,4.2,0.8,0.5,0.8,1.0,1.7
187,Gerald Henderson,POR,72,19.9,8.7,3.2,7.3,0.439,0.7,1.9,0.353,1.6,2.0,0.767,0.4,2.5,2.9,1.0,0.5,0.3,0.9,1.2
188,Shelvin Mack,UTA,52,20.3,8.6,3.5,8.0,0.439,0.8,2.4,0.312,0.9,1.2,0.738,0.3,2.2,2.5,3.6,0.7,0.1,1.8,1.4
189,Taj Gibson,CHI,73,26.5,8.6,3.6,6.9,0.525,0.0,0.0,0.0,1.4,2.0,0.692,2.8,4.1,6.9,1.5,0.6,1.1,1.1,2.5
190,Tim Duncan,SAS,61,25.2,8.6,3.5,7.2,0.488,0.0,0.0,0.0,1.5,2.1,0.702,1.9,5.4,7.3,2.7,0.8,1.3,1.5,2.0
191,Zaza Pachulia,DAL,76,26.4,8.6,2.9,6.2,0.466,0.0,0.0,0.0,2.8,3.6,0.768,3.3,6.2,9.4,1.7,0.8,0.3,1.6,2.4
192,Patty Mills,SAS,81,20.5,8.5,3.2,7.6,0.425,1.5,4.0,0.384,0.6,0.7,0.81,0.3,1.6,2.0,2.8,0.7,0.1,0.9,1.3
193,Jon Leuer,PHX,67,18.7,8.5,3.3,7.0,0.481,0.6,1.6,0.382,1.1,1.5,0.762,1.1,4.4,5.6,1.1,0.6,0.4,1.1,1.9
194,Cory Joseph,TOR,80,25.6,8.5,3.2,7.3,0.439,0.4,1.4,0.273,1.7,2.2,0.764,0.5,2.1,2.6,3.1,0.8,0.3,1.3,1.6
195,Nik Stauskas,PHI,73,24.8,8.5,2.9,7.5,0.385,1.5,4.5,0.326,1.2,1.6,0.771,0.3,2.2,2.5,1.9,0.6,0.3,1.3,1.6
196,Meyers Leonard,POR,61,21.8,8.4,3.2,7.1,0.448,1.4,3.7,0.377,0.6,0.8,0.761,0.8,4.3,5.1,1.5,0.1,0.3,1.3,3.0
197,Tony Wroten,PHI,8,18.0,8.4,2.8,8.1,0.338,0.4,2.1,0.176,2.5,4.6,0.541,0.3,2.4,2.6,2.5,0.4,0.0,3.6,1.4
198,Tony Allen,MEM,64,25.3,8.4,3.4,7.3,0.458,0.2,0.7,0.357,1.4,2.2,0.652,1.6,3.0,4.6,1.1,1.7,0.3,1.2,2.7
199,Lance Stephenson,MEM,69,19.9,8.3,3.3,6.9,0.481,0.4,1.1,0.385,1.3,1.6,0.784,0.6,2.7,3.2,1.9,0.6,0.1,1.4,2.0
200,Mo Williams,CLE,41,18.2,8.2,3.2,7.4,0.437,0.9,2.5,0.353,0.9,1.0,0.905,0.1,1.6,1.8,2.4,0.3,0.1,1.4,1.5
201,Jusuf Nurkic,DEN,32,17.1,8.2,3.2,7.6,0.417,0.0,0.1,0.0,1.9,3.1,0.616,2.0,3.4,5.5,1.3,0.8,1.4,1.7,2.8
202,Lance Thomas,NYK,59,22.3,8.2,2.9,6.5,0.442,0.7,1.8,0.404,1.7,2.0,0.857,0.6,1.6,2.2,0.9,0.4,0.1,1.0,1.8
203,Stanley Johnson,DET,73,23.1,8.1,3.1,8.2,0.375,0.9,2.8,0.307,1.1,1.4,0.784,0.8,3.4,4.2,1.6,0.8,0.2,1.6,2.4
204,P.J. Tucker,PHX,82,31.0,8.0,2.9,7.1,0.411,0.8,2.5,0.33,1.3,1.7,0.746,2.0,4.2,6.2,2.2,1.3,0.2,1.4,2.5
205,Steven Adams,OKC,80,25.2,8.0,3.3,5.3,0.613,0.0,0.0,0.0,1.4,2.5,0.582,2.7,3.9,6.7,0.8,0.5,1.1,1.1,2.8
206,Joffrey Lauvergne,DEN,59,17.6,7.9,3.3,6.4,0.513,0.2,0.9,0.245,1.1,1.2,0.899,1.3,3.6,4.9,0.9,0.2,0.3,0.9,1.9
207,Jared Dudley,WAS,81,25.9,7.9,2.9,6.0,0.478,1.2,2.9,0.42,0.9,1.2,0.735,0.7,2.9,3.5,2.1,0.9,0.2,1.0,2.3
208,Tristan Thompson,CLE,82,27.7,7.8,3.0,5.1,0.588,0.0,0.0,0.0,1.8,3.0,0.616,3.3,5.7,9.0,0.8,0.5,0.6,0.7,2.5
209,O.J. Mayo,MIL,41,26.6,7.8,2.9,7.8,0.371,1.3,4.0,0.321,0.8,1.0,0.775,0.3,2.2,2.6,2.9,1.2,0.2,1.8,3.1
210,Ben McLemore,SAC,68,21.2,7.8,2.9,6.7,0.429,1.0,2.7,0.362,1.1,1.5,0.718,0.5,1.7,2.2,1.2,0.8,0.1,1.5,2.1
211,David Lee,DAL,55,16.4,7.8,3.2,6.1,0.531,0.0,0.0,0.0,1.3,1.7,0.763,1.8,3.7,5.5,1.5,0.4,0.5,1.2,2.1
212,Wayne Ellington,BRK,76,21.3,7.7,2.9,7.4,0.389,1.3,3.5,0.358,0.7,0.8,0.857,0.3,2.0,2.3,1.1,0.6,0.1,0.6,1.1
213,Jameer Nelson,DEN,39,26.6,7.7,2.9,7.9,0.368,1.1,3.7,0.299,0.8,0.9,0.857,0.5,2.5,2.9,4.9,0.6,0.1,1.7,2.6
214,Langston Galloway,NYK,82,24.8,7.6,2.8,7.2,0.393,0.9,2.7,0.344,1.0,1.4,0.754,0.5,3.0,3.5,2.5,0.9,0.3,0.7,2.2
215,Devin Harris,DAL,64,20.0,7.6,2.6,5.8,0.447,0.8,2.5,0.329,1.6,2.2,0.721,0.3,1.9,2.2,1.8,0.9,0.2,1.0,1.9
216,Jose Calderon,NYK,72,28.1,7.6,2.9,6.3,0.459,1.2,2.8,0.414,0.6,0.7,0.875,0.3,2.9,3.2,4.2,0.9,0.1,1.2,1.9
217,D.J. Augustin,DEN,62,19.0,7.5,2.4,5.6,0.423,1.1,2.7,0.405,1.7,2.1,0.805,0.1,1.4,1.5,3.2,0.6,0.1,1.4,1.4
218,Darrell Arthur,DEN,70,21.7,7.5,3.2,7.0,0.452,0.6,1.7,0.385,0.6,0.8,0.755,1.2,3.0,4.2,1.4,0.8,0.7,0.9,2.6
219,E'Twaun Moore,CHI,59,21.4,7.5,3.2,6.6,0.481,0.8,1.8,0.452,0.4,0.6,0.629,0.3,1.9,2.3,1.7,0.6,0.3,0.9,1.7
220,Matt Dellavedova,CLE,76,24.6,7.5,2.7,6.7,0.405,1.3,3.1,0.41,0.8,0.9,0.864,0.4,1.7,2.1,4.4,0.6,0.1,1.5,2.3
221,Frank Kaminsky,CHA,81,21.1,7.5,2.7,6.5,0.41,0.8,2.5,0.337,1.3,1.8,0.73,0.9,3.3,4.1,1.2,0.5,0.5,0.7,1.6
222,JaMychal Green,MEM,78,18.5,7.4,2.9,6.3,0.465,0.2,0.6,0.333,1.3,1.8,0.752,1.8,3.0,4.8,0.9,0.6,0.4,1.1,2.4
223,Jodie Meeks,DET,3,14.5,7.3,2.3,6.7,0.35,1.3,3.0,0.444,1.3,1.3,1.0,0.3,1.3,1.7,1.0,0.0,0.0,0.3,0.7
224,Amir Johnson,BOS,79,22.8,7.3,3.2,5.4,0.585,0.1,0.5,0.233,0.9,1.5,0.57,2.3,4.1,6.4,1.7,0.7,1.1,1.2,2.7
225,Garrett Temple,WAS,80,24.4,7.3,2.5,6.3,0.398,1.1,3.2,0.345,1.1,1.6,0.728,0.5,2.2,2.7,1.8,0.9,0.2,0.8,2.4
226,Nick Young,LAL,54,19.1,7.3,2.3,6.9,0.339,1.4,4.4,0.325,1.2,1.4,0.829,0.3,1.5,1.8,0.6,0.4,0.1,0.6,0.9
227,Shane Larkin,BRK,78,22.4,7.3,2.8,6.4,0.442,0.5,1.4,0.361,1.1,1.4,0.776,0.4,1.9,2.3,4.4,1.2,0.2,1.9,1.6
228,Danny Green,SAS,79,26.1,7.2,2.7,7.1,0.376,1.5,4.4,0.332,0.4,0.6,0.739,0.6,3.2,3.8,1.8,1.0,0.8,0.9,1.8
229,James Ennis,NOP,22,14.9,7.2,2.5,5.1,0.478,1.2,2.6,0.448,1.1,1.5,0.735,1.0,1.0,1.9,1.0,0.7,0.2,0.9,1.3
230,Corey Brewer,HOU,82,20.4,7.2,2.6,6.7,0.384,0.7,2.7,0.272,1.3,1.7,0.75,0.5,1.9,2.4,1.3,1.0,0.2,1.0,2.0
231,Jason Smith,ORL,76,15.5,7.2,3.2,6.6,0.485,0.1,0.2,0.25,0.7,0.9,0.806,0.7,2.2,2.9,0.8,0.4,0.9,0.8,2.1
232,Brandon Bass,LAL,66,20.3,7.2,2.6,4.8,0.549,0.0,0.0,0.0,1.9,2.2,0.845,1.6,2.7,4.3,1.1,0.5,0.8,0.6,1.9
233,Mike Dunleavy,CHI,31,22.7,7.2,2.5,6.1,0.41,1.3,3.2,0.394,0.9,1.2,0.784,0.3,2.4,2.7,1.3,0.5,0.3,0.8,2.1
234,Tyson Chandler,PHX,66,24.5,7.2,2.8,4.8,0.583,0.0,0.0,0.0,1.6,2.6,0.62,2.7,6.1,8.7,1.0,0.5,0.7,1.4,2.2
235,Aaron Brooks,CHI,69,16.1,7.1,2.7,6.8,0.401,1.0,2.7,0.357,0.7,0.9,0.766,0.3,1.2,1.5,2.6,0.4,0.1,1.2,1.9
236,Marreese Speights,GSW,72,11.6,7.1,2.7,6.3,0.432,0.3,0.9,0.387,1.3,1.6,0.825,1.1,2.3,3.3,0.8,0.3,0.5,0.9,1.6
237,David West,SAS,78,18.0,7.1,3.1,5.7,0.545,0.0,0.1,0.429,0.8,1.0,0.788,0.9,3.0,4.0,1.8,0.6,0.7,0.9,1.8
238,Clint Capela,HOU,77,19.1,7.0,3.0,5.2,0.582,0.0,0.0,0.0,1.0,2.7,0.379,2.5,3.9,6.4,0.6,0.8,1.2,0.8,2.5
239,Bobby Portis,CHI,62,17.8,7.0,3.0,7.0,0.427,0.3,0.8,0.308,0.8,1.1,0.727,2.0,3.5,5.4,0.8,0.4,0.4,0.9,1.6
240,Andre Iguodala,GSW,65,26.6,7.0,2.7,5.7,0.478,0.8,2.4,0.351,0.8,1.3,0.614,0.8,3.2,4.0,3.4,1.1,0.3,1.2,1.6
241,Willie Cauley-Stein,SAC,66,21.4,7.0,2.9,5.1,0.563,0.0,0.0,0.0,1.2,1.9,0.648,2.0,3.3,5.3,0.6,0.7,1.0,0.7,2.2
242,John Henson,MIL,57,16.8,7.0,2.9,5.1,0.564,0.0,0.0,0.0,1.2,2.1,0.59,1.5,2.4,3.9,0.9,0.3,1.9,1.1,2.3
243,Luke Babbitt,NOP,47,18.0,7.0,2.6,6.1,0.422,0.9,2.3,0.404,0.8,1.1,0.78,0.5,2.6,3.1,1.1,0.2,0.1,0.5,1.9
244,Festus Ezeli,GSW,46,16.7,7.0,2.7,5.0,0.548,0.0,0.0,0.0,1.5,2.9,0.53,2.0,3.6,5.6,0.7,0.4,1.1,0.8,2.0
245,Donald Sloan,BRK,61,21.6,7.0,2.5,5.7,0.44,0.6,1.6,0.384,1.3,1.7,0.75,0.3,2.6,2.8,4.4,0.5,0.1,1.3,1.2
246,Brandon Jennings,ORL,48,18.1,6.9,2.3,6.3,0.368,1.1,3.2,0.329,1.2,1.6,0.731,0.3,1.7,2.0,3.5,0.6,0.1,1.2,1.2
247,Brandan Wright,MEM,12,17.7,6.9,2.9,4.3,0.673,0.0,0.0,0.0,1.1,2.0,0.542,1.2,2.4,3.6,0.5,0.4,1.3,0.8,1.8
248,Patrick Patterson,TOR,79,25.6,6.9,2.6,6.2,0.414,1.3,3.7,0.362,0.4,0.4,0.853,1.0,3.4,4.3,1.2,0.7,0.4,0.8,1.6
249,Wesley Johnson,LAC,80,20.8,6.9,2.6,6.4,0.404,1.3,3.9,0.333,0.4,0.6,0.652,0.5,2.6,3.1,0.6,1.1,0.7,0.7,2.2
250,Andrew Nicholson,ORL,56,14.7,6.9,2.6,5.5,0.471,0.7,2.0,0.36,0.9,1.2,0.785,0.6,3.0,3.6,0.4,0.2,0.4,0.7,1.2
251,Seth Curry,SAC,44,15.7,6.8,2.3,5.1,0.455,1.1,2.5,0.45,1.0,1.2,0.833,0.2,1.2,1.4,1.5,0.5,0.1,0.8,0.9
252,Kosta Koufos,SAC,78,19.0,6.8,3.0,5.7,0.532,0.0,0.0,0.0,0.7,1.3,0.548,2.2,3.3,5.4,0.4,0.5,0.9,0.6,2.4
253,Andrea Bargnani,BRK,46,13.8,6.6,2.8,6.1,0.455,0.1,0.3,0.188,1.0,1.2,0.825,0.6,1.5,2.1,0.4,0.1,0.2,0.6,1.3
254,Vince Carter,MEM,60,16.8,6.6,2.2,5.7,0.388,1.0,2.8,0.349,1.2,1.4,0.833,0.5,1.9,2.4,0.9,0.6,0.3,0.6,1.7
255,Josh Richardson,MIA,52,21.3,6.6,2.4,5.2,0.452,1.0,2.2,0.461,0.8,1.2,0.667,0.4,1.7,2.1,1.4,0.7,0.5,0.7,2.1
256,Henry Sims,BRK,14,18.8,6.5,2.4,5.5,0.429,0.0,0.0,0.0,1.8,2.1,0.833,1.5,3.6,5.1,0.6,0.6,1.0,0.9,2.6
257,Ed Davis,POR,81,20.8,6.5,2.5,4.2,0.611,0.0,0.0,0.0,1.4,2.5,0.559,2.8,4.6,7.4,1.1,0.7,0.9,0.8,2.5
258,Kris Humphries,ATL,53,15.7,6.5,2.3,5.6,0.41,0.6,2.0,0.315,1.3,1.6,0.798,1.1,3.0,4.1,0.7,0.3,0.4,0.7,1.8
259,Justise Winslow,MIA,78,28.6,6.4,2.5,5.9,0.422,0.4,1.5,0.276,1.0,1.5,0.684,1.0,4.1,5.2,1.5,0.9,0.3,1.2,2.4
260,Thabo Sefolosha,ATL,75,23.4,6.4,2.5,5.0,0.505,0.6,1.7,0.339,0.8,1.3,0.626,0.7,3.8,4.5,1.4,1.1,0.5,0.9,1.5
261,Tim Hardaway Jr.,ATL,51,16.9,6.4,2.2,5.2,0.43,0.9,2.8,0.338,1.0,1.1,0.893,0.1,1.5,1.7,1.0,0.4,0.1,0.5,0.9
262,Maurice Harkless,POR,78,18.7,6.4,2.5,5.3,0.474,0.5,1.8,0.279,0.9,1.4,0.622,1.3,2.3,3.6,0.9,0.6,0.4,0.8,1.6
263,Boris Diaw,SAS,76,18.2,6.4,2.7,5.0,0.527,0.3,0.9,0.362,0.7,1.0,0.737,0.8,2.3,3.1,2.3,0.3,0.3,1.3,1.3
264,Leandro Barbosa,GSW,68,15.9,6.4,2.5,5.4,0.462,0.6,1.6,0.355,0.8,0.9,0.839,0.4,1.3,1.7,1.2,0.6,0.1,0.8,1.6
265,Aron Baynes,DET,81,15.2,6.3,2.4,4.7,0.505,0.0,0.0,0.0,1.6,2.0,0.764,1.7,3.0,4.7,0.6,0.3,0.6,0.8,1.9
266,Shaun Livingston,GSW,78,19.5,6.3,2.6,4.9,0.536,0.0,0.2,0.167,1.0,1.2,0.86,0.5,1.6,2.2,3.0,0.7,0.3,1.0,1.8
267,Timofey Mozgov,CLE,76,17.4,6.3,2.7,4.7,0.565,0.0,0.1,0.143,0.9,1.3,0.716,1.4,3.0,4.4,0.4,0.3,0.8,0.9,2.1
268,Donatas Motiejunas,HOU,37,14.8,6.2,2.4,5.5,0.439,0.4,1.5,0.281,0.9,1.4,0.642,1.0,1.9,2.9,1.1,0.5,0.1,1.2,1.9
269,P.J. Hairston,MEM,66,19.9,6.2,2.2,6.2,0.355,1.1,3.7,0.29,0.8,1.0,0.781,0.4,2.3,2.6,0.6,0.5,0.2,0.6,2.1
270,Mike Scott,ATL,75,15.3,6.2,2.3,5.0,0.468,0.8,2.1,0.392,0.7,0.8,0.794,0.7,2.0,2.7,1.0,0.3,0.2,0.6,1.4
271,Paul Pierce,LAC,68,18.1,6.1,2.1,5.8,0.363,1.1,3.6,0.31,0.8,1.0,0.818,0.2,2.6,2.7,1.0,0.5,0.3,0.9,1.9
272,Trey Lyles,UTA,80,17.3,6.1,2.4,5.5,0.438,0.6,1.6,0.383,0.7,1.0,0.695,0.7,3.0,3.7,0.7,0.3,0.2,0.8,1.4
273,T.J. McConnell,PHI,81,19.8,6.1,2.7,5.7,0.47,0.4,1.1,0.348,0.3,0.5,0.634,0.5,2.6,3.1,4.5,1.2,0.1,1.7,1.4
274,Channing Frye,CLE,70,17.1,6.1,2.2,5.0,0.438,1.3,3.4,0.387,0.4,0.5,0.857,0.5,2.8,3.3,1.0,0.4,0.4,0.6,1.8
275,Tyler Zeller,BOS,60,11.8,6.1,2.3,4.8,0.476,0.0,0.0,0.0,1.5,1.8,0.815,1.0,1.9,3.0,0.5,0.2,0.4,0.8,1.6
276,Mario Hezonja,ORL,79,17.9,6.1,2.3,5.3,0.433,0.8,2.4,0.349,0.6,0.7,0.907,0.4,1.9,2.2,1.4,0.5,0.2,1.2,1.6
277,Dante Cunningham,NOP,80,24.6,6.1,2.3,5.2,0.451,0.7,2.2,0.316,0.7,1.0,0.695,0.7,2.2,3.0,1.0,0.5,0.4,0.5,2.2
278,Josh Smith,HOU,55,16.0,6.0,2.3,6.3,0.364,0.7,2.6,0.287,0.7,1.2,0.552,0.9,2.6,3.5,1.6,0.6,0.9,1.4,2.1
279,Jonathon Simmons,SAS,55,14.8,6.0,2.2,4.4,0.504,0.3,0.9,0.383,1.3,1.7,0.75,0.3,1.5,1.7,1.1,0.4,0.1,1.0,1.9
280,Duje Dukan,SAC,1,24.2,6.0,2.0,10.0,0.2,2.0,5.0,0.4,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,2.0
281,Alexis Ajinca,NOP,59,14.6,6.0,2.5,5.3,0.476,0.0,0.0,0.0,0.9,1.1,0.839,1.3,3.3,4.6,0.5,0.3,0.6,0.9,2.3
282,Spencer Hawes,CHA,57,18.2,6.0,2.2,5.4,0.405,0.7,1.8,0.373,0.9,1.1,0.831,0.9,3.4,4.3,1.9,0.4,0.5,1.0,1.9
283,Roy Hibbert,LAL,81,23.2,5.9,2.2,5.1,0.443,0.0,0.0,0.0,1.4,1.8,0.807,1.6,3.3,4.9,1.2,0.4,1.4,0.9,3.1
284,J.J. Hickson,WAS,35,12.5,5.9,2.3,4.4,0.516,0.0,0.0,0.0,1.3,2.9,0.447,1.1,2.7,3.8,0.7,0.4,0.4,0.7,1.3
285,Raulzinho Neto,UTA,81,18.5,5.9,2.2,5.2,0.431,0.8,2.0,0.395,0.6,0.9,0.743,0.2,1.3,1.5,2.1,0.8,0.0,1.3,1.5
286,Jason Terry,HOU,72,17.5,5.9,2.1,5.2,0.402,1.3,3.6,0.356,0.4,0.5,0.818,0.2,0.9,1.1,1.4,0.7,0.1,0.7,1.3
287,Trevor Booker,UTA,79,20.7,5.9,2.4,4.9,0.49,0.2,0.5,0.293,0.9,1.3,0.67,2.1,3.6,5.7,1.1,0.7,0.5,1.0,2.1
288,Markel Brown,BRK,62,15.8,5.9,2.0,5.2,0.394,0.6,2.0,0.314,1.1,1.5,0.755,0.4,1.6,2.0,1.5,0.6,0.2,0.9,1.5
289,Randy Foye,OKC,81,20.3,5.9,2.1,6.0,0.351,0.9,3.1,0.3,0.8,0.9,0.824,0.3,1.6,1.9,2.0,0.5,0.4,1.1,1.6
290,Dwight Powell,DAL,69,14.4,5.8,2.1,4.3,0.493,0.0,0.2,0.125,1.5,2.1,0.739,1.2,2.7,4.0,0.6,0.5,0.3,0.6,1.7
291,Amar'e Stoudemire,MIA,52,14.7,5.8,2.4,4.3,0.566,0.0,0.0,0.0,1.0,1.3,0.746,1.3,3.0,4.3,0.5,0.3,0.8,0.9,1.8
292,Iman Shumpert,CLE,54,24.4,5.8,2.1,5.6,0.374,0.8,2.7,0.295,0.7,0.9,0.784,0.6,3.2,3.8,1.7,1.0,0.4,1.1,2.2
293,Rondae Hollis-Jefferson,BRK,29,21.2,5.8,2.2,4.8,0.457,0.1,0.5,0.286,1.3,1.8,0.712,1.3,4.0,5.3,1.5,1.3,0.6,0.9,2.1
294,Xavier Munford,MEM,14,17.4,5.7,2.3,5.5,0.416,0.6,1.6,0.391,0.5,1.0,0.5,0.2,2.0,2.2,1.6,0.9,0.2,1.1,1.8
295,Jarell Martin,MEM,27,14.1,5.7,2.0,4.3,0.466,0.0,0.1,0.0,1.7,2.3,0.726,1.4,1.7,3.2,0.6,0.3,0.3,0.7,2.1
296,Greivis Vasquez,MIL,23,20.0,5.7,2.0,6.0,0.326,0.8,3.2,0.247,1.0,1.1,0.846,0.2,1.8,2.0,4.0,0.4,0.0,1.7,1.8
297,Ty Lawson,IND,66,21.4,5.7,2.1,5.4,0.393,0.5,1.6,0.333,0.9,1.3,0.686,0.4,1.4,1.8,3.6,0.8,0.1,1.4,1.3
298,Bryce Dejean-Jones,NOP,14,19.9,5.6,2.0,4.9,0.406,0.9,2.3,0.375,0.8,1.5,0.524,0.6,2.9,3.4,1.1,0.7,0.1,0.8,1.2
299,Troy Daniels,CHA,43,11.1,5.6,2.1,4.3,0.476,1.4,2.8,0.484,0.1,0.2,0.556,0.2,1.2,1.3,0.5,0.3,0.1,0.6,0.9
