#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
23,Rudy Gay,MEM,65,37.3,19.0,7.5,16.4,0.455,0.8,2.7,0.312,3.2,4.0,0.791,2.0,4.4,6.4,2.3,1.5,0.8,2.5,2.1
24,Joe Johnson,ATL,60,35.4,18.8,7.1,15.5,0.454,2.1,5.4,0.388,2.6,3.1,0.849,0.9,2.8,3.7,3.9,0.8,0.2,1.9,1.3
25,Josh Smith,ATL,66,35.3,18.8,7.6,16.7,0.458,0.4,1.7,0.257,3.1,4.9,0.63,2.1,7.5,9.6,3.9,1.4,1.7,2.5,2.6
26,Andrew Bynum,LAL,60,35.2,18.7,7.4,13.3,0.558,0.0,0.1,0.2,3.9,5.6,0.692,3.2,8.6,11.8,1.4,0.5,1.9,2.5,1.7
27,Danny Granger,IND,62,33.3,18.7,6.3,15.2,0.416,2.0,5.2,0.381,4.1,4.7,0.873,1.3,3.7,5.0,1.8,1.0,0.6,1.8,2.3
28,Marcus Thornton,SAC,51,34.9,18.7,6.9,15.7,0.438,2.1,6.1,0.345,2.8,3.2,0.865,1.6,2.0,3.7,1.9,1.4,0.2,1.6,2.2
29,Kyrie Irving,CLE,51,30.5,18.5,6.9,14.6,0.469,1.4,3.6,0.399,3.4,3.8,0.872,0.9,2.9,3.7,5.4,1.1,0.4,3.1,2.2
30,Tony Parker,SAS,60,32.1,18.3,7.1,14.8,0.48,0.2,1.0,0.23,3.8,4.7,0.799,0.4,2.5,2.9,7.7,1.0,0.1,2.6,1.3
31,DeMarcus Cousins,SAC,64,30.5,18.1,7.0,15.6,0.448,0.0,0.2,0.143,4.1,5.8,0.702,4.1,6.8,11.0,1.6,1.5,1.2,2.7,4.0
32,Chris Bosh,MIA,57,35.2,18.0,6.9,14.2,0.487,0.2,0.6,0.286,4.0,4.9,0.821,1.6,6.3,7.9,1.8,0.9,0.8,2.1,2.2
33,Amar'e Stoudemire,NYK,47,32.8,17.5,6.7,13.9,0.483,0.1,0.4,0.238,4.0,5.2,0.765,2.3,5.6,7.8,1.1,0.8,1.0,2.4,2.9
34,Pau Gasol,LAL,65,37.4,17.4,7.1,14.1,0.501,0.1,0.4,0.259,3.1,4.0,0.782,2.8,7.6,10.4,3.6,0.6,1.4,2.2,2.0
35,Antawn Jamison,CLE,65,33.1,17.2,6.5,16.1,0.403,1.4,4.1,0.341,2.8,4.2,0.683,1.9,4.4,6.3,2.0,0.8,0.7,1.4,2.5
36,Kevin Martin,HOU,40,31.6,17.1,5.6,13.4,0.413,2.0,5.6,0.347,4.0,4.5,0.894,0.3,2.3,2.7,2.8,0.7,0.1,1.8,1.8
37,James Harden,OKC,62,31.4,16.8,5.0,10.1,0.491,1.8,4.7,0.39,5.0,6.0,0.846,0.5,3.6,4.1,3.7,1.0,0.2,2.2,2.4
38,DeMar DeRozan,TOR,63,35.0,16.7,6.0,14.3,0.422,0.4,1.5,0.261,4.3,5.3,0.81,0.6,2.7,3.3,2.0,0.8,0.3,2.0,2.6
39,Paul Millsap,UTA,64,32.8,16.6,6.7,13.5,0.495,0.1,0.5,0.226,3.2,4.0,0.792,2.8,6.0,8.8,2.3,1.8,0.8,1.8,3.5
40,Tyreke Evans,SAC,63,34.3,16.5,6.5,14.3,0.453,0.3,1.6,0.202,3.2,4.1,0.779,1.0,3.6,4.6,4.5,1.3,0.5,2.7,2.2
41,Ty Lawson,DEN,61,34.8,16.4,6.1,12.6,0.488,1.2,3.3,0.365,2.9,3.5,0.824,0.9,2.8,3.7,6.6,1.3,0.1,2.4,1.5
42,John Wall,WAS,66,36.2,16.3,5.7,13.5,0.423,0.0,0.6,0.071,4.8,6.1,0.789,0.7,3.8,4.5,8.0,1.4,0.9,3.9,2.1
43,Ryan Anderson,ORL,61,32.2,16.1,5.4,12.4,0.439,2.7,6.9,0.393,2.5,2.8,0.877,3.7,4.0,7.7,0.9,0.8,0.4,0.9,2.4
44,Kevin Garnett,BOS,60,31.1,15.8,6.5,13.0,0.503,0.1,0.2,0.333,2.7,3.2,0.857,1.1,7.1,8.2,2.9,0.9,1.0,1.8,2.4
45,Jarrett Jack,NOP,45,34.0,15.6,5.9,13.0,0.456,0.9,2.5,0.348,2.9,3.3,0.872,0.5,3.4,3.9,6.3,0.7,0.2,2.4,2.1
46,Luis Scola,HOU,66,31.3,15.5,6.6,13.5,0.491,0.0,0.0,0.0,2.3,3.0,0.773,1.8,4.6,6.5,2.1,0.5,0.4,2.3,3.2
47,Tim Duncan,SAS,58,28.2,15.4,6.2,12.6,0.492,0.0,0.1,0.0,3.0,4.3,0.695,1.9,7.1,9.0,2.3,0.7,1.5,1.7,1.7
48,Marcin Gortat,PHX,66,32.0,15.4,6.5,11.7,0.555,0.0,0.0,0.0,2.5,3.8,0.649,2.8,7.2,10.0,0.9,0.7,1.5,1.4,2.2
49,Greg Monroe,DET,66,31.5,15.4,6.2,11.8,0.521,0.0,0.0,0.0,3.0,4.1,0.739,3.6,6.0,9.7,2.3,1.3,0.7,2.4,2.7
50,Luol Deng,CHI,54,39.4,15.3,5.8,14.0,0.412,1.5,4.0,0.367,2.4,3.1,0.77,1.4,5.1,6.5,2.9,1.0,0.7,1.8,1.5
51,Arron Afflalo,DEN,62,33.7,15.2,5.3,11.3,0.471,1.4,3.6,0.398,3.2,4.0,0.798,0.6,2.5,3.2,2.4,0.6,0.2,1.4,2.2
52,Gerald Henderson,CHA,55,33.3,15.1,6.0,13.1,0.459,0.2,0.9,0.234,2.8,3.7,0.76,1.2,2.9,4.1,2.3,0.9,0.4,1.8,2.3
53,Jason Terry,DAL,63,31.7,15.1,5.7,13.2,0.43,2.2,5.8,0.378,1.6,1.8,0.883,0.3,2.1,2.4,3.6,1.2,0.2,2.0,1.1
54,Carlos Boozer,CHI,66,29.5,15.0,6.8,12.8,0.532,0.0,0.0,0.0,1.4,2.1,0.693,1.7,6.8,8.5,1.9,1.0,0.4,1.7,2.5
55,Corey Maggette,CHA,32,27.5,15.0,4.3,11.7,0.373,0.8,2.1,0.364,5.6,6.5,0.856,0.7,3.3,3.9,1.2,0.7,0.0,1.8,2.6
56,Chauncey Billups,LAC,20,30.3,15.0,4.2,11.4,0.364,2.4,6.3,0.384,4.3,4.8,0.895,0.2,2.3,2.5,4.0,0.5,0.2,1.9,2.0
57,Lou Williams,PHI,64,26.3,14.9,5.0,12.2,0.407,1.3,3.6,0.362,3.7,4.6,0.812,0.5,2.0,2.4,3.5,0.8,0.3,1.1,1.4
58,Rodney Stuckey,DET,55,29.9,14.8,4.7,10.9,0.429,0.6,1.9,0.317,4.9,5.8,0.834,0.7,1.9,2.6,3.8,0.8,0.2,1.9,2.3
59,Stephen Curry,GSW,26,28.1,14.7,5.6,11.4,0.49,2.1,4.7,0.455,1.5,1.8,0.809,0.6,2.8,3.4,5.3,1.5,0.3,2.5,2.4
60,Jordan Crawford,WAS,64,27.4,14.7,5.5,13.6,0.4,1.2,4.3,0.289,2.5,3.2,0.793,0.7,1.9,2.6,3.0,0.9,0.1,2.2,1.7
61,Marc Gasol,MEM,65,36.5,14.6,5.5,11.4,0.482,0.0,0.2,0.083,3.6,4.9,0.748,1.8,7.1,8.9,3.1,1.0,1.9,1.9,3.1
62,Jeremy Lin,NYK,35,26.9,14.6,4.9,10.9,0.446,0.7,2.1,0.32,4.2,5.2,0.798,0.5,2.5,3.1,6.2,1.6,0.3,3.6,2.2
63,Danilo Gallinari,DEN,43,31.4,14.6,4.5,10.8,0.414,1.4,4.3,0.328,4.2,4.9,0.871,0.7,4.0,4.7,2.7,1.0,0.5,1.6,2.0
64,Kyle Lowry,HOU,47,32.1,14.3,4.5,10.9,0.409,1.7,4.5,0.374,3.6,4.2,0.864,0.8,3.7,4.5,6.6,1.6,0.3,2.8,2.8
65,Ray Allen,BOS,46,34.0,14.2,4.9,10.7,0.458,2.3,5.1,0.453,2.1,2.3,0.915,0.3,2.8,3.1,2.4,1.1,0.2,1.5,1.8
66,Al Harrington,DEN,64,27.5,14.2,5.4,12.1,0.446,1.6,4.7,0.333,1.9,2.8,0.676,1.1,5.0,6.1,1.4,0.9,0.2,1.8,2.8
67,Nick Young,LAC,62,27.9,14.2,5.1,12.6,0.403,1.7,4.5,0.365,2.3,2.7,0.852,0.5,1.6,2.1,0.9,0.7,0.3,1.3,2.3
68,Jamal Crawford,POR,60,26.9,14.0,4.7,12.3,0.384,1.3,4.3,0.308,3.2,3.4,0.927,0.3,1.7,2.0,3.2,0.9,0.2,1.9,1.2
69,Nicolas Batum,POR,59,30.4,13.9,4.9,10.9,0.451,1.8,4.6,0.391,2.3,2.7,0.836,1.4,3.2,4.6,1.4,1.0,1.0,1.5,1.8
70,Nikola Pekovic,MIN,47,26.9,13.9,5.4,9.7,0.564,0.0,0.0,0.0,3.0,4.0,0.743,3.9,3.5,7.4,0.7,0.6,0.7,1.9,2.1
71,Gerald Wallace,NJN,58,35.8,13.8,4.9,10.9,0.454,0.8,2.6,0.307,3.1,3.9,0.8,1.5,5.2,6.7,2.8,1.5,0.6,1.9,2.5
72,Kris Humphries,NJN,62,34.9,13.8,5.2,10.8,0.481,0.0,0.0,0.0,3.4,4.5,0.752,3.8,7.2,11.0,1.5,0.8,1.2,1.9,2.8
73,Maybyner Nene,WAS,39,28.5,13.7,5.4,10.1,0.537,0.0,0.1,0.0,2.9,4.3,0.673,1.6,5.8,7.5,2.1,1.1,1.0,2.5,2.4
74,Wesley Matthews,POR,66,33.8,13.7,4.8,11.6,0.412,2.0,5.1,0.383,2.2,2.6,0.86,0.8,2.5,3.4,1.7,1.5,0.2,1.1,2.2
75,Drew Gooden,MIL,56,26.2,13.7,5.1,11.7,0.437,0.3,1.0,0.291,3.1,3.7,0.846,2.3,4.2,6.5,2.6,0.8,0.6,1.9,2.0
76,Jrue Holiday,PHI,65,33.8,13.5,5.5,12.8,0.432,1.0,2.6,0.38,1.4,1.8,0.783,0.9,2.4,3.3,4.5,1.6,0.3,2.1,2.1
77,Mo Williams,LAC,52,28.3,13.2,5.0,11.8,0.426,1.8,4.6,0.389,1.4,1.5,0.9,0.4,1.5,1.9,3.1,1.0,0.1,1.7,2.0
78,Chris Kaman,NOP,47,29.2,13.1,5.7,12.7,0.446,0.0,0.0,0.0,1.8,2.3,0.785,1.9,5.9,7.7,2.1,0.5,1.6,2.7,2.3
79,Ersan Ilyasova,MIL,60,27.6,13.0,4.9,10.0,0.492,0.9,1.9,0.455,2.4,3.1,0.781,3.3,5.6,8.8,1.2,0.7,0.7,1.3,2.2
80,Manu Ginobili,SAS,34,23.3,12.9,4.4,8.4,0.526,1.5,3.7,0.413,2.6,3.0,0.871,0.5,2.9,3.4,4.4,0.7,0.4,1.9,1.6
81,Gerald Green,NJN,31,25.2,12.9,5.0,10.3,0.481,1.4,3.5,0.391,1.6,2.1,0.754,0.5,3.0,3.5,1.1,0.9,0.5,1.8,2.6
82,Brandon Knight,DET,66,32.2,12.8,4.8,11.7,0.415,1.6,4.2,0.38,1.6,2.1,0.759,0.5,2.7,3.2,3.8,0.7,0.2,2.6,2.3
83,Roy Hibbert,IND,65,29.8,12.8,5.1,10.3,0.497,0.0,0.0,0.0,2.6,3.7,0.711,3.3,5.5,8.8,1.7,0.5,2.0,2.0,3.0
84,Thaddeus Young,PHI,63,27.9,12.8,5.5,10.9,0.507,0.0,0.1,0.25,1.8,2.3,0.771,2.2,3.0,5.2,1.2,1.0,0.7,0.9,2.0
85,David West,IND,66,29.2,12.8,5.3,10.8,0.487,0.0,0.1,0.222,2.2,2.7,0.807,1.8,4.8,6.6,2.1,0.8,0.7,1.4,2.4
86,Mike Conley,MEM,62,35.1,12.7,4.8,11.0,0.433,1.0,2.6,0.377,2.2,2.5,0.861,0.4,2.2,2.5,6.5,2.2,0.2,2.0,2.1
87,Tayshaun Prince,DET,63,33.1,12.7,5.3,12.7,0.421,0.6,1.7,0.356,1.4,1.8,0.774,1.1,3.3,4.5,2.4,0.4,0.5,1.2,1.2
88,Jared Dudley,PHX,65,31.1,12.7,4.8,9.9,0.485,1.2,3.2,0.383,1.8,2.5,0.726,1.5,3.2,4.6,1.7,0.8,0.3,1.1,1.6
89,MarShon Brooks,NJN,56,29.4,12.6,4.9,11.4,0.428,0.8,2.7,0.313,2.0,2.6,0.764,1.3,2.3,3.6,2.3,0.9,0.3,2.1,2.1
90,O.J. Mayo,MEM,66,26.8,12.6,4.5,11.2,0.408,1.5,4.2,0.364,2.0,2.6,0.773,0.5,2.7,3.2,2.6,1.1,0.3,1.9,2.1
91,Jeff Teague,ATL,66,33.1,12.6,4.8,10.2,0.476,0.8,2.3,0.342,2.1,2.8,0.757,0.3,2.1,2.4,4.9,1.6,0.6,2.0,2.2
92,Klay Thompson,GSW,66,24.4,12.5,4.8,10.9,0.443,1.7,4.1,0.414,1.2,1.4,0.868,0.4,2.1,2.4,2.0,0.7,0.3,1.6,2.3
93,Brandon Bass,BOS,59,31.7,12.5,5.1,10.7,0.479,0.0,0.0,0.0,2.2,2.8,0.81,1.6,4.6,6.2,0.9,0.6,0.9,1.1,2.3
94,Carl Landry,NOP,41,24.4,12.5,4.4,8.8,0.503,0.0,0.1,0.0,3.6,4.5,0.799,1.9,3.3,5.2,0.9,0.3,0.3,1.6,2.2
95,Ben Gordon,DET,52,26.9,12.5,4.5,10.2,0.442,1.2,2.8,0.429,2.3,2.6,0.86,0.3,2.1,2.3,2.4,0.7,0.2,2.2,2.2
96,J.R. Smith,NYK,35,27.6,12.5,4.7,11.6,0.407,1.9,5.5,0.347,1.1,1.6,0.709,0.8,3.1,3.9,2.4,1.5,0.2,1.3,2.5
97,Steve Nash,PHX,62,31.6,12.5,4.8,9.0,0.532,0.9,2.3,0.39,2.0,2.3,0.894,0.4,2.6,3.0,10.7,0.6,0.1,3.7,0.9
98,Andre Iguodala,PHI,62,35.6,12.4,4.6,10.2,0.454,1.2,3.1,0.394,2.0,3.2,0.617,0.9,5.2,6.1,5.5,1.7,0.5,1.9,1.5
99,Al Horford,ATL,11,31.6,12.4,5.2,9.4,0.553,0.0,0.1,0.0,2.0,2.7,0.733,2.4,4.6,7.0,2.2,0.9,1.3,1.5,1.9
100,Mike Dunleavy,MIL,55,26.3,12.3,4.3,9.2,0.474,1.5,3.8,0.399,2.1,2.6,0.811,0.5,3.2,3.7,2.1,0.5,0.1,1.1,1.6
101,Kemba Walker,CHA,66,27.2,12.1,4.3,11.6,0.366,1.0,3.4,0.305,2.5,3.2,0.789,0.5,3.1,3.5,4.4,0.9,0.3,1.8,1.2
102,Paul George,IND,66,29.7,12.1,4.3,9.7,0.44,1.4,3.5,0.385,2.2,2.8,0.802,0.8,4.8,5.6,2.4,1.6,0.6,1.8,2.9
103,Luke Ridnour,MIN,53,33.0,12.1,4.6,10.4,0.44,0.9,2.9,0.322,2.0,2.2,0.891,0.4,2.3,2.7,4.8,1.1,0.3,1.8,2.6
104,Anthony Morrow,NJN,62,26.4,12.0,4.4,10.6,0.413,1.7,4.6,0.371,1.6,1.7,0.933,0.5,1.5,2.0,1.0,0.7,0.1,1.1,1.4
105,Caron Butler,LAC,63,29.7,12.0,4.6,11.2,0.407,1.5,4.1,0.358,1.4,1.7,0.813,0.7,3.0,3.7,1.2,0.8,0.1,1.2,2.0
106,Rajon Rondo,BOS,53,36.9,11.9,4.8,10.8,0.448,0.2,0.8,0.238,2.0,3.4,0.597,1.2,3.7,4.8,11.7,1.8,0.1,3.6,1.9
107,Jameer Nelson,ORL,57,29.9,11.9,4.5,10.6,0.427,1.5,4.1,0.377,1.2,1.5,0.807,0.5,2.7,3.2,5.7,0.7,0.1,2.4,2.3
108,Gordon Hayward,UTA,66,30.5,11.8,4.0,8.9,0.456,0.8,2.4,0.346,2.9,3.5,0.832,0.9,2.6,3.5,3.1,0.8,0.6,1.7,1.6
109,Marco Belinelli,NOP,66,29.8,11.8,4.3,10.4,0.417,1.6,4.3,0.377,1.5,2.0,0.783,0.3,2.3,2.6,1.5,0.7,0.1,1.0,1.7
110,Goran Dragic,HOU,66,26.5,11.7,4.2,9.1,0.462,1.0,3.1,0.337,2.3,2.9,0.805,0.8,1.7,2.5,5.3,1.3,0.2,2.4,2.5
111,Jason Richardson,ORL,54,29.5,11.6,4.5,11.0,0.408,1.9,5.1,0.368,0.8,1.3,0.594,0.7,2.9,3.6,2.0,1.0,0.4,1.1,1.7
112,Richard Hamilton,CHI,28,24.9,11.6,5.0,11.1,0.452,0.6,1.6,0.37,1.0,1.3,0.784,0.7,1.6,2.4,3.0,0.4,0.0,1.8,2.0
113,Zach Randolph,MEM,28,26.2,11.6,4.7,10.2,0.463,0.1,0.3,0.25,2.1,3.1,0.659,2.8,5.3,8.0,1.7,0.8,0.1,1.4,2.0
114,J.J. Redick,ORL,65,27.1,11.6,3.8,9.0,0.425,1.7,4.1,0.418,2.2,2.4,0.911,0.3,2.0,2.3,2.5,0.4,0.1,1.0,1.4
115,Isaiah Thomas,SAC,65,25.5,11.5,3.9,8.8,0.448,1.3,3.4,0.379,2.4,2.8,0.832,0.7,1.8,2.6,4.1,0.8,0.1,1.6,1.9
116,Michael Beasley,MIN,47,23.1,11.5,4.7,10.6,0.445,0.8,2.1,0.376,1.3,2.0,0.642,0.8,3.6,4.4,1.0,0.4,0.4,1.7,1.8
117,Raymond Felton,POR,60,31.8,11.4,4.4,10.7,0.407,1.0,3.4,0.305,1.7,2.1,0.806,0.5,2.0,2.5,6.5,1.3,0.2,2.8,2.0
118,Jerryd Bayless,TOR,31,22.7,11.4,3.8,8.9,0.424,1.4,3.4,0.423,2.4,2.8,0.852,0.3,1.9,2.1,3.8,0.8,0.1,1.7,2.3
119,Courtney Lee,HOU,58,30.3,11.4,4.3,10.0,0.433,1.5,3.7,0.401,1.2,1.5,0.826,0.4,2.3,2.7,1.5,1.2,0.4,1.1,1.8
120,Devin Harris,UTA,63,27.6,11.3,3.8,8.6,0.445,1.2,3.4,0.362,2.5,3.3,0.746,0.2,1.6,1.8,5.0,1.0,0.2,1.9,2.2
121,Andrew Bogut,MIL,12,30.3,11.3,5.1,11.3,0.449,0.0,0.1,0.0,1.2,1.9,0.609,1.8,6.5,8.3,2.6,1.0,2.0,2.0,3.0
122,JaVale McGee,DEN,61,25.2,11.3,5.0,9.0,0.556,0.0,0.0,0.0,1.3,2.7,0.461,2.7,5.1,7.8,0.5,0.6,2.2,1.4,2.7
123,J.J. Barea,MIN,41,25.2,11.3,4.1,10.2,0.4,1.3,3.5,0.371,1.9,2.4,0.776,0.3,2.4,2.8,5.7,0.5,0.0,2.5,1.5
124,Tyson Chandler,NYK,62,33.2,11.3,3.9,5.7,0.679,0.0,0.0,0.0,3.5,5.1,0.689,3.4,6.5,9.9,0.9,0.9,1.4,1.6,3.0
125,Ramon Sessions,LAL,64,26.7,11.3,3.8,8.8,0.428,0.7,1.5,0.443,3.0,3.9,0.782,0.5,2.8,3.3,5.5,0.7,0.0,2.2,1.6
126,Nate Robinson,GSW,51,23.4,11.2,4.0,9.5,0.424,1.3,3.5,0.365,1.8,2.2,0.832,0.3,1.7,2.0,4.5,1.2,0.0,1.5,2.3
127,D.J. Augustin,CHA,48,29.3,11.1,3.8,10.1,0.376,1.3,3.7,0.341,2.2,2.5,0.875,0.5,1.8,2.3,6.4,0.8,0.0,2.3,1.4
128,Leandro Barbosa,IND,64,21.6,11.1,4.2,10.0,0.425,1.0,2.7,0.382,1.6,1.9,0.815,0.5,1.5,2.0,1.5,0.9,0.1,1.5,2.1
129,Shannon Brown,PHX,59,23.7,11.0,4.3,10.1,0.42,1.2,3.2,0.362,1.4,1.7,0.808,0.6,2.0,2.7,1.2,0.7,0.3,1.1,1.1
130,Elton Brand,PHI,60,28.9,11.0,4.8,9.7,0.494,0.0,0.0,0.0,1.4,1.9,0.733,2.4,4.7,7.2,1.6,1.0,1.6,1.1,2.9
131,Randy Foye,LAC,65,25.9,11.0,3.9,9.9,0.398,2.0,5.1,0.386,1.1,1.3,0.859,0.4,1.7,2.1,2.2,0.7,0.4,1.1,2.0
132,Lester Hudson,MEM,16,20.9,10.9,3.9,10.1,0.383,1.0,4.0,0.25,2.1,2.6,0.829,0.4,2.4,2.9,2.3,0.9,0.2,2.0,1.6
133,Hedo Turkoglu,ORL,53,31.2,10.9,3.9,9.5,0.415,1.7,4.9,0.353,1.3,1.8,0.705,0.5,3.3,3.8,4.4,0.8,0.3,2.7,2.6
134,Anderson Varejao,CLE,25,31.4,10.8,4.6,8.9,0.514,0.0,0.2,0.0,1.7,2.6,0.672,4.4,7.1,11.5,1.7,1.4,0.7,1.8,2.5
135,Trevor Ariza,NOP,41,32.9,10.8,4.1,9.8,0.417,0.7,2.1,0.333,1.9,2.5,0.775,1.0,4.2,5.2,3.3,1.7,0.6,1.9,1.8
136,Shawn Marion,DAL,63,30.5,10.6,4.6,10.3,0.446,0.3,1.1,0.294,1.2,1.5,0.796,2.3,5.1,7.4,2.1,1.1,0.6,1.6,1.4
137,Ricky Rubio,MIN,41,34.2,10.6,3.4,9.5,0.357,0.8,2.3,0.34,3.1,3.8,0.803,0.5,3.7,4.2,8.2,2.2,0.2,3.2,2.4
138,Alonzo Gee,CLE,63,29.0,10.6,3.6,8.7,0.412,0.7,2.2,0.321,2.7,3.4,0.788,1.6,3.5,5.1,1.8,1.3,0.3,1.8,2.4
139,Channing Frye,PHX,64,26.1,10.5,4.0,9.6,0.416,1.4,4.1,0.346,1.1,1.3,0.89,1.1,4.8,5.9,1.4,0.7,1.1,1.0,2.8
140,Jose Calderon,TOR,53,33.9,10.5,4.1,9.0,0.457,1.1,3.0,0.371,1.1,1.3,0.882,0.4,2.7,3.0,8.8,0.9,0.1,2.0,1.8
141,Jordan Farmar,NJN,39,21.3,10.4,3.8,8.1,0.467,1.4,3.2,0.44,1.5,1.6,0.905,0.2,1.4,1.6,3.3,0.6,0.1,1.7,1.3
142,Darren Collison,IND,60,31.3,10.4,3.8,8.7,0.44,0.6,1.6,0.362,2.1,2.6,0.83,0.5,2.6,3.1,4.8,0.8,0.2,1.9,1.7
143,Patty Mills,SAS,16,16.3,10.3,3.9,8.1,0.485,1.5,3.5,0.429,0.9,0.9,1.0,0.3,1.5,1.8,2.4,0.6,0.1,1.6,0.9
144,Dorell Wright,GSW,61,27.0,10.3,3.6,8.6,0.422,1.7,4.8,0.36,1.3,1.6,0.816,1.0,3.6,4.6,1.5,1.0,0.4,0.8,1.6
145,Kenneth Faried,DEN,46,22.5,10.2,3.9,6.7,0.586,0.0,0.0,0.0,2.4,3.6,0.665,3.1,4.6,7.7,0.8,0.7,1.0,1.2,2.5
146,Joakim Noah,CHI,64,30.4,10.2,3.9,7.7,0.508,0.0,0.0,0.0,2.4,3.2,0.748,3.8,6.0,9.8,2.5,0.6,1.4,1.4,2.5
147,Grant Hill,PHX,49,28.1,10.2,4.1,9.2,0.446,0.3,1.1,0.264,1.7,2.2,0.761,0.6,2.9,3.5,2.2,0.8,0.6,1.3,1.8
148,Marvin Williams,ATL,57,26.3,10.2,3.6,8.2,0.432,1.0,2.6,0.389,2.0,2.6,0.788,1.3,3.8,5.2,1.2,0.8,0.3,0.7,1.5
149,Vince Carter,DAL,61,25.3,10.1,3.7,8.9,0.411,1.2,3.4,0.361,1.6,1.9,0.826,0.5,2.8,3.4,2.3,0.9,0.4,1.4,2.2
150,Gary Neal,SAS,56,21.5,9.9,3.8,8.7,0.436,1.5,3.5,0.419,0.9,1.1,0.781,0.2,1.9,2.1,2.1,0.5,0.0,1.1,1.3
