#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
149,Marvin Bagley III,DET,48,23.9,11.3,4.7,9.3,0.504,0.5,2.0,0.237,1.4,2.1,0.663,2.2,4.9,7.0,0.8,0.5,0.4,0.8,1.9
150,Gary Harris,ORL,61,28.4,11.1,3.9,9.1,0.434,1.9,5.0,0.384,1.4,1.6,0.874,0.6,1.4,2.0,1.8,1.0,0.1,1.0,1.8
151,Grayson Allen,MIL,66,27.3,11.1,3.9,8.6,0.448,2.4,5.9,0.409,1.0,1.1,0.865,0.5,2.9,3.4,1.5,0.7,0.3,0.7,1.5
152,Clint Capela,ATL,74,27.6,11.1,5.0,8.2,0.613,0.0,0.0,0.0,1.1,2.3,0.473,3.8,8.1,11.9,1.2,0.7,1.3,0.6,2.2
153,Dorian Finney-Smith,DAL,80,33.0,11.0,4.1,8.7,0.471,2.2,5.4,0.395,0.7,1.0,0.675,1.5,3.2,4.7,1.9,1.1,0.5,1.0,2.3
154,Zavier Simpson,OKC,4,43.5,11.0,4.8,13.0,0.365,0.3,2.0,0.125,1.3,1.3,1.0,0.5,4.8,5.3,7.5,1.3,1.0,2.5,3.8
155,Hamidou Diallo,DET,58,21.9,11.0,4.5,9.1,0.496,0.4,1.6,0.247,1.6,2.4,0.65,1.2,3.6,4.8,1.3,1.2,0.3,1.0,2.5
156,Duncan Robinson,MIA,79,25.9,10.9,3.7,9.2,0.399,2.9,7.9,0.372,0.6,0.8,0.836,0.3,2.3,2.6,1.6,0.5,0.2,0.8,2.5
157,De'Anthony Melton,MEM,73,22.7,10.8,3.8,9.5,0.404,1.9,5.1,0.374,1.2,1.6,0.75,0.9,3.6,4.5,2.7,1.4,0.5,1.5,1.8
158,Markelle Fultz,ORL,18,20.0,10.8,4.6,9.7,0.474,0.2,0.9,0.235,1.4,1.7,0.806,0.2,2.5,2.7,5.5,1.1,0.3,2.2,1.2
159,Darius Bazley,OKC,69,27.9,10.8,4.0,9.4,0.422,1.2,3.9,0.297,1.7,2.5,0.688,1.0,5.3,6.3,1.4,0.8,1.0,1.3,1.0
160,Cameron Payne,PHX,58,22.0,10.8,4.1,10.1,0.409,1.2,3.6,0.336,1.3,1.5,0.843,0.4,2.6,3.0,4.9,0.7,0.3,1.8,2.1
161,Terance Mann,LAC,81,28.6,10.8,4.1,8.5,0.484,0.9,2.6,0.365,1.6,2.0,0.78,1.3,4.0,5.2,2.6,0.7,0.3,1.0,2.2
162,Cedi Osman,CLE,66,22.1,10.7,3.7,8.7,0.432,1.9,5.4,0.357,1.3,2.0,0.664,0.4,1.8,2.2,2.0,0.8,0.2,1.0,1.9
163,"Melvin Frazier, Jr.",OKC,3,39.9,10.7,4.3,16.0,0.271,0.3,7.0,0.048,1.7,2.3,0.714,1.7,2.7,4.3,0.3,0.3,0.0,1.0,2.7
164,Mohamed Bamba,ORL,71,25.7,10.6,4.2,8.7,0.48,1.5,4.0,0.381,0.8,1.0,0.781,2.1,6.0,8.1,1.2,0.5,1.7,1.1,2.6
165,Nickeil Alexander-Walker,UTA,65,22.6,10.6,3.9,10.5,0.372,1.6,5.2,0.311,1.2,1.7,0.743,0.6,2.3,2.9,2.4,0.7,0.4,1.4,1.6
166,Max Strus,MIA,68,23.3,10.6,3.7,8.3,0.441,2.7,6.5,0.41,0.6,0.8,0.792,0.4,2.6,3.0,1.4,0.4,0.2,0.8,1.7
167,Frank Jackson,DET,53,22.0,10.6,3.7,9.1,0.402,1.6,5.3,0.308,1.6,2.0,0.827,0.4,1.3,1.6,1.0,0.5,0.2,0.7,1.7
168,Frank Kaminsky,PHX,9,20.1,10.6,4.0,7.3,0.545,0.6,1.7,0.333,2.0,2.2,0.9,1.2,3.3,4.6,1.4,0.9,0.8,0.6,1.6
169,Trey Lyles,SAC,75,20.5,10.5,3.5,7.5,0.466,0.9,2.8,0.321,2.6,3.2,0.802,1.2,3.9,5.1,1.2,0.4,0.4,1.0,1.6
170,Tre Mann,OKC,60,22.8,10.4,3.9,9.8,0.393,1.6,4.5,0.36,1.1,1.4,0.793,0.4,2.4,2.9,1.5,0.8,0.2,1.2,1.7
171,Brandon Clarke,MEM,64,19.5,10.4,4.5,7.0,0.644,0.1,0.3,0.227,1.3,2.0,0.654,2.1,3.2,5.3,1.3,0.6,1.1,0.5,1.9
172,Richaun Holmes,SAC,45,23.9,10.4,4.4,6.7,0.66,0.0,0.1,0.4,1.6,2.0,0.778,2.1,5.0,7.0,1.1,0.4,0.9,1.2,2.8
173,Terence Davis,SAC,30,17.9,10.4,3.8,8.9,0.423,1.6,5.0,0.329,1.2,1.5,0.818,0.4,2.8,3.1,1.3,0.8,0.4,1.1,2.3
174,Ivica Zubac,LAC,76,24.4,10.3,4.1,6.5,0.626,0.0,0.0,0.0,2.2,3.0,0.727,2.9,5.6,8.5,1.6,0.5,1.0,1.5,2.7
175,Jeff Green,DEN,75,24.7,10.3,3.7,7.1,0.524,0.7,2.2,0.315,2.2,2.6,0.833,0.5,2.5,3.1,1.3,0.4,0.4,0.9,2.0
176,P.J. Washington,CHA,65,27.2,10.3,3.8,8.2,0.47,1.7,4.6,0.365,0.9,1.2,0.716,1.3,3.9,5.2,2.3,0.9,0.9,1.3,2.3
177,Josh Richardson,SAS,65,24.6,10.2,3.6,8.2,0.438,1.6,3.8,0.415,1.5,1.7,0.889,0.6,2.2,2.8,1.8,0.9,0.4,1.0,1.8
178,Ben McLemore,POR,64,20.1,10.2,3.4,8.4,0.401,2.4,6.5,0.362,1.1,1.4,0.818,0.2,1.4,1.6,0.9,0.6,0.2,0.9,1.6
179,Al Horford,BOS,69,29.1,10.2,3.9,8.2,0.467,1.3,3.8,0.336,1.2,1.4,0.842,1.6,6.1,7.7,3.4,0.7,1.3,0.9,1.9
180,Cam Reddish,NYK,49,20.7,10.1,3.4,8.3,0.404,1.3,3.8,0.359,2.1,2.3,0.902,0.5,1.6,2.1,1.0,1.0,0.3,1.2,1.2
181,Justin Holiday,SAC,74,27.8,10.1,3.5,8.9,0.394,2.4,6.5,0.367,0.7,0.8,0.806,0.4,2.2,2.6,1.7,0.8,0.4,0.9,2.1
182,Bones Hyland,DEN,69,19.0,10.1,3.3,8.3,0.403,1.9,5.2,0.366,1.6,1.8,0.856,0.2,2.5,2.7,2.8,0.6,0.3,1.2,2.2
183,Isaiah Roby,OKC,45,21.1,10.1,3.7,7.2,0.514,1.0,2.2,0.444,1.7,2.6,0.672,1.7,3.2,4.8,1.6,0.8,0.8,1.0,2.4
184,Garrison Mathews,HOU,65,26.3,10.0,2.8,7.1,0.399,2.1,5.9,0.36,2.2,2.8,0.794,0.5,2.4,2.9,1.0,0.9,0.4,0.6,2.6
185,Devin Cannady,ORL,5,28.9,10.0,3.0,8.8,0.341,3.0,7.4,0.405,1.0,1.4,0.714,0.2,1.0,1.2,2.0,1.0,0.6,1.0,1.8
186,Terrence Ross,ORL,63,23.0,10.0,3.5,8.8,0.397,1.2,4.2,0.292,1.8,2.1,0.862,0.3,2.2,2.6,1.8,0.4,0.2,1.2,1.1
187,Robert Williams,BOS,61,29.6,10.0,4.4,6.0,0.736,0.0,0.0,0.0,1.1,1.5,0.722,3.9,5.7,9.6,2.0,0.9,2.2,1.0,2.2
188,Talen Horton-Tucker,LAL,60,25.2,10.0,3.7,9.0,0.416,0.8,3.0,0.269,1.7,2.1,0.8,0.6,2.6,3.2,2.7,1.0,0.5,1.4,2.5
189,Pat Connaughton,MIL,65,26.0,9.9,3.5,7.6,0.458,2.2,5.7,0.395,0.7,0.8,0.833,0.7,3.5,4.2,1.3,0.9,0.2,0.5,1.3
190,Eric Bledsoe,LAC,54,25.2,9.9,3.6,8.7,0.421,0.9,3.0,0.313,1.6,2.2,0.761,0.5,2.9,3.4,4.2,1.3,0.4,2.1,1.6
191,"Michael Porter, Jr.",DEN,9,29.5,9.9,4.1,11.4,0.359,1.1,5.3,0.208,0.6,1.0,0.556,1.0,5.6,6.6,1.9,1.1,0.2,1.3,1.8
192,"Duane Washington, Jr.",IND,48,20.2,9.9,3.6,8.9,0.405,1.7,4.5,0.377,1.0,1.3,0.754,0.1,1.6,1.7,1.8,0.5,0.1,1.2,1.4
193,Nassir Little,POR,42,25.9,9.8,3.5,7.5,0.46,1.2,3.7,0.331,1.6,2.2,0.734,1.4,4.2,5.6,1.3,0.6,0.9,1.0,2.0
194,Terry Taylor,IND,33,21.6,9.6,4.1,6.7,0.614,0.4,1.2,0.316,1.1,1.5,0.706,2.9,2.3,5.2,1.2,0.4,0.2,0.7,1.8
195,Alperen Sengun,HOU,72,20.7,9.6,3.5,7.3,0.474,0.4,1.6,0.248,2.3,3.2,0.711,1.9,3.5,5.5,2.6,0.8,0.9,2.0,3.0
196,Herb Jones,NOP,78,29.9,9.5,3.5,7.4,0.476,0.7,2.2,0.337,1.8,2.1,0.84,1.3,2.5,3.8,2.1,1.7,0.8,1.3,3.1
197,Jae Crowder,PHX,67,28.1,9.4,3.2,8.1,0.399,1.9,5.4,0.348,1.1,1.3,0.789,0.4,4.8,5.3,1.9,1.4,0.4,0.8,2.6
198,Chris Boucher,TOR,80,21.1,9.4,3.4,7.2,0.464,0.9,2.9,0.297,1.9,2.4,0.777,2.2,3.9,6.2,0.3,0.6,0.9,0.5,2.2
199,Daniel Gafford,WAS,72,20.1,9.4,4.0,5.7,0.693,0.0,0.0,0.0,1.5,2.1,0.699,2.2,3.5,5.7,0.9,0.4,1.4,0.9,2.4
200,Jaxson Hayes,NOP,70,20.0,9.3,3.5,5.7,0.616,0.3,0.8,0.351,2.1,2.7,0.766,1.6,2.9,4.5,0.6,0.5,0.8,0.8,2.2
201,Jonathan Kuminga,GSW,70,16.9,9.3,3.4,6.6,0.513,0.7,2.1,0.336,1.9,2.7,0.684,0.8,2.6,3.3,0.9,0.4,0.3,1.1,2.1
202,Jaden McDaniels,MIN,70,25.8,9.2,3.6,7.9,0.46,1.1,3.6,0.317,0.8,1.0,0.803,1.1,3.1,4.2,1.1,0.7,0.8,1.1,3.2
203,Jalen Smith,IND,51,18.1,9.2,3.5,6.9,0.503,0.8,2.4,0.328,1.5,2.0,0.765,2.0,4.0,6.0,0.5,0.3,0.8,0.8,1.9
204,Georges Niang,PHI,76,22.8,9.2,3.2,7.4,0.437,2.1,5.1,0.403,0.7,0.8,0.881,0.3,2.3,2.7,1.3,0.4,0.2,0.8,2.5
205,Reggie Perry,POR,10,18.7,9.2,4.0,7.9,0.506,0.3,1.6,0.188,0.9,1.5,0.6,1.5,3.2,4.7,1.2,0.9,0.6,1.1,3.3
206,Patrick Beverley,MIN,58,25.4,9.2,3.1,7.5,0.406,1.4,4.2,0.343,1.7,2.3,0.722,1.1,3.1,4.1,4.6,1.2,0.9,1.3,3.0
207,JaVale McGee,PHX,74,15.8,9.2,3.9,6.2,0.629,0.0,0.1,0.222,1.4,2.0,0.699,2.2,4.5,6.7,0.6,0.3,1.1,1.3,2.4
208,Caleb Martin,MIA,60,22.9,9.2,3.5,6.8,0.507,1.1,2.6,0.413,1.2,1.6,0.763,1.2,2.7,3.8,1.1,1.0,0.5,0.9,1.7
209,Oshae Brissett,IND,67,23.3,9.1,3.1,7.6,0.411,1.2,3.5,0.35,1.7,2.4,0.695,1.6,3.7,5.3,1.1,0.7,0.4,0.8,1.7
210,Kelly Olynyk,DET,40,19.1,9.1,3.2,7.2,0.448,1.0,3.0,0.336,1.7,2.2,0.775,1.4,3.1,4.4,2.8,0.8,0.5,1.5,2.5
211,Precious Achiuwa,TOR,73,23.6,9.1,3.6,8.3,0.439,0.8,2.1,0.359,1.1,1.8,0.595,2.0,4.5,6.5,1.1,0.5,0.6,1.2,2.1
212,Willy Hernangomez,NOP,50,16.8,9.1,3.4,6.5,0.52,0.1,0.2,0.333,2.2,2.8,0.773,2.9,3.9,6.8,1.3,0.4,0.4,1.0,1.9
213,Donte DiVincenzo,SAC,42,23.9,9.0,2.8,8.0,0.351,1.8,5.2,0.339,1.7,2.0,0.843,1.0,3.1,4.0,2.8,1.1,0.2,1.7,1.6
214,Obi Toppin,NYK,72,17.1,9.0,3.5,6.6,0.531,0.7,2.3,0.308,1.3,1.7,0.758,1.0,2.8,3.7,1.1,0.3,0.5,0.8,1.4
215,Patrick Williams,CHI,17,24.8,9.0,3.2,6.0,0.529,0.9,1.7,0.517,1.8,2.4,0.732,1.0,3.1,4.1,0.9,0.5,0.5,0.9,1.6
216,"Bruce Brown, Jr.",BRK,72,24.6,9.0,3.6,7.0,0.506,0.5,1.3,0.404,1.3,1.8,0.758,1.4,3.4,4.8,2.1,1.1,0.7,0.8,2.4
217,Amir Coffey,LAC,69,22.7,9.0,3.1,6.8,0.453,1.4,3.7,0.378,1.5,1.7,0.863,0.4,2.5,2.9,1.8,0.6,0.2,0.7,1.3
218,DeMarcus Cousins,DEN,48,14.9,9.0,3.1,6.8,0.46,0.8,2.5,0.303,2.0,2.6,0.76,1.5,4.1,5.6,1.5,0.7,0.4,1.8,2.9
219,Moe Wagner,ORL,63,15.2,9.0,3.1,6.3,0.497,1.0,3.2,0.328,1.7,2.0,0.806,0.7,3.0,3.7,1.4,0.3,0.2,0.9,2.0
220,Chimezie Metu,SAC,60,21.3,8.9,3.4,7.5,0.452,1.0,3.1,0.306,1.2,1.5,0.78,0.6,5.0,5.6,1.0,0.9,0.5,1.0,1.6
221,Bryn Forbes,DEN,75,17.1,8.8,3.1,7.2,0.429,1.6,3.9,0.414,1.1,1.2,0.908,0.1,1.1,1.2,1.0,0.3,0.1,0.7,1.3
222,Ayo Dosunmu,CHI,77,27.4,8.8,3.6,6.9,0.52,0.9,2.4,0.376,0.7,1.0,0.679,0.4,2.4,2.8,3.3,0.8,0.4,1.4,2.4
223,K.J. Martin,HOU,79,21.0,8.8,3.5,6.6,0.533,0.8,2.1,0.357,1.0,1.6,0.634,1.0,2.7,3.8,1.3,0.4,0.5,0.8,1.4
224,Isaac Okoro,CLE,67,29.6,8.8,3.1,6.4,0.48,0.8,2.3,0.35,1.8,2.3,0.768,1.1,1.9,3.0,1.8,0.8,0.3,0.9,2.4
225,Dwight Powell,DAL,82,21.9,8.7,3.3,4.9,0.671,0.2,0.5,0.351,2.0,2.6,0.783,2.1,2.8,4.9,1.2,0.5,0.5,0.8,2.7
226,Nicolas Claxton,BRK,47,20.7,8.7,3.8,5.6,0.674,0.0,0.0,0.0,1.1,2.0,0.581,1.9,3.7,5.6,0.9,0.5,1.1,0.8,2.3
227,Gabe Vincent,MIA,68,23.4,8.7,3.1,7.5,0.417,1.8,4.8,0.368,0.6,0.8,0.815,0.3,1.5,1.9,3.1,0.9,0.2,1.4,2.3
228,Tyus Jones,MEM,73,21.2,8.7,3.4,7.6,0.451,1.1,2.8,0.39,0.7,0.9,0.818,0.2,2.2,2.4,4.4,0.9,0.0,0.6,0.4
229,Chuma Okeke,ORL,70,25.0,8.6,3.1,8.2,0.376,1.7,5.3,0.318,0.8,0.9,0.846,0.7,4.3,5.0,1.7,1.4,0.6,0.8,1.4
230,Reggie Bullock,DAL,68,28.0,8.6,3.0,7.4,0.401,2.1,5.8,0.36,0.6,0.7,0.833,0.5,3.1,3.5,1.2,0.6,0.2,0.6,1.6
231,Cam Thomas,BRK,67,17.6,8.5,3.3,7.5,0.433,0.7,2.6,0.27,1.3,1.6,0.829,0.2,2.2,2.4,1.2,0.5,0.1,0.8,1.0
232,Robert Covington,LAC,71,27.3,8.5,2.9,7.0,0.42,1.8,4.8,0.378,0.8,1.0,0.841,0.8,4.7,5.5,1.3,1.5,1.3,1.1,2.7
233,Jaylen Nowell,MIN,62,15.7,8.5,3.2,6.7,0.475,1.0,2.6,0.394,1.2,1.5,0.783,0.4,1.6,2.0,2.1,0.4,0.2,0.6,1.2
234,T.J. McConnell,IND,27,24.2,8.5,3.7,7.7,0.481,0.4,1.2,0.303,0.7,0.9,0.826,0.7,2.6,3.3,4.9,1.1,0.4,1.1,2.0
235,Mitchell Robinson,NYK,72,25.7,8.5,3.6,4.8,0.761,0.0,0.0,0.0,1.2,2.5,0.486,4.1,4.5,8.6,0.5,0.8,1.8,0.8,2.7
236,Isaiah Thomas,CHA,22,15.1,8.4,3.0,7.6,0.401,1.3,3.8,0.337,1.0,1.2,0.846,0.2,1.1,1.3,1.5,0.3,0.2,0.7,1.5
237,Deni Avdija,WAS,82,24.2,8.4,3.0,7.1,0.432,1.0,3.2,0.317,1.3,1.7,0.757,0.6,4.5,5.2,2.0,0.7,0.5,1.1,2.3
238,Lance Stephenson,IND,46,17.7,8.3,3.2,7.0,0.455,0.6,2.0,0.3,1.4,1.7,0.788,0.3,2.5,2.8,3.6,0.5,0.1,1.6,2.1
239,Nicolas Batum,LAC,59,24.8,8.3,3.0,6.6,0.463,1.8,4.6,0.4,0.4,0.6,0.658,0.5,3.8,4.3,1.7,1.0,0.7,0.7,1.4
240,Aaron Wiggins,OKC,50,24.2,8.3,3.1,6.7,0.463,0.8,2.8,0.304,1.2,1.7,0.729,1.0,2.5,3.6,1.4,0.6,0.2,1.1,1.9
241,Landry Shamet,PHX,69,20.8,8.3,2.8,7.0,0.394,1.8,4.8,0.368,1.0,1.2,0.84,0.2,1.6,1.8,1.6,0.4,0.1,0.6,1.3
242,Isaiah Stewart II,DET,71,25.6,8.3,3.5,6.9,0.51,0.2,0.6,0.326,1.0,1.5,0.718,3.2,5.5,8.7,1.2,0.3,1.1,1.2,3.0
243,Isaiah Hartenstein,LAC,68,17.9,8.3,3.4,5.4,0.626,0.2,0.4,0.467,1.3,1.9,0.689,1.7,3.2,4.9,2.4,0.7,1.1,1.2,2.5
244,Naz Reid,MIN,77,15.8,8.3,3.0,6.2,0.489,0.7,2.2,0.343,1.5,1.9,0.765,1.3,2.6,3.9,0.9,0.5,0.9,1.1,2.2
245,Isaiah Jackson,IND,36,15.0,8.3,3.2,5.7,0.563,0.1,0.4,0.313,1.7,2.4,0.682,1.7,2.5,4.1,0.3,0.7,1.4,1.1,2.6
246,Corey Kispert,WAS,77,23.4,8.2,3.0,6.7,0.455,1.5,4.2,0.35,0.7,0.8,0.871,0.7,2.0,2.7,1.1,0.5,0.3,0.6,1.2
247,Hassan Whiteside,UTA,65,17.9,8.2,3.3,5.1,0.652,0.0,0.0,0.0,1.6,2.6,0.623,2.6,5.0,7.6,0.4,0.3,1.6,0.8,2.8
248,Shake Milton,PHI,55,21.4,8.2,3.1,7.3,0.429,0.8,2.4,0.323,1.1,1.3,0.836,0.5,2.0,2.6,2.5,0.5,0.3,0.8,1.8
249,Otto Porter,GSW,63,22.2,8.2,3.1,6.6,0.464,1.3,3.4,0.37,0.8,1.0,0.803,1.4,4.4,5.7,1.5,1.1,0.5,0.6,1.3
250,Daniel Theis,BOS,47,20.8,8.2,3.2,6.2,0.519,0.7,2.3,0.308,1.0,1.5,0.681,1.3,3.6,4.9,0.9,0.4,0.7,1.0,2.4
251,Onyeka Okongwu,ATL,48,20.7,8.2,3.3,4.7,0.69,0.0,0.0,0.0,1.7,2.3,0.727,2.4,3.5,5.9,1.1,0.6,1.3,0.9,3.1
252,Rudy Gay,UTA,55,18.9,8.1,2.9,6.9,0.414,1.3,3.7,0.345,1.1,1.4,0.785,1.0,3.4,4.4,1.0,0.5,0.3,0.9,1.7
253,Damian Jones,SAC,56,18.2,8.1,3.1,4.8,0.658,0.2,0.5,0.345,1.7,2.3,0.718,1.3,3.1,4.4,1.2,0.5,0.8,1.1,2.3
254,Ziaire Williams,MEM,62,21.7,8.1,3.1,6.8,0.45,1.2,3.9,0.314,0.7,0.9,0.782,0.4,1.7,2.1,1.0,0.6,0.2,0.7,1.8
255,Cory Joseph,DET,65,24.6,8.0,2.7,6.2,0.445,1.0,2.4,0.414,1.5,1.7,0.885,0.4,2.2,2.7,3.6,0.6,0.3,1.3,2.3
256,Mike Muscala,OKC,43,13.8,8.0,2.6,5.8,0.456,1.6,3.8,0.429,1.1,1.3,0.842,0.5,2.5,3.0,0.5,0.4,0.6,0.3,1.3
257,Malik Newman,CLE,1,7.7,8.0,3.0,5.0,0.6,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
258,Lindy Waters III,OKC,25,18.6,8.0,2.8,7.0,0.406,2.1,5.8,0.363,0.2,0.2,0.8,0.2,2.7,2.9,1.0,0.8,0.3,0.4,1.2
259,Andre Drummond,BRK,73,19.7,7.9,3.4,5.9,0.57,0.0,0.0,0.0,1.2,2.2,0.524,3.1,6.2,9.3,1.8,1.1,0.9,1.6,2.6
260,Josh Christopher,HOU,74,18.0,7.9,3.0,6.8,0.448,0.8,2.6,0.296,1.1,1.5,0.735,0.7,1.8,2.5,2.0,0.9,0.2,1.5,1.3
261,Jordan Nwora,MIL,62,19.1,7.9,3.0,7.5,0.403,1.3,3.7,0.348,0.6,0.7,0.837,0.6,3.0,3.6,1.0,0.4,0.3,0.9,1.3
262,Grant Williams,BOS,77,24.4,7.8,2.7,5.6,0.475,1.4,3.4,0.411,1.1,1.2,0.905,0.8,2.7,3.6,1.0,0.5,0.7,0.8,2.4
263,Zach Collins,SAS,28,17.9,7.8,2.7,5.5,0.49,0.5,1.5,0.341,1.9,2.3,0.8,1.6,3.8,5.5,2.2,0.5,0.8,1.6,2.4
264,Drew Eubanks,POR,71,17.5,7.7,3.1,5.2,0.596,0.1,0.3,0.217,1.4,1.8,0.762,1.8,3.5,5.4,1.2,0.4,0.6,1.1,1.7
265,Cody Martin,CHA,71,26.3,7.7,2.9,6.0,0.482,0.9,2.2,0.384,1.1,1.5,0.701,1.2,2.9,4.0,2.5,1.2,0.5,0.9,1.6
266,R.J. Hampton,ORL,64,21.9,7.6,2.7,7.1,0.383,1.0,2.9,0.35,1.2,1.8,0.641,0.4,2.7,3.0,2.5,0.7,0.2,1.4,1.6
267,Aleksej Pokusevski,OKC,61,20.2,7.6,3.0,7.5,0.408,0.9,3.2,0.289,0.6,0.8,0.7,1.2,4.0,5.2,2.1,0.6,0.6,1.5,1.4
268,Furkan Korkmaz,PHI,67,21.1,7.6,2.7,7.0,0.387,1.1,4.0,0.289,1.0,1.3,0.81,0.3,2.3,2.6,1.9,0.5,0.1,0.7,0.9
269,P.J. Tucker,MIA,71,27.9,7.6,2.9,6.0,0.484,1.1,2.7,0.415,0.6,0.9,0.738,1.4,4.0,5.5,2.1,0.8,0.2,0.9,2.3
270,Markieff Morris,MIA,17,17.5,7.6,3.2,6.7,0.474,0.8,2.3,0.333,0.5,0.5,0.889,1.0,1.6,2.6,1.4,0.4,0.1,1.2,1.9
271,Trendon Watford,POR,48,18.1,7.6,3.0,5.6,0.532,0.2,0.8,0.237,1.5,2.0,0.755,1.2,3.0,4.1,1.7,0.5,0.6,0.9,2.4
272,Kris Dunn,POR,14,24.0,7.6,3.1,7.3,0.431,0.1,0.8,0.091,1.2,1.3,0.944,0.6,2.9,3.5,5.6,1.6,0.2,2.3,2.7
273,Kyle Anderson,MEM,69,21.5,7.6,3.0,6.8,0.446,0.5,1.6,0.33,1.0,1.5,0.638,1.0,4.3,5.3,2.7,1.1,0.7,1.0,1.6
274,Draymond Green,GSW,46,28.9,7.5,2.9,5.6,0.525,0.3,1.2,0.296,1.3,2.0,0.659,1.0,6.3,7.3,7.0,1.3,1.1,3.0,3.0
275,Raulzinho Neto,WAS,70,19.6,7.5,2.9,6.3,0.463,0.5,1.7,0.292,1.2,1.5,0.769,0.2,1.7,1.9,3.1,0.8,0.0,1.1,1.5
276,D.J. Wilson,TOR,4,13.5,7.5,2.8,3.8,0.733,0.0,0.5,0.0,2.0,2.5,0.8,0.3,3.8,4.0,1.3,1.3,0.3,0.5,1.5
277,Goran Dragic,BRK,21,23.7,7.5,2.7,7.2,0.377,0.8,3.0,0.254,1.3,1.6,0.818,0.6,2.5,3.1,4.1,0.9,0.2,1.6,2.1
278,Jeremiah Robinson-Earl,OKC,49,22.2,7.5,2.7,6.6,0.414,1.2,3.4,0.352,0.8,1.1,0.741,1.5,4.1,5.6,1.0,0.6,0.3,0.8,1.5
279,Thomas Bryant,WAS,27,16.3,7.4,2.9,5.5,0.52,0.4,1.6,0.286,1.3,1.5,0.875,1.0,3.0,4.0,0.9,0.2,0.8,0.7,1.6
280,Alex Caruso,CHI,41,28.0,7.4,2.5,6.2,0.398,1.0,3.1,0.333,1.4,1.8,0.795,0.8,2.8,3.6,4.0,1.7,0.4,1.4,2.6
281,Damion Lee,GSW,63,19.9,7.4,2.7,6.1,0.441,1.0,3.0,0.337,1.0,1.2,0.88,0.4,2.8,3.2,1.0,0.6,0.1,0.6,1.5
282,Kenrich Williams,OKC,49,21.9,7.4,3.0,6.5,0.461,0.8,2.5,0.339,0.6,1.1,0.545,1.5,3.0,4.5,2.2,0.9,0.2,0.9,1.7
283,Royce O'Neale,UTA,77,31.2,7.4,2.6,5.8,0.457,1.5,4.0,0.389,0.6,0.7,0.804,0.8,3.9,4.8,2.5,1.1,0.4,1.0,2.4
284,Jared Harper,NOP,5,8.6,7.4,2.8,5.2,0.538,1.0,2.4,0.417,0.8,0.8,1.0,0.4,0.0,0.4,2.8,0.8,0.2,0.4,1.0
285,Wesley Iwundu,ATL,3,27.4,7.3,2.7,6.0,0.444,1.0,1.7,0.6,1.0,1.3,0.75,1.0,3.3,4.3,0.0,0.3,0.0,0.3,2.7
286,Jeremy Lamb,SAC,56,16.7,7.3,2.4,6.2,0.383,1.0,3.0,0.324,1.6,1.9,0.84,0.5,2.3,2.8,1.4,0.6,0.4,0.7,1.1
287,Austin Reaves,LAL,61,23.2,7.3,2.4,5.2,0.459,0.9,2.7,0.317,1.6,1.9,0.839,0.7,2.4,3.2,1.8,0.5,0.3,0.7,1.4
288,Taurean Prince,MIN,69,17.1,7.3,2.6,5.7,0.454,1.2,3.3,0.376,0.9,1.2,0.756,0.4,2.1,2.5,1.0,0.7,0.3,0.8,1.7
289,Joe Ingles,UTA,45,24.9,7.2,2.6,6.3,0.404,1.7,5.0,0.347,0.4,0.5,0.773,0.3,2.6,2.9,3.5,0.5,0.1,1.0,1.8
290,Keon Johnson,POR,37,18.8,7.2,2.6,7.4,0.353,0.9,2.7,0.34,1.1,1.4,0.804,0.6,1.5,2.2,2.1,0.8,0.3,1.2,1.9
291,Javonte Green,CHI,65,23.4,7.2,2.7,5.0,0.542,0.6,1.6,0.356,1.2,1.5,0.833,1.4,2.8,4.2,0.9,1.0,0.5,0.5,2.0
292,Braxton Key,DET,11,17.9,7.2,3.0,6.5,0.458,0.5,1.9,0.286,0.6,1.2,0.538,1.2,3.5,4.6,1.0,1.0,1.1,1.0,2.4
293,Ty Jerome,OKC,48,16.7,7.1,2.6,6.8,0.378,1.1,3.9,0.29,0.8,1.0,0.809,0.4,1.2,1.6,2.3,0.6,0.1,0.8,1.5
294,Theo Maledon,OKC,51,17.8,7.1,2.3,6.2,0.375,0.9,2.9,0.293,1.5,2.0,0.79,0.4,2.2,2.6,2.2,0.6,0.2,1.3,1.3
295,Gary Payton II,GSW,71,17.6,7.1,3.0,4.8,0.616,0.6,1.7,0.358,0.5,0.8,0.603,1.0,2.5,3.5,0.9,1.4,0.3,0.6,1.8
296,Robin Lopez,ORL,36,17.0,7.1,3.1,5.5,0.553,0.1,0.2,0.333,0.9,1.5,0.593,1.9,1.6,3.5,1.5,0.1,0.5,1.2,1.9
297,Sekou Doumbouya,LAL,2,8.2,7.0,2.5,4.0,0.625,0.5,1.0,0.5,1.5,2.0,0.75,1.0,2.0,3.0,0.0,1.5,1.0,1.0,0.5
298,Goga Bitadze,IND,50,14.6,7.0,2.6,5.0,0.52,0.5,1.6,0.288,1.3,1.9,0.681,1.6,2.0,3.5,1.1,0.4,0.8,0.9,2.1
