#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
53,Andre Miller,CLE,82,34.7,15.8,5.5,12.2,0.452,0.2,0.8,0.266,4.6,5.5,0.833,1.1,3.2,4.4,8.0,1.5,0.3,3.2,2.8
54,Steve Nash,DAL,70,34.1,15.6,5.5,11.3,0.487,1.3,3.1,0.406,3.3,3.7,0.895,0.7,2.5,3.2,7.3,1.0,0.1,2.9,2.3
55,Derek Anderson,SAS,82,34.9,15.5,5.0,12.1,0.416,1.2,3.1,0.399,4.2,4.9,0.851,0.9,3.5,4.4,3.7,1.5,0.2,2.0,2.3
56,Brian Grant,MIA,82,33.8,15.2,5.9,12.3,0.479,0.0,0.0,0.0,3.4,4.3,0.797,2.6,6.1,8.8,1.2,0.7,0.9,2.1,3.6
57,Tim Hardaway,MIA,77,33.9,14.9,5.3,13.5,0.392,2.5,6.7,0.366,1.9,2.4,0.801,0.3,2.3,2.6,6.3,1.2,0.1,2.5,2.0
58,Rashard Lewis,SEA,78,34.9,14.8,5.5,11.4,0.48,1.6,3.7,0.432,2.3,2.7,0.826,1.8,5.1,6.9,1.6,1.2,0.6,1.7,2.4
59,David Robinson,SAS,80,29.6,14.4,5.0,10.3,0.486,0.0,0.0,0.0,4.4,5.9,0.747,2.6,6.0,8.6,1.5,1.0,2.5,1.5,2.7
60,Wally Szczerbiak,MIN,82,34.8,14.0,5.7,11.2,0.51,0.3,0.9,0.338,2.2,2.5,0.87,1.6,3.8,5.5,3.2,0.7,0.4,1.7,2.8
61,Baron Davis,CHA,82,38.9,13.8,5.0,11.7,0.427,1.0,3.3,0.31,2.8,4.1,0.677,1.6,3.4,5.0,7.3,2.1,0.4,2.8,3.3
62,Grant Hill,ORL,4,33.3,13.8,4.8,10.8,0.442,0.3,0.3,1.0,4.0,6.5,0.615,2.0,4.3,6.3,6.3,1.3,0.5,2.8,2.3
63,Antonio Davis,TOR,78,35.0,13.7,4.8,11.1,0.433,0.0,0.0,0.0,4.1,5.4,0.754,3.5,6.6,10.1,1.4,0.3,1.9,1.7,2.9
64,Steve Smith,POR,81,31.4,13.6,4.4,9.7,0.456,1.0,2.8,0.339,3.8,4.3,0.89,1.1,2.3,3.4,2.6,0.6,0.3,1.7,2.5
65,Alonzo Mourning,MIA,13,23.5,13.6,5.6,10.8,0.518,0.0,0.1,0.0,2.4,4.2,0.564,2.7,5.1,7.8,0.9,0.3,2.4,2.2,1.8
66,Donyell Marshall,UTA,81,28.7,13.6,5.3,10.5,0.503,0.5,1.6,0.32,2.5,3.4,0.751,2.1,4.9,7.0,1.6,1.0,1.0,1.6,2.4
67,Marc Jackson,GSW,48,29.4,13.2,4.9,10.6,0.467,0.1,0.5,0.217,3.2,4.0,0.802,2.5,5.0,7.5,1.2,0.7,0.6,1.9,2.9
68,Elden Campbell,CHA,78,30.0,13.1,4.7,10.7,0.44,0.0,0.1,0.0,3.7,5.2,0.709,2.0,5.8,7.8,1.3,0.8,1.8,1.8,3.6
69,Mo Taylor,HOU,69,28.6,13.0,5.7,11.6,0.489,0.0,0.1,0.0,1.7,2.3,0.735,1.6,3.9,5.5,1.5,0.4,0.6,1.8,3.0
70,Damon Stoudamire,POR,82,32.4,13.0,5.0,11.4,0.434,1.0,2.7,0.374,2.1,2.5,0.831,0.8,2.9,3.7,5.7,1.3,0.1,2.3,2.5
71,Ruben Patterson,SEA,76,27.1,13.0,4.9,9.9,0.494,0.0,0.5,0.056,3.2,4.8,0.681,2.4,2.6,5.0,2.1,1.4,0.6,2.0,2.3
72,Raef LaFrentz,DEN,78,31.5,12.9,5.0,10.4,0.477,0.7,1.8,0.367,2.3,3.4,0.698,2.2,5.6,7.8,1.4,0.5,2.6,1.2,3.7
73,Jeff McInnis,LAC,81,34.9,12.9,5.3,11.5,0.463,0.6,1.8,0.361,1.6,2.0,0.807,0.5,2.2,2.7,5.5,0.9,0.1,1.4,2.5
74,Jermaine O'Neal,IND,81,32.6,12.9,5.0,10.7,0.465,0.0,0.1,0.0,2.9,4.8,0.601,3.1,6.7,9.8,1.2,0.6,2.8,2.0,3.5
75,Lamond Murray,CLE,78,28.5,12.8,5.0,11.9,0.423,0.8,2.1,0.37,2.0,2.7,0.735,1.3,3.0,4.4,1.6,1.1,0.3,1.8,2.2
76,Bonzi Wells,POR,75,26.6,12.7,5.2,9.7,0.533,0.2,0.7,0.34,2.1,3.2,0.663,1.6,3.3,4.9,2.8,1.3,0.3,2.3,2.7
77,Tim Thomas,MIL,76,27.4,12.6,4.3,10.0,0.43,1.4,3.4,0.412,2.6,3.3,0.771,1.0,3.1,4.1,1.8,1.0,0.6,1.5,2.6
78,Theo Ratliff,PHI,50,36.0,12.4,4.6,9.1,0.499,0.0,0.0,0.0,3.3,4.3,0.76,2.5,5.8,8.3,1.2,0.6,3.7,2.5,3.3
79,Lorenzen Wright,ATL,71,28.0,12.4,5.1,11.4,0.448,0.0,0.0,0.0,2.2,3.0,0.718,2.5,5.0,7.5,1.2,0.6,0.9,1.8,3.3
80,Doug Christie,SAC,81,36.3,12.3,3.8,9.7,0.395,1.2,3.1,0.376,3.5,3.9,0.897,1.2,3.2,4.4,3.6,2.3,0.6,1.9,2.8
81,Joe Smith,DET,69,28.1,12.3,4.5,11.1,0.403,0.0,0.1,0.0,3.3,4.2,0.805,2.3,4.8,7.1,1.1,0.7,0.7,1.3,3.7
82,Tony Delk,PHX,82,27.9,12.3,4.7,11.3,0.415,0.7,2.0,0.321,2.3,2.9,0.787,0.9,2.3,3.2,2.0,0.9,0.2,1.2,2.1
83,Vin Baker,SEA,76,28.0,12.2,4.6,10.8,0.422,0.0,0.2,0.063,3.1,4.2,0.723,2.4,3.3,5.7,1.2,0.5,1.0,2.1,3.5
84,Rodney Rogers,PHX,82,26.6,12.2,4.6,10.7,0.43,0.7,2.3,0.296,2.3,3.0,0.761,1.1,3.2,4.4,2.2,1.2,0.6,1.9,3.3
85,Voshon Lenard,DEN,80,29.1,12.2,4.2,10.6,0.397,1.8,4.8,0.385,1.9,2.4,0.797,0.6,2.3,2.9,2.4,0.8,0.2,1.3,2.1
86,Marcus Camby,NYK,63,33.8,12.0,4.8,9.2,0.524,0.0,0.1,0.125,2.4,3.6,0.667,3.1,8.4,11.5,0.8,1.0,2.2,1.0,3.3
87,Vlade Divac,SAC,81,29.9,12.0,4.5,9.3,0.482,0.0,0.2,0.286,3.0,4.3,0.691,2.6,5.8,8.3,2.9,1.1,1.1,2.4,3.0
88,Chris Mills,GSW,15,32.9,12.0,4.7,12.7,0.372,0.5,1.7,0.28,2.1,2.4,0.861,1.6,4.6,6.2,1.2,0.6,0.3,1.3,2.9
89,Chucky Atkins,DET,81,29.2,12.0,4.7,11.8,0.399,1.5,4.2,0.357,1.1,1.6,0.692,0.3,1.8,2.1,4.1,0.8,0.1,1.8,2.3
90,Glen Rice,NYK,75,29.5,12.0,4.4,10.0,0.44,1.1,2.8,0.389,2.1,2.4,0.852,0.8,3.3,4.1,1.2,0.5,0.2,1.3,2.4
91,Kenyon Martin,NJN,68,33.4,12.0,5.1,11.4,0.445,0.0,0.2,0.091,1.8,2.8,0.63,2.0,5.4,7.4,1.9,1.1,1.7,2.0,4.1
92,Bryon Russell,UTA,78,31.7,12.0,3.9,9.0,0.44,1.2,2.9,0.413,2.8,3.7,0.779,1.2,3.0,4.2,2.1,1.2,0.3,1.4,2.9
93,Metta World Peace,CHI,76,31.1,11.9,4.3,10.7,0.401,0.6,1.9,0.291,2.8,3.7,0.75,0.8,3.1,3.9,3.0,2.0,0.6,2.1,3.3
94,Travis Best,IND,77,31.9,11.9,4.5,10.2,0.44,0.5,1.3,0.381,2.4,2.9,0.827,0.5,2.4,2.9,6.1,1.4,0.1,1.6,3.2
95,Mike Miller,ORL,82,29.1,11.9,4.5,10.3,0.436,1.8,4.4,0.407,1.1,1.6,0.711,0.8,3.2,4.0,1.7,0.6,0.2,1.2,2.4
96,Hakeem Olajuwon,HOU,58,26.6,11.9,4.9,9.8,0.498,0.0,0.0,0.0,2.1,3.4,0.621,2.1,5.3,7.4,1.2,1.2,1.5,1.4,2.4
97,Zydrunas Ilgauskas,CLE,24,25.7,11.7,4.8,9.8,0.487,0.0,0.1,0.0,2.2,3.3,0.679,2.7,4.0,6.7,0.8,0.6,1.5,2.5,3.3
98,Corliss Williamson,DET,69,24.4,11.6,4.7,9.4,0.502,0.0,0.0,0.0,2.2,3.4,0.637,1.6,3.1,4.7,0.9,0.7,0.3,1.6,2.7
99,Aaron McKie,PHI,76,31.5,11.6,4.4,9.4,0.473,0.7,2.2,0.312,2.0,2.6,0.768,0.4,3.7,4.1,5.0,1.4,0.1,2.7,2.3
100,John Stockton,UTA,82,29.2,11.5,4.0,7.9,0.504,0.7,1.6,0.462,2.8,3.4,0.817,0.7,2.1,2.8,8.7,1.6,0.3,2.5,2.4
101,Jim Jackson,CLE,56,30.2,11.5,4.3,11.3,0.378,0.5,1.4,0.325,2.5,3.0,0.822,0.9,3.1,4.0,2.9,0.9,0.2,2.3,2.5
102,Chris Gatling,CLE,74,22.6,11.4,4.4,9.9,0.449,0.4,1.2,0.304,2.1,3.1,0.684,1.3,3.9,5.3,0.8,0.7,0.4,1.6,2.5
103,Clarence Weatherspoon,CLE,82,33.8,11.3,4.2,8.4,0.501,0.0,0.0,0.0,2.8,3.5,0.79,2.7,7.0,9.7,1.3,1.0,1.3,1.4,2.1
104,Scottie Pippen,POR,64,33.3,11.3,4.2,9.3,0.451,1.0,2.9,0.344,1.9,2.5,0.739,1.1,4.1,5.2,4.6,1.5,0.5,2.4,2.5
105,Matt Harpring,CLE,56,28.8,11.1,4.3,9.4,0.454,0.2,0.9,0.25,2.4,2.9,0.812,1.6,2.7,4.3,1.8,0.8,0.3,1.6,2.9
106,Toni Kukoc,ATL,65,24.6,11.1,4.2,9.0,0.473,1.1,2.4,0.446,1.6,2.5,0.631,1.0,3.0,4.0,3.1,0.7,0.2,1.7,1.5
107,Bob Sura,GSW,53,31.8,11.1,3.8,9.8,0.39,0.9,3.2,0.273,2.5,3.6,0.714,1.0,3.3,4.3,4.6,1.0,0.2,3.0,2.4
108,Mookie Blaylock,GSW,69,34.1,11.0,4.6,11.6,0.396,1.1,3.3,0.324,0.8,1.1,0.697,1.0,2.9,3.9,6.7,2.4,0.3,1.9,1.9
109,Johnny Newman,NJN,82,25.0,10.9,3.5,8.5,0.419,0.7,2.1,0.335,3.1,3.6,0.855,0.4,1.7,2.1,1.4,0.8,0.1,1.3,2.8
110,Derek Fisher,LAL,21,33.8,10.9,3.7,8.9,0.412,1.2,3.0,0.397,2.4,3.0,0.806,0.2,2.6,2.8,4.1,1.9,0.1,1.4,2.4
111,Eric Piatkowski,LAC,81,26.5,10.6,3.6,8.3,0.433,1.5,3.7,0.404,2.0,2.2,0.873,0.7,2.3,3.0,1.2,0.6,0.2,0.9,1.5
112,Anthony Peeler,MIN,75,28.3,10.5,4.1,9.8,0.421,1.3,3.4,0.391,1.0,1.2,0.862,0.6,2.0,2.6,2.6,1.2,0.2,1.4,2.2
113,Alan Henderson,ATL,73,24.8,10.5,4.1,9.2,0.444,0.0,0.0,0.0,2.4,3.7,0.638,2.5,3.1,5.6,0.7,0.7,0.4,1.7,2.2
114,Kurt Thomas,NYK,77,27.6,10.4,4.1,8.0,0.511,0.0,0.0,0.333,2.2,2.7,0.814,2.2,4.5,6.7,0.8,0.8,0.9,1.3,3.7
115,Aaron Williams,NJN,82,28.5,10.2,3.6,7.9,0.457,0.0,0.0,0.0,3.0,3.8,0.787,2.6,4.6,7.2,1.1,0.7,1.4,1.6,3.9
116,Austin Croshere,IND,81,23.1,10.1,3.4,8.7,0.394,0.9,2.6,0.338,2.5,2.9,0.866,1.5,3.3,4.8,1.1,0.4,0.6,1.7,2.2
117,Arvydas Sabonis,POR,61,21.3,10.1,4.0,8.5,0.479,0.0,0.2,0.067,2.0,2.6,0.776,0.8,4.6,5.4,1.5,0.7,1.0,1.4,2.2
118,Lindsey Hunter,MIL,82,24.4,10.1,3.6,9.5,0.381,1.9,5.0,0.373,0.9,1.2,0.802,0.4,1.7,2.1,2.7,1.2,0.1,0.8,2.1
119,Corey Maggette,LAC,69,19.7,10.0,3.3,7.1,0.462,0.2,0.8,0.304,3.2,4.2,0.774,1.3,2.9,4.2,1.2,0.5,0.1,1.5,2.0
120,Dikembe Mutombo,PHI,75,34.5,10.0,3.6,7.4,0.484,0.0,0.0,0.0,2.8,3.9,0.725,4.1,9.4,13.5,1.0,0.4,2.7,1.9,2.7
121,Larry Johnson,NYK,65,32.4,9.9,3.8,9.2,0.411,0.8,2.5,0.313,1.6,2.0,0.797,1.4,4.2,5.6,2.0,0.6,0.4,1.5,3.2
122,Eric Snow,PHI,50,34.8,9.8,3.6,8.7,0.418,0.1,0.4,0.263,2.4,3.1,0.792,0.5,2.8,3.3,7.4,1.5,0.1,2.5,2.5
123,Alvin Williams,TOR,82,29.2,9.8,4.0,9.4,0.43,0.4,1.3,0.306,1.3,1.8,0.752,0.6,2.0,2.6,5.0,1.5,0.3,1.3,2.1
124,Penny Hardaway,PHX,4,28.0,9.8,3.8,9.0,0.417,0.5,2.0,0.25,1.8,2.8,0.636,1.3,3.3,4.5,3.8,1.5,0.3,0.8,1.5
125,Bryant Stith,BOS,78,32.1,9.7,3.1,7.8,0.401,1.2,3.1,0.376,2.2,2.7,0.845,0.8,2.8,3.6,2.2,1.2,0.2,1.2,2.3
126,Roshown McLeod,PHI,35,26.3,9.6,4.1,9.5,0.437,0.1,0.6,0.091,1.3,1.5,0.882,1.1,2.3,3.4,1.7,0.7,0.2,1.7,2.6
127,Patrick Ewing,SEA,79,26.7,9.6,3.7,8.7,0.43,0.0,0.0,0.0,2.2,3.2,0.685,1.6,5.8,7.4,1.2,0.7,1.2,1.9,2.9
128,Rick Fox,LAL,82,27.9,9.6,3.5,7.9,0.444,1.4,3.7,0.393,1.2,1.5,0.779,1.0,3.0,4.0,3.2,0.9,0.4,1.7,2.7
129,George McCloud,DEN,76,26.4,9.6,3.3,8.6,0.382,1.0,3.1,0.329,2.0,2.4,0.84,0.7,2.2,2.9,3.7,0.7,0.4,1.5,2.2
130,Charles Oakley,TOR,78,35.5,9.6,3.9,10.1,0.388,0.1,0.6,0.224,1.6,1.9,0.836,1.8,7.7,9.5,3.4,1.0,0.6,1.8,3.3
131,Tyrone Hill,PHI,76,31.1,9.6,3.7,7.7,0.474,0.0,0.0,0.0,2.3,3.6,0.63,3.1,5.9,9.0,0.6,0.5,0.4,1.7,3.2
132,Courtney Alexander,WAS,65,21.3,9.5,3.7,8.8,0.417,0.3,0.7,0.37,1.9,2.3,0.82,0.6,1.6,2.2,1.0,0.7,0.1,1.2,2.1
133,Marcus Fizer,CHI,72,21.9,9.5,3.9,9.0,0.43,0.1,0.5,0.256,1.6,2.2,0.727,1.1,3.3,4.3,1.1,0.4,0.3,1.7,2.4
134,Chris Whitney,WAS,59,26.0,9.5,3.1,8.0,0.387,1.6,4.2,0.375,1.7,1.9,0.894,0.2,1.6,1.8,4.2,0.9,0.1,1.7,2.5
135,Antonio Daniels,SAS,79,26.1,9.4,3.5,7.4,0.468,0.9,2.3,0.404,1.5,2.0,0.776,0.3,1.7,2.1,3.8,0.8,0.2,1.4,1.5
136,LaPhonso Ellis,MIN,82,23.8,9.4,3.6,7.8,0.464,0.1,0.3,0.318,2.1,2.6,0.79,2.4,3.6,6.0,1.1,0.8,0.9,1.3,3.5
137,Darius Miles,LAC,81,26.3,9.4,3.9,7.8,0.505,0.0,0.2,0.053,1.5,2.9,0.521,1.6,4.3,5.9,1.2,0.6,1.5,1.8,2.4
138,Lucious Harris,NJN,73,28.4,9.4,3.6,8.5,0.425,0.6,1.8,0.348,1.5,1.9,0.77,1.0,3.0,3.9,1.8,1.0,0.2,0.9,1.7
139,Jason Williams,SAC,77,29.7,9.4,3.6,9.0,0.407,1.3,4.0,0.315,0.8,1.0,0.789,0.2,2.2,2.4,5.4,1.2,0.1,2.1,1.5
140,Morris Peterson,TOR,80,22.6,9.3,3.6,8.4,0.431,0.8,2.1,0.382,1.3,1.8,0.717,1.4,1.8,3.2,1.3,0.8,0.3,1.0,2.1
141,Christian Laettner,WAS,78,21.3,9.3,3.6,7.1,0.503,0.1,0.2,0.308,2.2,2.6,0.833,1.5,3.2,4.7,1.6,0.9,0.6,1.8,3.1
142,John Starks,UTA,75,28.3,9.3,3.6,9.1,0.398,0.9,2.4,0.352,1.2,1.5,0.802,0.4,1.7,2.1,2.4,1.0,0.1,1.3,2.9
143,Chauncey Billups,MIN,77,23.2,9.3,3.2,7.6,0.422,0.9,2.5,0.376,1.9,2.2,0.842,0.4,1.6,2.1,3.4,0.7,0.1,1.4,2.3
144,Kevin Willis,DEN,78,23.5,9.3,3.9,8.8,0.441,0.0,0.1,0.167,1.4,1.9,0.769,2.3,4.6,6.8,0.6,0.7,0.7,1.1,2.8
145,Rod Strickland,POR,54,25.4,9.2,3.4,7.9,0.424,0.1,0.3,0.235,2.4,3.2,0.751,0.7,1.9,2.6,5.6,1.0,0.1,2.0,1.4
146,Kendall Gill,NJN,31,28.8,9.1,3.5,10.4,0.331,0.1,0.5,0.286,2.1,2.9,0.722,1.0,3.2,4.2,2.8,1.5,0.2,1.5,2.1
147,Fred Hoiberg,CHI,74,30.4,9.1,2.9,6.7,0.438,1.4,3.4,0.412,1.8,2.1,0.866,0.3,3.9,4.2,3.6,1.3,0.2,1.0,2.1
148,Howard Eisley,DAL,82,29.6,9.0,3.2,8.2,0.393,1.3,3.3,0.398,1.3,1.5,0.825,0.3,2.1,2.4,3.6,1.2,0.1,1.2,2.7
149,Othella Harrington,NYK,74,24.5,9.0,3.3,6.9,0.487,0.0,0.0,0.0,2.3,3.0,0.763,1.9,3.4,5.2,0.8,0.5,0.6,2.0,3.2
