#,Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF
44,Jeremy Lin,BRK,36,24.5,0.6,0.2,0.5,0.438,0.1,0.2,0.372,0.1,0.2,0.816,0.0,0.1,0.2,0.2,0.0,0.0,0.1,0.1
45,Demetrius Jackson,BOS,5,3.4,0.6,0.2,0.2,0.75,0.1,0.1,1.0,0.2,0.4,0.5,0.1,0.1,0.2,0.2,0.0,0.0,0.0,0.0
46,Zach Randolph,MEM,73,24.5,0.6,0.2,0.5,0.449,0.0,0.1,0.223,0.1,0.1,0.731,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
47,Al Jefferson,IND,66,14.1,0.6,0.3,0.5,0.499,0.0,0.0,0.0,0.1,0.1,0.765,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.1
48,Chris Paul,LAC,61,31.5,0.6,0.2,0.4,0.476,0.1,0.2,0.411,0.1,0.1,0.892,0.0,0.1,0.2,0.3,0.1,0.0,0.1,0.1
49,Marc Gasol,MEM,74,34.2,0.6,0.2,0.5,0.459,0.0,0.1,0.388,0.1,0.1,0.837,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
50,Dennis Schroder,ATL,79,31.5,0.6,0.2,0.5,0.451,0.0,0.1,0.34,0.1,0.1,0.855,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
51,Michael Beasley,MIL,56,16.7,0.6,0.2,0.4,0.532,0.0,0.0,0.419,0.1,0.1,0.743,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
52,Rudy Gay,SAC,30,33.8,0.6,0.2,0.4,0.455,0.0,0.1,0.372,0.1,0.1,0.855,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
53,Derrick Rose,NYK,64,32.5,0.6,0.2,0.5,0.471,0.0,0.0,0.217,0.1,0.1,0.874,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0
54,Marreese Speights,LAC,82,15.7,0.6,0.2,0.4,0.445,0.1,0.2,0.372,0.1,0.1,0.876,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.2
55,Kristaps Porzingis,NYK,66,32.8,0.6,0.2,0.5,0.45,0.1,0.1,0.357,0.1,0.1,0.786,0.1,0.2,0.2,0.0,0.0,0.1,0.1,0.1
56,D'Angelo Russell,LAL,63,28.7,0.5,0.2,0.5,0.405,0.1,0.2,0.352,0.1,0.1,0.782,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
57,Harrison Barnes,DAL,79,35.5,0.5,0.2,0.5,0.468,0.0,0.1,0.351,0.1,0.1,0.861,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0
58,John Jenkins,PHX,4,3.2,0.5,0.2,0.4,0.4,0.1,0.2,0.5,0.2,0.2,1.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0
59,Dirk Nowitzki,DAL,54,26.4,0.5,0.2,0.5,0.437,0.1,0.1,0.378,0.1,0.1,0.875,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.1
60,George Hill,UTA,49,31.5,0.5,0.2,0.4,0.477,0.1,0.2,0.403,0.1,0.1,0.801,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
61,Danilo Gallinari,DEN,63,33.9,0.5,0.2,0.4,0.447,0.1,0.2,0.389,0.2,0.2,0.902,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0
62,Bojan Bogdanovic,WAS,81,25.7,0.5,0.2,0.4,0.445,0.1,0.2,0.367,0.1,0.1,0.893,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
63,J.J. Redick,LAC,78,28.2,0.5,0.2,0.4,0.445,0.1,0.2,0.429,0.1,0.1,0.891,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
64,LaMarcus Aldridge,SAS,72,32.4,0.5,0.2,0.4,0.477,0.0,0.0,0.411,0.1,0.1,0.812,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.1
65,Paul Millsap,ATL,69,34.0,0.5,0.2,0.4,0.442,0.0,0.1,0.311,0.1,0.2,0.768,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
66,Tim Hardaway Jr.,ATL,79,27.3,0.5,0.2,0.4,0.455,0.1,0.2,0.357,0.1,0.1,0.766,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0
67,Reggie Jackson,DET,52,27.4,0.5,0.2,0.5,0.419,0.0,0.1,0.359,0.1,0.1,0.868,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
68,Jeremy Lamb,CHA,62,18.4,0.5,0.2,0.4,0.46,0.0,0.1,0.281,0.1,0.1,0.853,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.1
69,Clint Capela,HOU,65,23.9,0.5,0.2,0.4,0.643,0.0,0.0,0.0,0.1,0.1,0.531,0.1,0.2,0.3,0.0,0.0,0.1,0.1,0.1
70,Dion Waiters,MIA,46,30.1,0.5,0.2,0.5,0.424,0.1,0.2,0.395,0.1,0.1,0.646,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
71,Sean Kilpatrick,BRK,70,25.1,0.5,0.2,0.4,0.415,0.1,0.2,0.341,0.1,0.1,0.843,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
72,Eric Gordon,HOU,75,31.0,0.5,0.2,0.4,0.406,0.1,0.3,0.372,0.1,0.1,0.84,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
73,Evan Fournier,ORL,68,32.8,0.5,0.2,0.4,0.439,0.1,0.2,0.356,0.1,0.1,0.805,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
74,Brandon Knight,PHX,54,21.1,0.5,0.2,0.5,0.398,0.0,0.1,0.324,0.1,0.1,0.857,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
75,Greg Monroe,MIL,81,22.5,0.5,0.2,0.4,0.533,0.0,0.0,0.0,0.1,0.1,0.741,0.1,0.2,0.3,0.1,0.1,0.0,0.1,0.1
76,Tyreke Evans,SAC,40,19.7,0.5,0.2,0.5,0.405,0.1,0.1,0.356,0.1,0.1,0.75,0.0,0.2,0.2,0.2,0.0,0.0,0.1,0.1
77,Hassan Whiteside,MIA,77,32.6,0.5,0.2,0.4,0.557,0.0,0.0,0.0,0.1,0.1,0.628,0.1,0.3,0.4,0.0,0.0,0.1,0.1,0.1
78,Jahlil Okafor,PHI,50,22.7,0.5,0.2,0.4,0.514,0.0,0.0,0.0,0.1,0.1,0.671,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1
79,Tobias Harris,DET,82,31.3,0.5,0.2,0.4,0.48,0.0,0.1,0.346,0.1,0.1,0.841,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1
80,Archie Goodwin,BRK,15,14.3,0.5,0.2,0.3,0.545,0.0,0.1,0.333,0.2,0.2,0.786,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0
81,Tiago Splitter,PHI,8,9.5,0.5,0.2,0.4,0.452,0.0,0.1,0.333,0.1,0.1,0.818,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
82,Shabazz Muhammad,MIN,78,19.4,0.5,0.2,0.4,0.482,0.0,0.1,0.338,0.1,0.1,0.774,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1
83,Wilson Chandler,DEN,71,30.9,0.5,0.2,0.4,0.461,0.1,0.1,0.337,0.1,0.1,0.727,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
84,Maybyner Nene,HOU,67,17.9,0.5,0.2,0.3,0.617,0.0,0.0,0.333,0.1,0.2,0.589,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1
85,Zach LaVine,MIN,47,37.2,0.5,0.2,0.4,0.459,0.1,0.2,0.387,0.1,0.1,0.836,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
86,Nick Young,LAL,60,25.9,0.5,0.2,0.4,0.43,0.1,0.3,0.404,0.0,0.1,0.856,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
87,Nikola Vucevic,ORL,75,28.8,0.5,0.2,0.5,0.468,0.0,0.0,0.307,0.0,0.1,0.669,0.1,0.3,0.4,0.1,0.0,0.0,0.1,0.1
88,Brandon Bass,LAC,52,11.1,0.5,0.2,0.3,0.575,0.0,0.0,0.333,0.1,0.2,0.875,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1
89,Bobby Brown,HOU,25,4.9,0.5,0.2,0.5,0.383,0.1,0.3,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
90,Malik Beasley,DEN,22,7.5,0.5,0.2,0.4,0.452,0.1,0.2,0.321,0.0,0.1,0.8,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
91,Joe Young,IND,33,4.1,0.5,0.2,0.5,0.361,0.0,0.2,0.217,0.1,0.1,0.733,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0
92,Jordan Clarkson,LAL,82,29.2,0.5,0.2,0.4,0.445,0.0,0.1,0.329,0.1,0.1,0.798,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
93,Ersan Ilyasova,ATL,82,26.1,0.5,0.2,0.4,0.431,0.1,0.2,0.353,0.1,0.1,0.778,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1
94,Montrezl Harrell,HOU,58,18.3,0.5,0.2,0.3,0.652,0.0,0.0,0.143,0.1,0.1,0.628,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1
95,J.J. Barea,DAL,35,22.0,0.5,0.2,0.4,0.414,0.1,0.2,0.358,0.1,0.1,0.863,0.0,0.1,0.1,0.3,0.0,0.0,0.1,0.0
96,Alan Williams,PHX,47,15.1,0.5,0.2,0.4,0.517,0.0,0.0,0.0,0.1,0.2,0.625,0.1,0.3,0.4,0.0,0.0,0.0,0.1,0.2
97,Dario Saric,PHI,81,26.3,0.5,0.2,0.4,0.411,0.0,0.2,0.311,0.1,0.1,0.782,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1
98,Avery Bradley,BOS,55,33.4,0.5,0.2,0.4,0.463,0.1,0.2,0.39,0.0,0.1,0.731,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1
99,Gerald Green,BOS,47,11.4,0.5,0.2,0.4,0.409,0.1,0.2,0.351,0.1,0.1,0.805,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1
100,Pau Gasol,SAS,64,25.4,0.5,0.2,0.4,0.502,0.0,0.1,0.538,0.1,0.1,0.707,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.1
101,Serge Ibaka,TOR,79,30.7,0.5,0.2,0.4,0.48,0.1,0.1,0.391,0.0,0.1,0.856,0.1,0.2,0.2,0.0,0.0,0.1,0.0,0.1
102,Channing Frye,CLE,74,18.9,0.5,0.2,0.4,0.458,0.1,0.2,0.409,0.0,0.1,0.851,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.1
103,Will Barton,DEN,60,28.4,0.5,0.2,0.4,0.443,0.1,0.1,0.37,0.1,0.1,0.753,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
104,Victor Oladipo,OKC,67,33.2,0.5,0.2,0.4,0.442,0.1,0.2,0.361,0.1,0.1,0.753,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
105,Khris Middleton,MIL,29,30.7,0.5,0.2,0.4,0.45,0.1,0.1,0.433,0.1,0.1,0.88,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
106,Gary Harris,DEN,57,31.3,0.5,0.2,0.4,0.502,0.1,0.1,0.42,0.1,0.1,0.776,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
107,Jusuf Nurkic,POR,65,21.4,0.5,0.2,0.4,0.507,0.0,0.0,0.0,0.1,0.2,0.571,0.1,0.2,0.3,0.1,0.0,0.1,0.1,0.1
108,Skal Labissiere,SAC,33,18.5,0.5,0.2,0.4,0.537,0.0,0.0,0.375,0.1,0.1,0.703,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1
109,Jeff Teague,IND,82,32.4,0.5,0.2,0.3,0.442,0.0,0.1,0.357,0.1,0.2,0.867,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
110,Johnny O'Bryant,CHA,11,7.3,0.5,0.2,0.4,0.5,0.0,0.1,0.5,0.1,0.1,0.833,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1
111,Jrue Holiday,NOP,67,32.7,0.5,0.2,0.4,0.454,0.0,0.1,0.356,0.1,0.1,0.708,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
112,Rodney Hood,UTA,59,27.0,0.5,0.2,0.4,0.408,0.1,0.2,0.371,0.1,0.1,0.783,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
113,Richaun Holmes,PHI,57,20.9,0.5,0.2,0.3,0.558,0.0,0.1,0.351,0.1,0.1,0.699,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.1
114,James Johnson,MIA,76,27.4,0.5,0.2,0.4,0.479,0.0,0.1,0.34,0.1,0.1,0.707,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
115,Jamal Crawford,LAC,82,26.3,0.5,0.2,0.4,0.413,0.1,0.1,0.36,0.1,0.1,0.857,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
116,Ivica Zubac,LAL,38,16.0,0.5,0.2,0.4,0.529,0.0,0.0,0.0,0.1,0.1,0.653,0.1,0.2,0.3,0.0,0.0,0.1,0.0,0.1
117,Adreian Payne,MIN,18,7.5,0.5,0.2,0.4,0.426,0.0,0.1,0.2,0.1,0.1,0.737,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.2
118,Troy Daniels,MEM,67,17.7,0.5,0.2,0.4,0.374,0.1,0.3,0.389,0.0,0.0,0.796,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
119,Norman Powell,TOR,76,18.0,0.5,0.2,0.4,0.449,0.0,0.1,0.324,0.1,0.1,0.792,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
120,T.J. Warren,PHX,66,31.0,0.5,0.2,0.4,0.495,0.0,0.0,0.265,0.1,0.1,0.773,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1
121,Jonas Valanciunas,TOR,80,25.8,0.5,0.2,0.3,0.557,0.0,0.0,0.5,0.1,0.1,0.811,0.1,0.3,0.4,0.0,0.0,0.0,0.1,0.1
122,Ian Clark,GSW,77,14.8,0.5,0.2,0.4,0.487,0.1,0.1,0.374,0.0,0.1,0.759,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
123,Ryan Anderson,HOU,72,29.4,0.5,0.2,0.4,0.418,0.1,0.2,0.403,0.1,0.1,0.86,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1
124,Jerryd Bayless,PHI,3,23.8,0.5,0.2,0.4,0.344,0.0,0.1,0.4,0.1,0.1,0.9,0.0,0.1,0.2,0.2,0.0,0.0,0.1,0.1
125,Myles Turner,IND,81,31.4,0.5,0.2,0.3,0.51,0.0,0.0,0.345,0.1,0.1,0.809,0.1,0.2,0.2,0.0,0.0,0.1,0.0,0.1
126,Tyler Johnson,MIA,73,29.8,0.5,0.2,0.4,0.433,0.0,0.1,0.372,0.1,0.1,0.768,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
127,Jamal Murray,DEN,82,21.5,0.5,0.2,0.4,0.404,0.1,0.2,0.334,0.1,0.1,0.883,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
128,Terrence Jones,MIL,54,23.5,0.5,0.2,0.4,0.47,0.0,0.1,0.253,0.1,0.1,0.606,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.1
129,C.J. Miles,IND,76,23.4,0.5,0.2,0.4,0.434,0.1,0.2,0.413,0.0,0.1,0.903,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
130,Buddy Hield,SAC,82,23.0,0.5,0.2,0.4,0.426,0.1,0.2,0.391,0.0,0.0,0.842,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
131,Andre Drummond,DET,81,29.7,0.5,0.2,0.4,0.53,0.0,0.0,0.286,0.1,0.1,0.386,0.1,0.3,0.5,0.0,0.1,0.0,0.1,0.1
132,Jonathan Gibson,DAL,17,13.6,0.5,0.2,0.4,0.368,0.1,0.2,0.333,0.1,0.1,0.724,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
133,Chasson Randle,NYK,26,11.5,0.5,0.1,0.3,0.408,0.1,0.2,0.34,0.1,0.1,0.953,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
134,Jarnell Stokes,DEN,2,3.3,0.5,0.2,0.2,1.0,0.0,0.0,0.0,0.2,0.3,0.5,0.2,0.2,0.3,0.3,0.2,0.0,0.0,0.5
135,Julius Randle,LAL,74,28.8,0.5,0.2,0.4,0.488,0.0,0.0,0.27,0.1,0.1,0.723,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
136,Dwight Howard,ATL,74,29.7,0.5,0.2,0.3,0.633,0.0,0.0,0.0,0.1,0.2,0.533,0.1,0.3,0.4,0.0,0.0,0.0,0.1,0.1
137,Josh Huestis,OKC,2,15.4,0.5,0.2,0.4,0.545,0.1,0.1,0.5,0.0,0.0,0.0,0.1,0.2,0.3,0.1,0.0,0.1,0.0,0.0
138,Kenneth Faried,DEN,61,21.2,0.5,0.2,0.3,0.548,0.0,0.0,0.0,0.1,0.1,0.693,0.1,0.2,0.4,0.0,0.0,0.0,0.0,0.1
139,Markieff Morris,WAS,76,31.2,0.4,0.2,0.4,0.457,0.0,0.1,0.362,0.1,0.1,0.837,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
140,Chris McCullough,WAS,16,5.0,0.4,0.2,0.4,0.5,0.0,0.1,0.143,0.0,0.1,0.6,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1
141,Frank Kaminsky,CHA,75,26.1,0.4,0.2,0.4,0.399,0.1,0.2,0.328,0.1,0.1,0.756,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1
142,Nicolas Batum,CHA,77,34.0,0.4,0.2,0.4,0.403,0.1,0.2,0.333,0.1,0.1,0.856,0.0,0.2,0.2,0.2,0.0,0.0,0.1,0.0
143,Aaron Gordon,ORL,80,28.7,0.4,0.2,0.4,0.454,0.0,0.1,0.288,0.1,0.1,0.719,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1
144,Jodie Meeks,ORL,36,20.5,0.4,0.1,0.3,0.402,0.1,0.2,0.409,0.1,0.1,0.878,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
145,Willy Hernangomez,NYK,72,18.4,0.4,0.2,0.4,0.529,0.0,0.0,0.267,0.1,0.1,0.728,0.1,0.3,0.4,0.1,0.0,0.0,0.1,0.1
146,Nikola Mirotic,CHI,70,24.0,0.4,0.2,0.4,0.413,0.1,0.2,0.342,0.1,0.1,0.773,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.1
147,Seth Curry,DAL,70,29.0,0.4,0.2,0.3,0.481,0.1,0.2,0.425,0.0,0.0,0.85,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
148,Kelly Olynyk,BOS,75,20.5,0.4,0.2,0.3,0.512,0.0,0.1,0.354,0.1,0.1,0.732,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
149,Terrence Ross,ORL,78,25.1,0.4,0.2,0.4,0.437,0.1,0.2,0.363,0.0,0.0,0.831,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
