#,Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF
57,Kawhi Leonard,SAS,64,31.8,0.5,0.2,0.4,0.479,0.0,0.1,0.349,0.1,0.1,0.802,0.0,0.2,0.2,0.1,0.1,0.0,0.0,0.1
58,Jimmy Butler,CHI,65,38.7,0.5,0.2,0.4,0.462,0.0,0.1,0.378,0.2,0.2,0.834,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0
59,Kyle Lowry,TOR,70,34.5,0.5,0.2,0.4,0.412,0.1,0.2,0.338,0.1,0.1,0.808,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
60,Danilo Gallinari,DEN,59,24.2,0.5,0.2,0.4,0.401,0.1,0.2,0.355,0.1,0.1,0.895,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1
61,Greg Monroe,DET,69,31.0,0.5,0.2,0.4,0.496,0.0,0.0,0.0,0.1,0.2,0.75,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
62,C.J. Miles,IND,70,26.3,0.5,0.2,0.4,0.398,0.1,0.2,0.345,0.1,0.1,0.807,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
63,Paul Millsap,ATL,73,32.7,0.5,0.2,0.4,0.476,0.0,0.1,0.356,0.1,0.1,0.757,0.1,0.2,0.2,0.1,0.1,0.0,0.1,0.1
64,Kemba Walker,CHA,62,34.2,0.5,0.2,0.5,0.385,0.0,0.1,0.304,0.1,0.1,0.827,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0
65,Ersan Ilyasova,MIL,58,22.7,0.5,0.2,0.4,0.472,0.1,0.1,0.389,0.1,0.1,0.645,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1
66,Dennis Schroder,ATL,77,19.7,0.5,0.2,0.4,0.427,0.0,0.1,0.351,0.1,0.1,0.827,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
67,Aaron Brooks,CHI,82,23.0,0.5,0.2,0.4,0.421,0.1,0.2,0.387,0.1,0.1,0.833,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
68,Nikola Mirotic,CHI,82,20.2,0.5,0.2,0.4,0.405,0.1,0.2,0.316,0.1,0.2,0.803,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
69,Victor Oladipo,ORL,72,35.7,0.5,0.2,0.4,0.436,0.0,0.1,0.339,0.1,0.1,0.819,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
70,Bryce Cotton,UTA,15,10.6,0.5,0.2,0.4,0.42,0.0,0.1,0.35,0.1,0.1,0.833,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0
71,Gigi Datome,BOS,21,10.0,0.5,0.2,0.4,0.483,0.1,0.2,0.45,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
72,Tony Parker,SAS,68,28.7,0.5,0.2,0.4,0.486,0.0,0.0,0.427,0.1,0.1,0.783,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
73,Al Horford,ATL,76,30.5,0.5,0.2,0.4,0.538,0.0,0.0,0.306,0.0,0.1,0.759,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.1
74,Mike Conley,MEM,70,31.8,0.5,0.2,0.4,0.446,0.0,0.1,0.386,0.1,0.1,0.859,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
75,Ryan Anderson,NOP,61,27.5,0.5,0.2,0.4,0.399,0.1,0.2,0.34,0.1,0.1,0.854,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1
76,Zach Randolph,MEM,71,32.4,0.5,0.2,0.4,0.487,0.0,0.0,0.35,0.1,0.1,0.765,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
77,Carlos Boozer,LAL,71,23.8,0.5,0.2,0.4,0.499,0.0,0.0,0.0,0.1,0.1,0.627,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
78,Hassan Whiteside,MIA,48,23.8,0.5,0.2,0.3,0.628,0.0,0.0,0.0,0.1,0.1,0.5,0.1,0.3,0.4,0.0,0.0,0.1,0.1,0.1
79,Reggie Jackson,DET,77,29.5,0.5,0.2,0.4,0.434,0.0,0.1,0.299,0.1,0.1,0.83,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
80,Eric Bledsoe,PHX,81,34.6,0.5,0.2,0.4,0.447,0.0,0.1,0.324,0.1,0.2,0.8,0.0,0.1,0.2,0.2,0.0,0.0,0.1,0.1
81,Jared Sullinger,BOS,58,27.0,0.5,0.2,0.5,0.439,0.0,0.1,0.283,0.1,0.1,0.744,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.1
82,Tobias Harris,ORL,68,34.8,0.5,0.2,0.4,0.466,0.0,0.1,0.364,0.1,0.1,0.788,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.1
83,John Wall,WAS,79,35.9,0.5,0.2,0.4,0.445,0.0,0.1,0.3,0.1,0.1,0.785,0.0,0.1,0.1,0.3,0.0,0.0,0.1,0.1
84,Tyreke Evans,NOP,79,34.0,0.5,0.2,0.4,0.447,0.0,0.1,0.304,0.1,0.1,0.694,0.0,0.1,0.2,0.2,0.0,0.0,0.1,0.1
85,Markieff Morris,PHX,82,31.5,0.5,0.2,0.4,0.465,0.0,0.1,0.318,0.1,0.1,0.763,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
86,Mo Williams,CHA,68,29.1,0.5,0.2,0.4,0.397,0.1,0.2,0.342,0.1,0.1,0.872,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
87,Kevin Love,CLE,75,33.8,0.5,0.2,0.4,0.434,0.1,0.2,0.367,0.1,0.1,0.804,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.1
88,Goran Dragic,MIA,78,33.8,0.5,0.2,0.4,0.501,0.0,0.1,0.347,0.1,0.1,0.774,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
89,Robert Covington,PHI,70,27.9,0.5,0.2,0.4,0.396,0.1,0.2,0.374,0.1,0.1,0.82,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
90,Tyler Zeller,BOS,82,21.1,0.5,0.2,0.4,0.549,0.0,0.0,0.0,0.1,0.1,0.823,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.1
91,Tim Duncan,SAS,77,28.9,0.5,0.2,0.4,0.512,0.0,0.0,0.286,0.1,0.1,0.74,0.1,0.2,0.3,0.1,0.0,0.1,0.1,0.1
92,Rodney Stuckey,IND,71,26.4,0.5,0.2,0.4,0.44,0.0,0.1,0.39,0.1,0.1,0.819,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
93,Tim Hardaway Jr.,NYK,70,24.0,0.5,0.2,0.4,0.389,0.1,0.2,0.342,0.1,0.1,0.801,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
94,Jordan Clarkson,LAL,59,25.0,0.5,0.2,0.4,0.448,0.0,0.1,0.314,0.1,0.1,0.829,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
95,Jeff Green,MEM,78,31.5,0.5,0.2,0.4,0.43,0.0,0.1,0.332,0.1,0.1,0.833,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
96,Leandro Barbosa,GSW,66,14.9,0.5,0.2,0.4,0.474,0.0,0.1,0.384,0.1,0.1,0.784,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
97,O.J. Mayo,MIL,71,23.9,0.5,0.2,0.4,0.422,0.1,0.2,0.357,0.1,0.1,0.827,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
98,Chandler Parsons,DAL,66,33.1,0.5,0.2,0.4,0.462,0.1,0.2,0.38,0.1,0.1,0.72,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
99,Nikola Pekovic,MIN,31,26.3,0.5,0.2,0.4,0.424,0.0,0.0,0.0,0.1,0.2,0.837,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1
100,Wesley Matthews,POR,60,33.7,0.5,0.2,0.4,0.448,0.1,0.2,0.389,0.1,0.1,0.752,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
101,Mike Scott,ATL,68,16.5,0.5,0.2,0.4,0.444,0.1,0.2,0.344,0.1,0.1,0.792,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1
102,Andrew Wiggins,MIN,82,36.2,0.5,0.2,0.4,0.437,0.0,0.0,0.31,0.1,0.2,0.76,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
103,Jeremy Lamb,OKC,47,13.5,0.5,0.2,0.4,0.416,0.1,0.2,0.342,0.1,0.1,0.891,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.1
104,Manu Ginobili,SAS,70,22.7,0.5,0.2,0.4,0.426,0.1,0.2,0.345,0.1,0.1,0.721,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
105,Darren Collison,SAC,45,34.8,0.5,0.2,0.4,0.473,0.0,0.1,0.373,0.1,0.1,0.788,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
106,Alexis Ajinca,NOP,68,14.1,0.5,0.2,0.3,0.55,0.0,0.0,0.0,0.1,0.1,0.818,0.1,0.2,0.3,0.0,0.0,0.1,0.1,0.2
107,Russ Smith,MEM,12,5.4,0.5,0.1,0.4,0.32,0.0,0.2,0.182,0.2,0.2,0.923,0.0,0.1,0.1,0.1,0.0,0.0,0.2,0.2
108,Kelly Olynyk,BOS,64,22.2,0.5,0.2,0.4,0.475,0.0,0.1,0.349,0.1,0.1,0.684,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1
109,Isaiah Canaan,PHI,47,20.0,0.5,0.2,0.4,0.386,0.1,0.3,0.37,0.1,0.1,0.817,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
110,Luis Scola,IND,81,20.5,0.5,0.2,0.4,0.467,0.0,0.0,0.25,0.1,0.1,0.699,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
111,Jonas Valanciunas,TOR,80,26.2,0.5,0.2,0.3,0.572,0.0,0.0,0.0,0.1,0.1,0.786,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1
112,Bradley Beal,WAS,63,33.5,0.5,0.2,0.4,0.427,0.1,0.1,0.409,0.1,0.1,0.783,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
113,Chris Kaman,POR,74,18.9,0.5,0.2,0.4,0.515,0.0,0.0,0.0,0.1,0.1,0.706,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1
114,Gary Neal,MIN,54,22.1,0.5,0.2,0.4,0.374,0.0,0.1,0.305,0.1,0.1,0.867,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
115,John Jenkins,ATL,24,12.4,0.5,0.2,0.3,0.495,0.1,0.2,0.404,0.1,0.1,0.842,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
116,Jrue Holiday,NOP,40,32.6,0.5,0.2,0.4,0.446,0.0,0.1,0.378,0.0,0.1,0.855,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
117,Paul Pierce,WAS,73,26.2,0.5,0.2,0.3,0.447,0.1,0.2,0.389,0.1,0.1,0.781,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1
118,Kenneth Faried,DEN,75,27.8,0.5,0.2,0.4,0.507,0.0,0.0,0.125,0.1,0.1,0.691,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1
119,Jodie Meeks,DET,60,24.4,0.5,0.2,0.4,0.416,0.1,0.1,0.349,0.1,0.1,0.906,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
120,James McAdoo,GSW,15,9.1,0.5,0.2,0.3,0.545,0.0,0.0,0.0,0.1,0.2,0.56,0.1,0.2,0.3,0.0,0.0,0.1,0.0,0.2
121,Jarnell Stokes,MEM,19,6.6,0.5,0.2,0.3,0.568,0.0,0.0,0.0,0.1,0.2,0.536,0.1,0.1,0.3,0.0,0.0,0.0,0.1,0.2
122,Andre Drummond,DET,82,30.5,0.5,0.2,0.4,0.514,0.0,0.0,0.0,0.1,0.1,0.389,0.2,0.3,0.4,0.0,0.0,0.1,0.0,0.1
123,Michael Carter-Williams,MIL,66,32.6,0.4,0.2,0.4,0.396,0.0,0.1,0.235,0.1,0.1,0.694,0.0,0.1,0.2,0.2,0.1,0.0,0.1,0.1
124,Brandon Bass,BOS,82,23.5,0.4,0.2,0.4,0.504,0.0,0.0,0.281,0.1,0.1,0.79,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1
125,Jordan Hill,LAL,70,26.8,0.4,0.2,0.4,0.459,0.0,0.0,0.273,0.1,0.1,0.738,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
126,Josh Smith,HOU,83,27.7,0.4,0.2,0.4,0.419,0.0,0.1,0.316,0.1,0.1,0.498,0.1,0.2,0.2,0.1,0.0,0.1,0.1,0.1
127,Khris Middleton,MIL,79,30.1,0.4,0.2,0.4,0.467,0.0,0.1,0.407,0.1,0.1,0.859,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1
128,Troy Daniels,CHA,47,8.5,0.4,0.2,0.4,0.37,0.1,0.3,0.364,0.0,0.0,0.846,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
129,Ben Gordon,ORL,56,14.1,0.4,0.2,0.4,0.437,0.0,0.1,0.361,0.1,0.1,0.836,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
130,Avery Bradley,BOS,77,31.5,0.4,0.2,0.4,0.429,0.1,0.1,0.352,0.0,0.0,0.79,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
131,Thaddeus Young,BRK,76,32.0,0.4,0.2,0.4,0.466,0.0,0.0,0.33,0.1,0.1,0.655,0.1,0.1,0.2,0.1,0.1,0.0,0.0,0.1
132,Corey Brewer,HOU,80,26.1,0.4,0.2,0.4,0.426,0.0,0.1,0.268,0.1,0.1,0.743,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1
133,Wilson Chandler,DEN,78,31.7,0.4,0.2,0.4,0.429,0.1,0.2,0.342,0.0,0.1,0.775,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.1
134,Patty Mills,SAS,51,15.7,0.4,0.2,0.4,0.381,0.1,0.2,0.341,0.0,0.0,0.825,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
135,Anthony Morrow,OKC,74,24.4,0.4,0.2,0.3,0.463,0.1,0.2,0.434,0.0,0.0,0.888,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
136,Jeremy Lin,LAL,74,25.8,0.4,0.1,0.3,0.424,0.0,0.1,0.369,0.1,0.1,0.795,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
137,C.J. McCollum,POR,62,15.7,0.4,0.2,0.4,0.436,0.1,0.1,0.396,0.1,0.1,0.699,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
138,Maybyner Nene,WAS,67,25.3,0.4,0.2,0.4,0.511,0.0,0.0,0.2,0.1,0.1,0.604,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
139,Terrence Jones,HOU,33,27.0,0.4,0.2,0.3,0.528,0.0,0.0,0.351,0.1,0.1,0.606,0.1,0.2,0.2,0.0,0.0,0.1,0.0,0.1
140,Serge Ibaka,OKC,64,33.1,0.4,0.2,0.4,0.476,0.0,0.1,0.376,0.0,0.1,0.836,0.1,0.2,0.2,0.0,0.0,0.1,0.0,0.1
141,Archie Goodwin,PHX,41,13.0,0.4,0.1,0.4,0.393,0.0,0.1,0.293,0.1,0.2,0.735,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
142,David Lee,GSW,49,18.5,0.4,0.2,0.3,0.511,0.0,0.0,0.0,0.1,0.1,0.654,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
143,Ty Lawson,DEN,75,35.5,0.4,0.2,0.3,0.436,0.0,0.1,0.341,0.1,0.1,0.73,0.0,0.1,0.1,0.3,0.0,0.0,0.1,0.0
144,Jarrett Jack,BRK,80,28.0,0.4,0.2,0.4,0.439,0.0,0.1,0.267,0.1,0.1,0.881,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
145,Bruno Caboclo,TOR,8,2.9,0.4,0.2,0.5,0.333,0.1,0.1,0.667,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.1
146,J.J. Barea,DAL,77,17.7,0.4,0.2,0.4,0.42,0.0,0.1,0.323,0.1,0.1,0.809,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
147,Dion Waiters,OKC,80,27.6,0.4,0.2,0.4,0.396,0.0,0.1,0.297,0.1,0.1,0.68,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
148,Trey Burke,UTA,76,30.1,0.4,0.2,0.4,0.368,0.1,0.2,0.318,0.0,0.1,0.752,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
149,Dwight Buycks,LAL,6,20.5,0.4,0.1,0.3,0.45,0.1,0.1,0.636,0.1,0.1,0.9,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0
