#,Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF
92,Craig Smith,MIN,77,20.1,0.5,0.2,0.3,0.563,0.0,0.0,0.0,0.1,0.1,0.665,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1
93,Thomas Gardner,CHI,4,11.2,0.5,0.2,0.5,0.391,0.1,0.3,0.25,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1
94,Devin Harris,NJN,64,31.6,0.5,0.2,0.3,0.463,0.0,0.1,0.335,0.1,0.1,0.824,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
95,Willie Green,PHI,74,26.6,0.5,0.2,0.4,0.436,0.0,0.1,0.285,0.1,0.1,0.757,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
96,Linas Kleiza,DEN,79,23.9,0.5,0.2,0.3,0.472,0.0,0.1,0.339,0.1,0.1,0.77,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1
97,Peja Stojakovic,NOP,77,35.2,0.5,0.2,0.4,0.44,0.1,0.2,0.441,0.0,0.1,0.929,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0
98,Al Thornton,LAC,79,27.3,0.5,0.2,0.4,0.429,0.0,0.1,0.331,0.1,0.1,0.743,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.1
99,Mike Miller,MEM,70,35.3,0.5,0.2,0.3,0.502,0.1,0.1,0.432,0.1,0.1,0.774,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
100,Andre Miller,PHI,82,36.8,0.5,0.2,0.4,0.492,0.0,0.0,0.088,0.1,0.1,0.772,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
101,Francisco Garcia,SAC,79,26.5,0.5,0.2,0.4,0.463,0.1,0.1,0.391,0.1,0.1,0.779,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
102,Zydrunas Ilgauskas,CLE,73,30.4,0.5,0.2,0.4,0.474,0.0,0.0,0.0,0.1,0.1,0.802,0.1,0.2,0.3,0.0,0.0,0.1,0.1,0.1
103,Alando Tucker,PHX,6,8.0,0.5,0.2,0.5,0.364,0.0,0.1,0.25,0.1,0.1,0.833,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0
104,Andrew Bynum,LAL,35,28.8,0.5,0.2,0.3,0.636,0.0,0.0,0.0,0.1,0.1,0.695,0.1,0.2,0.4,0.1,0.0,0.1,0.1,0.1
105,Sean Marks,PHX,19,6.8,0.5,0.2,0.3,0.535,0.0,0.0,0.25,0.1,0.1,0.632,0.1,0.2,0.3,0.0,0.0,0.1,0.1,0.2
106,Flip Murray,IND,42,20.8,0.5,0.2,0.4,0.42,0.0,0.1,0.317,0.1,0.1,0.694,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
107,Matt Harpring,UTA,76,18.1,0.5,0.2,0.3,0.5,0.0,0.0,0.2,0.1,0.1,0.712,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1
108,Shawne Williams,IND,65,14.9,0.5,0.2,0.4,0.427,0.0,0.1,0.314,0.1,0.1,0.717,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1
109,Joe Smith,CLE,77,22.4,0.5,0.2,0.4,0.478,0.0,0.0,0.0,0.1,0.1,0.755,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1
110,Bostjan Nachbar,NJN,75,22.1,0.4,0.1,0.4,0.402,0.1,0.2,0.359,0.1,0.1,0.786,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
111,Jordan Farmar,LAL,82,20.6,0.4,0.2,0.4,0.461,0.1,0.2,0.371,0.0,0.0,0.679,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
112,Marcin Gortat,ORL,6,6.8,0.4,0.2,0.4,0.471,0.0,0.0,0.0,0.0,0.1,0.667,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.1
113,Mehmet Okur,UTA,72,33.2,0.4,0.2,0.4,0.445,0.0,0.1,0.388,0.1,0.1,0.804,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.1
114,Ronnie Brewer,UTA,76,27.5,0.4,0.2,0.3,0.558,0.0,0.0,0.22,0.1,0.1,0.759,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1
115,Jerry Stackhouse,DAL,58,24.4,0.4,0.2,0.4,0.405,0.0,0.1,0.326,0.1,0.1,0.892,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
116,Keyon Dooling,ORL,72,18.5,0.4,0.1,0.3,0.468,0.0,0.0,0.338,0.1,0.1,0.845,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
117,Troy Murphy,IND,75,28.1,0.4,0.1,0.3,0.455,0.0,0.1,0.398,0.1,0.1,0.797,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.1
118,Aaron Brooks,HOU,51,11.9,0.4,0.2,0.4,0.413,0.1,0.2,0.33,0.1,0.1,0.857,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
119,C.J. Miles,UTA,60,11.5,0.4,0.2,0.3,0.479,0.0,0.1,0.39,0.1,0.1,0.788,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
120,Jannero Pargo,NOP,80,18.7,0.4,0.2,0.4,0.39,0.0,0.1,0.349,0.0,0.1,0.877,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
121,Kris Humphries,TOR,70,13.2,0.4,0.2,0.4,0.483,0.0,0.0,0.0,0.1,0.1,0.605,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1
122,Jarvis Hayes,DET,82,15.7,0.4,0.2,0.4,0.431,0.1,0.2,0.376,0.0,0.0,0.75,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
123,Marvin Williams,ATL,80,34.6,0.4,0.2,0.3,0.462,0.0,0.0,0.1,0.1,0.1,0.822,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1
124,Aaron Gray,CHI,61,10.0,0.4,0.2,0.3,0.505,0.0,0.0,0.0,0.1,0.2,0.566,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.2
125,Kyle Korver,UTA,75,23.1,0.4,0.1,0.3,0.443,0.1,0.2,0.375,0.1,0.1,0.915,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
126,Josh McRoberts,POR,8,3.5,0.4,0.2,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.4,0.1,0.0,0.0,0.1,0.0
127,Andrea Bargnani,TOR,78,23.9,0.4,0.2,0.4,0.386,0.0,0.1,0.345,0.1,0.1,0.84,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1
128,Coby Karl,LAL,17,4.1,0.4,0.1,0.4,0.346,0.1,0.2,0.308,0.1,0.1,0.8,0.0,0.2,0.2,0.1,0.1,0.0,0.1,0.1
129,Derek Fisher,LAL,82,27.4,0.4,0.2,0.3,0.436,0.0,0.1,0.406,0.1,0.1,0.883,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
130,Ryan Gomes,MIN,82,29.7,0.4,0.2,0.4,0.457,0.0,0.1,0.33,0.1,0.1,0.83,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1
131,Bonzi Wells,NOP,73,21.4,0.4,0.2,0.4,0.443,0.0,0.0,0.24,0.1,0.1,0.643,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1
132,Mike Bibby,ATL,48,32.8,0.4,0.2,0.4,0.411,0.1,0.2,0.375,0.0,0.1,0.78,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
133,Roger Mason,WAS,80,21.4,0.4,0.2,0.4,0.443,0.1,0.2,0.398,0.0,0.0,0.873,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
134,Gerald Green,HOU,30,12.0,0.4,0.1,0.4,0.344,0.0,0.1,0.385,0.1,0.1,0.829,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
135,Juan Carlos Navarro,MEM,82,25.8,0.4,0.1,0.4,0.402,0.1,0.2,0.361,0.1,0.1,0.849,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0
136,Chris Kaman,LAC,56,37.2,0.4,0.2,0.3,0.483,0.0,0.0,0.0,0.1,0.1,0.762,0.1,0.3,0.3,0.1,0.0,0.1,0.1,0.1
137,Brandon Bass,DAL,79,19.7,0.4,0.2,0.3,0.499,0.0,0.0,0.0,0.1,0.1,0.822,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1
138,Marcus Banks,MIA,36,15.8,0.4,0.2,0.3,0.45,0.1,0.2,0.392,0.0,0.1,0.771,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
139,Shawn Marion,MIA,63,36.7,0.4,0.2,0.3,0.508,0.0,0.1,0.333,0.0,0.1,0.707,0.1,0.2,0.3,0.1,0.1,0.0,0.0,0.1
140,Luis Scola,HOU,82,24.7,0.4,0.2,0.3,0.515,0.0,0.0,0.0,0.1,0.1,0.668,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
141,Joey Graham,TOR,38,8.7,0.4,0.1,0.3,0.434,0.0,0.0,0.667,0.1,0.1,0.844,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1
142,Rasheed Wallace,DET,77,30.5,0.4,0.2,0.4,0.432,0.0,0.1,0.356,0.0,0.1,0.767,0.0,0.2,0.2,0.1,0.0,0.1,0.0,0.1
143,Emeka Okafor,CHA,82,33.1,0.4,0.2,0.3,0.535,0.0,0.0,0.0,0.1,0.1,0.57,0.1,0.2,0.3,0.0,0.0,0.1,0.1,0.1
144,Tarence Kinsey,MEM,11,8.7,0.4,0.2,0.4,0.421,0.0,0.1,0.429,0.1,0.1,0.833,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
145,J.J. Barea,DAL,44,10.5,0.4,0.2,0.4,0.418,0.0,0.1,0.389,0.1,0.1,0.8,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
146,Stephon Marbury,NYK,24,33.5,0.4,0.1,0.3,0.419,0.0,0.1,0.378,0.1,0.1,0.716,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
147,Grant Hill,PHX,70,31.7,0.4,0.2,0.3,0.503,0.0,0.0,0.317,0.1,0.1,0.867,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1
148,Antoine Walker,MIN,46,19.4,0.4,0.2,0.4,0.363,0.1,0.2,0.324,0.0,0.1,0.53,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1
149,Andrew Bogut,MIL,78,34.9,0.4,0.2,0.3,0.511,0.0,0.0,0.0,0.1,0.1,0.587,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
