#,Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF
13,Nikola Jokic,DEN,72,34.6,0.8,0.3,0.5,0.566,0.0,0.1,0.388,0.1,0.2,0.868,0.1,0.2,0.3,0.2,0.0,0.0,0.1,0.1
14,Devin Booker,PHX,67,33.9,0.8,0.3,0.6,0.484,0.1,0.2,0.34,0.1,0.2,0.867,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
15,Trae Young,ATL,63,33.7,0.8,0.2,0.5,0.438,0.1,0.2,0.343,0.2,0.3,0.886,0.0,0.1,0.1,0.3,0.0,0.0,0.1,0.1
16,LeBron James,LAL,45,33.4,0.7,0.3,0.5,0.513,0.1,0.2,0.365,0.1,0.2,0.698,0.0,0.2,0.2,0.2,0.0,0.0,0.1,0.0
17,Jayson Tatum,BOS,64,35.8,0.7,0.3,0.6,0.459,0.1,0.2,0.386,0.1,0.1,0.868,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
18,Karl-Anthony Towns,MIN,50,33.8,0.7,0.3,0.5,0.486,0.1,0.2,0.387,0.2,0.2,0.859,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
19,Kawhi Leonard,LAC,52,34.1,0.7,0.3,0.5,0.512,0.1,0.1,0.398,0.1,0.2,0.885,0.0,0.2,0.2,0.2,0.0,0.0,0.1,0.0
20,De'Aaron Fox,SAC,58,35.1,0.7,0.3,0.5,0.477,0.1,0.2,0.322,0.1,0.2,0.719,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
21,Jaylen Brown,BOS,58,34.5,0.7,0.3,0.6,0.484,0.1,0.2,0.397,0.1,0.1,0.764,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
22,Shai Gilgeous-Alexander,OKC,35,33.7,0.7,0.2,0.5,0.508,0.1,0.1,0.418,0.2,0.2,0.808,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
23,Nikola Vucevic,CHI,70,33.5,0.7,0.3,0.6,0.477,0.1,0.2,0.4,0.1,0.1,0.84,0.1,0.3,0.3,0.1,0.0,0.0,0.1,0.1
24,Brandon Ingram,NOP,61,34.3,0.7,0.2,0.5,0.466,0.1,0.2,0.381,0.1,0.2,0.878,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
25,Paul George,LAC,54,33.7,0.7,0.2,0.5,0.467,0.1,0.2,0.411,0.1,0.1,0.868,0.0,0.2,0.2,0.2,0.0,0.0,0.1,0.1
26,Collin Sexton,CLE,60,35.3,0.7,0.2,0.5,0.475,0.0,0.1,0.371,0.1,0.2,0.815,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
27,Jordan Clarkson,UTA,68,26.7,0.7,0.3,0.6,0.425,0.1,0.3,0.347,0.1,0.1,0.896,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
28,C.J. McCollum,POR,47,34.0,0.7,0.3,0.6,0.458,0.1,0.3,0.402,0.1,0.1,0.812,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
29,Anthony Davis,LAL,36,32.3,0.7,0.3,0.5,0.491,0.0,0.1,0.26,0.1,0.2,0.738,0.1,0.2,0.2,0.1,0.0,0.1,0.1,0.1
30,James Harden,BRK,44,36.6,0.7,0.2,0.5,0.466,0.1,0.2,0.362,0.2,0.2,0.861,0.0,0.2,0.2,0.3,0.0,0.0,0.1,0.1
31,D'Angelo Russell,MIN,42,28.5,0.7,0.2,0.5,0.431,0.1,0.3,0.387,0.1,0.1,0.765,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
32,Grant Riller,CHA,7,3.9,0.7,0.3,0.4,0.667,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
33,Jerami Grant,DET,54,33.9,0.7,0.2,0.5,0.429,0.1,0.2,0.35,0.2,0.2,0.845,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
34,Kristaps Porzingis,DAL,43,30.9,0.7,0.2,0.5,0.476,0.1,0.2,0.376,0.1,0.1,0.855,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.1
35,Christian Wood,HOU,41,32.3,0.6,0.2,0.5,0.514,0.1,0.2,0.374,0.1,0.1,0.631,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
36,Julius Randle,NYK,71,37.6,0.6,0.2,0.5,0.456,0.1,0.1,0.411,0.1,0.2,0.811,0.0,0.2,0.3,0.2,0.0,0.0,0.1,0.1
37,DeMar DeRozan,SAS,61,33.7,0.6,0.2,0.4,0.495,0.0,0.0,0.257,0.2,0.2,0.88,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
38,Jimmy Butler,MIA,52,33.6,0.6,0.2,0.4,0.497,0.0,0.1,0.245,0.2,0.2,0.863,0.1,0.2,0.2,0.2,0.1,0.0,0.1,0.0
39,John Wall,HOU,40,32.2,0.6,0.2,0.6,0.404,0.1,0.2,0.317,0.1,0.2,0.749,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.0
40,Caris LeVert,IND,47,31.6,0.6,0.2,0.5,0.441,0.1,0.2,0.326,0.1,0.1,0.811,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
41,Jordan Nwora,MIL,30,9.1,0.6,0.2,0.5,0.459,0.1,0.2,0.452,0.1,0.1,0.76,0.0,0.2,0.2,0.0,0.1,0.0,0.1,0.1
42,Gary Payton II,GSW,10,4.0,0.6,0.2,0.3,0.769,0.0,0.1,0.5,0.1,0.1,0.75,0.0,0.2,0.3,0.0,0.1,0.0,0.0,0.2
43,Jordan Poole,GSW,51,19.4,0.6,0.2,0.5,0.432,0.1,0.3,0.351,0.1,0.1,0.882,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
44,Malcolm Brogdon,IND,56,34.5,0.6,0.2,0.5,0.453,0.1,0.2,0.388,0.1,0.1,0.864,0.0,0.1,0.2,0.2,0.0,0.0,0.1,0.1
45,"Jaren Jackson, Jr.",MEM,11,23.5,0.6,0.2,0.5,0.424,0.1,0.2,0.283,0.1,0.2,0.833,0.1,0.2,0.2,0.0,0.0,0.1,0.1,0.2
46,Khris Middleton,MIL,68,33.4,0.6,0.2,0.5,0.476,0.1,0.2,0.414,0.1,0.1,0.898,0.0,0.2,0.2,0.2,0.0,0.0,0.1,0.1
47,Russell Westbrook,WAS,65,36.4,0.6,0.2,0.5,0.439,0.0,0.1,0.315,0.1,0.2,0.656,0.0,0.3,0.3,0.3,0.0,0.0,0.1,0.1
48,Eric Gordon,HOU,27,29.2,0.6,0.2,0.5,0.433,0.1,0.3,0.329,0.1,0.1,0.825,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
49,"Michael Porter, Jr.",DEN,61,31.3,0.6,0.2,0.4,0.542,0.1,0.2,0.445,0.1,0.1,0.791,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.1
50,Kemba Walker,BOS,43,31.8,0.6,0.2,0.5,0.42,0.1,0.3,0.36,0.1,0.1,0.899,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.0
51,Victor Oladipo,MIA,33,32.7,0.6,0.2,0.5,0.408,0.1,0.2,0.326,0.1,0.1,0.754,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
52,Jonas Valanciunas,MEM,62,28.3,0.6,0.3,0.4,0.592,0.0,0.0,0.368,0.1,0.1,0.773,0.1,0.3,0.4,0.1,0.0,0.0,0.1,0.1
53,Anthony Edwards,MIN,72,32.1,0.6,0.2,0.5,0.417,0.1,0.2,0.329,0.1,0.1,0.776,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
54,John Collins,ATL,63,29.3,0.6,0.2,0.4,0.556,0.0,0.1,0.399,0.1,0.1,0.833,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.1
55,Tobias Harris,PHI,62,32.5,0.6,0.2,0.5,0.512,0.0,0.1,0.394,0.1,0.1,0.892,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
56,Jamal Murray,DEN,48,35.5,0.6,0.2,0.5,0.477,0.1,0.2,0.408,0.1,0.1,0.869,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
57,Malik Beasley,MIN,37,32.8,0.6,0.2,0.5,0.44,0.1,0.3,0.399,0.1,0.1,0.85,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
58,Pascal Siakam,TOR,56,35.8,0.6,0.2,0.5,0.455,0.0,0.1,0.297,0.1,0.2,0.827,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
59,Terry Rozier,CHA,69,34.5,0.6,0.2,0.5,0.45,0.1,0.2,0.389,0.1,0.1,0.817,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0
60,Montrezl Harrell,LAL,69,22.9,0.6,0.2,0.4,0.622,0.0,0.0,0.0,0.1,0.2,0.707,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.1
61,Immanuel Quickley,NYK,64,19.4,0.6,0.2,0.5,0.395,0.1,0.2,0.389,0.1,0.1,0.891,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
62,Ja Morant,MEM,63,32.6,0.6,0.2,0.5,0.449,0.0,0.1,0.303,0.1,0.2,0.728,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.0
63,Tim Hardaway Jr.,DAL,70,28.4,0.6,0.2,0.5,0.447,0.1,0.3,0.391,0.1,0.1,0.816,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
64,Naz Reid,MIN,70,19.2,0.6,0.2,0.4,0.523,0.0,0.1,0.351,0.1,0.1,0.693,0.1,0.2,0.2,0.1,0.0,0.1,0.1,0.1
65,Norman Powell,POR,69,32.0,0.6,0.2,0.4,0.477,0.1,0.2,0.411,0.1,0.1,0.871,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
66,Gordon Hayward,CHA,44,34.0,0.6,0.2,0.4,0.473,0.1,0.1,0.415,0.1,0.1,0.843,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.0
67,Dillon Brooks,MEM,67,29.8,0.6,0.2,0.5,0.419,0.1,0.2,0.344,0.1,0.1,0.815,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
68,Boban Marjanovic,DAL,33,8.2,0.6,0.2,0.4,0.508,0.0,0.0,0.125,0.1,0.1,0.816,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.1
69,Derrick Rose,NYK,50,25.6,0.6,0.2,0.5,0.47,0.0,0.1,0.388,0.1,0.1,0.866,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.0
70,Evan Fournier,BOS,42,30.0,0.6,0.2,0.4,0.457,0.1,0.2,0.413,0.1,0.1,0.788,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
71,Domantas Sabonis,IND,62,36.0,0.6,0.2,0.4,0.535,0.0,0.1,0.321,0.1,0.1,0.732,0.1,0.3,0.3,0.2,0.0,0.0,0.1,0.1
72,Chris Boucher,TOR,60,24.2,0.6,0.2,0.4,0.514,0.1,0.2,0.383,0.1,0.1,0.788,0.1,0.2,0.3,0.0,0.0,0.1,0.0,0.1
73,Shake Milton,PHI,63,23.2,0.6,0.2,0.5,0.45,0.0,0.1,0.35,0.1,0.1,0.83,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
74,Bam Adebayo,MIA,64,33.5,0.6,0.2,0.4,0.57,0.0,0.0,0.25,0.1,0.2,0.799,0.1,0.2,0.3,0.2,0.0,0.0,0.1,0.1
75,Andrew Wiggins,GSW,71,33.3,0.6,0.2,0.4,0.477,0.1,0.2,0.38,0.1,0.1,0.714,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
76,Malik Monk,CHA,42,20.9,0.6,0.2,0.5,0.434,0.1,0.2,0.401,0.1,0.1,0.819,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
77,Jalen Harris,TOR,13,13.2,0.6,0.2,0.4,0.5,0.1,0.2,0.472,0.0,0.1,0.778,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
78,Doug McDermott,IND,66,24.5,0.6,0.2,0.4,0.532,0.1,0.2,0.388,0.0,0.1,0.816,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
79,Andre Drummond,LAL,46,27.0,0.6,0.2,0.5,0.493,0.0,0.0,0.0,0.1,0.2,0.6,0.1,0.3,0.4,0.1,0.1,0.0,0.1,0.1
80,Danilo Gallinari,ATL,51,24.0,0.6,0.2,0.4,0.434,0.1,0.2,0.406,0.1,0.1,0.925,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.1
81,Bojan Bogdanovic,UTA,72,30.8,0.6,0.2,0.4,0.439,0.1,0.2,0.39,0.1,0.1,0.879,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
82,Mike Conley,UTA,51,29.4,0.6,0.2,0.4,0.444,0.1,0.2,0.412,0.1,0.1,0.852,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
83,Bogdan Bogdanovic,ATL,44,29.7,0.6,0.2,0.4,0.473,0.1,0.3,0.438,0.0,0.0,0.909,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
84,Bobby Portis,MIL,66,20.8,0.5,0.2,0.4,0.523,0.1,0.1,0.471,0.0,0.1,0.74,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.1
85,Jrue Holiday,MIL,59,32.3,0.5,0.2,0.4,0.503,0.1,0.1,0.392,0.1,0.1,0.787,0.0,0.1,0.1,0.2,0.1,0.0,0.1,0.1
86,Eric Paschall,GSW,40,17.4,0.5,0.2,0.4,0.497,0.0,0.1,0.333,0.1,0.1,0.713,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
87,Marvin Bagley III,SAC,43,25.9,0.5,0.2,0.4,0.504,0.0,0.1,0.343,0.1,0.1,0.575,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1
88,LaMelo Ball,CHA,51,28.8,0.5,0.2,0.5,0.436,0.1,0.2,0.352,0.1,0.1,0.758,0.0,0.2,0.2,0.2,0.1,0.0,0.1,0.1
89,Carmelo Anthony,POR,69,24.5,0.5,0.2,0.5,0.421,0.1,0.2,0.409,0.1,0.1,0.89,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
90,Dewayne Dedmon,MIA,16,13.2,0.5,0.2,0.3,0.708,0.0,0.0,0.2,0.1,0.1,0.741,0.1,0.3,0.4,0.1,0.0,0.0,0.1,0.2
91,Fred VanVleet,TOR,52,36.5,0.5,0.2,0.5,0.389,0.1,0.3,0.366,0.1,0.1,0.885,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
92,Hassan Whiteside,SAC,36,15.2,0.5,0.2,0.4,0.563,0.0,0.0,0.0,0.1,0.1,0.519,0.1,0.3,0.4,0.0,0.0,0.1,0.1,0.1
93,Khyri Thomas,HOU,5,30.6,0.5,0.2,0.4,0.485,0.1,0.2,0.333,0.1,0.1,1.0,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.1
94,James Wiseman,GSW,39,21.4,0.5,0.2,0.4,0.519,0.0,0.0,0.316,0.1,0.1,0.628,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1
95,Terrence Ross,ORL,46,29.3,0.5,0.2,0.5,0.412,0.1,0.2,0.337,0.1,0.1,0.87,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
96,Josh Jackson,DET,62,25.2,0.5,0.2,0.5,0.419,0.0,0.2,0.3,0.1,0.1,0.729,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
97,Frank Jackson,DET,40,18.5,0.5,0.2,0.4,0.457,0.1,0.2,0.407,0.1,0.1,0.813,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
98,T.J. Warren,IND,4,29.3,0.5,0.2,0.4,0.529,0.0,0.1,0.0,0.1,0.1,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
99,Thomas Bryant,WAS,10,27.1,0.5,0.2,0.3,0.648,0.0,0.1,0.429,0.1,0.1,0.667,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.1
100,Lauri Markkanen,CHI,51,25.8,0.5,0.2,0.4,0.48,0.1,0.2,0.402,0.1,0.1,0.826,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.1
101,Rudy Gay,SAS,63,21.5,0.5,0.2,0.5,0.42,0.1,0.2,0.381,0.1,0.1,0.804,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.1
102,Lou Williams,ATL,66,21.6,0.5,0.2,0.5,0.41,0.0,0.1,0.399,0.1,0.1,0.867,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.0
103,Darius Garland,CLE,54,33.1,0.5,0.2,0.4,0.451,0.1,0.1,0.395,0.1,0.1,0.848,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
104,Mike Muscala,OKC,35,18.4,0.5,0.2,0.4,0.446,0.1,0.3,0.37,0.1,0.1,0.917,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.1
105,Chris Paul,PHX,70,31.4,0.5,0.2,0.4,0.499,0.0,0.1,0.395,0.1,0.1,0.934,0.0,0.1,0.1,0.3,0.0,0.0,0.1,0.1
106,LaMarcus Aldridge,BRK,26,25.9,0.5,0.2,0.4,0.473,0.0,0.1,0.388,0.1,0.1,0.872,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1
107,Tyrese Maxey,PHI,61,15.3,0.5,0.2,0.5,0.462,0.0,0.1,0.301,0.1,0.1,0.871,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
108,Derrick White,SAS,36,29.5,0.5,0.2,0.4,0.411,0.1,0.2,0.346,0.1,0.1,0.851,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
109,Bryn Forbes,MIL,70,19.3,0.5,0.2,0.4,0.473,0.1,0.3,0.452,0.0,0.0,0.77,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
110,Louis King,SAC,6,14.2,0.5,0.2,0.4,0.5,0.0,0.1,0.364,0.1,0.1,1.0,0.1,0.2,0.2,0.1,0.1,0.0,0.0,0.1
111,"Kevin Porter, Jr.",HOU,26,32.1,0.5,0.2,0.4,0.425,0.1,0.2,0.311,0.1,0.1,0.734,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
112,DeMarcus Cousins,LAC,41,17.4,0.5,0.2,0.4,0.426,0.1,0.2,0.348,0.1,0.1,0.728,0.1,0.3,0.4,0.1,0.0,0.0,0.1,0.2
113,Markus Howard,DEN,37,5.5,0.5,0.2,0.5,0.377,0.1,0.3,0.277,0.0,0.0,0.778,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
114,Marcus Morris,LAC,57,26.3,0.5,0.2,0.4,0.473,0.1,0.2,0.473,0.0,0.1,0.82,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1
115,Al Horford,OKC,28,27.9,0.5,0.2,0.5,0.45,0.1,0.2,0.368,0.0,0.0,0.818,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.1
116,De'Andre Hunter,ATL,23,29.5,0.5,0.2,0.4,0.484,0.0,0.1,0.326,0.1,0.1,0.859,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1
117,Elijah Bryant,MIL,1,31.6,0.5,0.2,0.4,0.462,0.0,0.2,0.2,0.1,0.1,1.0,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1
118,Mohamed Bamba,ORL,46,15.8,0.5,0.2,0.4,0.472,0.1,0.2,0.322,0.1,0.1,0.682,0.1,0.3,0.4,0.0,0.0,0.1,0.0,0.1
119,Jalen Brunson,DAL,68,25.0,0.5,0.2,0.4,0.523,0.0,0.1,0.405,0.1,0.1,0.795,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
120,Nickeil Alexander-Walker,NOP,46,21.9,0.5,0.2,0.5,0.419,0.1,0.2,0.347,0.0,0.1,0.727,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
121,Clint Capela,ATL,63,30.1,0.5,0.2,0.4,0.594,0.0,0.0,0.0,0.1,0.1,0.573,0.2,0.3,0.5,0.0,0.0,0.1,0.0,0.1
122,R.J. Barrett,NYK,72,34.9,0.5,0.2,0.4,0.441,0.0,0.1,0.401,0.1,0.1,0.746,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
123,"Kelly Oubre, Jr.",GSW,55,30.7,0.5,0.2,0.4,0.439,0.1,0.2,0.316,0.1,0.1,0.695,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1
124,Goran Dragic,MIA,50,26.7,0.5,0.2,0.4,0.432,0.1,0.2,0.373,0.1,0.1,0.828,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
125,Mason Jones,PHI,32,10.5,0.5,0.2,0.4,0.423,0.1,0.2,0.364,0.1,0.2,0.625,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
126,Dario Saric,PHX,50,17.4,0.5,0.2,0.4,0.447,0.1,0.2,0.348,0.1,0.1,0.848,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1
127,Jaylen Nowell,MIN,42,18.1,0.5,0.2,0.4,0.424,0.1,0.2,0.333,0.1,0.1,0.818,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
128,Rayjon Tucker,PHI,14,4.9,0.5,0.1,0.3,0.5,0.0,0.1,0.286,0.2,0.3,0.737,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
129,Tyler Herro,MIA,54,30.3,0.5,0.2,0.4,0.439,0.1,0.2,0.36,0.1,0.1,0.803,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.0
130,Thaddeus Young,CHI,68,24.3,0.5,0.2,0.4,0.559,0.0,0.0,0.267,0.0,0.1,0.628,0.1,0.2,0.3,0.2,0.0,0.0,0.1,0.1
131,Alize Johnson,BRK,18,10.5,0.5,0.2,0.4,0.588,0.0,0.0,0.167,0.1,0.1,1.0,0.1,0.3,0.5,0.1,0.0,0.0,0.0,0.1
132,JaVale McGee,DEN,46,14.7,0.5,0.2,0.4,0.511,0.0,0.0,0.208,0.1,0.1,0.657,0.1,0.2,0.4,0.1,0.0,0.1,0.1,0.2
133,Alec Burks,NYK,49,25.6,0.5,0.2,0.4,0.42,0.1,0.2,0.415,0.1,0.1,0.856,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.1
134,"Paul Reed, Jr.",PHI,26,6.8,0.5,0.2,0.4,0.538,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.2,0.3,0.1,0.1,0.1,0.1,0.2
135,Terence Davis,SAC,61,17.6,0.5,0.2,0.4,0.428,0.1,0.2,0.367,0.0,0.1,0.818,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
136,Kendrick Nunn,MIA,56,29.5,0.5,0.2,0.4,0.485,0.1,0.2,0.381,0.0,0.0,0.933,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
137,Kyle Lowry,TOR,46,34.8,0.5,0.2,0.4,0.436,0.1,0.2,0.396,0.1,0.1,0.875,0.0,0.1,0.2,0.2,0.0,0.0,0.1,0.1
138,"Gary Trent, Jr.",TOR,58,31.1,0.5,0.2,0.4,0.408,0.1,0.2,0.385,0.0,0.1,0.783,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
139,Hamidou Diallo,DET,52,23.6,0.5,0.2,0.4,0.477,0.0,0.1,0.341,0.1,0.2,0.64,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
140,Cameron Oliver,HOU,4,21.8,0.5,0.2,0.4,0.576,0.0,0.1,0.308,0.0,0.0,0.25,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.1
141,Devonte' Graham,CHA,55,30.2,0.5,0.2,0.4,0.377,0.1,0.3,0.375,0.1,0.1,0.842,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.0
142,Dejounte Murray,SAS,67,31.9,0.5,0.2,0.5,0.453,0.0,0.1,0.317,0.0,0.1,0.791,0.0,0.2,0.2,0.2,0.0,0.0,0.1,0.1
143,Kevin Love,CLE,25,24.9,0.5,0.2,0.4,0.409,0.1,0.3,0.365,0.1,0.1,0.824,0.0,0.3,0.3,0.1,0.0,0.0,0.1,0.0
144,Richaun Holmes,SAC,61,29.2,0.5,0.2,0.3,0.637,0.0,0.0,0.182,0.1,0.1,0.794,0.1,0.2,0.3,0.1,0.0,0.1,0.0,0.1
145,Kelan Martin,IND,35,9.2,0.5,0.2,0.4,0.449,0.1,0.2,0.4,0.0,0.0,0.9,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.1
146,Elijah Hughes,UTA,18,3.5,0.5,0.2,0.5,0.333,0.1,0.4,0.348,0.0,0.1,0.75,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0
147,Marquese Chriss,GSW,2,13.4,0.5,0.2,0.5,0.357,0.0,0.2,0.2,0.1,0.1,0.5,0.1,0.4,0.5,0.1,0.0,0.1,0.1,0.1
148,Buddy Hield,SAC,71,34.3,0.5,0.2,0.4,0.406,0.1,0.3,0.391,0.0,0.0,0.846,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
149,Quinn Cook,CLE,23,6.8,0.5,0.2,0.4,0.426,0.1,0.2,0.423,0.0,0.1,0.875,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
