#,Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF
12,Dwyane Wade,MIA,69,34.6,0.6,0.2,0.5,0.521,0.0,0.0,0.258,0.1,0.2,0.725,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1
13,Amar'e Stoudemire,NYK,29,23.5,0.6,0.2,0.4,0.577,0.0,0.0,0.0,0.2,0.2,0.808,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1
14,Stephen Curry,GSW,78,38.2,0.6,0.2,0.5,0.451,0.1,0.2,0.453,0.1,0.1,0.9,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
15,Tim Duncan,SAS,69,30.1,0.6,0.2,0.5,0.502,0.0,0.0,0.286,0.1,0.1,0.817,0.1,0.3,0.3,0.1,0.0,0.1,0.1,0.1
16,Josh Akognon,DAL,3,2.9,0.6,0.2,0.5,0.5,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.3
17,John Wall,WAS,49,32.7,0.6,0.2,0.5,0.441,0.0,0.0,0.267,0.2,0.2,0.804,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
18,Eric Gordon,NOP,42,30.1,0.6,0.2,0.5,0.402,0.0,0.1,0.324,0.1,0.2,0.842,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
19,Chris Copeland,NYK,56,15.4,0.6,0.2,0.4,0.479,0.1,0.2,0.421,0.1,0.1,0.759,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1
20,Jamal Crawford,LAC,76,29.3,0.6,0.2,0.5,0.438,0.1,0.2,0.376,0.1,0.1,0.871,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0
21,LaMarcus Aldridge,POR,74,37.7,0.6,0.2,0.5,0.484,0.0,0.0,0.143,0.1,0.1,0.81,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1
22,DeMarcus Cousins,SAC,75,30.5,0.6,0.2,0.5,0.465,0.0,0.0,0.182,0.1,0.2,0.738,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
23,Paul Pierce,BOS,77,33.4,0.6,0.2,0.4,0.436,0.1,0.1,0.38,0.1,0.2,0.787,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
24,Blake Griffin,LAC,80,32.5,0.6,0.2,0.4,0.538,0.0,0.0,0.179,0.1,0.2,0.66,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
25,Brandon Rush,GSW,2,12.7,0.6,0.2,0.4,0.667,0.0,0.1,0.0,0.1,0.1,0.667,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.2
26,Dirk Nowitzki,DAL,53,31.3,0.6,0.2,0.4,0.471,0.0,0.1,0.414,0.1,0.1,0.86,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.1
27,Andray Blatche,BRK,82,19.0,0.5,0.2,0.4,0.512,0.0,0.0,0.136,0.1,0.1,0.685,0.1,0.2,0.3,0.1,0.1,0.0,0.1,0.1
28,J.R. Smith,NYK,80,33.5,0.5,0.2,0.5,0.422,0.1,0.2,0.356,0.1,0.1,0.762,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
29,Al Jefferson,UTA,78,33.1,0.5,0.2,0.5,0.494,0.0,0.0,0.118,0.1,0.1,0.77,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.1
30,Ben Gordon,CHA,75,20.8,0.5,0.2,0.5,0.408,0.1,0.2,0.387,0.1,0.1,0.843,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
31,C.J. Miles,CLE,65,21.0,0.5,0.2,0.5,0.415,0.1,0.2,0.384,0.1,0.1,0.869,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1
32,Kevin Love,MIN,18,34.3,0.5,0.2,0.5,0.352,0.0,0.1,0.217,0.2,0.2,0.704,0.1,0.3,0.4,0.1,0.0,0.0,0.1,0.1
33,Marcus Thornton,SAC,72,24.0,0.5,0.2,0.4,0.429,0.1,0.2,0.372,0.1,0.1,0.881,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
34,Ramon Sessions,CHA,61,27.1,0.5,0.2,0.4,0.408,0.0,0.1,0.308,0.2,0.2,0.839,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
35,Jordan Hamilton,DEN,40,9.9,0.5,0.2,0.5,0.418,0.1,0.2,0.37,0.0,0.1,0.5,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.1
36,Ryan Anderson,NOP,81,30.9,0.5,0.2,0.4,0.423,0.1,0.2,0.382,0.1,0.1,0.844,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1
37,Will Bynum,DET,65,18.8,0.5,0.2,0.4,0.469,0.0,0.1,0.316,0.1,0.1,0.809,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
38,Vince Carter,DAL,81,25.8,0.5,0.2,0.4,0.435,0.1,0.2,0.406,0.1,0.1,0.816,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
39,Deron Williams,BRK,78,36.4,0.5,0.2,0.4,0.44,0.1,0.2,0.378,0.1,0.1,0.859,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
40,Wilson Chandler,DEN,43,25.1,0.5,0.2,0.4,0.462,0.0,0.1,0.413,0.1,0.1,0.793,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
41,Isaiah Thomas,SAC,79,26.9,0.5,0.2,0.4,0.44,0.1,0.2,0.358,0.1,0.1,0.882,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
42,Nikola Pekovic,MIN,62,31.6,0.5,0.2,0.4,0.52,0.0,0.0,0.0,0.1,0.2,0.744,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1
43,Nate Robinson,CHI,82,25.4,0.5,0.2,0.4,0.433,0.1,0.2,0.405,0.1,0.1,0.799,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
44,David West,IND,73,33.4,0.5,0.2,0.4,0.498,0.0,0.0,0.211,0.1,0.1,0.768,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1
45,Monta Ellis,MIL,82,37.5,0.5,0.2,0.5,0.416,0.0,0.1,0.287,0.1,0.1,0.773,0.0,0.1,0.1,0.2,0.1,0.0,0.1,0.1
46,Jimmer Fredette,SAC,69,14.0,0.5,0.2,0.4,0.421,0.1,0.2,0.417,0.1,0.1,0.859,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
47,Dion Waiters,CLE,61,28.8,0.5,0.2,0.5,0.412,0.0,0.1,0.31,0.1,0.1,0.746,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
48,Kemba Walker,CHA,82,34.9,0.5,0.2,0.4,0.423,0.0,0.1,0.322,0.1,0.1,0.798,0.0,0.1,0.1,0.2,0.1,0.0,0.1,0.1
49,Chris Kaman,DAL,66,20.7,0.5,0.2,0.5,0.507,0.0,0.0,0.0,0.0,0.1,0.788,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1
50,Rudy Gay,TOR,75,35.8,0.5,0.2,0.5,0.416,0.0,0.1,0.323,0.1,0.1,0.814,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
51,Chris Paul,LAC,70,33.4,0.5,0.2,0.4,0.481,0.0,0.1,0.328,0.1,0.1,0.885,0.0,0.1,0.1,0.3,0.1,0.0,0.1,0.1
52,Marreese Speights,CLE,79,16.5,0.5,0.2,0.4,0.445,0.0,0.0,0.3,0.1,0.1,0.771,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1
53,Manu Ginobili,SAS,60,23.2,0.5,0.2,0.4,0.425,0.1,0.2,0.353,0.1,0.1,0.796,0.0,0.1,0.1,0.2,0.1,0.0,0.1,0.1
54,Kevin Martin,OKC,77,27.7,0.5,0.2,0.4,0.45,0.1,0.2,0.426,0.1,0.1,0.89,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
55,Carlos Boozer,CHI,79,32.2,0.5,0.2,0.4,0.477,0.0,0.0,0.0,0.1,0.1,0.731,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
56,Chris Bosh,MIA,74,33.2,0.5,0.2,0.4,0.535,0.0,0.0,0.284,0.1,0.1,0.798,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1
57,David Lee,GSW,79,36.8,0.5,0.2,0.4,0.519,0.0,0.0,0.0,0.1,0.1,0.797,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
58,JaVale McGee,DEN,79,18.1,0.5,0.2,0.4,0.575,0.0,0.0,1.0,0.1,0.1,0.591,0.1,0.2,0.3,0.0,0.0,0.1,0.1,0.1
59,Danilo Gallinari,DEN,71,32.5,0.5,0.2,0.4,0.418,0.1,0.2,0.373,0.1,0.2,0.822,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1
60,Kevin Garnett,BOS,68,29.7,0.5,0.2,0.4,0.496,0.0,0.0,0.125,0.1,0.1,0.786,0.0,0.2,0.3,0.1,0.0,0.0,0.1,0.1
61,Josh Smith,ATL,76,35.3,0.5,0.2,0.4,0.465,0.0,0.1,0.303,0.1,0.1,0.517,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1
62,Gerald Henderson,CHA,68,31.4,0.5,0.2,0.4,0.447,0.0,0.0,0.33,0.1,0.1,0.824,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
63,Corey Brewer,DEN,82,24.4,0.5,0.2,0.4,0.425,0.0,0.2,0.296,0.1,0.1,0.69,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1
64,Damian Lillard,POR,82,38.6,0.5,0.2,0.4,0.429,0.1,0.2,0.368,0.1,0.1,0.844,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
65,Rasheed Wallace,NYK,21,14.1,0.5,0.2,0.5,0.387,0.1,0.2,0.319,0.0,0.1,0.7,0.0,0.2,0.3,0.0,0.0,0.1,0.0,0.1
66,DeMar DeRozan,TOR,82,36.7,0.5,0.2,0.4,0.445,0.0,0.0,0.283,0.1,0.1,0.831,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
67,Lou Williams,ATL,39,28.7,0.5,0.2,0.4,0.422,0.1,0.2,0.367,0.1,0.1,0.868,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0
68,Tyreke Evans,SAC,65,31.0,0.5,0.2,0.4,0.478,0.0,0.1,0.338,0.1,0.1,0.775,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
69,Michael Beasley,PHX,75,20.7,0.5,0.2,0.5,0.405,0.0,0.1,0.313,0.1,0.1,0.746,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
70,Mike Scott,ATL,40,9.4,0.5,0.2,0.4,0.476,0.0,0.0,0.0,0.1,0.1,0.768,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1
71,Derrick Williams,MIN,78,24.6,0.5,0.2,0.4,0.43,0.0,0.1,0.332,0.1,0.1,0.706,0.1,0.2,0.2,0.0,0.0,0.0,0.1,0.1
72,J.J. Barea,MIN,74,23.1,0.5,0.2,0.4,0.417,0.1,0.2,0.346,0.1,0.1,0.784,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
73,Jeremy Lamb,OKC,23,6.4,0.5,0.2,0.5,0.353,0.1,0.2,0.3,0.1,0.1,1.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
74,Ty Lawson,DEN,73,34.4,0.5,0.2,0.4,0.461,0.0,0.1,0.366,0.1,0.1,0.756,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
75,Gordon Hayward,UTA,72,29.2,0.5,0.2,0.4,0.435,0.0,0.1,0.415,0.1,0.1,0.827,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
76,Greg Monroe,DET,81,33.2,0.5,0.2,0.4,0.486,0.0,0.0,0.0,0.1,0.1,0.689,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
77,Brandon Jennings,MIL,80,36.2,0.5,0.2,0.4,0.399,0.1,0.2,0.375,0.1,0.1,0.819,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
78,Glen Davis,ORL,34,31.3,0.5,0.2,0.4,0.448,0.0,0.0,0.0,0.1,0.1,0.718,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1
79,Luis Scola,PHX,82,26.6,0.5,0.2,0.4,0.472,0.0,0.0,0.188,0.1,0.1,0.787,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1
80,Jason Smith,NOP,51,17.2,0.5,0.2,0.4,0.49,0.0,0.0,0.0,0.1,0.1,0.843,0.1,0.1,0.2,0.0,0.0,0.1,0.1,0.1
81,Ersan Ilyasova,MIL,73,27.6,0.5,0.2,0.4,0.462,0.0,0.1,0.444,0.1,0.1,0.796,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.1
82,Paul Millsap,UTA,78,30.4,0.5,0.2,0.4,0.49,0.0,0.0,0.333,0.1,0.1,0.742,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1
83,Jordan Crawford,BOS,70,24.4,0.5,0.2,0.4,0.415,0.0,0.1,0.337,0.1,0.1,0.811,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
84,Dwight Howard,LAL,76,35.8,0.5,0.2,0.3,0.578,0.0,0.0,0.167,0.1,0.3,0.492,0.1,0.3,0.3,0.0,0.0,0.1,0.1,0.1
85,Jrue Holiday,PHI,78,37.5,0.5,0.2,0.4,0.431,0.0,0.1,0.368,0.1,0.1,0.752,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
86,Evan Fournier,DEN,38,11.3,0.5,0.2,0.4,0.493,0.1,0.1,0.407,0.1,0.1,0.769,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.2
87,Brandan Wright,DAL,64,17.9,0.5,0.2,0.4,0.597,0.0,0.0,0.0,0.1,0.1,0.615,0.1,0.2,0.2,0.0,0.0,0.1,0.0,0.1
88,Andrew Nicholson,ORL,75,16.7,0.5,0.2,0.4,0.527,0.0,0.0,0.0,0.1,0.1,0.798,0.1,0.2,0.2,0.0,0.0,0.0,0.1,0.1
89,Enes Freedom,UTA,70,15.4,0.5,0.2,0.4,0.544,0.0,0.0,1.0,0.1,0.1,0.795,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1
90,Anthony Davis,NOP,64,28.8,0.5,0.2,0.4,0.516,0.0,0.0,0.0,0.1,0.1,0.751,0.1,0.2,0.3,0.0,0.0,0.1,0.0,0.1
91,Al Horford,ATL,74,37.2,0.5,0.2,0.4,0.543,0.0,0.0,0.5,0.0,0.1,0.644,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
92,Carl Landry,GSW,81,23.2,0.5,0.2,0.3,0.54,0.0,0.0,0.333,0.1,0.1,0.817,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1
93,Donatas Motiejunas,HOU,44,12.2,0.5,0.2,0.4,0.455,0.0,0.2,0.289,0.1,0.1,0.627,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1
94,Tobias Harris,ORL,55,23.6,0.5,0.2,0.4,0.455,0.0,0.1,0.315,0.1,0.1,0.752,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1
95,Alan Anderson,TOR,65,23.0,0.5,0.2,0.4,0.383,0.1,0.2,0.333,0.1,0.1,0.857,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
96,Paul George,IND,79,37.6,0.5,0.2,0.4,0.419,0.1,0.2,0.362,0.1,0.1,0.807,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
97,Klay Thompson,GSW,82,35.8,0.5,0.2,0.4,0.422,0.1,0.2,0.401,0.0,0.1,0.841,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
98,J.J. Redick,MIL,78,30.5,0.5,0.2,0.4,0.434,0.1,0.2,0.366,0.1,0.1,0.9,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0
99,Maybyner Nene,WAS,61,27.2,0.5,0.2,0.4,0.48,0.0,0.0,0.0,0.1,0.2,0.729,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1
100,Kent Bazemore,GSW,61,4.4,0.5,0.2,0.4,0.371,0.0,0.1,0.294,0.1,0.2,0.614,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1
101,Jeff Green,BOS,81,27.8,0.5,0.2,0.4,0.467,0.0,0.1,0.385,0.1,0.1,0.808,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
102,John Henson,MIL,63,13.1,0.5,0.2,0.4,0.482,0.0,0.0,0.0,0.1,0.1,0.533,0.1,0.2,0.4,0.0,0.0,0.1,0.1,0.1
103,Arron Afflalo,ORL,64,36.0,0.5,0.2,0.4,0.439,0.0,0.1,0.3,0.1,0.1,0.857,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
104,Chris Wright,DAL,3,1.5,0.5,0.2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
105,Travis Outlaw,SAC,38,11.7,0.5,0.2,0.4,0.418,0.0,0.1,0.28,0.1,0.1,0.731,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
106,Richard Hamilton,CHI,50,21.8,0.5,0.2,0.4,0.429,0.0,0.0,0.308,0.1,0.1,0.857,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
107,Zach Randolph,MEM,76,34.3,0.4,0.2,0.4,0.46,0.0,0.0,0.087,0.1,0.1,0.75,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1
108,Patty Mills,SAS,58,11.3,0.4,0.2,0.4,0.469,0.1,0.2,0.4,0.0,0.0,0.842,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
109,Bradley Beal,WAS,56,31.2,0.4,0.2,0.4,0.41,0.1,0.1,0.386,0.1,0.1,0.786,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
110,Nick Young,PHI,59,23.9,0.4,0.2,0.4,0.413,0.1,0.1,0.357,0.1,0.1,0.82,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
111,Jeff Teague,ATL,80,32.9,0.4,0.2,0.4,0.451,0.0,0.1,0.359,0.1,0.1,0.881,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
112,Joe Johnson,BRK,72,36.7,0.4,0.2,0.4,0.423,0.1,0.1,0.375,0.0,0.1,0.82,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0
113,Andrea Bargnani,TOR,35,28.6,0.4,0.2,0.4,0.4,0.0,0.1,0.311,0.1,0.1,0.844,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1
114,Jermaine O'Neal,PHX,55,18.7,0.4,0.2,0.4,0.482,0.0,0.0,0.0,0.1,0.1,0.835,0.1,0.2,0.3,0.0,0.0,0.1,0.1,0.1
115,Shannon Brown,PHX,59,23.8,0.4,0.2,0.4,0.42,0.0,0.1,0.277,0.1,0.1,0.784,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
116,Chauncey Billups,LAC,22,19.0,0.4,0.1,0.3,0.402,0.1,0.2,0.367,0.1,0.1,0.938,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
117,Goran Dragic,PHX,77,33.5,0.4,0.2,0.4,0.443,0.0,0.1,0.319,0.1,0.1,0.748,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
118,J.J. Hickson,POR,80,29.0,0.4,0.2,0.3,0.562,0.0,0.0,0.0,0.1,0.1,0.679,0.1,0.2,0.4,0.0,0.0,0.0,0.1,0.1
119,Ivan Johnson,ATL,69,15.0,0.4,0.2,0.3,0.52,0.0,0.0,0.077,0.1,0.1,0.618,0.1,0.2,0.3,0.0,0.1,0.0,0.1,0.1
120,Jarrett Jack,GSW,79,29.7,0.4,0.2,0.4,0.452,0.0,0.1,0.404,0.1,0.1,0.843,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
121,Antawn Jamison,LAL,76,21.5,0.4,0.2,0.4,0.464,0.1,0.1,0.361,0.1,0.1,0.691,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.1
122,Robin Lopez,NOP,82,26.0,0.4,0.2,0.3,0.534,0.0,0.0,0.0,0.1,0.1,0.778,0.1,0.1,0.2,0.0,0.0,0.1,0.1,0.1
123,Anthony Randolph,DEN,39,8.4,0.4,0.2,0.3,0.491,0.0,0.0,0.0,0.1,0.1,0.689,0.1,0.2,0.3,0.0,0.1,0.1,0.1,0.1
124,Gary Neal,SAS,68,21.8,0.4,0.2,0.4,0.412,0.1,0.2,0.355,0.0,0.0,0.865,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
125,Cory Higgins,CHA,6,5.4,0.4,0.2,0.6,0.316,0.0,0.2,0.2,0.0,0.1,0.5,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.2
126,Caron Butler,LAC,78,24.1,0.4,0.2,0.4,0.424,0.1,0.2,0.388,0.0,0.0,0.833,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
127,MarShon Brooks,BRK,73,12.5,0.4,0.2,0.4,0.463,0.0,0.1,0.273,0.1,0.1,0.734,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
128,O.J. Mayo,DAL,82,35.5,0.4,0.2,0.4,0.449,0.0,0.1,0.407,0.1,0.1,0.82,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
129,Al Harrington,ORL,10,11.9,0.4,0.2,0.5,0.351,0.1,0.3,0.267,0.0,0.0,0.75,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.2
130,Thaddeus Young,PHI,76,34.6,0.4,0.2,0.4,0.531,0.0,0.0,0.125,0.0,0.1,0.574,0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.1
131,Anthony Morrow,DAL,41,9.3,0.4,0.2,0.4,0.441,0.0,0.1,0.372,0.1,0.1,0.909,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
132,Charlie Villanueva,DET,69,15.8,0.4,0.2,0.4,0.377,0.1,0.2,0.347,0.0,0.0,0.551,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.1
133,Chandler Parsons,HOU,76,36.3,0.4,0.2,0.3,0.486,0.1,0.1,0.385,0.0,0.1,0.729,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
134,Luol Deng,CHI,75,38.7,0.4,0.2,0.4,0.426,0.0,0.1,0.322,0.1,0.1,0.816,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0
135,Chase Budinger,MIN,23,22.1,0.4,0.2,0.4,0.414,0.1,0.2,0.321,0.1,0.1,0.762,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
136,Wesley Matthews,POR,69,34.8,0.4,0.1,0.3,0.436,0.1,0.2,0.398,0.1,0.1,0.797,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
137,Serge Ibaka,OKC,80,31.1,0.4,0.2,0.3,0.573,0.0,0.0,0.351,0.1,0.1,0.749,0.1,0.2,0.2,0.0,0.0,0.1,0.1,0.1
138,Ray Allen,MIA,79,25.8,0.4,0.1,0.3,0.449,0.1,0.2,0.419,0.1,0.1,0.886,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
139,Mike Conley,MEM,80,34.5,0.4,0.2,0.3,0.44,0.0,0.1,0.362,0.1,0.1,0.83,0.0,0.1,0.1,0.2,0.1,0.0,0.1,0.1
140,Jordan Hill,LAL,29,15.8,0.4,0.2,0.3,0.497,0.0,0.0,0.0,0.1,0.1,0.656,0.2,0.2,0.4,0.0,0.0,0.0,0.1,0.1
141,Jonas Jerebko,DET,49,18.2,0.4,0.2,0.4,0.449,0.0,0.1,0.301,0.1,0.1,0.773,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1
142,Brandon Knight,DET,75,31.5,0.4,0.2,0.4,0.407,0.1,0.1,0.367,0.1,0.1,0.733,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
143,Tiago Splitter,SAS,81,24.7,0.4,0.2,0.3,0.56,0.0,0.0,0.0,0.1,0.1,0.73,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
144,Leandro Barbosa,BOS,41,12.5,0.4,0.2,0.4,0.43,0.0,0.1,0.383,0.1,0.1,0.756,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
145,Brian Roberts,NOP,78,17.0,0.4,0.2,0.4,0.417,0.0,0.1,0.386,0.1,0.1,0.909,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
146,Carlos Delfino,HOU,67,25.2,0.4,0.1,0.4,0.405,0.1,0.2,0.375,0.0,0.0,0.857,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
147,Kevin Seraphin,WAS,79,21.8,0.4,0.2,0.4,0.461,0.0,0.0,0.0,0.0,0.1,0.693,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1
148,Wesley Johnson,PHX,50,19.1,0.4,0.2,0.4,0.407,0.1,0.2,0.323,0.0,0.0,0.771,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1
149,Mo Williams,UTA,46,30.8,0.4,0.2,0.4,0.43,0.0,0.1,0.383,0.1,0.1,0.882,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
