#,Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF
84,Jermaine O'Neal,MIA,70,28.4,0.5,0.2,0.4,0.529,0.0,0.0,0.0,0.1,0.1,0.72,0.1,0.2,0.2,0.0,0.0,0.0,0.1,0.1
85,LaMarcus Aldridge,POR,78,37.5,0.5,0.2,0.4,0.495,0.0,0.0,0.313,0.1,0.1,0.757,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1
86,Brandon Jennings,MIL,82,32.6,0.5,0.2,0.5,0.371,0.1,0.1,0.374,0.1,0.1,0.817,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
87,Craig Smith,LAC,75,16.4,0.5,0.2,0.3,0.569,0.0,0.0,0.2,0.1,0.2,0.635,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.2
88,A.J. Price,IND,56,15.5,0.5,0.2,0.4,0.41,0.1,0.2,0.345,0.1,0.1,0.8,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
89,Tim Thomas,DAL,18,15.8,0.5,0.2,0.4,0.462,0.1,0.2,0.372,0.1,0.1,0.875,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
90,Brian Cook,HOU,15,3.0,0.5,0.2,0.5,0.304,0.0,0.2,0.222,0.1,0.2,0.714,0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.1
91,Hakim Warrick,CHI,76,20.5,0.5,0.2,0.4,0.482,0.0,0.0,0.143,0.1,0.2,0.737,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1
92,Russell Westbrook,OKC,82,34.3,0.5,0.2,0.4,0.418,0.0,0.0,0.221,0.1,0.2,0.78,0.1,0.1,0.1,0.2,0.0,0.0,0.1,0.1
93,Lou Williams,PHI,64,29.9,0.5,0.2,0.4,0.47,0.0,0.1,0.34,0.1,0.1,0.824,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
94,Eric Gordon,LAC,62,36.0,0.5,0.2,0.4,0.449,0.1,0.1,0.371,0.1,0.1,0.742,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0
95,Jonny Flynn,MIN,81,28.9,0.5,0.2,0.4,0.417,0.0,0.1,0.358,0.1,0.1,0.826,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.0
96,Reggie Williams,GSW,24,32.6,0.5,0.2,0.4,0.495,0.0,0.1,0.359,0.1,0.1,0.839,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
97,Nazr Mohammed,CHA,58,17.0,0.5,0.2,0.3,0.553,0.0,0.0,0.0,0.1,0.1,0.648,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1
98,Roy Hibbert,IND,81,25.1,0.5,0.2,0.4,0.495,0.0,0.0,0.5,0.1,0.1,0.754,0.1,0.1,0.2,0.1,0.0,0.1,0.1,0.1
99,Greg Oden,POR,21,23.9,0.5,0.2,0.3,0.605,0.0,0.0,0.0,0.1,0.1,0.766,0.1,0.2,0.4,0.0,0.0,0.1,0.1,0.2
100,Luol Deng,CHI,70,37.9,0.5,0.2,0.4,0.466,0.0,0.0,0.386,0.1,0.1,0.764,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.0
101,Mo Williams,CLE,69,34.2,0.5,0.2,0.4,0.442,0.1,0.2,0.429,0.1,0.1,0.894,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
102,Ray Allen,BOS,80,35.2,0.5,0.2,0.3,0.477,0.1,0.1,0.363,0.1,0.1,0.913,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
103,O.J. Mayo,MEM,82,38.0,0.5,0.2,0.4,0.458,0.0,0.1,0.383,0.1,0.1,0.809,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
104,Mehmet Okur,UTA,73,29.4,0.5,0.2,0.4,0.458,0.0,0.1,0.385,0.1,0.1,0.82,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1
105,Andre Miller,POR,82,30.5,0.5,0.2,0.4,0.445,0.0,0.0,0.2,0.1,0.2,0.821,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
106,Baron Davis,LAC,75,33.6,0.5,0.2,0.4,0.406,0.0,0.1,0.277,0.1,0.1,0.821,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
107,Sam Young,MEM,80,16.5,0.5,0.2,0.4,0.451,0.0,0.0,0.196,0.1,0.1,0.777,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1
108,Nick Young,WAS,74,19.2,0.4,0.2,0.4,0.418,0.0,0.1,0.406,0.1,0.1,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
109,Darren Collison,NOP,76,27.8,0.4,0.2,0.4,0.477,0.0,0.1,0.4,0.1,0.1,0.851,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.0
110,Mike Dunleavy,IND,67,22.2,0.4,0.2,0.4,0.41,0.1,0.2,0.318,0.1,0.1,0.842,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1
111,Troy Murphy,IND,72,32.6,0.4,0.2,0.3,0.472,0.1,0.1,0.384,0.1,0.1,0.798,0.1,0.3,0.3,0.1,0.0,0.0,0.0,0.1
112,Brandon Bass,ORL,50,13.0,0.4,0.2,0.4,0.511,0.0,0.0,0.0,0.1,0.1,0.825,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1
113,Marcus Banks,TOR,22,11.1,0.4,0.2,0.3,0.534,0.0,0.1,0.292,0.1,0.1,0.828,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
114,Flip Murray,CHI,75,22.3,0.4,0.2,0.4,0.392,0.0,0.1,0.312,0.1,0.1,0.727,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
115,Alonzo Gee,WAS,11,16.5,0.4,0.2,0.3,0.475,0.0,0.0,0.778,0.1,0.2,0.621,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1
116,Anthony Morrow,GSW,69,29.2,0.4,0.2,0.3,0.468,0.1,0.2,0.456,0.1,0.1,0.886,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
117,Allen Iverson,PHI,28,30.9,0.4,0.2,0.4,0.43,0.0,0.0,0.36,0.1,0.2,0.794,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
118,Danilo Gallinari,NYK,81,33.9,0.4,0.1,0.3,0.423,0.1,0.2,0.381,0.1,0.1,0.818,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
119,Gerald Wallace,CHA,76,41.0,0.4,0.1,0.3,0.484,0.0,0.0,0.371,0.1,0.2,0.776,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
120,Ersan Ilyasova,MIL,81,23.4,0.4,0.2,0.4,0.443,0.0,0.1,0.336,0.1,0.1,0.715,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.1
121,Toney Douglas,NYK,56,19.4,0.4,0.2,0.4,0.458,0.1,0.2,0.389,0.1,0.1,0.809,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
122,Josh Smith,ATL,81,35.4,0.4,0.2,0.3,0.505,0.0,0.0,0.0,0.1,0.1,0.618,0.1,0.2,0.2,0.1,0.0,0.1,0.1,0.1
123,Chase Budinger,HOU,74,20.1,0.4,0.2,0.4,0.441,0.1,0.2,0.369,0.0,0.1,0.77,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
124,Lester Hudson,MEM,25,5.3,0.4,0.2,0.4,0.396,0.0,0.1,0.313,0.1,0.1,0.846,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1
125,John Salmons,MIL,81,34.9,0.4,0.2,0.4,0.441,0.0,0.1,0.382,0.1,0.1,0.83,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
126,Oleksiy Pecherov,MIN,44,10.2,0.4,0.2,0.4,0.41,0.0,0.1,0.269,0.1,0.1,0.906,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1
127,Goran Dragic,PHX,80,18.0,0.4,0.2,0.3,0.452,0.1,0.1,0.394,0.1,0.1,0.736,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
128,Jameer Nelson,ORL,65,28.6,0.4,0.2,0.4,0.449,0.0,0.1,0.381,0.1,0.1,0.845,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
129,Luther Head,IND,47,17.3,0.4,0.2,0.4,0.437,0.0,0.1,0.352,0.1,0.1,0.828,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
130,Andre Iguodala,PHI,82,38.9,0.4,0.2,0.4,0.443,0.0,0.1,0.31,0.1,0.1,0.733,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.0
131,Michael Redd,MIL,18,27.3,0.4,0.2,0.4,0.352,0.0,0.1,0.3,0.1,0.1,0.712,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0
132,Robin Lopez,PHX,51,19.3,0.4,0.2,0.3,0.588,0.0,0.0,0.0,0.1,0.1,0.704,0.1,0.1,0.3,0.0,0.0,0.1,0.0,0.1
133,J.J. Redick,ORL,82,22.1,0.4,0.1,0.3,0.439,0.1,0.2,0.405,0.1,0.1,0.86,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
134,Drew Gooden,LAC,70,25.1,0.4,0.2,0.3,0.478,0.0,0.0,0.125,0.1,0.1,0.861,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1
135,Elton Brand,PHI,76,30.2,0.4,0.2,0.4,0.48,0.0,0.0,0.0,0.1,0.1,0.738,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1
136,Caron Butler,DAL,74,37.6,0.4,0.2,0.4,0.428,0.0,0.1,0.29,0.1,0.1,0.838,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
137,James Harden,OKC,76,22.9,0.4,0.1,0.3,0.403,0.1,0.1,0.375,0.1,0.1,0.808,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
138,Thaddeus Young,PHI,67,32.0,0.4,0.2,0.4,0.47,0.0,0.1,0.348,0.1,0.1,0.691,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1
139,Andres Nocioni,SAC,75,19.7,0.4,0.2,0.4,0.399,0.1,0.2,0.386,0.0,0.1,0.717,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1
140,Corey Brewer,MIN,82,30.3,0.4,0.2,0.4,0.431,0.0,0.1,0.346,0.1,0.1,0.648,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
141,Henry Walker,NYK,35,22.0,0.4,0.2,0.3,0.517,0.1,0.2,0.431,0.1,0.1,0.796,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
142,Wilson Chandler,NYK,65,35.7,0.4,0.2,0.4,0.479,0.0,0.1,0.267,0.1,0.1,0.806,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1
143,Rashard Lewis,ORL,72,32.9,0.4,0.1,0.3,0.435,0.1,0.2,0.397,0.1,0.1,0.806,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
144,DeJuan Blair,SAS,82,18.2,0.4,0.2,0.3,0.556,0.0,0.0,0.0,0.1,0.1,0.547,0.1,0.2,0.4,0.0,0.0,0.0,0.1,0.1
145,George Hill,SAS,78,29.2,0.4,0.2,0.3,0.478,0.0,0.1,0.399,0.1,0.1,0.772,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
146,Travis Outlaw,LAC,34,21.5,0.4,0.2,0.4,0.391,0.1,0.1,0.381,0.1,0.1,0.831,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1
147,Jermaine Taylor,HOU,31,9.8,0.4,0.1,0.4,0.378,0.0,0.1,0.227,0.1,0.2,0.717,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.0
148,Randy Foye,WAS,70,23.8,0.4,0.2,0.4,0.414,0.0,0.1,0.346,0.1,0.1,0.89,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
149,Eddy Curry,NYK,7,8.9,0.4,0.1,0.3,0.381,0.0,0.0,0.0,0.2,0.3,0.588,0.1,0.1,0.2,0.0,0.0,0.0,0.2,0.2
150,Paul Millsap,UTA,82,27.8,0.4,0.2,0.3,0.538,0.0,0.0,0.111,0.1,0.1,0.693,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1
