#,Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF
40,John Collins,ATL,41,33.2,0.6,0.3,0.4,0.583,0.0,0.1,0.401,0.1,0.1,0.8,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1
41,Jeremiah Martin,BRK,9,11.0,0.6,0.2,0.5,0.453,0.1,0.2,0.278,0.1,0.1,0.786,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.1
42,Kristaps Porzingis,DAL,57,31.8,0.6,0.2,0.5,0.427,0.1,0.2,0.352,0.1,0.2,0.799,0.1,0.2,0.3,0.1,0.0,0.1,0.1,0.1
43,Lou Williams,LAC,65,28.7,0.6,0.2,0.5,0.418,0.1,0.2,0.352,0.2,0.2,0.861,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.0
44,Caris LeVert,BRK,45,29.6,0.6,0.2,0.6,0.425,0.1,0.2,0.364,0.1,0.1,0.711,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
45,Danilo Gallinari,OKC,62,29.6,0.6,0.2,0.4,0.438,0.1,0.2,0.405,0.1,0.2,0.893,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0
46,Jordan Clarkson,UTA,71,24.0,0.6,0.2,0.5,0.454,0.1,0.2,0.368,0.1,0.1,0.836,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
47,Andrew Wiggins,GSW,54,34.4,0.6,0.2,0.5,0.447,0.1,0.2,0.332,0.1,0.1,0.709,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
48,Collin Sexton,CLE,65,33.0,0.6,0.2,0.5,0.472,0.0,0.1,0.38,0.1,0.1,0.846,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
49,Buddy Hield,SAC,72,30.8,0.6,0.2,0.5,0.429,0.1,0.3,0.394,0.1,0.1,0.846,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
50,Nikola Jokic,DEN,73,32.0,0.6,0.2,0.5,0.528,0.0,0.1,0.314,0.1,0.1,0.817,0.1,0.2,0.3,0.2,0.0,0.0,0.1,0.1
51,Dennis Schroder,OKC,65,30.8,0.6,0.2,0.5,0.469,0.1,0.2,0.385,0.1,0.1,0.839,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
52,Bojan Bogdanovic,UTA,63,33.1,0.6,0.2,0.4,0.447,0.1,0.2,0.414,0.1,0.1,0.903,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
53,Christian Wood,DET,62,21.4,0.6,0.2,0.4,0.567,0.0,0.1,0.386,0.1,0.2,0.744,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1
54,"Jaren Jackson, Jr.",MEM,57,28.5,0.6,0.2,0.5,0.469,0.1,0.2,0.394,0.1,0.1,0.747,0.0,0.1,0.2,0.0,0.0,0.1,0.1,0.1
55,C.J. McCollum,POR,70,36.5,0.6,0.2,0.5,0.451,0.1,0.2,0.379,0.1,0.1,0.757,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
56,Nikola Vucevic,ORL,62,32.2,0.6,0.2,0.5,0.477,0.0,0.1,0.339,0.1,0.1,0.784,0.1,0.3,0.3,0.1,0.0,0.0,0.0,0.1
57,T.J. Warren,IND,67,32.9,0.6,0.2,0.5,0.536,0.0,0.1,0.403,0.1,0.1,0.819,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
58,Julius Randle,NYK,64,32.5,0.6,0.2,0.5,0.46,0.0,0.1,0.277,0.1,0.2,0.733,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
59,Jaylen Brown,BOS,57,33.9,0.6,0.2,0.5,0.481,0.1,0.2,0.382,0.1,0.1,0.724,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
60,Jimmy Butler,MIA,58,33.8,0.6,0.2,0.4,0.455,0.0,0.1,0.244,0.2,0.3,0.834,0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.0
61,Evan Fournier,ORL,66,31.4,0.6,0.2,0.4,0.467,0.1,0.2,0.399,0.1,0.1,0.818,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
62,J.J. Redick,NOP,60,26.3,0.6,0.2,0.4,0.453,0.1,0.3,0.453,0.1,0.1,0.892,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
63,Jabari Parker,SAC,38,24.2,0.6,0.2,0.5,0.51,0.0,0.1,0.269,0.1,0.1,0.753,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1
64,Ja Morant,MEM,67,31.0,0.6,0.2,0.5,0.477,0.0,0.1,0.335,0.1,0.1,0.776,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
65,Jamal Murray,DEN,59,32.3,0.6,0.2,0.5,0.456,0.1,0.2,0.346,0.1,0.1,0.881,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
66,Goran Dragic,MIA,59,28.2,0.6,0.2,0.4,0.441,0.1,0.2,0.367,0.1,0.1,0.776,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
67,Tobias Harris,PHI,72,34.3,0.6,0.2,0.5,0.471,0.1,0.1,0.367,0.1,0.1,0.806,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.1
68,LaMarcus Aldridge,SAS,53,33.1,0.6,0.2,0.5,0.493,0.0,0.1,0.389,0.1,0.1,0.827,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.1
69,Serge Ibaka,TOR,55,27.0,0.6,0.2,0.5,0.512,0.0,0.1,0.385,0.1,0.1,0.718,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
70,"Michael Porter, Jr.",DEN,55,16.4,0.6,0.2,0.4,0.509,0.1,0.2,0.422,0.1,0.1,0.833,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
71,Alec Burks,PHI,66,26.6,0.6,0.2,0.4,0.418,0.1,0.2,0.385,0.1,0.2,0.887,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
72,Jonas Valanciunas,MEM,70,26.4,0.6,0.2,0.4,0.585,0.0,0.0,0.352,0.1,0.1,0.74,0.1,0.3,0.4,0.1,0.0,0.0,0.1,0.1
73,Jeremy Pargo,GSW,3,14.8,0.6,0.2,0.5,0.5,0.1,0.2,0.429,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.2
74,Norman Powell,TOR,52,28.4,0.6,0.2,0.4,0.495,0.1,0.2,0.399,0.1,0.1,0.843,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
75,Dillon Brooks,MEM,73,28.9,0.6,0.2,0.5,0.407,0.1,0.2,0.358,0.1,0.1,0.808,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
76,Deandre Ayton,PHX,38,32.5,0.6,0.3,0.5,0.546,0.0,0.0,0.231,0.1,0.1,0.753,0.1,0.2,0.4,0.1,0.0,0.0,0.1,0.1
77,Chris Paul,OKC,70,31.5,0.6,0.2,0.4,0.489,0.1,0.1,0.365,0.1,0.1,0.907,0.0,0.1,0.2,0.2,0.1,0.0,0.1,0.1
78,Jusuf Nurkic,POR,8,31.6,0.6,0.2,0.4,0.495,0.0,0.0,0.2,0.1,0.1,0.886,0.1,0.2,0.3,0.1,0.0,0.1,0.1,0.2
79,Kevin Love,CLE,56,31.8,0.6,0.2,0.4,0.45,0.1,0.2,0.374,0.1,0.1,0.854,0.0,0.3,0.3,0.1,0.0,0.0,0.1,0.1
80,Chris Clemons,HOU,33,8.8,0.6,0.2,0.5,0.401,0.1,0.4,0.346,0.0,0.0,0.909,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
81,Marvin Bagley III,SAC,13,25.7,0.6,0.2,0.5,0.467,0.0,0.1,0.182,0.1,0.1,0.806,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1
82,Eric Bledsoe,MIL,61,27.0,0.6,0.2,0.4,0.475,0.0,0.1,0.344,0.1,0.1,0.79,0.0,0.1,0.2,0.2,0.0,0.0,0.1,0.1
83,Jrue Holiday,NOP,61,34.7,0.6,0.2,0.5,0.455,0.1,0.2,0.353,0.1,0.1,0.709,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
84,Chimezie Metu,SAS,18,5.8,0.6,0.2,0.4,0.571,0.0,0.0,0.0,0.1,0.1,0.769,0.1,0.2,0.3,0.1,0.0,0.1,0.1,0.1
85,Shai Gilgeous-Alexander,OKC,70,34.7,0.5,0.2,0.4,0.471,0.0,0.1,0.347,0.1,0.1,0.807,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.0
86,Blake Griffin,DET,18,28.5,0.5,0.2,0.5,0.352,0.1,0.2,0.243,0.1,0.2,0.776,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
87,Malik Newman,CLE,1,3.7,0.5,0.0,0.5,0.0,0.0,0.3,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
88,Jordan McRae,DET,37,21.2,0.5,0.2,0.5,0.407,0.1,0.2,0.357,0.1,0.1,0.761,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
89,Naz Reid,MIN,30,16.5,0.5,0.2,0.5,0.412,0.1,0.2,0.33,0.1,0.1,0.698,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.2
90,"Kelly Oubre, Jr.",PHX,56,34.5,0.5,0.2,0.4,0.452,0.1,0.2,0.352,0.1,0.1,0.78,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.1
91,Brandon Clarke,MEM,58,22.4,0.5,0.2,0.4,0.618,0.0,0.0,0.359,0.1,0.1,0.759,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.1
92,Terrence Ross,ORL,69,27.4,0.5,0.2,0.4,0.403,0.1,0.3,0.351,0.1,0.1,0.853,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
93,Andre Drummond,CLE,57,33.0,0.5,0.2,0.4,0.533,0.0,0.0,0.143,0.1,0.2,0.575,0.1,0.3,0.5,0.1,0.1,0.0,0.1,0.1
94,Kyle Lowry,TOR,58,36.2,0.5,0.2,0.4,0.416,0.1,0.2,0.352,0.1,0.2,0.857,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
95,Tim Hardaway Jr.,DAL,71,29.5,0.5,0.2,0.4,0.434,0.1,0.2,0.398,0.1,0.1,0.819,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
96,Malcolm Brogdon,IND,54,30.9,0.5,0.2,0.4,0.438,0.0,0.1,0.326,0.1,0.1,0.892,0.0,0.1,0.2,0.2,0.0,0.0,0.1,0.1
97,Dion Waiters,LAL,10,20.7,0.5,0.2,0.5,0.414,0.1,0.2,0.319,0.1,0.1,0.824,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
98,Marcus Morris,LAC,62,31.2,0.5,0.2,0.4,0.438,0.1,0.2,0.408,0.1,0.1,0.823,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.1
99,Allonzo Trier,NYK,24,12.1,0.5,0.2,0.4,0.481,0.1,0.2,0.358,0.1,0.1,0.791,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
100,Domantas Sabonis,IND,62,34.8,0.5,0.2,0.4,0.54,0.0,0.0,0.254,0.1,0.1,0.723,0.1,0.3,0.4,0.1,0.0,0.0,0.1,0.1
101,Thomas Bryant,WAS,46,24.9,0.5,0.2,0.4,0.581,0.0,0.1,0.407,0.1,0.1,0.741,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.1
102,Isaiah Thomas,WAS,40,23.1,0.5,0.2,0.5,0.408,0.1,0.2,0.413,0.1,0.1,0.816,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
103,Davis Bertans,WAS,54,29.3,0.5,0.2,0.4,0.434,0.1,0.3,0.424,0.1,0.1,0.852,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1
104,Frank Mason,MIL,9,13.1,0.5,0.2,0.4,0.451,0.1,0.2,0.286,0.1,0.1,0.588,0.0,0.1,0.2,0.2,0.0,0.0,0.1,0.1
105,Terry Rozier,CHA,63,34.4,0.5,0.2,0.4,0.423,0.1,0.2,0.407,0.1,0.1,0.874,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
106,Bogdan Bogdanovic,SAC,61,28.9,0.5,0.2,0.4,0.44,0.1,0.2,0.372,0.0,0.1,0.741,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
107,Gordon Hayward,BOS,52,33.5,0.5,0.2,0.4,0.5,0.0,0.1,0.383,0.1,0.1,0.855,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
108,Kendrick Nunn,MIA,67,29.3,0.5,0.2,0.5,0.439,0.1,0.2,0.35,0.0,0.1,0.85,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
109,Victor Oladipo,IND,19,27.8,0.5,0.2,0.5,0.394,0.1,0.2,0.317,0.1,0.1,0.814,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
110,Jahlil Okafor,NOP,30,15.6,0.5,0.2,0.3,0.623,0.0,0.0,0.333,0.1,0.1,0.645,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
111,Josh Jackson,MEM,22,17.3,0.5,0.2,0.4,0.44,0.1,0.2,0.319,0.1,0.1,0.7,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
112,Hassan Whiteside,POR,67,30.0,0.5,0.2,0.3,0.621,0.0,0.0,0.571,0.1,0.1,0.686,0.1,0.3,0.5,0.0,0.0,0.1,0.1,0.1
113,Devonte' Graham,CHA,63,35.1,0.5,0.2,0.4,0.382,0.1,0.3,0.373,0.1,0.1,0.82,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
114,Doug McDermott,IND,69,19.9,0.5,0.2,0.4,0.488,0.1,0.2,0.435,0.0,0.0,0.828,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
115,Tyler Zeller,SAS,2,1.9,0.5,0.3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.3,1.0,0.0,0.0,0.0,0.0,0.0
116,Patty Mills,SAS,66,22.5,0.5,0.2,0.4,0.431,0.1,0.3,0.382,0.1,0.1,0.866,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
117,Aron Baynes,PHX,42,22.3,0.5,0.2,0.4,0.48,0.1,0.2,0.351,0.1,0.1,0.747,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.2
118,Coby White,CHI,65,25.8,0.5,0.2,0.5,0.394,0.1,0.2,0.354,0.1,0.1,0.791,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
119,Keldon Johnson,SAS,17,17.7,0.5,0.2,0.3,0.596,0.0,0.1,0.591,0.1,0.1,0.795,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.1
120,Kyle Kuzma,LAL,61,25.0,0.5,0.2,0.4,0.436,0.1,0.2,0.316,0.1,0.1,0.735,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
121,Eric Gordon,HOU,36,28.2,0.5,0.2,0.5,0.369,0.1,0.3,0.317,0.1,0.1,0.766,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
122,Malik Beasley,MIN,55,22.0,0.5,0.2,0.4,0.425,0.1,0.2,0.388,0.0,0.1,0.818,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
123,Willy Hernangomez,CHA,31,12.1,0.5,0.2,0.4,0.532,0.0,0.1,0.227,0.1,0.2,0.627,0.1,0.2,0.4,0.1,0.0,0.0,0.1,0.1
124,Eric Paschall,GSW,60,27.6,0.5,0.2,0.4,0.497,0.0,0.1,0.287,0.1,0.1,0.774,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
125,Otto Porter,CHI,14,23.6,0.5,0.2,0.4,0.443,0.1,0.2,0.387,0.1,0.1,0.704,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
126,Denzel Valentine,CHI,36,13.6,0.5,0.2,0.5,0.409,0.1,0.3,0.336,0.0,0.0,0.75,0.0,0.1,0.2,0.1,0.1,0.0,0.1,0.1
127,Seth Curry,DAL,64,24.6,0.5,0.2,0.4,0.495,0.1,0.2,0.452,0.1,0.1,0.825,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
128,Chris Boucher,TOR,62,13.2,0.5,0.2,0.4,0.472,0.0,0.1,0.322,0.1,0.1,0.784,0.1,0.2,0.3,0.0,0.0,0.1,0.0,0.1
129,Reggie Jackson,LAC,31,24.0,0.5,0.2,0.4,0.411,0.1,0.2,0.393,0.1,0.1,0.833,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
130,Rudy Gay,SAS,67,21.8,0.5,0.2,0.4,0.446,0.1,0.2,0.336,0.1,0.1,0.882,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1
131,Dewan Hernandez,TOR,6,4.7,0.5,0.2,0.5,0.357,0.0,0.1,0.5,0.1,0.2,0.6,0.2,0.3,0.5,0.1,0.0,0.0,0.1,0.2
132,Mike Conley,UTA,47,29.0,0.5,0.2,0.4,0.409,0.1,0.2,0.375,0.1,0.1,0.827,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
133,"Charlie Brown, Jr.",ATL,10,4.0,0.5,0.1,0.5,0.316,0.1,0.2,0.333,0.1,0.1,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1
134,Lauri Markkanen,CHI,50,29.8,0.5,0.2,0.4,0.425,0.1,0.2,0.344,0.1,0.1,0.824,0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.1
135,Fred VanVleet,TOR,54,35.7,0.5,0.2,0.4,0.413,0.1,0.2,0.39,0.1,0.1,0.848,0.0,0.1,0.1,0.2,0.1,0.0,0.1,0.1
136,J.J. Barea,DAL,29,15.5,0.5,0.2,0.5,0.411,0.1,0.2,0.376,0.0,0.0,0.909,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1
137,Tyler Herro,MIA,55,27.4,0.5,0.2,0.4,0.428,0.1,0.2,0.389,0.1,0.1,0.87,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
138,Frank Kaminsky,PHX,39,19.9,0.5,0.2,0.4,0.45,0.1,0.2,0.331,0.1,0.1,0.678,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.1
139,Malik Monk,CHA,55,21.3,0.5,0.2,0.4,0.434,0.0,0.2,0.284,0.1,0.1,0.82,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1
140,Luke Kennard,DET,28,32.9,0.5,0.2,0.4,0.442,0.1,0.2,0.399,0.1,0.1,0.893,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
141,Bobby Portis,NYK,66,21.1,0.5,0.2,0.4,0.45,0.0,0.1,0.358,0.1,0.1,0.763,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1
142,Cody Zeller,CHA,58,23.1,0.5,0.2,0.4,0.524,0.0,0.1,0.24,0.1,0.1,0.682,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1
143,Brandon Goodwin,ATL,34,12.7,0.5,0.2,0.4,0.4,0.1,0.2,0.299,0.1,0.1,0.933,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
144,Enes Freedom,BOS,58,17.0,0.5,0.2,0.4,0.572,0.0,0.0,0.143,0.1,0.1,0.707,0.2,0.3,0.4,0.1,0.0,0.0,0.1,0.1
145,Paul Millsap,DEN,51,24.3,0.5,0.2,0.4,0.482,0.0,0.1,0.435,0.1,0.1,0.816,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1
146,Cameron Payne,PHX,8,22.9,0.5,0.2,0.4,0.485,0.1,0.2,0.517,0.0,0.0,0.857,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1
147,Bam Adebayo,MIA,72,33.6,0.5,0.2,0.3,0.557,0.0,0.0,0.143,0.1,0.2,0.691,0.1,0.2,0.3,0.2,0.0,0.0,0.1,0.1
148,Harry Giles,SAC,46,14.5,0.5,0.2,0.4,0.554,0.0,0.0,0.0,0.1,0.1,0.776,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.2
149,Jeff Green,HOU,48,20.0,0.5,0.2,0.4,0.462,0.1,0.2,0.339,0.1,0.1,0.802,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
