Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality
Ty Lawson,PG,5-11,195,23,DEN,80,1,North Carolina,2009 Rnd 1 Pick 18,United States
Courtney Lee,SG,6-5,215,25,HOU,81,2,Western Kentucky,2008 Rnd 1 Pick 22,United States
David Lee,FC,6-9,245,27,GSW,73,5,Florida,2005 Rnd 1 Pick 30,United States
Rashard Lewis,F,6-10,235,31,"ORL, WAS",57,12,Alief Elsik High School (Texas),1998 Rnd 2 Pick 3,United States
Jeremy Lin,G,6-3,200,22,GSW,29,0,Harvard,"2010 NBA Draft, Undrafted",United States
Shaun Livingston,G,6-7,192,25,CHA,73,6,Peoria Central High School (Illinois),2004 Rnd 1 Pick 4,United States
Brook Lopez,C,7-0,270,22,NJN,82,2,Stanford,2008 Rnd 1 Pick 10,United States
Robin Lopez,FC,7-0,275,22,PHX,67,2,Stanford,2008 Rnd 1 Pick 15,United States
Kevin Love,FC,6-8,247,22,MIN,73,2,UCLA,2008 Rnd 1 Pick 5,United States
Kyle Lowry,PG,6-1,196,24,HOU,75,4,Villanova,2006 Rnd 1 Pick 24,United States
John Lucas,PG,5-11,166,28,CHI,2,3,Oklahoma State,"2005 NBA Draft, Undrafted",United States
Corey Maggette,GF,6-6,225,31,MIL,67,11,Duke,1999 Rnd 1 Pick 13,United States
Jamaal Magloire,C,6-11,259,32,MIA,18,10,Kentucky,2000 Rnd 1 Pick 19,Canada
Ian Mahinmi,C,6-11,262,24,DAL,56,3,STB Le Havre (France),2005 Rnd 1 Pick 28,France
Shawn Marion,F,6-7,228,32,DAL,80,11,UNLV,1999 Rnd 1 Pick 9,United States
Sean Marks,F-C,6-10,250,35,POR,29,11,California,1998 Rnd 2 Pick 15,New Zealand
Cartier Martin,F,6-7,220,26,WAS,52,2,Kansas State,"2007 NBA Draft, Undrafted",United States
Kenyon Martin,F,6-9,240,33,DEN,48,10,Cincinnati,2000 Rnd 1 Pick 1,United States
Kevin Martin,SG,6-7,199,28,HOU,80,6,Western Carolina,2004 Rnd 1 Pick 26,United States
Roger Mason,SG,6-5,205,30,NYK,26,7,Virginia,2002 Rnd 2 Pick 2,United States
Wesley Matthews,G,6-5,220,24,POR,82,1,Marquette,"2009 NBA Draft, Undrafted",United States
Jason Maxiell,PF,6-7,260,28,DET,57,5,Cincinnati,2005 Rnd 1 Pick 26,United States
Eric Maynor,G,6-3,175,23,OKC,82,1,VCU,2009 Rnd 1 Pick 20,United States
O.J. Mayo,SG,6-5,210,23,MEM,71,2,USC,2008 Rnd 1 Pick 3,United States
Luc Mbah a Moute,F,6-8,230,24,MIL,79,2,UCLA,2008 Rnd 2 Pick 7,Cameroon
D.J. Mbenga,FC,7-0,255,30,NOP,41,6,OpenJobMetis Varese (Italy),"2002 NBA Draft, Undrafted",Democratic Republic of the Congo Belgium
Antonio McDyess,F,6-9,245,36,SAS,73,15,Alabama,1995 Rnd 1 Pick 2,United States
JaVale McGee,C,7-0,270,23,WAS,79,2,Nevada,2008 Rnd 1 Pick 18,United States
Tracy McGrady,GF,6-8,210,31,DET,72,13,Mt. Zion Christian Academy (North Carolina),1997 Rnd 1 Pick 9,United States
Dominic McGuire,F,6-9,235,25,CHA,52,3,Fresno State,2007 Rnd 2 Pick 17,United States
Josh McRoberts,PF,6-10,240,24,IND,72,3,Duke,2007 Rnd 2 Pick 7,United States
Jodie Meeks,G,6-4,210,23,PHI,74,1,Kentucky,2009 Rnd 2 Pick 11,United States
Pops Mensah-Bonsu,F,6-9,235,27,NOP,7,3,George Washington,"2006 NBA Draft, Undrafted",England Ghana
C.J. Miles,GF,6-6,220,23,UTA,78,5,Skyline High School (Texas),2005 Rnd 2 Pick 4,United States
Darko Milicic,FC,7-0,275,25,MIN,69,7,KK Vrsac Swisslion (Serbia),2003 Rnd 1 Pick 2,Serbia
Andre Miller,PG,6-3,200,34,POR,81,11,Utah,1999 Rnd 1 Pick 8,United States
Brad Miller,C,7-0,261,34,HOU,60,12,Purdue,"1998 NBA Draft, Undrafted",United States
Mike Miller,GF,6-8,218,31,MIA,41,10,Florida,2000 Rnd 1 Pick 5,United States
Patty Mills,G,6-0,180,22,POR,64,1,Saint Mary's,2009 Rnd 2 Pick 25,Australia
Paul Millsap,FC,6-7,250,26,UTA,76,4,Louisiana Tech,2006 Rnd 2 Pick 17,United States
Yao Ming,C,7-6,310,30,HOU,5,8,Shanghai Dongfang (China),2002 Rnd 1 Pick 1,China
Nazr Mohammed,C,6-10,250,33,"CHA, OKC",75,12,Kentucky,1998 Rnd 1 Pick 29,United States
Greg Monroe,FC,6-11,265,20,DET,80,0,Georgetown,2010 Rnd 1 Pick 7,United States
Jamario Moon,F,6-8,205,30,"CLE, LAC",59,3,Meridian,"2001 NBA Draft, Undrafted",United States
Anthony Morrow,GF,6-5,210,25,NJN,58,2,Georgia Tech,"2008 NBA Draft, Undrafted",United States
Timofey Mozgov,C,7-1,275,24,"DEN, NYK",45,0,Khimki (Russia),"2008 NBA Draft, Undrafted",Russia
Byron Mullens,C,7-0,270,22,OKC,13,1,Ohio State,2009 Rnd 1 Pick 24,United States
Troy Murphy,FC,6-11,245,30,"BOS, NJN",35,9,Notre Dame,2001 Rnd 1 Pick 14,United States
Eduardo Najera,F,6-8,235,34,CHA,31,10,Oklahoma,2000 Rnd 2 Pick 9,Mexico
Steve Nash,G,6-3,178,37,PHX,75,14,Santa Clara,1996 Rnd 1 Pick 15,Canada South Africa
Hamady Ndiaye,C,7-0,235,24,WAS,16,0,Rutgers,2010 Rnd 2 Pick 26,Senegal
Gary Neal,G,6-4,210,26,SAS,80,0,Towson,"2007 NBA Draft, Undrafted",United States
Jameer Nelson,G,6-0,190,29,ORL,76,6,Saint Joseph's,2004 Rnd 1 Pick 20,United States
Maybyner Nene,C,6-11,250,28,DEN,75,8,Vasco da Gama (Brazil),2002 Rnd 1 Pick 7,Brazil
Joakim Noah,FC,6-11,230,26,CHI,48,3,Florida,2007 Rnd 1 Pick 9,France United States
Andres Nocioni,F,6-7,225,31,PHI,54,6,Baskonia (Spain),"2001 NBA Draft, Undrafted",Argentina
Steve Novak,F,6-10,225,27,"DAL, SAN",30,4,Marquette,2006 Rnd 2 Pick 2,United States
Dirk Nowitzki,PF,7-0,245,32,DAL,73,12,DJK Wurzburg (Germany),1998 Rnd 1 Pick 9,Germany
Jermaine O'Neal,FC,6-11,235,32,BOS,24,14,Eau Claire High School (South Carolina),1996 Rnd 1 Pick 17,United States
Shaquille O'Neal,C,7-1,325,38,BOS,37,18,LSU,1992 Rnd 1 Pick 1,United States
Fabricio Oberto,FC,6-10,245,35,POR,5,5,Valencia Basket (Spain),"1997 NBA Draft, Undrafted",Argentina Italy
Lamar Odom,PF,6-10,230,31,LAL,82,11,Rhode Island,1999 Rnd 1 Pick 4,United States
Emeka Okafor,FC,6-10,255,28,NOP,72,6,Connecticut,2004 Rnd 1 Pick 2,United States
Mehmet Okur,FC,6-11,249,31,UTA,13,8,Anadolu Efes (Turkey),2001 Rnd 2 Pick 9,Turkey
Travis Outlaw,F,6-9,207,26,NJN,82,7,Starkville High School (Mississippi),2003 Rnd 1 Pick 23,United States
Larry Owens,SF,6-7,215,28,"SAN, WAS",12,0,Oral Roberts,"2006 NBA Draft, Undrafted",United States
Zaza Pachulia,C,6-11,270,27,ATL,79,7,Alpella B.K. (Turkey),2003 Rnd 2 Pick 13,Georgia
Anthony Parker,GF,6-6,215,35,CLE,72,7,Bradley,1997 Rnd 1 Pick 21,United States
Tony Parker,G,6-2,185,28,SAS,78,9,Paris Basket Racing (France),2001 Rnd 1 Pick 28,France
Patrick Patterson,F,6-8,235,21,HOU,52,0,Kentucky,2010 Rnd 1 Pick 14,United States
Chris Paul,PG,6-0,175,25,NOP,80,5,Wake Forest,2005 Rnd 1 Pick 4,United States
Sasha Pavlovic,GF,6-7,235,27,"BOS, DAL, NOP",31,7,Buducnost (Montenegro),2003 Rnd 1 Pick 19,Serbia
Nikola Pekovic,PF,6-11,307,25,MIN,65,0,Panathinaikos (Greece),2008 Rnd 2 Pick 1,Montenegro
Kendrick Perkins,C,6-10,270,26,"BOS, OKC",29,7,Ozen High School (Texas),2003 Rnd 1 Pick 27,United States
Morris Peterson,G,6-7,220,33,OKC,4,10,Michigan State,2000 Rnd 1 Pick 21,United States
Johan Petro,C,7-0,247,25,NJN,77,5,Pau-Orthez (France),2005 Rnd 1 Pick 25,France
Paul Pierce,SF,6-7,235,33,BOS,80,12,Kansas,1998 Rnd 1 Pick 10,United States
Mickael Pietrus,GF,6-6,215,29,"ORL, PHX",57,7,Pau-Orthez (France),2003 Rnd 1 Pick 11,France
Dexter Pittman,C,6-11,285,22,MIA,2,0,Texas,2010 Rnd 2 Pick 2,United States
Quincy Pondexter,F,6-7,230,22,NOP,66,0,Washington,2010 Rnd 1 Pick 26,United States
James Posey,F,6-8,217,34,IND,49,11,Xavier,1999 Rnd 1 Pick 18,United States
Leon Powe,F,6-8,240,27,"CLE, MEM",30,4,California,2006 Rnd 2 Pick 19,United States
Josh Powell,FC,6-9,225,28,ATL,54,6,NC State,"2003 NBA Draft, Undrafted",United States
A.J. Price,G,6-2,195,24,IND,50,1,Connecticut,2009 Rnd 2 Pick 22,United States
Ronnie Price,G,6-2,190,27,UTA,59,5,Utah Valley,"2005 NBA Draft, Undrafted",United States
Tayshaun Prince,F,6-9,212,31,DET,78,8,Kentucky,2002 Rnd 1 Pick 23,United States
Joel Przybilla,C,7-1,245,31,"CHA, POR",36,10,Minnesota,2000 Rnd 1 Pick 9,United States
Chris Quinn,G,6-2,175,27,SAS,41,4,Notre Dame,"2006 NBA Draft, Undrafted",United States
Vladimir Radmanovic,PF,6-10,235,30,GSW,74,9,KK FMP (Serbia),2001 Rnd 1 Pick 12,Serbia
Anthony Randolph,PF,6-11,225,21,"MIN, NYK",40,2,LSU,2008 Rnd 1 Pick 14,United States Slovenia
Zach Randolph,PF,6-9,260,29,MEM,75,9,Michigan State,2001 Rnd 1 Pick 19,United States
Theo Ratliff,C,6-10,235,37,LAL,10,15,Wyoming,1995 Rnd 1 Pick 18,United States
Andy Rautins,G,6-4,190,24,NYK,5,0,Syracuse,2010 Rnd 2 Pick 8,United States Canada
Michael Redd,G,6-6,220,31,MIL,10,10,Ohio State,2000 Rnd 2 Pick 14,United States
J.J. Redick,G,6-4,200,26,ORL,59,4,Duke,2006 Rnd 1 Pick 11,United States
Jason Richardson,GF,6-6,225,30,"ORL, PHX",80,9,Michigan State,2001 Rnd 1 Pick 5,United States
Quentin Richardson,GF,6-6,223,30,ORL,57,10,DePaul,2000 Rnd 1 Pick 18,United States
Luke Ridnour,PG,6-2,175,30,MIN,71,7,Oregon,2003 Rnd 1 Pick 14,United States
Nate Robinson,G,5-9,180,26,"BOS, OKC",59,5,Washington,2005 Rnd 1 Pick 21,United States
Rajon Rondo,PG,6-1,180,25,BOS,68,4,Kentucky,2006 Rnd 1 Pick 21,United States
Derrick Rose,PG,6-3,200,22,CHI,81,2,Memphis,2008 Rnd 1 Pick 1,United States
Quinton Ross,GF,6-6,195,29,NJN,36,7,Southern Methodist,"2003 NBA Draft, Undrafted",United States
Brandon Roy,G,6-6,211,26,POR,47,4,Washington,2006 Rnd 1 Pick 6,United States
Brandon Rush,SG,6-6,220,25,IND,67,2,Kansas,2008 Rnd 1 Pick 13,United States
John Salmons,GF,6-7,210,31,MIL,73,8,Miami (FL),2002 Rnd 1 Pick 26,United States
Samardo Samuels,FC,6-9,260,22,CLE,37,0,Louisville,"2010 NBA Draft, Undrafted",Jamaica
Larry Sanders,PF,6-11,235,22,MIL,60,0,VCU,2010 Rnd 1 Pick 15,United States
Brian Scalabrine,PF,6-9,241,32,CHI,18,9,USC,2001 Rnd 2 Pick 6,United States
Luis Scola,PF,6-9,241,30,HOU,74,3,Baskonia (Spain),2002 Rnd 2 Pick 27,Argentina
Thabo Sefolosha,GF,6-7,220,26,OKC,79,4,Edilnol Pallacanestro Biella (Italy),2006 Rnd 1 Pick 13,Switzerland
Kevin Seraphin,FC,6-10,278,21,WAS,58,0,Cholet Basket (France),2010 Rnd 1 Pick 17,France
Ramon Sessions,G,6-3,190,24,CLE,81,3,Nevada,2007 Rnd 2 Pick 26,United States
Mustafa Shakur,SG,6-3,190,26,WAS,22,2,Arizona,"2007 NBA Draft, Undrafted",United States
Garret Siler,C,6-11,305,24,PHX,21,0,Augusta University,"2009 NBA Draft, Undrafted",United States
Bobby Simmons,F,6-6,235,30,SAS,2,9,DePaul,2001 Rnd 2 Pick 13,United States
Brian Skinner,FC,6-9,255,34,MIL,2,12,Baylor,1998 Rnd 1 Pick 22,United States
Craig Smith,PF,6-7,250,27,LAC,48,4,Boston College,2006 Rnd 2 Pick 6,United States
Ish Smith,PG,6-0,175,22,"HOU, MEM",43,0,Wake Forest,"2010 NBA Draft, Undrafted",United States
J.R. Smith,SG,6-6,225,25,DEN,79,6,Saint Benedict's Preparatory School (New Jersey),2004 Rnd 1 Pick 18,United States
Jason Smith,PF,7-0,240,24,NOP,77,3,Colorado State,2007 Rnd 1 Pick 20,United States
Joe Smith,F,6-10,225,35,"LAL, NJN",16,15,Maryland,1995 Rnd 1 Pick 1,United States
Josh Smith,PF,6-9,225,25,ATL,77,6,Oak Hill Academy (Virginia),2004 Rnd 1 Pick 17,United States
Darius Songaila,PF,6-8,248,33,PHI,10,7,Wake Forest,2002 Rnd 2 Pick 21,Lithuania
Marreese Speights,C,6-10,255,23,PHI,64,2,Florida,2008 Rnd 1 Pick 16,United States
Tiago Splitter,F,6-11,245,26,SAS,60,0,Baskonia (Spain),2007 Rnd 1 Pick 28,Brazil
Jerry Stackhouse,SF,6-6,218,36,MIA,7,15,North Carolina,1995 Rnd 1 Pick 3,United States
Lance Stephenson,SG,6-6,230,20,IND,12,0,Cincinnati,2010 Rnd 2 Pick 10,United States
DeShawn Stevenson,SG,6-5,218,29,DAL,72,10,Washington Union High School (California),2000 Rnd 1 Pick 23,United States
Peja Stojakovic,F,6-10,229,33,"DAL, NOP, TOR",33,12,PAOK BC (Greece),1996 Rnd 1 Pick 14,Serbia Greece
Amar'e Stoudemire,FC,6-10,245,28,NYK,78,8,Cypress Creek High School (Florida),2002 Rnd 1 Pick 9,United States
Rodney Stuckey,G,6-5,205,24,DET,70,3,Eastern Washington,2007 Rnd 1 Pick 15,United States
DaJuan Summers,PF,6-8,230,23,DET,22,1,Georgetown,2009 Rnd 2 Pick 5,United States
Pape Sy,SF,6-7,224,22,ATL,3,0,STB Le Havre (France),2010 Rnd 2 Pick 23,France
Jermaine Taylor,G,6-5,205,24,"HOU, SAC",34,1,UCF,2009 Rnd 2 Pick 2,United States
Jeff Teague,PG,6-3,195,22,ATL,70,1,Wake Forest,2009 Rnd 1 Pick 19,United States
Sebastian Telfair,PG,6-0,170,25,MIN,37,6,Abraham Lincoln High School (New York),2004 Rnd 1 Pick 13,United States
Garrett Temple,G,6-5,195,24,"CHA, MIL, SAN",24,1,LSU,"2009 NBA Draft, Undrafted",United States
Jason Terry,G,6-2,185,33,DAL,82,11,Arizona,1999 Rnd 1 Pick 10,United States
Hasheem Thabeet,C,7-3,267,24,"HOU, MEM",47,1,Connecticut,2009 Rnd 1 Pick 2,Tanzania
Etan Thomas,C,6-9,256,32,ATL,13,10,Syracuse,2000 Rnd 1 Pick 12,United States
Kurt Thomas,FC,6-9,240,38,CHI,52,15,Texas Christian,1995 Rnd 1 Pick 10,United States
Tyrus Thomas,F,6-9,215,24,CHA,41,4,LSU,2006 Rnd 1 Pick 4,United States
Jason Thompson,PF,6-11,250,24,SAC,75,2,Rider,2008 Rnd 1 Pick 12,United States
Al Thornton,F,6-8,203,27,"GOS, WAS",71,3,Florida State,2007 Rnd 1 Pick 14,United States
Marcus Thornton,SG,6-4,205,23,"NOP, SAC",73,1,LSU,2009 Rnd 2 Pick 13,United States
Anthony Tolliver,PF,6-8,245,25,MIN,65,3,Creighton,"2007 NBA Draft, Undrafted",United States
Ronny Turiaf,FC,6-10,241,28,NYK,64,5,Gonzaga,2005 Rnd 2 Pick 7,France
Hedo Turkoglu,F,6-10,220,31,"ORL, PHX",81,10,Anadolu Efes (Turkey),2000 Rnd 1 Pick 16,Turkey
Evan Turner,GF,6-7,220,22,PHI,78,0,Ohio State,2010 Rnd 1 Pick 2,United States
Ekpe Udoh,PF,6-10,245,23,GSW,58,0,Baylor,2010 Rnd 1 Pick 6,United States Nigeria
Ime Udoka,G-F,6-5,220,33,SAS,20,7,Portland State,"2000 NBA Draft, Undrafted",United States Nigeria
Beno Udrih,G,6-4,205,28,SAC,79,6,AX Armani Exchange Milan (Italy),2004 Rnd 1 Pick 28,Slovenia
Ben Uzoh,SG,6-3,205,22,NJN,42,0,Tulsa,"2010 NBA Draft, Undrafted",United States Nigeria
Anderson Varejao,C,6-10,273,28,CLE,31,6,Barca (Spain),2004 Rnd 2 Pick 1,Brazil
Greivis Vasquez,G,6-6,217,24,MEM,70,0,Maryland,2010 Rnd 1 Pick 28,Venezuela
Charlie Villanueva,F,6-11,238,26,DET,76,5,Connecticut,2005 Rnd 1 Pick 7,United States Dominican Republic
Sasha Vujacic,G,6-7,195,26,"LAL, NJN",67,6,Pallalcesto Amatori Udine (Italy),2004 Rnd 1 Pick 27,Slovenia
Dwyane Wade,SG,6-4,220,29,MIA,76,7,Marquette,2003 Rnd 1 Pick 5,United States
Von Wafer,GF,6-5,210,25,BOS,58,5,Florida State,2005 Rnd 2 Pick 9,United States
Henry Walker,GF,6-6,235,23,NYK,61,2,Kansas State,2008 Rnd 2 Pick 17,United States
John Wall,PG,6-3,210,20,WAS,69,0,Kentucky,2010 Rnd 1 Pick 1,United States
Ben Wallace,FC,6-9,240,36,DET,54,14,Virginia Union,"1996 NBA Draft, Undrafted",United States
Gerald Wallace,F,6-7,220,28,"CHA, POR",71,9,Alabama,2001 Rnd 1 Pick 25,United States
Luke Walton,F,6-8,235,30,LAL,54,7,Arizona,2003 Rnd 2 Pick 3,United States
Willie Warren,GF,6-4,200,21,LAC,19,0,Oklahoma,2010 Rnd 2 Pick 24,United States
Hakim Warrick,F,6-9,219,28,PHX,80,5,Syracuse,2005 Rnd 1 Pick 19,United States
C.J. Watson,G,6-2,175,26,CHI,82,3,Tennessee,"2006 NBA Draft, Undrafted",United States
Earl Watson,PG,6-1,199,31,UTA,80,9,UCLA,2001 Rnd 2 Pick 11,United States
Kyle Weaver,SG,6-6,200,25,UTA,5,2,Washington State,2008 Rnd 2 Pick 8,United States
Martell Webster,SF,6-7,230,24,MIN,46,5,Seattle Preparatory School (Washington),2005 Rnd 1 Pick 6,United States
Sonny Weems,SF,6-6,205,24,TOR,59,2,Arkansas,2008 Rnd 2 Pick 9,United States
David West,PF,6-9,250,30,NOP,70,7,Xavier,2003 Rnd 1 Pick 18,United States
Delonte West,G,6-3,180,27,BOS,24,6,Saint Joseph's,2004 Rnd 1 Pick 24,United States
Mario West,G,6-5,210,26,NJN,6,3,Georgia Tech,"2007 NBA Draft, Undrafted",United States
Russell Westbrook,G,6-3,200,22,OKC,82,2,UCLA,2008 Rnd 1 Pick 4,United States
D.J. White,PF,6-9,250,24,"CHA, OKC",47,2,Indiana,2008 Rnd 1 Pick 29,United States
Hassan Whiteside,C,7-0,265,21,SAC,1,0,Marshall,2010 Rnd 2 Pick 3,United States
Chris Wilcox,FC,6-10,235,28,DET,57,8,Maryland,2002 Rnd 1 Pick 8,United States
Damien Wilkins,GF,6-6,225,31,ATL,52,6,Georgia,"2004 NBA Draft, Undrafted",United States
Deron Williams,PG,6-3,200,26,"NJN, UTH",65,5,Illinois,2005 Rnd 1 Pick 3,United States
Jason Williams,G,6-1,190,35,"MEM, ORL",27,11,Florida,1998 Rnd 1 Pick 7,United States
Jawad Williams,F,6-9,225,28,CLE,26,2,North Carolina,"2005 NBA Draft, Undrafted",United States
Lou Williams,G,6-1,175,24,PHI,75,5,South Gwinnett High School (Georgia),2005 Rnd 2 Pick 15,United States
Marvin Williams,SF,6-9,237,24,ATL,65,5,North Carolina,2005 Rnd 1 Pick 2,United States
Mo Williams,G,6-1,198,28,"CLE, LAC",58,7,Alabama,2003 Rnd 2 Pick 18,United States
Reggie Williams,F,6-6,205,24,GSW,80,1,Virginia Military,"2008 NBA Draft, Undrafted",United States
Shawne Williams,F,6-10,230,25,NYK,64,4,Memphis,2006 Rnd 1 Pick 17,United States
Shelden Williams,PF,6-9,250,27,"DEN, NYK",59,4,Duke,2006 Rnd 1 Pick 5,United States
Terrence Williams,GF,6-6,220,23,"HOU, NJN",21,1,Louisville,2009 Rnd 1 Pick 11,United States
Metta World Peace,SF,6-7,260,31,LAL,82,11,St. John's,1999 Rnd 1 Pick 16,United States
Antoine Wright,GF,6-7,210,27,SAC,7,5,Texas A&M,2005 Rnd 1 Pick 15,United States
Brandan Wright,F,6-10,210,23,"GOS, NJN",37,3,North Carolina,2007 Rnd 1 Pick 8,United States
Dorell Wright,F,6-9,205,25,GSW,82,6,Leuzinger High School (California),2004 Rnd 1 Pick 19,United States
Julian Wright,F,6-8,225,23,TOR,52,3,Kansas,2007 Rnd 1 Pick 13,United States
Jianlian Yi,F,7-0,250,23,WAS,63,3,Guangdong Dongguan (China),2007 Rnd 1 Pick 6,China
Nick Young,SG,6-7,210,25,WAS,64,3,USC,2007 Rnd 1 Pick 16,United States
Sam Young,F,6-6,225,25,MEM,78,1,Pittsburgh,2009 Rnd 2 Pick 6,United States Lebanon
Thaddeus Young,F,6-8,235,22,PHI,82,3,Georgia Tech,2007 Rnd 1 Pick 12,United States
