Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality
Amir Johnson,PF,6-9,240,30,PHI,74,12,Westchester High School (California),2005 Rnd 2 Pick 26,United States
Brice Johnson,PF,6-10,230,23,"LAC, MEM",18,1,North Carolina,2016 Rnd 1 Pick 25,United States
Dakari Johnson,C,7-0,255,22,OKC,31,0,Kentucky,2015 Rnd 2 Pick 18,United States
James Johnson,F,6-7,240,31,MIA,73,8,Wake Forest,2009 Rnd 1 Pick 16,United States
Joe Johnson,SG,6-7,240,36,"HOU, UTH",55,16,Arkansas,2001 Rnd 1 Pick 10,United States
Omari Johnson,F,6-9,220,28,MEM,4,0,Oregon State,"2011 NBA Draft, Undrafted",Jamaica United States
Stanley Johnson,G,6-6,242,21,DET,69,2,Arizona,2015 Rnd 1 Pick 8,United States
Tyler Johnson,G,6-4,190,25,MIA,72,3,Fresno State,"2014 NBA Draft, Undrafted",United States
Wesley Johnson,GF,6-7,215,30,LAC,74,7,Syracuse,2010 Rnd 1 Pick 4,United States
Nikola Jokic,C,7-0,284,23,DEN,75,2,KK Mega Bemax (Serbia),2014 Rnd 2 Pick 11,Serbia
Damian Jones,PF,7-0,245,22,GSW,15,1,Vanderbilt,2016 Rnd 1 Pick 30,United States
Derrick Jones,SF,6-6,210,21,"MIA, PHX",20,1,UNLV,"2016 NBA Draft, Undrafted",United States
Jalen Jones,SG,6-7,220,24,"DAL, NOP",16,0,Texas A&M,"2016 NBA Draft, Undrafted",United States
Tyus Jones,PG,6-1,196,21,MIN,82,2,Duke,2015 Rnd 1 Pick 24,United States
DeAndre Jordan,C,6-11,265,29,LAC,77,9,Texas A&M,2008 Rnd 2 Pick 5,United States
Cory Joseph,PG,6-3,200,26,IND,82,6,Texas,2011 Rnd 1 Pick 29,Canada
Frank Kaminsky,F,7-0,242,24,CHA,79,2,Wisconsin,2015 Rnd 1 Pick 9,United States
Luke Kennard,SG,6-5,206,21,DET,73,0,Duke,2017 Rnd 1 Pick 12,United States
Michael Kidd-Gilchrist,SF,6-7,232,24,CHA,74,5,Kentucky,2012 Rnd 1 Pick 2,United States
Sean Kilpatrick,SG,6-4,212,28,"BRK, CHI, LAC, MIL",52,3,Cincinnati,"2014 NBA Draft, Undrafted",United States
Maxi Kleber,PF,6-10,240,26,DAL,72,0,s.Oliver Baskets (Germany),"2014 NBA Draft, Undrafted",Germany
Furkan Korkmaz,SG,6-7,210,20,PHI,14,0,Anadolu Efes (Turkey),2016 Rnd 1 Pick 26,Turkey
Luke Kornet,F,7-2,252,22,NYK,20,0,Vanderbilt,"2017 NBA Draft, Undrafted",United States
Kyle Korver,SF,6-7,212,36,CLE,73,14,Creighton,2003 Rnd 2 Pick 22,United States
Kosta Koufos,C,7-0,265,29,SAC,71,9,Ohio State,2008 Rnd 1 Pick 23,United States Greece
Kyle Kuzma,F,6-10,221,22,LAL,77,0,Utah,2017 Rnd 1 Pick 27,United States
Mindaugas Kuzminskas,SF,6-9,215,28,NYK,1,1,Siauliai (Lithuania),"2011 NBA Draft, Undrafted",Lithuania
Zach LaVine,SG,6-5,200,22,CHI,24,3,UCLA,2014 Rnd 1 Pick 13,United States
Skal Labissiere,C,6-11,235,21,SAC,60,1,Kentucky,2016 Rnd 1 Pick 28,Haiti
Jeremy Lamb,SG,6-5,185,25,CHA,80,5,Connecticut,2012 Rnd 1 Pick 12,United States
Shane Larkin,PG,5-11,175,25,BOS,54,3,Miami (FL),2013 Rnd 1 Pick 18,United States Turkey
Joffrey Lauvergne,PF,6-11,260,26,SAS,55,3,KK Partizan (Serbia),2013 Rnd 2 Pick 25,France
Jake Layman,SF,6-8,209,23,POR,35,1,Maryland,2016 Rnd 2 Pick 17,United States
Caris LeVert,G,6-6,205,23,BRK,71,1,Michigan,2016 Rnd 1 Pick 20,United States
T.J. Leaf,PF,6-10,225,20,IND,53,0,UCLA,2017 Rnd 1 Pick 18,United States Israel
Courtney Lee,SG,6-5,215,32,NYK,76,9,Western Kentucky,2008 Rnd 1 Pick 22,United States
Damion Lee,G,6-5,203,25,ATL,15,0,Louisville,"2016 NBA Draft, Undrafted",United States
"Walt Lemon, Jr.",G,6-3,180,25,NOP,5,0,Bradley,"2014 NBA Draft, Undrafted",United States
Alex Len,C,7-0,250,24,PHX,69,4,Maryland,2013 Rnd 1 Pick 5,Ukraine
Kawhi Leonard,F,6-7,225,26,SAS,9,6,San Diego State,2011 Rnd 1 Pick 15,United States
Meyers Leonard,C,7-1,255,26,POR,33,5,Illinois,2012 Rnd 1 Pick 11,United States
Jon Leuer,PF,6-10,228,28,DET,8,6,Wisconsin,2011 Rnd 2 Pick 10,United States
DeAndre Liggins,G,6-6,210,29,"MIL, NOP",58,4,Kentucky,2011 Rnd 2 Pick 23,United States
Damian Lillard,G,6-2,200,27,POR,73,5,Weber State,2012 Rnd 1 Pick 6,United States
Jeremy Lin,G,6-3,200,29,BRK,1,7,Harvard,"2010 NBA Draft, Undrafted",United States
Shaun Livingston,G,6-7,192,32,GSW,71,13,Peoria Central High School (Illinois),2004 Rnd 1 Pick 4,United States
Naz Long,PG,6-4,218,24,UTA,1,0,Iowa State,"2017 NBA Draft, Undrafted",Canada
Kevon Looney,PF,6-9,249,22,GSW,66,2,UCLA,2015 Rnd 1 Pick 30,United States
Brook Lopez,C,7-0,270,29,LAL,74,9,Stanford,2008 Rnd 1 Pick 10,United States
Robin Lopez,FC,7-0,275,29,CHI,64,9,Stanford,2008 Rnd 1 Pick 15,United States
Kevin Love,FC,6-8,247,29,CLE,59,9,UCLA,2008 Rnd 1 Pick 5,United States
Kyle Lowry,PG,6-1,196,31,TOR,78,11,Villanova,2006 Rnd 1 Pick 24,United States
Timothe Luwawu-Cabarrot,F,6-7,210,22,PHI,52,1,KK Mega Bemax (Serbia),2016 Rnd 1 Pick 24,France
Tyler Lydon,PF,6-10,225,21,DEN,1,0,Syracuse,2017 Rnd 1 Pick 24,United States
Trey Lyles,SF,6-9,234,22,DEN,73,2,Kentucky,2015 Rnd 1 Pick 12,Canada United States
Shelvin Mack,G,6-3,203,27,ORL,69,6,Butler,2011 Rnd 2 Pick 4,United States
Joshua Magette,PG,6-1,160,28,ATL,18,0,Alabama-Huntsville,"2012 NBA Draft, Undrafted",United States
Ian Mahinmi,C,6-11,262,31,WAS,77,10,STB Le Havre (France),2005 Rnd 1 Pick 28,France
Thon Maker,C,7-0,221,21,MIL,74,1,Athlete Institute Prep (Ontario),2016 Rnd 1 Pick 10,South Sudan Australia
Boban Marjanovic,C,7-4,290,29,"DET, LAC",39,2,KK Vrsac Swisslion (Serbia),"2010 NBA Draft, Undrafted",Serbia
Lauri Markkanen,SF,7-0,238,20,CHI,68,0,Arizona,2017 Rnd 1 Pick 7,Finland
Jarell Martin,F,6-10,239,23,MEM,73,2,LSU,2015 Rnd 1 Pick 25,United States
Frank Mason,G,5-11,190,23,SAC,52,0,Kansas,2017 Rnd 2 Pick 4,United States
Mangok Mathiang,C,6-10,230,25,CHA,4,0,Louisville,"2017 NBA Draft, Undrafted",Australia South Sudan
Wesley Matthews,G,6-5,220,31,DAL,63,8,Marquette,"2009 NBA Draft, Undrafted",United States
Luc Mbah a Moute,F,6-8,230,31,HOU,61,9,UCLA,2008 Rnd 2 Pick 7,Cameroon
James McAdoo,PF,6-9,230,25,PHI,3,3,North Carolina,"2014 NBA Draft, Undrafted",United States
Patrick McCaw,G,6-7,185,22,GSW,57,1,UNLV,2016 Rnd 2 Pick 8,United States
C.J. McCollum,G,6-3,200,26,POR,81,4,Lehigh,2013 Rnd 1 Pick 10,United States
T.J. McConnell,G,6-2,190,25,PHI,76,2,Arizona,"2015 NBA Draft, Undrafted",United States
Erik McCree,F,6-8,228,24,UTA,4,0,Louisiana Tech,"2017 NBA Draft, Undrafted",United States
Chris McCullough,PF,6-11,200,23,WAS,19,2,Syracuse,2015 Rnd 1 Pick 29,United States
Doug McDermott,F,6-8,225,26,"DAL, NYK",81,3,Creighton,2014 Rnd 1 Pick 11,United States
JaVale McGee,C,7-0,270,30,GSW,65,9,Nevada,2008 Rnd 1 Pick 18,United States
Rodney McGruder,SG,6-4,205,26,MIA,18,1,Kansas State,"2013 NBA Draft, Undrafted",United States
Trey McKinney Jones,SG,6-5,220,27,IND,1,0,Miami (FL),"2013 NBA Draft, Undrafted",United States
Alfonzo McKinnie,F,6-8,215,25,TOR,14,0,Green Bay,"2015 NBA Draft, Undrafted",United States
Ben McLemore,SG,6-3,195,25,MEM,56,4,Kansas,2013 Rnd 1 Pick 7,United States
Josh McRoberts,PF,6-10,240,31,DAL,2,10,Duke,2007 Rnd 2 Pick 7,United States
Jodie Meeks,G,6-4,210,30,WAS,77,8,Kentucky,2009 Rnd 2 Pick 11,United States
Salah Mejri,C,7-1,235,31,DAL,61,2,Etoile Sportive du Sahel (Tunisia),"2008 NBA Draft, Undrafted",Tunisia
Jordan Mickey,PF,6-8,235,23,MIA,23,2,LSU,2015 Rnd 2 Pick 3,United States
Khris Middleton,SF,6-8,222,26,MIL,82,5,Texas A&M,2012 Rnd 2 Pick 9,United States
C.J. Miles,GF,6-6,220,30,TOR,70,12,Skyline High School (Texas),2005 Rnd 2 Pick 4,United States
Darius Miller,GF,6-8,225,27,NOP,82,3,Kentucky,2012 Rnd 2 Pick 16,United States
Malcolm Miller,SF,6-6,203,24,TOR,15,0,Holy Cross,"2015 NBA Draft, Undrafted",United States
Patty Mills,G,6-0,180,29,SAS,82,8,Saint Mary's,2009 Rnd 2 Pick 25,Australia
Paul Millsap,FC,6-7,250,33,DEN,38,11,Louisiana Tech,2006 Rnd 2 Pick 17,United States
Nikola Mirotic,F,6-10,250,27,"CHI, NOP",55,3,Real Madrid (Spain),2011 Rnd 1 Pick 23,Montenegro Spain
Donovan Mitchell,SG,6-3,215,21,UTA,79,0,Louisville,2017 Rnd 1 Pick 13,United States
Malik Monk,SG,6-3,200,20,CHA,63,0,Kentucky,2017 Rnd 1 Pick 11,United States
Greg Monroe,FC,6-11,265,27,"BOS, MIL, PHX",51,7,Georgetown,2010 Rnd 1 Pick 7,United States
Luis Montero,SF,6-7,185,24,DET,2,1,Westchester CC,"2015 NBA Draft, Undrafted",Dominican Republic
Ben Moore,F,6-8,220,22,IND,2,0,Southern Methodist,"2017 NBA Draft, Undrafted",United States
E'Twaun Moore,SG,6-4,191,29,NOP,82,6,Purdue,2011 Rnd 2 Pick 25,United States
Eric Moreland,FC,6-10,238,26,DET,67,2,Oregon State,"2014 NBA Draft, Undrafted",United States
Jaylen Morris,G,6-5,195,22,ATL,6,0,Molloy,"2017 NBA Draft, Undrafted",United States
Marcus Morris,F,6-8,218,28,BOS,54,6,Kansas,2011 Rnd 1 Pick 14,United States
Markieff Morris,PF,6-9,250,28,WAS,73,6,Kansas,2011 Rnd 1 Pick 13,United States
Monte Morris,G,6-2,183,22,DEN,3,0,Iowa State,2017 Rnd 2 Pick 21,United States Nigeria
Johnathan Motley,F,6-10,230,22,DAL,11,0,Baylor,"2017 NBA Draft, Undrafted",United States
Timofey Mozgov,C,7-1,275,31,BRK,31,7,Khimki (Russia),"2008 NBA Draft, Undrafted",Russia
Emmanuel Mudiay,SG,6-5,200,21,"DEN, NYK",64,2,Guangzhou Loong Lions (China),2015 Rnd 1 Pick 7,United States Democratic Republic of the Congo
Shabazz Muhammad,GF,6-5,225,25,"MIL, MIN",43,4,UCLA,2013 Rnd 1 Pick 14,United States
Xavier Munford,G,6-3,180,25,MIL,6,1,Rhode Island,"2014 NBA Draft, Undrafted",United States
Dejounte Murray,SG,6-5,180,21,SAS,81,1,Washington,2016 Rnd 1 Pick 29,United States
Jamal Murray,SG,6-4,215,21,DEN,81,1,Kentucky,2016 Rnd 1 Pick 7,Canada
Mike Muscala,FC,6-11,240,26,ATL,53,4,Bucknell,2013 Rnd 2 Pick 14,United States
Abdel Nader,SF,6-6,225,24,BOS,48,0,Iowa State,2016 Rnd 2 Pick 28,United States Egypt
"Larry Nance, Jr.",SF,6-7,245,25,"CLE, LAL",66,2,Wyoming,2015 Rnd 1 Pick 27,United States
Shabazz Napier,PG,6-1,180,26,POR,74,3,Connecticut,2014 Rnd 1 Pick 24,United States Puerto Rico
Jameer Nelson,G,6-0,190,36,"DET, NOP",50,13,Saint Joseph's,2004 Rnd 1 Pick 20,United States
Maybyner Nene,C,6-11,250,35,HOU,52,15,Vasco da Gama (Brazil),2002 Rnd 1 Pick 7,Brazil
Raulzinho Neto,PG,6-1,179,25,UTA,41,2,Acunsa GBC (Spain),2013 Rnd 2 Pick 17,Brazil
Georges Niang,F,6-7,235,24,UTA,9,1,Iowa State,2016 Rnd 2 Pick 20,United States
Joakim Noah,FC,6-11,230,33,NYK,7,10,Florida,2007 Rnd 1 Pick 9,France United States
Nerlens Noel,FC,6-11,220,23,DAL,30,4,Kentucky,2013 Rnd 1 Pick 6,United States
Lucas Nogueira,C,7-0,241,25,TOR,49,3,Movistar Estudiantes (Spain),2013 Rnd 1 Pick 16,Brazil
Dirk Nowitzki,PF,7-0,245,39,DAL,77,19,DJK Wurzburg (Germany),1998 Rnd 1 Pick 9,Germany
Frank Ntilikina,PG,6-5,200,19,NYK,78,0,Strasbourg IG (France),2017 Rnd 1 Pick 8,Belgium France
Jusuf Nurkic,FC,7-0,290,23,POR,79,3,Cedevita (Croatia),2014 Rnd 1 Pick 16,Bosnia and Herzegovina
David Nwaba,G,6-5,219,25,CHI,70,1,Cal Poly,"2016 NBA Draft, Undrafted",United States
Johnny O'Bryant,FC,6-9,257,24,CHA,36,3,LSU,2014 Rnd 2 Pick 6,United States
Royce O'Neale,SF,6-6,220,24,UTA,69,0,Baylor,"2015 NBA Draft, Undrafted",United States
Kyle O'Quinn,F,6-10,250,27,NYK,77,5,Norfolk State,2012 Rnd 2 Pick 19,United States
Semi Ojeleye,SF,6-6,240,23,BOS,73,0,Southern Methodist,2017 Rnd 2 Pick 7,United States
Emeka Okafor,FC,6-10,255,35,NOP,26,10,Connecticut,2004 Rnd 1 Pick 2,United States
Jahlil Okafor,C,6-11,275,22,"BRK, PHL",28,2,Duke,2015 Rnd 1 Pick 3,United States Nigeria
Victor Oladipo,G,6-4,210,25,IND,75,4,Indiana,2013 Rnd 1 Pick 2,United States
Kelly Olynyk,C,6-11,240,26,MIA,76,4,Gonzaga,2013 Rnd 1 Pick 13,Canada
Chinanu Onuaku,C,6-9,250,21,HOU,1,1,Louisville,2016 Rnd 2 Pick 7,United States
Cedi Osman,GF,6-7,230,22,CLE,61,0,Anadolu Efes (Turkey),2015 Rnd 2 Pick 1,North Macedonia Turkey
"Kelly Oubre, Jr.",SF,6-6,203,22,WAS,81,2,Kansas,2015 Rnd 1 Pick 15,United States
Zaza Pachulia,C,6-11,270,34,GSW,69,14,Alpella B.K. (Turkey),2003 Rnd 2 Pick 13,Georgia
Marcus Paige,G,6-0,164,24,CHA,5,0,North Carolina,2016 Rnd 2 Pick 25,United States
George Papagiannis,C,7-2,275,20,"POR, SAC",17,1,Panathinaikos (Greece),2016 Rnd 1 Pick 13,Greece
Jabari Parker,F,6-8,245,22,MIL,31,3,Duke,2014 Rnd 1 Pick 2,United States
Tony Parker,G,6-2,185,35,SAS,55,16,Paris Basket Racing (France),2001 Rnd 1 Pick 28,France
Chandler Parsons,SF,6-10,230,29,MEM,36,6,Florida,2011 Rnd 2 Pick 8,United States
Patrick Patterson,F,6-8,235,28,OKC,82,7,Kentucky,2010 Rnd 1 Pick 14,United States
Justin Patton,C,7-0,241,20,MIN,1,0,Creighton,2017 Rnd 1 Pick 16,United States
Brandon Paul,G,6-4,200,26,SAS,64,0,Illinois,"2013 NBA Draft, Undrafted",United States
Chris Paul,PG,6-0,175,32,HOU,58,12,Wake Forest,2005 Rnd 1 Pick 4,United States
Adreian Payne,C,6-10,237,27,ORL,5,3,Michigan State,2014 Rnd 1 Pick 15,United States
Cameron Payne,G,6-3,190,23,CHI,25,2,Murray State,2015 Rnd 1 Pick 14,United States
Gary Payton II,G,6-3,195,25,"LAL, MIL",23,1,Oregon State,"2016 NBA Draft, Undrafted",United States
Elfrid Payton,G,6-4,185,24,"ORL, PHX",63,3,Louisiana,2014 Rnd 1 Pick 10,United States
Kendrick Perkins,C,6-10,270,33,CLE,1,13,Ozen High School (Texas),2003 Rnd 1 Pick 27,United States
London Perrantes,G,6-1,194,23,CLE,14,0,Virginia,"2017 NBA Draft, Undrafted",United States
Alec Peters,F,6-9,225,22,PHX,20,0,Valparaiso,2017 Rnd 2 Pick 24,United States
Marshall Plumlee,PF,7-1,250,25,MIL,8,1,Duke,"2016 NBA Draft, Undrafted",United States
Mason Plumlee,PF,6-11,254,27,DEN,74,4,Duke,2013 Rnd 1 Pick 22,United States
Miles Plumlee,C,6-11,249,29,ATL,55,5,Duke,2012 Rnd 1 Pick 26,United States
Jakob Poeltl,C,7-0,240,22,TOR,82,1,Utah,2016 Rnd 1 Pick 9,Austria
Quincy Pondexter,F,6-7,230,29,CHI,23,7,Washington,2010 Rnd 1 Pick 26,United States
Otto Porter,SF,6-8,228,24,WAS,77,4,Georgetown,2013 Rnd 1 Pick 3,United States
Bobby Portis,PF,6-11,250,23,CHI,73,2,Arkansas,2015 Rnd 1 Pick 22,United States
Kristaps Porzingis,FC,7-3,240,22,NYK,48,2,Coosur Real Betis (Spain),2015 Rnd 1 Pick 4,Latvia
Dwight Powell,PF,6-10,240,26,DAL,79,3,Stanford,2014 Rnd 2 Pick 15,Canada
Norman Powell,SG,6-3,215,24,TOR,70,2,UCLA,2015 Rnd 2 Pick 16,United States
Alex Poythress,F,6-9,235,24,IND,25,1,Kentucky,"2016 NBA Draft, Undrafted",United States
Taurean Prince,F,6-7,218,23,ATL,82,1,Baylor,2016 Rnd 1 Pick 12,United States
Jacob Pullen,G,6-1,200,28,PHI,3,0,Kansas State,"2011 NBA Draft, Undrafted",United States Georgia
Rodney Purvis,G,6-4,205,24,ORL,16,0,Connecticut,"2017 NBA Draft, Undrafted",United States
Zhou Qi,C,7-1,210,22,HOU,18,0,Xinjiang Guanghui (China),2016 Rnd 2 Pick 13,China
Tim Quarterman,G,6-6,195,23,HOU,3,1,LSU,"2016 NBA Draft, Undrafted",United States
Ivan Rabb,PF,6-10,220,21,MEM,36,0,California,2017 Rnd 2 Pick 5,United States
Julius Randle,PF,6-9,250,23,LAL,82,3,Kentucky,2014 Rnd 1 Pick 7,United States
Zach Randolph,PF,6-9,260,36,SAC,59,16,Michigan State,2001 Rnd 1 Pick 19,United States
Xavier Rathan-Mayes,SG,6-4,208,23,MEM,5,0,Florida State,"2017 NBA Draft, Undrafted",Canada
J.J. Redick,G,6-4,200,33,PHI,70,11,Duke,2006 Rnd 1 Pick 11,United States
Davon Reed,SF,6-5,208,22,PHX,21,0,Miami (FL),2017 Rnd 2 Pick 2,United States
Willie Reed,F,6-11,245,27,"DET, LAC",42,4,Saint Louis,"2011 NBA Draft, Undrafted",United States
Josh Richardson,G,6-5,200,24,MIA,81,2,Tennessee,2015 Rnd 2 Pick 10,United States
Malachi Richardson,SF,6-6,205,22,"SAC, TOR",26,1,Syracuse,2016 Rnd 1 Pick 22,United States
Austin Rivers,SG,6-4,200,25,LAC,61,5,Duke,2012 Rnd 1 Pick 10,United States
Andre Roberson,SG,6-7,210,26,OKC,39,4,Colorado,2013 Rnd 1 Pick 26,United States
Devin Robinson,F,6-7,200,22,WAS,1,0,Florida,"2017 NBA Draft, Undrafted",United States
Glenn Robinson,SF,6-6,222,24,IND,23,3,Michigan,2014 Rnd 2 Pick 10,United States
Rajon Rondo,PG,6-1,180,32,NOP,65,11,Kentucky,2006 Rnd 1 Pick 21,United States
Derrick Rose,PG,6-3,200,29,"CLE, MIN",25,9,Memphis,2008 Rnd 1 Pick 1,United States
Terrence Ross,SF,6-7,205,27,ORL,24,5,Washington,2012 Rnd 1 Pick 8,United States
Terry Rozier,G,6-1,190,23,BOS,80,2,Louisville,2015 Rnd 1 Pick 16,United States
Ricky Rubio,G,6-3,190,27,UTA,77,6,Joventut Badalona (Spain),2009 Rnd 1 Pick 5,Spain
D'Angelo Russell,SG,6-4,193,22,BRK,48,2,Ohio State,2015 Rnd 1 Pick 2,United States
Domantas Sabonis,PF,6-11,240,21,IND,74,1,Gonzaga,2016 Rnd 1 Pick 11,United States Lithuania
JaKarr Sampson,F,6-9,215,24,SAC,22,2,St. John's,"2014 NBA Draft, Undrafted",United States
Dario Saric,SF,6-10,250,23,PHI,78,1,KK Cibona (Croatia),2014 Rnd 1 Pick 12,Croatia
Tomas Satoransky,PG,6-7,210,26,WAS,73,1,Coosur Real Betis (Spain),2012 Rnd 2 Pick 2,Czech Republic
Dennis Schroder,PG,6-3,172,24,ATL,67,4,Basketball Lowen Braunschweig (Germany),2013 Rnd 1 Pick 17,Germany
Mike Scott,PF,6-8,237,29,WAS,76,5,Virginia,2012 Rnd 2 Pick 13,United States
Thabo Sefolosha,GF,6-7,220,33,UTA,38,11,Edilnol Pallacanestro Biella (Italy),2006 Rnd 1 Pick 13,Switzerland
Wayne Selden,SG,6-5,230,23,MEM,35,1,Kansas,"2016 NBA Draft, Undrafted",United States
Ramon Sessions,G,6-3,190,31,"NYK, WAS",28,10,Nevada,2007 Rnd 2 Pick 26,United States
Iman Shumpert,G,6-5,220,27,CLE,14,6,Georgia Tech,2011 Rnd 1 Pick 17,United States
Pascal Siakam,F,6-8,240,23,TOR,81,1,New Mexico State,2016 Rnd 1 Pick 27,Cameroon
Xavier Silas,SG,6-5,198,30,BOS,2,1,Northern Illinois,"2011 NBA Draft, Undrafted",United States
Ben Simmons,PF,6-10,240,21,PHI,81,1,LSU,2016 Rnd 1 Pick 1,Australia
Jonathon Simmons,G,6-6,195,28,ORL,69,2,Houston,"2012 NBA Draft, Undrafted",United States
Kobi Simmons,PG,6-5,166,20,MEM,32,0,Arizona,"2017 NBA Draft, Undrafted",United States
Kyle Singler,F,6-8,228,29,OKC,12,5,Duke,2011 Rnd 2 Pick 3,United States
Marcus Smart,PG,6-3,220,23,BOS,54,3,Oklahoma State,2014 Rnd 1 Pick 6,United States
Dennis Smith,PG,6-2,205,20,DAL,69,0,NC State,2017 Rnd 1 Pick 9,United States
Ish Smith,PG,6-0,175,29,DET,82,7,Wake Forest,"2010 NBA Draft, Undrafted",United States
J.R. Smith,SG,6-6,225,32,CLE,80,13,Saint Benedict's Preparatory School (New Jersey),2004 Rnd 1 Pick 18,United States
Jason Smith,PF,7-0,240,31,WAS,33,10,Colorado State,2007 Rnd 1 Pick 20,United States
Josh Smith,PF,6-9,225,32,NOP,3,12,Oak Hill Academy (Virginia),2004 Rnd 1 Pick 17,United States
Tony Snell,G,6-6,213,26,MIL,75,4,New Mexico,2013 Rnd 1 Pick 20,United States
Marreese Speights,C,6-10,255,30,ORL,52,9,Florida,2008 Rnd 1 Pick 16,United States
Nik Stauskas,SG,6-6,205,24,"BRK, PHL",41,3,Michigan,2014 Rnd 1 Pick 8,Canada
Lance Stephenson,SG,6-6,230,27,IND,82,7,Cincinnati,2010 Rnd 2 Pick 10,United States
David Stockton,G,5-11,165,26,UTA,3,1,Gonzaga,"2014 NBA Draft, Undrafted",United States
Julyan Stone,PG,6-6,200,29,CHA,23,3,UTEP,"2011 NBA Draft, Undrafted",United States
Edmond Sumner,G,6-4,185,22,IND,1,0,Xavier,2017 Rnd 2 Pick 22,United States
Caleb Swanigan,C,6-9,260,20,POR,27,0,Purdue,2017 Rnd 1 Pick 26,United States
Jayson Tatum,SF,6-8,210,19,BOS,80,0,Duke,2017 Rnd 1 Pick 3,United States
Isaiah Taylor,G,6-3,170,23,ATL,67,1,Texas,"2016 NBA Draft, Undrafted",United States
Jeff Teague,PG,6-3,195,29,MIN,70,8,Wake Forest,2009 Rnd 1 Pick 19,United States
Marquis Teague,PG,6-2,180,25,MEM,3,2,Kentucky,2012 Rnd 1 Pick 29,United States
Mirza Teletovic,PF,6-9,242,32,MIL,10,5,Baskonia (Spain),"2007 NBA Draft, Undrafted",Bosnia and Herzegovina
Garrett Temple,G,6-5,195,31,SAC,65,7,LSU,"2009 NBA Draft, Undrafted",United States
Milos Teodosic,PG,6-5,196,30,LAC,45,0,Olympiacos (Greece),"2009 NBA Draft, Undrafted",Serbia
Jason Terry,G,6-2,185,40,MIL,51,18,Arizona,1999 Rnd 1 Pick 10,United States
Daniel Theis,C,6-8,245,25,BOS,63,0,Ratiopharm Ulm (Germany),"2013 NBA Draft, Undrafted",Germany
Isaiah Thomas,PG,5-9,185,29,"CLE, LAL",32,6,Washington,2011 Rnd 2 Pick 30,United States
Lance Thomas,F,6-8,240,29,NYK,73,6,Duke,"2010 NBA Draft, Undrafted",United States
Klay Thompson,G,6-6,210,28,GSW,73,6,Washington State,2011 Rnd 1 Pick 11,United States
Tristan Thompson,F,6-9,254,26,CLE,53,6,Texas,2011 Rnd 1 Pick 4,Canada
Sindarius Thornwell,SG,6-4,215,23,LAC,73,0,South Carolina,2017 Rnd 2 Pick 18,United States
Anthony Tolliver,PF,6-8,245,32,DET,79,10,Creighton,"2007 NBA Draft, Undrafted",United States
Karl-Anthony Towns,C,7-0,250,22,MIN,82,2,Kentucky,2015 Rnd 1 Pick 1,United States Dominican Republic
P.J. Tucker,SF,6-6,245,32,HOU,82,6,Texas,2006 Rnd 2 Pick 5,United States
Evan Turner,GF,6-7,220,29,POR,79,7,Ohio State,2010 Rnd 1 Pick 2,United States
Myles Turner,FC,6-11,250,21,IND,65,2,Texas,2015 Rnd 1 Pick 11,United States
Ekpe Udoh,PF,6-10,245,30,UTA,63,5,Baylor,2010 Rnd 1 Pick 6,United States Nigeria
Tyler Ulis,PG,5-10,149,22,PHX,71,1,Kentucky,2016 Rnd 2 Pick 4,United States
Jonas Valanciunas,C,7-0,265,25,TOR,77,5,Lietuvos Rytas (Lithuania),2011 Rnd 1 Pick 5,Lithuania
Denzel Valentine,F,6-4,220,24,CHI,77,1,Michigan State,2016 Rnd 1 Pick 14,United States
Fred VanVleet,G,6-0,200,24,TOR,76,1,Wichita State,"2016 NBA Draft, Undrafted",United States
Rashad Vaughn,SF,6-6,210,21,"BRK, MIL, ORL",28,2,UNLV,2015 Rnd 1 Pick 17,United States
Noah Vonleh,FC,6-10,257,22,"CHI, POR",54,3,Indiana,2014 Rnd 1 Pick 9,United States
Nikola Vucevic,PF,6-11,260,27,ORL,57,6,USC,2011 Rnd 1 Pick 16,Switzerland Montenegro
Dwyane Wade,SG,6-4,220,36,"CLE, MIA",67,14,Marquette,2003 Rnd 1 Pick 5,United States
Dion Waiters,SG,6-4,215,26,MIA,30,5,Syracuse,2012 Rnd 1 Pick 4,United States
Kemba Walker,G,6-0,184,27,CHA,80,6,Connecticut,2011 Rnd 1 Pick 9,United States
John Wall,PG,6-3,210,27,WAS,41,7,Kentucky,2010 Rnd 1 Pick 1,United States
Tyrone Wallace,G,6-5,198,23,LAC,30,0,California,2016 Rnd 2 Pick 30,United States
"Derrick Walton, Jr.",PG,6-0,189,22,MIA,16,0,Michigan,"2017 NBA Draft, Undrafted",United States
Jameel Warney,PF,6-8,260,24,DAL,3,0,Stony Brook,"2016 NBA Draft, Undrafted",United States
T.J. Warren,F,6-8,222,24,PHX,65,3,NC State,2014 Rnd 1 Pick 14,United States
Travis Wear,PF,6-9,219,27,LAL,17,1,UCLA,"2014 NBA Draft, Undrafted",United States
James Webb III,F,6-9,202,24,BRK,10,0,Boise State,"2016 NBA Draft, Undrafted",United States
Briante Weber,G,6-2,170,25,"HOU, MEM",18,2,VCU,"2015 NBA Draft, Undrafted",United States
David West,PF,6-9,250,37,GSW,73,14,Xavier,2003 Rnd 1 Pick 18,United States
Russell Westbrook,G,6-3,200,29,OKC,80,9,UCLA,2008 Rnd 1 Pick 4,United States
