#,Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF
20,Paul George,IND,75,2689.4,1775,622,1347,0.462,195,495,0.394,336,374,0.898,58,434,492,251,119,27,219,206
21,Klay Thompson,GSW,78,2651.3,1742,644,1376,0.468,268,647,0.414,186,218,0.853,49,236,285,160,66,40,128,139
22,Devin Booker,PHX,78,2730.5,1726,606,1431,0.423,147,405,0.363,367,441,0.832,46,203,249,268,72,21,241,242
23,Carmelo Anthony,NYK,74,2538.1,1659,602,1389,0.433,151,421,0.359,304,365,0.833,62,376,438,213,60,34,153,198
24,Gordon Hayward,UTA,73,2515.5,1601,545,1156,0.471,149,374,0.398,362,429,0.844,49,345,394,252,73,20,140,117
25,Kevin Durant,GSW,62,2070.4,1555,551,1026,0.537,117,312,0.375,336,384,0.875,39,474,513,300,66,99,138,117
26,Brook Lopez,BRK,75,2222.1,1539,555,1172,0.474,134,387,0.346,295,364,0.81,121,282,403,176,38,124,184,192
27,Harrison Barnes,DAL,79,2803.5,1518,599,1280,0.468,78,222,0.351,242,281,0.861,93,301,394,116,65,15,102,128
28,Goran Dragic,MIA,73,2459.5,1483,534,1124,0.475,117,289,0.405,298,377,0.79,62,217,279,423,89,13,212,199
29,Marc Gasol,MEM,74,2531.0,1446,532,1160,0.459,104,268,0.388,278,332,0.837,60,404,464,338,67,99,166,171
30,Lou Williams,HOU,81,1993.4,1421,428,998,0.429,163,446,0.365,402,457,0.88,26,176,202,239,80,20,160,92
31,Mike Conley,MEM,69,2291.9,1415,464,1009,0.46,171,419,0.408,316,368,0.859,31,210,241,433,92,19,156,126
32,Dennis Schroder,ATL,79,2484.9,1414,548,1214,0.451,100,294,0.34,218,255,0.855,42,206,248,499,74,16,258,149
33,Eric Bledsoe,PHX,66,2176.3,1390,449,1034,0.434,104,310,0.335,388,458,0.847,52,268,320,418,91,31,224,164
34,Kyle Lowry,TOR,60,2244.0,1344,426,918,0.464,193,468,0.412,299,365,0.819,48,238,286,417,88,19,173,170
35,Tobias Harris,DET,82,2566.5,1321,511,1064,0.48,109,315,0.346,190,226,0.841,64,353,417,142,60,39,96,133
36,Blake Griffin,LAC,61,2076.2,1316,479,971,0.493,38,113,0.336,320,421,0.76,112,385,497,300,57,22,142,157
37,Hassan Whiteside,MIA,77,2513.4,1309,542,973,0.557,0,0,0.0,225,358,0.628,293,795,1088,57,56,161,154,226
38,Jeff Teague,IND,82,2657.1,1254,402,909,0.442,90,252,0.357,360,415,0.867,33,297,330,639,100,32,216,165
39,Paul Millsap,ATL,69,2342.8,1246,430,972,0.442,75,241,0.311,311,405,0.768,111,422,533,252,90,62,158,186
40,LaMarcus Aldridge,SAS,72,2335.0,1243,500,1049,0.477,23,56,0.411,220,271,0.812,172,351,523,139,46,88,98,158
41,Nikola Jokic,DEN,73,2037.7,1221,494,854,0.578,45,139,0.324,188,228,0.825,212,506,718,359,61,55,171,214
42,Eric Gordon,HOU,75,2323.5,1217,412,1016,0.406,246,661,0.372,147,175,0.84,29,172,201,188,48,41,121,150
43,Jordan Clarkson,LAL,82,2396.6,1205,477,1071,0.445,117,356,0.329,134,168,0.798,49,197,246,213,88,8,164,150
44,Kristaps Porzingis,NYK,66,2164.4,1196,443,985,0.45,112,314,0.357,198,252,0.786,111,364,475,97,47,129,118,244
45,Myles Turner,IND,81,2541.0,1173,444,870,0.51,40,116,0.345,245,303,0.809,139,450,589,106,74,172,105,262
46,Serge Ibaka,TOR,79,2422.4,1173,471,982,0.48,124,317,0.391,107,125,0.856,129,409,538,75,41,124,105,215
47,J.J. Redick,LAC,78,2198.2,1173,396,890,0.445,201,468,0.429,180,202,0.891,11,160,171,110,54,13,98,125
48,Evan Fournier,ORL,68,2233.7,1167,408,930,0.439,128,360,0.356,223,277,0.805,44,165,209,202,66,4,141,180
49,Nicolas Batum,CHA,77,2617.3,1164,393,974,0.403,135,405,0.333,243,284,0.856,46,435,481,456,86,29,194,109
50,Derrick Rose,NYK,64,2081.8,1154,460,977,0.471,13,60,0.217,221,253,0.874,66,180,246,283,44,17,147,84
51,Danilo Gallinari,DEN,63,2134.0,1145,335,750,0.447,126,324,0.389,349,387,0.902,39,286,325,135,40,15,82,93
52,Tim Hardaway Jr.,ATL,79,2153.6,1143,415,912,0.455,149,417,0.357,164,214,0.766,35,189,224,182,55,15,106,103
53,Kevin Love,CLE,60,1884.6,1142,370,867,0.427,145,389,0.373,257,295,0.871,148,518,666,116,53,21,122,125
54,Rudy Gobert,UTA,81,2743.8,1137,413,625,0.661,0,1,0.0,311,476,0.653,314,721,1035,97,49,214,147,246
55,Wilson Chandler,DEN,71,2196.7,1117,433,939,0.461,110,326,0.337,141,194,0.727,103,357,460,141,51,30,114,172
56,Bojan Bogdanovic,WAS,81,2082.9,1113,376,845,0.445,144,392,0.367,217,243,0.893,37,240,277,111,34,7,131,146
57,Andre Drummond,DET,81,2409.4,1105,483,911,0.53,2,7,0.286,137,355,0.386,345,770,1115,90,124,89,152,237
58,Marcus Morris,DET,79,2565.1,1105,421,1007,0.418,118,357,0.331,145,185,0.784,78,289,367,160,52,25,87,168
59,Chris Paul,LAC,61,1920.8,1104,374,785,0.476,124,302,0.411,232,260,0.892,40,264,304,563,119,8,147,146
60,Nikola Vucevic,ORL,75,2163.1,1096,483,1031,0.468,23,75,0.307,107,160,0.669,176,603,779,208,76,74,117,180
61,Dwyane Wade,CHI,60,1792.2,1096,414,955,0.434,45,145,0.31,223,281,0.794,63,207,270,228,86,41,138,112
62,Otto Porter,WAS,80,2605.1,1075,414,803,0.516,148,341,0.434,99,119,0.832,118,396,514,121,116,42,44,193
63,Ersan Ilyasova,ATL,82,2142.4,1071,384,890,0.431,142,402,0.353,161,207,0.778,115,366,481,141,58,23,116,211
64,Victor Oladipo,OKC,67,2222.6,1067,412,932,0.442,127,352,0.361,116,154,0.753,39,252,291,176,78,21,119,155
65,Markieff Morris,WAS,76,2374.4,1063,406,889,0.457,71,196,0.362,180,215,0.837,107,386,493,126,82,42,129,254
66,Kentavious Caldwell-Pope,DET,76,2528.5,1047,370,928,0.399,153,437,0.35,154,185,0.832,55,193,248,193,89,12,86,118
67,Elfrid Payton,ORL,82,2412.2,1046,430,912,0.471,40,146,0.274,146,211,0.692,89,298,387,529,88,40,178,177
68,Dario Saric,PHI,81,2129.1,1040,381,927,0.411,106,341,0.311,172,220,0.782,112,401,513,182,57,30,183,162
69,Enes Freedom,OKC,72,1532.9,1033,402,737,0.545,5,38,0.132,224,285,0.786,195,287,482,67,32,38,123,154
70,DeAndre Jordan,LAC,81,2570.3,1029,412,577,0.714,0,2,0.0,205,425,0.482,298,816,1114,96,51,134,115,212
71,Jrue Holiday,NOP,67,2190.0,1029,405,893,0.454,100,281,0.356,119,168,0.708,46,218,264,488,100,44,194,133
72,Zach Randolph,MEM,73,1786.3,1028,433,964,0.449,21,94,0.223,141,193,0.731,182,416,598,122,38,10,99,136
73,Jabari Parker,MIL,51,1727.9,1025,399,814,0.49,65,178,0.365,162,218,0.743,79,235,314,142,50,22,93,111
74,Aaron Gordon,ORL,80,2298.0,1019,393,865,0.454,77,267,0.288,156,217,0.719,116,289,405,150,65,40,89,172
75,Jamal Crawford,LAC,82,2157.0,1008,359,870,0.413,116,322,0.36,174,203,0.857,17,112,129,214,61,14,134,115
76,Dwight Howard,ATL,74,2198.8,1002,388,613,0.633,0,2,0.0,226,424,0.533,296,644,940,104,64,92,170,203
77,Tyler Johnson,MIA,73,2177.5,1002,357,824,0.433,93,250,0.372,195,254,0.768,50,243,293,233,84,44,90,176
78,Jae Crowder,BOS,72,2339.5,999,333,720,0.463,157,394,0.398,176,217,0.811,48,367,415,155,73,23,80,161
79,Wesley Matthews,DAL,73,2494.8,986,333,847,0.393,174,479,0.363,146,179,0.816,18,241,259,210,77,15,102,161
80,D'Angelo Russell,LAL,63,1810.4,984,351,867,0.405,135,384,0.352,147,188,0.782,31,190,221,303,87,16,176,130
81,Ryan Anderson,HOU,72,2116.4,979,323,773,0.418,204,506,0.403,129,150,0.86,112,218,330,68,31,14,55,142
82,Julius Randle,LAL,74,2132.1,975,377,773,0.488,17,63,0.27,204,282,0.723,150,486,636,264,49,37,173,248
83,James Johnson,MIA,76,2085.0,975,368,769,0.479,87,256,0.34,152,215,0.707,66,310,376,276,76,86,171,197
84,Jonas Valanciunas,TOR,80,2065.5,959,391,702,0.557,1,2,0.5,176,217,0.811,226,533,759,57,37,63,106,216
85,Al Horford,BOS,68,2193.3,952,379,801,0.473,86,242,0.355,108,135,0.8,95,370,465,337,52,86,115,138
86,Greg Monroe,MIL,81,1822.7,951,387,726,0.533,0,4,0.0,177,239,0.741,167,365,532,187,92,38,140,168
87,T.J. Warren,PHX,66,2048.0,951,403,814,0.495,26,98,0.265,119,154,0.773,125,214,339,75,76,39,57,175
88,Trevor Ariza,HOU,80,2772.6,936,326,798,0.409,191,555,0.344,93,126,0.738,54,404,458,175,147,20,73,133
89,Sean Kilpatrick,BRK,70,1753.6,919,305,735,0.415,105,308,0.341,204,242,0.843,22,258,280,157,45,6,135,118
90,Steven Adams,OKC,80,2389.4,905,374,655,0.571,0,1,0.0,157,257,0.611,281,332,613,86,89,78,146,195
91,Darren Collison,SAC,68,2063.3,900,340,714,0.476,73,175,0.417,147,171,0.86,23,129,152,312,67,9,114,119
92,Seth Curry,DAL,70,2029.1,898,338,703,0.481,137,322,0.425,85,100,0.85,25,154,179,189,79,7,92,126
93,Avery Bradley,BOS,55,1834.5,894,359,775,0.463,108,277,0.39,68,93,0.731,65,269,334,121,68,11,88,141
94,Zach LaVine,MIN,47,1748.8,889,326,710,0.459,120,310,0.387,117,140,0.836,19,141,160,139,41,10,85,104
95,Austin Rivers,LAC,74,2053.8,889,323,731,0.442,111,299,0.371,132,191,0.691,20,141,161,204,48,10,115,187
96,Marcin Gortat,WAS,82,2555.5,883,390,674,0.579,0,2,0.0,103,159,0.648,238,611,849,121,40,61,119,213
97,Frank Kaminsky,CHA,75,1954.1,874,320,802,0.399,116,354,0.328,118,156,0.756,57,279,336,162,46,34,76,139
98,Buddy Hield,SAC,82,1888.2,866,327,767,0.426,148,379,0.391,64,76,0.842,35,234,269,121,38,9,101,115
99,Robert Covington,PHI,67,2118.6,864,292,732,0.399,137,412,0.333,143,174,0.822,92,344,436,102,127,69,131,203
100,Terrence Ross,ORL,78,1955.0,858,326,746,0.437,142,391,0.363,64,77,0.831,18,188,206,88,87,33,68,143
101,Gary Harris,DEN,57,1782.3,851,320,637,0.502,107,255,0.42,104,134,0.776,48,130,178,164,71,8,76,92
102,Marvin Williams,CHA,76,2295.6,849,297,704,0.422,124,354,0.35,131,150,0.873,89,411,500,106,58,53,60,134
103,Taj Gibson,OKC,78,1988.6,846,365,709,0.515,3,13,0.231,113,158,0.715,158,327,485,73,41,65,105,163
104,Allen Crabbe,POR,79,2254.1,845,303,647,0.468,134,302,0.444,105,124,0.847,19,207,226,94,54,20,62,171
105,Mason Plumlee,DEN,81,2147.6,842,334,623,0.536,0,6,0.0,174,300,0.58,170,435,605,284,69,92,134,226
106,Robin Lopez,CHI,81,2270.8,839,382,775,0.493,0,2,0.0,75,104,0.721,244,276,520,80,18,117,91,151
107,Ricky Rubio,MIN,75,2469.1,836,261,650,0.402,60,196,0.306,254,285,0.891,68,237,305,682,128,10,195,202
108,Marcus Smart,BOS,79,2400.3,835,269,749,0.359,94,332,0.283,203,250,0.812,78,227,305,364,125,34,159,192
109,Courtney Lee,NYK,77,2459.4,835,321,704,0.456,108,269,0.401,85,98,0.867,53,206,259,179,81,24,69,141
110,George Hill,UTA,49,1544.0,829,289,606,0.477,94,233,0.403,157,196,0.801,23,144,167,204,50,11,85,114
111,Will Barton,DEN,60,1705.1,820,295,666,0.443,87,235,0.37,143,190,0.753,58,201,259,206,48,28,97,110
112,Clint Capela,HOU,65,1551.3,818,362,563,0.643,0,0,0.0,94,177,0.531,178,348,526,63,34,79,87,179
113,Gorgui Dieng,MIN,82,2653.3,816,332,661,0.502,16,43,0.372,136,167,0.814,188,459,647,158,88,95,107,254
114,C.J. Miles,IND,76,1776.3,815,281,647,0.434,169,409,0.413,84,93,0.903,30,199,229,48,46,25,40,151
115,Thaddeus Young,IND,74,2236.7,814,362,687,0.527,45,118,0.381,45,86,0.523,131,317,448,122,113,29,96,135
116,Jamal Murray,DEN,82,1764.7,811,295,730,0.404,115,344,0.334,106,120,0.883,41,173,214,170,51,24,113,124
117,Kent Bazemore,ATL,73,1962.8,801,295,721,0.409,92,266,0.346,119,168,0.708,45,186,231,177,91,52,125,165
118,Pau Gasol,SAS,64,1626.7,792,303,604,0.502,56,104,0.538,130,184,0.707,107,394,501,150,24,70,81,110
119,Nick Young,LAL,60,1556.3,791,272,633,0.43,170,421,0.404,77,90,0.856,25,113,138,58,37,14,36,137
120,Marco Belinelli,CHA,74,1777.6,780,264,615,0.429,102,283,0.36,150,168,0.893,14,164,178,147,44,9,70,90
121,Draymond Green,GSW,76,2470.9,776,272,650,0.418,81,263,0.308,151,213,0.709,98,501,599,533,154,106,184,217
122,Maurice Harkless,POR,77,2223.1,773,314,624,0.503,68,194,0.351,77,124,0.621,125,216,341,88,85,70,86,214
123,Shabazz Muhammad,MIN,78,1515.5,772,288,598,0.482,49,145,0.338,147,190,0.774,84,136,220,35,22,6,56,86
124,Dirk Nowitzki,DAL,54,1424.3,769,296,678,0.437,79,209,0.378,98,112,0.875,23,330,353,82,30,38,51,113
125,Malcolm Brogdon,MIL,75,1982.4,767,290,635,0.457,78,193,0.404,109,126,0.865,47,166,213,317,84,12,113,140
126,Jon Leuer,DET,75,1943.8,767,310,646,0.48,49,167,0.293,98,113,0.867,102,300,402,111,31,26,66,145
127,Patty Mills,SAS,80,1754.2,759,273,621,0.44,147,355,0.414,66,80,0.825,24,117,141,280,65,3,101,109
128,Ish Smith,DET,81,1955.2,758,329,749,0.439,28,105,0.267,72,102,0.706,21,214,235,418,61,33,112,127
129,Nik Stauskas,PHI,80,2187.7,756,251,634,0.396,132,359,0.368,122,150,0.813,21,205,226,188,45,32,128,144
130,Marquese Chriss,PHX,82,1743.4,753,284,632,0.449,72,224,0.321,113,181,0.624,96,252,348,60,67,70,108,263
131,Reggie Jackson,DET,52,1424.4,752,284,677,0.419,66,184,0.359,118,136,0.868,21,93,114,270,35,5,114,129
132,Rodney Hood,UTA,59,1593.3,748,272,666,0.408,114,307,0.371,90,115,0.783,16,186,202,96,38,11,65,132
133,Nikola Mirotic,CHI,70,1678.9,744,258,625,0.413,129,377,0.342,99,128,0.773,61,323,384,75,53,55,80,128
134,Michael Kidd-Gilchrist,CHA,81,2349.5,743,295,618,0.477,1,9,0.111,152,194,0.784,156,409,565,114,81,77,56,187
135,Cory Joseph,TOR,80,2002.7,740,299,661,0.452,48,135,0.356,94,122,0.77,51,184,235,265,66,13,108,140
136,Brandon Ingram,LAL,79,2279.3,740,276,686,0.402,55,187,0.294,133,214,0.621,60,256,316,166,50,36,116,158
137,Dion Waiters,MIA,46,1384.2,729,281,663,0.424,85,215,0.395,82,127,0.646,18,135,153,200,42,20,103,95
138,Joe Johnson,UTA,78,1842.9,715,273,626,0.436,106,258,0.411,63,77,0.818,33,210,243,144,36,18,69,93
139,Marreese Speights,LAC,82,1285.9,711,244,548,0.445,103,277,0.372,120,137,0.876,88,285,373,65,23,41,69,229
140,Trevor Booker,BRK,71,1754.3,709,305,591,0.516,25,78,0.321,74,110,0.673,143,428,571,138,75,28,127,152
141,Deron Williams,CLE,64,1657.3,701,263,600,0.438,85,234,0.363,90,109,0.826,14,133,147,360,31,8,138,138
142,E'Twaun Moore,NOP,73,1819.8,700,283,619,0.457,77,208,0.37,57,74,0.77,33,119,152,164,50,32,62,131
143,JaMychal Green,MEM,77,2101.2,689,250,500,0.5,55,145,0.379,134,167,0.802,167,377,544,84,47,34,94,248
144,Jameer Nelson,DEN,75,2044.8,687,268,604,0.444,106,273,0.388,45,63,0.714,28,164,192,385,54,8,128,197
145,Tony Snell,MIL,80,2335.6,683,246,541,0.455,144,355,0.406,47,58,0.81,22,226,248,96,55,14,55,125
146,Ty Lawson,SAC,69,1732.1,681,237,522,0.454,34,118,0.288,173,217,0.797,44,135,179,334,74,6,129,119
147,Kelly Olynyk,BOS,75,1538.4,678,260,508,0.512,68,192,0.354,90,123,0.732,73,288,361,148,43,29,96,207
148,Kyle Korver,CLE,67,1753.1,678,239,515,0.464,162,359,0.451,38,42,0.905,7,179,186,110,34,21,69,107
149,Channing Frye,CLE,74,1397.9,676,238,520,0.458,137,335,0.409,63,74,0.851,37,253,290,45,33,37,53,138
150,Rondae Hollis-Jefferson,BRK,78,1761.5,675,235,542,0.434,15,67,0.224,190,253,0.751,96,356,452,154,82,44,116,177
151,Jusuf Nurkic,POR,65,1391.0,662,271,534,0.507,0,1,0.0,120,210,0.571,154,313,467,123,50,74,143,161
152,Gerald Henderson,PHI,72,1667.1,662,234,553,0.423,61,173,0.353,133,165,0.806,34,151,185,112,40,15,62,129
153,Wayne Ellington,MIA,62,1499.7,648,231,555,0.416,149,394,0.378,37,43,0.86,18,114,132,70,35,4,30,70
154,Tony Allen,MEM,71,1913.7,643,274,595,0.461,15,54,0.278,80,130,0.615,166,225,391,98,115,29,100,178
155,Patrick Beverley,HOU,67,2058.0,639,228,543,0.42,110,288,0.382,73,95,0.768,95,298,393,281,99,25,100,222
156,Cody Zeller,CHA,62,1725.5,639,253,443,0.571,0,1,0.0,133,196,0.679,135,270,405,99,62,58,65,189
157,DeMarre Carroll,TOR,72,1881.4,638,220,550,0.4,109,320,0.341,89,117,0.761,63,212,275,74,81,27,54,143
158,Tony Parker,SAS,63,1587.0,638,265,569,0.466,23,69,0.333,85,117,0.726,9,104,113,285,34,2,89,92
159,Jeff Green,ORL,69,1533.8,638,220,558,0.394,53,193,0.275,145,168,0.863,39,175,214,81,37,14,75,103
160,Norman Powell,TOR,76,1367.7,636,227,506,0.449,56,173,0.324,126,159,0.792,26,143,169,82,52,14,70,127
161,Tristan Thompson,CLE,78,2336.4,630,262,437,0.6,0,3,0.0,106,213,0.498,286,429,715,77,39,84,64,176
162,Monta Ellis,IND,74,1997.7,630,247,557,0.443,43,135,0.319,93,128,0.727,19,185,204,236,78,27,135,149
163,Justin Holiday,NYK,82,1639.1,629,233,538,0.433,97,273,0.355,66,80,0.825,27,198,225,102,65,31,66,109
164,Joel Embiid,PHI,31,786.0,627,200,429,0.466,36,98,0.367,191,244,0.783,61,182,243,66,27,76,117,112
165,D.J. Augustin,ORL,78,1538.3,616,195,517,0.377,95,274,0.347,131,161,0.814,15,102,117,209,31,1,90,101
166,Alex Len,PHX,77,1559.6,613,230,463,0.497,3,12,0.25,150,208,0.721,156,354,510,44,38,98,102,242
167,Willie Cauley-Stein,SAC,75,1420.8,611,255,481,0.53,0,2,0.0,101,151,0.669,85,254,339,80,53,44,69,147
168,Maybyner Nene,HOU,67,1197.8,609,245,397,0.617,3,9,0.333,116,197,0.589,95,187,282,65,56,39,73,163
169,Jeremy Lamb,CHA,62,1142.6,603,226,491,0.46,41,146,0.281,110,129,0.853,30,234,264,75,27,23,40,98
170,Emmanuel Mudiay,DEN,55,1405.6,603,208,551,0.377,56,178,0.315,131,167,0.784,29,149,178,217,41,13,123,95
171,Brandon Knight,PHX,54,1139.8,595,209,525,0.398,45,139,0.324,132,154,0.857,25,93,118,130,27,5,88,87
172,Doug McDermott,OKC,66,1507.8,592,222,497,0.447,77,208,0.37,71,84,0.845,20,159,179,58,13,5,38,79
173,Jahlil Okafor,PHI,50,1134.0,590,242,471,0.514,0,0,0.0,106,158,0.671,81,159,240,58,20,49,90,122
174,Kenneth Faried,DEN,61,1295.9,587,228,416,0.548,0,6,0.0,131,189,0.693,183,279,462,55,43,40,59,124
175,Willy Hernangomez,NYK,72,1324.5,587,246,465,0.529,4,15,0.267,91,125,0.728,170,332,502,96,41,36,100,150
176,Vince Carter,MEM,73,1799.6,586,193,490,0.394,112,296,0.378,88,115,0.765,36,191,227,133,60,36,50,163
177,Evan Turner,POR,65,1658.6,586,235,552,0.426,31,118,0.263,85,103,0.825,36,211,247,205,53,24,100,121
178,Langston Galloway,SAC,74,1494.5,585,207,545,0.38,120,308,0.39,51,64,0.797,27,129,156,93,46,6,46,96
179,Terrence Jones,MIL,54,1270.9,584,231,492,0.47,19,75,0.253,103,170,0.606,65,241,306,59,40,54,48,67
180,Joe Ingles,UTA,82,1972.2,581,204,451,0.452,123,279,0.441,50,68,0.735,23,238,261,225,96,8,107,163
181,Brandon Jennings,WAS,81,1801.5,577,192,535,0.359,79,252,0.313,114,152,0.75,29,167,196,395,70,4,128,116
182,Matt Dellavedova,MIL,76,1986.0,577,208,534,0.39,79,215,0.367,82,96,0.854,24,123,147,357,53,0,133,153
183,David Lee,SAS,79,1477.0,576,248,420,0.59,0,0,0.0,80,113,0.708,149,292,441,124,31,40,82,125
184,Andre Iguodala,GSW,76,1997.6,574,219,415,0.528,64,177,0.362,72,102,0.706,51,253,304,261,76,39,58,97
185,Iman Shumpert,CLE,76,1937.3,567,201,489,0.411,94,261,0.36,71,90,0.789,39,179,218,109,62,27,78,150
186,Solomon Hill,NOP,80,2374.3,563,183,478,0.383,94,270,0.348,103,128,0.805,51,256,307,141,72,32,82,182
187,Rudy Gay,SAC,30,1012.9,562,201,442,0.455,42,113,0.372,118,138,0.855,35,155,190,83,44,26,74,79
188,Richaun Holmes,PHI,57,1192.7,559,230,412,0.558,27,77,0.351,72,103,0.699,94,217,311,58,42,55,55,136
189,T.J. McConnell,PHI,81,2133.4,556,236,512,0.461,11,55,0.2,73,90,0.811,39,212,251,534,134,10,160,139
190,Troy Daniels,MEM,67,1183.4,551,185,495,0.374,138,355,0.389,43,54,0.796,22,78,100,46,20,4,45,90
191,Isaiah Whitehead,BRK,73,1643.5,543,204,508,0.402,44,149,0.295,91,113,0.805,32,152,184,192,42,36,142,175
192,P.J. Tucker,TOR,81,2235.9,540,199,482,0.413,70,196,0.357,72,93,0.774,117,354,471,99,116,19,66,196
193,Josh Richardson,MIA,53,1614.4,539,202,513,0.394,75,227,0.33,60,77,0.779,35,133,168,140,60,39,65,132
194,Rajon Rondo,CHI,69,1842.7,538,229,561,0.408,50,133,0.376,30,50,0.6,73,282,355,461,99,11,169,144
195,Raymond Felton,LAC,80,1699.9,538,221,514,0.43,46,144,0.319,50,64,0.781,33,185,218,191,66,22,83,125
196,Al Jefferson,IND,66,930.6,535,235,471,0.499,0,1,0.0,65,85,0.765,75,203,278,57,19,16,33,125
197,Al-Farouq Aminu,POR,61,1773.0,532,183,466,0.393,70,212,0.33,96,136,0.706,77,374,451,99,60,44,94,102
198,Justin Anderson,PHI,75,1227.3,532,186,439,0.424,58,194,0.299,102,129,0.791,69,176,245,66,41,23,66,109
199,Sergio Rodriguez,PHI,68,1517.4,530,210,536,0.392,92,252,0.365,18,27,0.667,21,136,157,344,49,4,128,95
200,Michael Beasley,MIL,56,934.5,528,216,406,0.532,18,43,0.419,78,105,0.743,40,153,193,53,27,27,66,92
201,Matt Barnes,GSW,74,1775.9,527,185,473,0.391,87,263,0.331,70,89,0.787,70,314,384,195,48,26,107,185
202,Montrezl Harrell,HOU,58,1063.6,527,225,345,0.652,1,7,0.143,76,121,0.628,81,138,219,64,20,42,44,126
203,Ian Clark,GSW,77,1136.5,527,211,433,0.487,61,163,0.374,44,58,0.759,22,99,121,90,39,8,55,77
204,Jeremy Lin,BRK,36,882.6,523,175,400,0.438,58,156,0.372,115,141,0.816,11,124,135,184,42,14,86,79
205,Andre Roberson,OKC,79,2375.9,522,215,463,0.464,45,184,0.245,47,111,0.423,98,305,403,79,94,79,51,204
206,Amir Johnson,BOS,80,1608.0,520,213,370,0.576,27,66,0.409,67,100,0.67,118,248,366,140,51,62,77,211
207,Manu Ginobili,SAS,69,1291.5,517,171,439,0.39,89,227,0.392,86,107,0.804,28,129,157,183,82,16,96,119
208,Dwight Powell,DAL,77,1333.5,516,194,377,0.515,21,74,0.284,107,141,0.759,93,213,306,49,61,39,34,135
209,Jaylen Brown,BOS,78,1341.3,515,192,423,0.454,46,135,0.341,85,124,0.685,45,175,220,64,35,18,68,142
210,Arron Afflalo,SAC,61,1579.8,515,185,420,0.44,62,151,0.411,83,93,0.892,9,116,125,78,21,6,42,104
211,Garrett Temple,SAC,65,1728.4,506,183,432,0.424,82,220,0.373,58,74,0.784,32,152,184,168,84,28,78,141
212,Sam Dekker,HOU,77,1419.1,504,203,429,0.473,60,187,0.321,38,68,0.559,94,190,284,76,38,21,41,83
213,"Kelly Oubre, Jr.",WAS,79,1605.3,501,186,442,0.421,54,188,0.287,75,99,0.758,61,200,261,47,58,17,50,195
214,Danny Green,SAS,68,1806.8,497,176,449,0.392,118,311,0.379,27,32,0.844,31,193,224,124,70,57,76,120
215,Rodney McGruder,MIA,78,1965.9,497,190,460,0.413,73,220,0.332,44,71,0.62,94,162,256,124,46,18,56,140
