#,Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF
49,Anfernee Simons,POR,62,2170.7,1306,467,1045,0.447,212,562,0.377,160,179,0.894,18,143,161,253,42,14,128,142
50,Bennedict Mathurin,IND,78,2222.6,1302,413,951,0.434,100,310,0.323,376,454,0.828,87,231,318,116,48,13,152,162
51,Jamal Murray,DEN,65,2133.4,1298,473,1041,0.454,172,432,0.398,180,216,0.833,48,209,257,400,66,16,145,103
52,Jrue Holiday,MIL,67,2182.6,1290,490,1023,0.479,158,411,0.384,152,177,0.859,79,262,341,495,79,25,197,116
53,Jerami Grant,POR,63,2245.6,1290,434,913,0.475,144,359,0.401,278,342,0.813,53,230,283,150,51,53,116,152
54,Evan Mobley,CLE,79,2715.2,1277,525,947,0.554,22,102,0.216,205,304,0.674,187,524,711,224,60,119,146,218
55,Bojan Bogdanovic,DET,59,1892.9,1273,430,882,0.488,145,353,0.411,268,303,0.884,36,187,223,152,34,8,135,113
56,Jordan Clarkson,UTA,61,1988.3,1271,458,1031,0.444,155,459,0.338,200,245,0.816,72,174,246,270,33,13,186,120
57,D'Angelo Russell,LAL,71,2304.5,1263,445,948,0.469,194,490,0.396,179,216,0.829,35,180,215,437,70,29,186,140
58,Josh Giddey,OKC,76,2367.2,1260,539,1118,0.482,76,234,0.325,106,145,0.731,148,451,599,469,57,31,211,143
59,Desmond Bane,MEM,58,1841.5,1247,450,939,0.479,166,407,0.408,181,205,0.883,43,248,291,254,56,22,126,150
60,Brook Lopez,MIL,78,2372.5,1239,477,899,0.531,136,364,0.374,149,190,0.784,157,363,520,99,37,193,107,203
61,Kawhi Leonard,LAC,52,1747.3,1239,446,871,0.512,104,250,0.416,243,279,0.871,57,281,338,204,72,28,88,84
62,Harrison Barnes,SAC,82,2661.8,1230,374,791,0.473,132,353,0.374,350,413,0.847,87,279,366,128,57,10,86,103
63,Tyrese Maxey,PHI,60,2016.7,1218,439,913,0.481,160,369,0.434,180,213,0.845,23,153,176,212,49,8,80,132
64,James Harden,PHI,58,2135.1,1216,371,842,0.441,161,418,0.385,313,361,0.867,40,314,354,618,71,31,195,112
65,Immanuel Quickley,NYK,81,2344.0,1209,419,936,0.448,168,454,0.37,203,248,0.819,58,279,337,279,80,14,100,166
66,Jaden Ivey,DET,74,2304.4,1204,409,983,0.416,120,350,0.343,266,356,0.747,73,215,288,387,61,17,237,242
67,Deandre Ayton,PHX,67,2035.5,1203,522,887,0.589,7,24,0.292,152,200,0.76,172,495,667,115,37,53,120,190
68,Scottie Barnes,TOR,77,2677.9,1179,463,1016,0.456,63,224,0.281,190,246,0.772,179,333,512,371,83,61,154,170
69,"Jaren Jackson, Jr.",MEM,63,1788.2,1173,416,822,0.506,100,282,0.355,241,306,0.788,108,318,426,60,65,189,107,227
70,Tyrese Haliburton,IND,56,1883.0,1160,412,841,0.49,161,402,0.4,175,201,0.871,33,172,205,585,91,25,141,69
71,Bradley Beal,WAS,50,1673.0,1160,444,878,0.506,80,219,0.365,192,228,0.842,41,155,196,271,45,33,145,107
72,Russell Westbrook,LAC,73,2125.6,1159,432,991,0.436,89,286,0.311,206,314,0.656,89,334,423,551,76,33,255,162
73,Trey Murphy III,NOP,79,2448.0,1148,387,800,0.484,202,497,0.406,172,190,0.905,59,222,281,112,89,43,61,155
74,"Gary Trent, Jr.",TOR,66,2117.9,1148,405,935,0.433,166,450,0.369,172,205,0.839,30,143,173,106,104,14,55,102
75,P.J. Washington,CHA,73,2379.6,1144,434,978,0.444,149,428,0.348,127,174,0.73,73,285,358,175,66,79,110,193
76,Kevin Huerter,SAC,75,2202.7,1140,420,866,0.485,205,510,0.402,95,131,0.725,42,209,251,221,80,24,97,181
77,"Kevin Porter, Jr.",HOU,59,2024.6,1130,391,884,0.442,141,385,0.366,207,264,0.784,76,238,314,338,82,17,188,156
78,OG Anunoby,TOR,67,2385.7,1124,421,885,0.476,142,367,0.387,140,167,0.838,95,237,332,131,128,50,132,200
79,Jonas Valanciunas,NOP,79,1968.2,1115,446,816,0.547,38,109,0.349,185,224,0.826,225,579,804,140,20,52,159,245
80,Christian Wood,DAL,67,1738.6,1114,396,769,0.515,105,279,0.376,217,281,0.772,87,404,491,121,30,72,121,169
81,Myles Turner,IND,62,1825.2,1113,402,733,0.548,93,249,0.373,216,276,0.783,88,378,466,89,36,140,103,215
82,Brandon Ingram,NOP,45,1538.2,1112,404,835,0.484,64,164,0.39,240,272,0.882,23,223,246,262,32,19,148,116
83,Alperen Sengun,HOU,75,2171.2,1109,442,799,0.553,19,57,0.333,206,288,0.715,242,436,678,291,70,70,193,258
84,Aaron Gordon,DEN,68,2055.1,1109,429,761,0.564,60,173,0.347,191,314,0.608,164,282,446,203,54,51,98,129
85,Tobias Harris,PHI,74,2435.9,1085,423,845,0.501,126,324,0.389,113,129,0.876,67,357,424,186,68,40,89,149
86,"Michael Porter, Jr.",DEN,62,1797.4,1080,398,817,0.487,188,454,0.414,96,120,0.8,64,277,341,65,37,29,68,119
87,Saddiq Bey,ATL,77,2128.6,1062,353,836,0.422,151,418,0.361,205,238,0.861,98,264,362,118,70,13,71,123
88,Jalen Williams,OKC,75,2275.6,1056,414,794,0.521,73,205,0.356,155,191,0.812,84,253,337,248,103,35,123,191
89,Dillon Brooks,MEM,73,2214.3,1047,392,991,0.396,143,439,0.326,120,154,0.779,45,199,244,189,65,16,104,240
90,Malik Monk,SAC,77,1719.1,1041,357,796,0.448,143,398,0.359,184,207,0.889,32,171,203,298,49,20,146,125
91,K.J. Martin,HOU,82,2292.1,1039,410,720,0.569,68,216,0.315,151,222,0.68,126,326,452,123,41,30,91,147
92,De'Andre Hunter,ATL,67,2125.7,1029,379,822,0.461,100,286,0.35,171,207,0.826,46,238,284,94,35,17,82,199
93,Malik Beasley,LAL,81,2093.0,1025,370,937,0.395,235,658,0.357,50,65,0.769,35,248,283,124,65,9,90,107
94,Tim Hardaway Jr.,DAL,71,2152.3,1019,340,847,0.401,212,550,0.385,127,165,0.77,21,230,251,129,49,12,60,120
95,Norman Powell,LAC,60,1566.6,1019,340,710,0.479,114,287,0.397,225,277,0.812,24,151,175,109,50,18,101,125
96,Derrick White,BOS,82,2319.3,1017,350,758,0.462,149,391,0.381,168,192,0.875,52,241,293,321,54,76,95,177
97,Luguentz Dort,OKC,74,2272.2,1013,339,873,0.388,135,409,0.33,200,259,0.772,128,216,344,154,75,23,92,243
98,"Jabari Smith, Jr.",HOU,79,2450.6,1010,364,892,0.408,120,391,0.307,162,206,0.786,122,447,569,101,43,74,104,227
99,Malcolm Brogdon,BOS,67,1743.8,1000,354,732,0.484,132,297,0.444,160,184,0.87,42,238,280,248,45,18,98,109
100,Bobby Portis,MIL,70,1818.6,987,398,803,0.496,95,257,0.37,96,125,0.768,154,518,672,105,29,16,81,115
101,Keegan Murray,SAC,80,2382.5,976,354,782,0.453,206,501,0.411,62,81,0.765,89,282,371,98,61,42,60,162
102,"Kelly Oubre, Jr.",CHA,48,1547.5,972,353,819,0.431,108,339,0.319,158,208,0.76,65,184,249,54,68,18,64,141
103,Jarrett Allen,CLE,68,2220.1,969,403,626,0.644,1,10,0.1,162,221,0.733,221,445,666,113,54,84,93,153
104,Nicolas Claxton,BRK,76,2270.6,961,414,587,0.705,0,2,0.0,133,246,0.541,184,518,702,144,65,189,96,212
105,Jaden McDaniels,MIN,79,2416.5,953,370,716,0.517,107,269,0.398,106,144,0.736,92,215,307,148,74,76,112,272
106,Rudy Gobert,MIN,70,2148.5,939,360,546,0.659,0,3,0.0,219,340,0.644,231,583,814,87,56,95,122,210
107,John Collins,ATL,71,2129.7,931,359,707,0.508,70,240,0.292,143,178,0.803,77,385,462,85,42,73,79,220
108,"Bruce Brown, Jr.",DEN,80,2279.6,923,358,741,0.483,91,254,0.358,116,153,0.758,63,265,328,268,87,51,123,190
109,Max Strus,MIA,80,2271.5,923,324,790,0.41,197,563,0.35,78,89,0.876,49,209,258,171,42,12,70,166
110,Jakob Poeltl,TOR,72,1905.7,897,389,618,0.629,0,1,0.0,119,201,0.592,236,417,653,197,66,86,125,195
111,Caris LeVert,CLE,74,2237.2,897,320,742,0.431,127,324,0.392,130,180,0.722,53,229,282,287,72,24,116,170
112,Tre Jones,SAS,68,1982.8,875,341,743,0.459,45,158,0.285,148,172,0.86,56,189,245,448,89,9,110,98
113,"Wendell Carter, Jr.",ORL,57,1689.6,868,322,613,0.525,80,225,0.356,144,195,0.738,120,377,497,132,30,33,106,159
114,Mason Plumlee,LAC,79,2053.7,857,329,484,0.68,0,0,0.0,199,313,0.636,229,471,700,245,46,47,117,217
115,Eric Gordon,LAC,69,1964.6,856,291,653,0.446,132,356,0.371,142,173,0.821,16,118,134,183,43,25,104,78
116,Kelly Olynyk,UTA,68,1941.7,847,278,557,0.499,93,236,0.394,198,232,0.853,82,338,420,252,60,37,168,232
117,LaMelo Ball,CHA,36,1267.8,838,296,721,0.411,144,383,0.376,102,122,0.836,42,189,231,304,46,11,129,118
118,Markelle Fultz,ORL,60,1778.0,837,349,679,0.514,27,87,0.31,112,143,0.783,69,165,234,341,87,26,139,131
119,Austin Reaves,LAL,64,1843.2,833,259,490,0.529,86,216,0.398,229,265,0.864,33,160,193,215,33,19,99,108
120,Patrick Williams,CHI,82,2322.4,833,314,677,0.464,115,277,0.415,90,105,0.857,78,249,327,100,72,70,101,147
121,Dennis Schroder,LAL,66,1985.9,830,270,650,0.415,74,225,0.329,216,252,0.857,21,144,165,298,50,10,112,145
122,Tyus Jones,MEM,80,1939.5,823,311,710,0.438,121,326,0.371,80,100,0.8,28,172,200,417,83,6,74,32
123,Kentavious Caldwell-Pope,DEN,76,2381.2,822,292,632,0.462,135,319,0.423,103,125,0.824,35,173,208,183,112,35,86,145
124,Corey Kispert,WAS,74,2093.3,820,291,585,0.497,163,384,0.424,75,88,0.852,33,174,207,87,32,9,55,97
125,Chris Paul,PHX,59,1888.6,819,294,668,0.44,98,261,0.375,133,160,0.831,27,224,251,524,91,22,114,126
126,Ivica Zubac,LAC,76,2169.6,818,326,514,0.634,0,2,0.0,166,238,0.697,236,520,756,77,29,98,117,219
127,Quentin Grimes,NYK,71,2120.9,799,282,602,0.468,157,407,0.386,78,98,0.796,49,180,229,150,47,26,69,177
128,Mike Conley,MIN,67,2028.3,798,261,610,0.428,135,351,0.385,141,169,0.834,33,149,182,450,73,14,103,139
129,Onyeka Okongwu,ATL,80,1848.6,791,317,497,0.638,4,13,0.308,153,196,0.781,217,359,576,81,56,107,81,251
130,Shaedon Sharpe,POR,80,1778.6,789,306,648,0.472,102,283,0.36,75,105,0.714,63,173,236,94,38,24,83,136
131,Killian Hayes,DET,76,2153.6,786,307,815,0.377,80,286,0.28,92,112,0.821,28,193,221,470,104,28,173,219
132,Cole Anthony,ORL,60,1551.8,781,277,610,0.454,75,206,0.364,152,170,0.894,47,241,288,235,37,31,91,158
133,Naz Reid,MIN,68,1250.9,781,310,577,0.537,75,217,0.346,86,127,0.677,73,260,333,77,42,53,92,176
134,De'Anthony Melton,PHI,77,2148.9,780,277,651,0.425,157,403,0.39,69,87,0.793,69,243,312,197,126,41,102,191
135,Clint Capela,ATL,65,1730.2,779,350,536,0.653,0,1,0.0,79,131,0.603,258,459,717,58,45,79,54,139
136,Tari Eason,HOU,82,1767.2,760,296,660,0.448,59,172,0.343,109,145,0.752,195,301,496,88,96,47,101,189
137,Bogdan Bogdanovic,ATL,54,1508.5,756,273,611,0.447,146,360,0.406,64,77,0.831,23,142,165,150,43,18,65,86
138,Jalen McDaniels,PHI,80,1913.1,755,281,617,0.455,77,232,0.332,116,138,0.841,63,283,346,130,83,34,93,209
139,Zion Williamson,NOP,29,956.2,754,285,469,0.608,7,19,0.368,177,248,0.714,58,144,202,133,32,16,99,65
140,Grayson Allen,MIL,72,1972.0,750,245,557,0.44,146,366,0.399,114,126,0.905,61,176,237,163,62,14,72,117
141,Josh Hart,NYK,76,2454.1,743,275,520,0.529,61,164,0.372,132,176,0.75,142,451,593,290,88,21,117,195
142,Aaron Nesmith,IND,73,1816.4,738,252,590,0.427,115,314,0.366,119,142,0.838,62,215,277,98,55,34,75,235
143,Gordon Hayward,CHA,50,1576.9,733,276,581,0.475,52,160,0.325,129,159,0.811,33,182,215,206,42,12,99,70
144,Zach Collins,SAS,63,1440.7,731,284,548,0.518,55,147,0.374,108,142,0.761,116,286,402,180,37,49,129,199
145,Marcus Morris,LAC,65,1825.2,728,274,643,0.426,112,308,0.364,68,87,0.782,29,229,258,114,42,21,56,136
146,Coby White,CHI,74,1729.9,715,263,594,0.443,128,344,0.372,61,70,0.871,16,196,212,204,54,6,74,122
147,Terance Mann,LAC,81,1871.9,713,272,524,0.519,77,198,0.389,92,118,0.78,77,199,276,184,42,22,80,149
148,Chris Boucher,TOR,76,1523.4,712,261,529,0.493,62,189,0.328,128,168,0.762,157,264,421,29,47,64,41,143
149,Andrew Nembhard,IND,75,2073.5,709,284,644,0.441,92,263,0.35,49,62,0.79,35,164,199,341,70,13,126,179
150,Rui Hachimura,LAL,63,1466.1,707,284,584,0.486,51,160,0.319,88,119,0.739,53,230,283,58,19,26,53,72
151,Daniel Gafford,WAS,78,1604.2,705,289,395,0.732,0,0,0.0,127,187,0.679,163,270,433,84,33,99,85,187
152,Jaylen Nowell,MIN,65,1251.8,704,280,625,0.448,67,232,0.289,77,99,0.778,36,134,170,132,42,5,65,101
153,Marcus Smart,BOS,61,1956.5,703,250,602,0.415,115,342,0.336,88,118,0.746,46,145,191,382,93,23,143,172
154,Devin Vassell,SAS,38,1178.1,703,261,595,0.439,103,266,0.387,78,100,0.78,8,140,148,136,43,17,57,57
155,Naji Marshall,NOP,77,1792.0,698,247,571,0.433,66,218,0.303,138,175,0.789,48,231,279,189,54,14,97,113
156,Talen Horton-Tucker,UTA,65,1313.2,698,257,613,0.419,58,203,0.286,126,168,0.75,41,169,210,246,41,29,126,108
157,Deni Avdija,WAS,76,2020.4,697,253,579,0.437,69,232,0.297,122,165,0.739,74,413,487,211,65,29,123,209
158,Santi Aldama,MEM,77,1681.1,696,247,525,0.47,94,266,0.353,108,144,0.75,85,286,371,97,45,48,60,143
159,Jusuf Nurkic,POR,52,1391.5,694,262,505,0.519,43,119,0.361,127,192,0.661,114,357,471,149,43,44,119,185
160,Reggie Jackson,DEN,68,1656.9,693,263,640,0.411,96,288,0.333,71,78,0.91,25,119,144,233,47,6,115,114
161,Isaiah Joe,OKC,73,1395.3,691,224,508,0.441,161,394,0.409,82,100,0.82,27,148,175,88,48,8,39,105
162,Ayo Dosunmu,CHI,80,2097.6,687,281,570,0.493,59,189,0.312,66,82,0.805,45,175,220,206,62,26,99,182
163,Collin Sexton,UTA,48,1145.1,685,237,468,0.506,48,122,0.393,163,199,0.819,37,68,105,138,27,6,85,112
164,Caleb Martin,MIA,71,2077.5,683,254,548,0.464,84,236,0.356,91,113,0.805,88,256,344,117,71,31,78,145
165,Walker Kessler,UTA,74,1703.4,679,298,414,0.72,1,3,0.333,82,159,0.516,231,389,620,69,26,173,58,169
166,Donte DiVincenzo,GSW,72,1893.7,678,235,540,0.435,150,378,0.397,58,71,0.817,80,245,325,252,97,10,112,133
167,Malaki Branham,SAS,66,1549.6,673,269,611,0.44,77,255,0.302,58,70,0.829,28,153,181,127,33,7,76,115
168,Royce O'Neale,BRK,76,2409.0,671,229,593,0.386,163,419,0.389,50,69,0.725,55,329,384,283,65,49,114,239
169,Cedi Osman,CLE,77,1547.8,669,239,530,0.451,116,312,0.372,75,108,0.694,25,151,176,115,35,11,52,122
170,Jonathan Kuminga,GSW,67,1394.3,666,261,497,0.525,54,146,0.37,90,138,0.652,70,161,231,125,41,31,95,157
171,Bones Hyland,LAC,56,1085.5,659,228,571,0.399,117,315,0.371,86,102,0.843,20,115,135,172,39,15,82,96
172,Josh Richardson,NOP,65,1530.6,654,239,554,0.431,107,293,0.365,69,81,0.852,41,134,175,174,69,20,86,117
173,Doug McDermott,SAS,64,1314.1,654,239,523,0.457,123,298,0.413,53,70,0.757,24,115,139,91,13,6,58,118
174,Lonnie Walker,LAL,56,1297.0,654,236,527,0.448,91,249,0.365,91,106,0.858,14,95,109,64,30,17,46,71
175,Alec Burks,DET,51,1122.4,652,200,459,0.436,99,239,0.414,153,188,0.814,19,139,158,114,38,8,58,98
176,Jevon Carter,MIL,81,1810.4,651,239,565,0.423,142,337,0.421,31,38,0.816,35,167,202,197,66,29,78,158
177,T.J. McConnell,IND,75,1526.3,650,283,521,0.543,26,59,0.441,58,68,0.853,45,189,234,397,81,10,143,105
178,Cameron Johnson,BRK,42,1199.8,650,223,474,0.47,103,255,0.404,101,120,0.842,34,151,185,78,50,14,37,83
179,Herb Jones,NOP,66,1950.1,649,235,501,0.469,56,167,0.335,123,161,0.764,97,172,269,162,103,42,88,208
180,Kyle Anderson,MIN,69,1956.5,647,252,495,0.509,43,105,0.41,100,136,0.735,66,302,368,335,78,63,103,146
181,Keita Bates-Diop,SAS,67,1453.2,647,236,465,0.508,56,142,0.394,119,150,0.793,65,183,248,103,46,20,56,63
182,Jalen Smith,IND,68,1278.6,642,242,508,0.476,54,191,0.283,104,137,0.759,129,265,394,66,21,60,72,153
183,Grant Williams,BOS,79,2044.7,641,216,476,0.454,115,291,0.395,94,122,0.77,87,276,363,131,41,31,82,192
184,Gabe Vincent,MIA,68,1758.7,641,228,567,0.402,117,350,0.334,68,78,0.872,27,118,145,167,62,5,92,154
185,"A.J. Griffin, Jr.",ATL,72,1401.3,639,248,533,0.465,101,259,0.39,42,47,0.894,37,116,153,73,42,12,42,87
186,Shake Milton,PHI,76,1567.3,637,241,503,0.479,56,148,0.378,99,116,0.853,39,152,191,240,25,13,94,123
187,Georges Niang,PHI,78,1511.9,637,222,502,0.442,154,384,0.401,39,45,0.867,19,166,185,77,30,14,54,145
188,Monte Morris,WAS,62,1695.8,636,247,515,0.48,78,204,0.382,64,77,0.831,26,184,210,326,43,13,60,75
189,Bol Bol,ORL,70,1505.4,634,261,478,0.546,30,113,0.265,82,108,0.759,69,336,405,69,30,85,112,92
190,Andrew Wiggins,GSW,37,1190.3,633,250,529,0.473,89,225,0.396,44,72,0.611,61,125,186,85,45,28,48,107
191,Jarred Vanderbilt,LAL,78,1879.7,619,247,451,0.548,29,90,0.322,96,139,0.691,170,412,582,184,83,21,97,190
192,Draymond Green,GSW,73,2297.5,617,250,474,0.527,40,131,0.305,77,108,0.713,66,459,525,500,74,60,204,229
193,Al Horford,BOS,63,1922.1,616,228,479,0.476,145,325,0.446,15,21,0.714,73,317,390,189,30,61,37,121
194,Kyle Lowry,MIA,55,1717.7,615,196,485,0.404,107,310,0.345,116,135,0.859,43,182,225,281,57,21,103,143
195,Jeremy Sochan,SAS,56,1457.6,614,250,552,0.453,33,134,0.246,81,116,0.698,95,200,295,142,43,23,97,138
196,Jalen Duren,DET,67,1670.2,612,258,398,0.648,0,2,0.0,96,157,0.611,229,366,595,75,44,59,92,182
197,Damion Lee,PHX,74,1506.1,604,200,452,0.442,110,247,0.445,94,104,0.904,39,186,225,99,30,7,78,118
198,Cam Thomas,BRK,57,947.7,604,201,456,0.441,51,133,0.383,151,174,0.868,8,87,95,78,20,7,63,55
199,Karl-Anthony Towns,MIN,29,957.1,602,212,428,0.495,60,164,0.366,118,135,0.874,48,188,236,140,20,17,86,111
200,Moe Wagner,ORL,57,1109.5,600,198,396,0.5,51,163,0.313,153,182,0.841,69,190,259,84,37,13,68,136
201,Torrey Craig,PHX,79,1947.8,588,228,500,0.456,100,253,0.395,32,45,0.711,145,281,426,117,50,62,73,179
202,Thomas Bryant,DEN,59,1080.3,579,230,369,0.623,26,59,0.441,93,126,0.738,86,253,339,31,16,30,38,102
203,Kevon Looney,GSW,82,1957.3,578,242,384,0.63,0,1,0.0,94,155,0.606,274,486,760,207,52,50,45,225
204,Isaiah Stewart II,DET,50,1414.0,567,195,441,0.442,67,205,0.327,110,149,0.738,115,288,403,70,20,34,68,133
205,Trey Lyles,SAC,74,1247.2,562,187,408,0.458,87,240,0.363,101,124,0.815,68,232,300,66,27,31,64,97
206,Joe Harris,BRK,74,1526.7,562,201,440,0.457,142,333,0.426,18,28,0.643,23,141,164,101,34,13,41,140
207,Reggie Bullock,DAL,78,2364.4,561,192,470,0.409,151,397,0.38,26,37,0.703,32,251,283,108,54,13,36,166
208,Seth Curry,BRK,61,1210.9,561,208,449,0.463,94,232,0.405,51,55,0.927,13,87,100,99,36,7,51,96
209,Brandon Clarke,MEM,56,1090.1,558,229,349,0.656,1,6,0.167,99,137,0.723,92,218,310,72,34,37,55,131
210,Dorian Finney-Smith,BRK,66,2008.8,551,196,501,0.391,114,338,0.337,45,59,0.763,114,202,316,100,55,36,62,144
211,Jose Alvarado,NOP,61,1310.6,550,201,489,0.411,83,247,0.336,65,80,0.813,28,113,141,186,67,10,81,125
212,Luke Kennard,MEM,59,1315.2,546,188,382,0.492,133,269,0.494,37,39,0.949,15,143,158,91,32,5,46,82
213,Josh Green,DAL,60,1539.2,546,205,382,0.537,68,169,0.402,68,94,0.723,55,127,182,103,42,5,72,156
214,Jordan Nwora,IND,62,1187.6,542,194,445,0.436,86,211,0.408,68,86,0.791,51,178,229,88,24,14,66,74
